프레임 인덱스,차량 ID,위도,경도,East (TM 좌표),North (TM 좌표),차선,차선변경여부
1437,127,36.46179126,127.2770978,224837.7543,429322.1794,4,0
1438,27,36.46132364,127.2776165,224884.1885,429270.361,3,0
1438,127,36.46177899,127.2771118,224838.9323,429320.9044,4,0
1439,27,36.46130928,127.2776299,224885.4027,429268.7851,3,0
1439,127,36.46176783,127.2771244,224840.1055,429319.6296,3,1
1440,27,36.46129602,127.2776427,224886.6328,429267.1998,3,0
1440,127,36.46175671,127.2771369,224841.2757,429318.3555,3,0
1441,27,36.46128069,127.2776575,224887.8132,429265.6802,3,0
1441,127,36.46174445,127.2771508,224842.4482,429317.0808,3,0
1442,27,36.46126811,127.2776693,224889.0224,429264.1578,3,0
1442,127,36.46173328,127.2771635,224843.6207,429315.805,3,0
1443,27,36.46125478,127.277683,224890.354,429262.5578,3,0
1443,127,36.46172212,127.2771761,224844.7875,429314.5315,3,0
1444,27,36.46123735,127.277702,224891.6647,429261.0326,3,0
1444,127,36.46170993,127.2771897,224845.9457,429313.2592,3,0
1445,127,36.46169879,127.2772021,224847.0992,429311.9854,3,0
1446,127,36.4616876,127.2772145,224848.2135,429310.7487,3,0
1447,127,36.46167641,127.2772269,224849.3616,429309.4711,3,0
1448,127,36.46166416,127.2772404,224850.5041,429308.1964,3,0
1449,127,36.46165305,127.2772527,224851.6406,429306.925,3,0
1450,127,36.46164195,127.2772648,224852.7361,429305.6964,3,0
1451,127,36.46163086,127.277277,224853.8654,429304.4292,3,0
1452,127,36.4616187,127.2772903,224854.9937,429303.1625,3,0
1453,127,36.46160762,127.2773025,224856.1216,429301.8942,3,0
1454,127,36.46159649,127.2773146,224857.2471,429300.6247,3,0
1455,127,36.46158429,127.2773279,224858.3683,429299.3567,3,0
1456,127,36.46157325,127.2773399,224859.5174,429298.0524,3,0
1457,127,36.46156113,127.2773529,224860.6248,429296.7895,3,0
1458,127,36.46155007,127.2773648,224861.729,429295.5258,3,0
1459,127,36.461539,127.2773767,224862.8339,429294.2609,3,0
1460,127,36.46152685,127.2773898,224863.9363,429292.9971,3,0
1461,127,36.46151581,127.2774016,224865.0702,429291.6934,3,0
1462,127,36.46150367,127.2774145,224866.1609,429290.4311,3,0
1463,127,36.46149264,127.2774262,224867.2823,429289.1286,3,0
1464,127,36.46148051,127.277439,224868.3647,429287.8657,3,0
1465,127,36.46146944,127.2774506,224869.4482,429286.6048,3,0
1466,127,36.46145847,127.2774623,224870.5329,429285.3451,3,0
1467,127,36.46144637,127.2774752,224871.6172,429284.0869,3,0
1468,127,36.46143535,127.2774868,224872.6962,429282.8262,3,0
1469,127,36.4614243,127.2774983,224873.769,429281.5641,3,0
1470,127,36.46141217,127.277511,224874.8738,429280.2614,3,0
1471,127,36.46140004,127.2775237,224875.9787,429278.9584,3,0
1472,127,36.46138899,127.2775352,224877.0491,429277.6948,3,0
1473,127,36.46137793,127.2775467,224878.1161,429276.4309,3,0
1474,127,36.46136579,127.2775592,224879.2135,429275.1269,3,0
1475,127,36.46135365,127.2775718,224880.3418,429273.7824,3,0
1476,127,36.46134149,127.2775843,224881.4375,429272.4779,3,0
1477,127,36.46133044,127.2775958,224882.535,429271.174,3,0
1478,127,36.46131831,127.2776084,224883.635,429269.8727,3,0
1479,127,36.46130623,127.277621,224884.7333,429268.5737,3,0
1480,127,36.46129523,127.2776324,224885.8324,429267.2758,3,0
1481,127,36.46128314,127.277645,224886.8973,429266.0182,3,0
1482,127,36.46127215,127.2776565,224887.9969,429264.7196,3,0
1483,127,36.46126004,127.2776691,224889.0628,429263.463,3,0
1484,127,36.46124909,127.2776806,224890.1639,429262.1677,3,0
1485,127,36.46123704,127.2776932,224891.2318,429260.9147,3,0
1486,127,36.46122608,127.2777047,224892.2976,429259.6601,3,0
1487,127,36.46121509,127.2777161,224893.3626,429258.4047,3,0
1488,127,36.46120302,127.2777288,224894.4279,429257.1482,3,0
1489,127,36.46119203,127.2777402,224895.4942,429255.8925,3,0
1490,127,36.46118106,127.2777517,224896.524,429254.6769,3,0
1491,127,36.46117008,127.2777631,224897.5509,429253.4622,3,0
1492,127,36.46115911,127.2777745,224898.5759,429252.2475,3,0
1493,127,36.46114814,127.2777859,224899.6017,429251.0327,3,0
1494,127,36.46113715,127.2777973,224900.6277,429249.816,3,0
1495,127,36.46112614,127.2778087,224901.6529,429248.5988,3,0
1496,127,36.46111515,127.2778201,224902.6764,429247.3828,3,0
1497,127,36.4611042,127.2778315,224903.6979,429246.1688,3,0
1498,127,36.46109323,127.2778428,224904.7187,429244.9559,3,0
1499,127,36.46108228,127.2778541,224905.7386,429243.7429,3,0
1500,127,36.46107133,127.2778655,224906.7913,429242.4931,3,0
1501,127,36.46105937,127.2778779,224907.8423,429241.2457,3,0
1502,127,36.46104847,127.2778892,224908.8902,429239.9992,3,0
1503,127,36.46103755,127.2779004,224909.9037,429238.7909,3,0
1504,127,36.46102662,127.2779117,224910.915,429237.583,3,0
1505,127,36.46101574,127.2779229,224911.926,429236.3786,3,0
1506,127,36.46100491,127.2779342,224912.9655,429235.1414,3,0
1507,127,36.46099309,127.2779464,224914.0001,429233.9088,3,0
1508,127,36.46098234,127.2779574,224915.0333,429232.6759,3,0
1509,127,36.4609715,127.2779686,224916.0398,429231.4745,3,0
1510,127,36.46096054,127.27798,224917.0508,429230.27,3,0
1511,127,36.4609497,127.2779912,224918.0608,429229.0684,3,0
1512,34,36.46084357,127.2781457,224931.8577,429217.3244,2,0
1512,127,36.46093893,127.2780023,224919.063,429227.8728,3,0
1513,34,36.46082757,127.2781621,224933.569,429215.3149,2,0
1513,127,36.46092814,127.2780134,224920.0615,429226.6799,3,0
1514,34,36.46080605,127.2781844,224935.1989,429213.3693,2,0
1514,127,36.46091737,127.2780245,224921.0617,429225.4846,3,0
1515,34,36.46079089,127.2782001,224937.0268,429211.1884,2,0
1515,127,36.46090654,127.2780357,224922.0993,429224.2457,3,0
1516,34,36.46076853,127.2782232,224938.7115,429209.2103,2,0
1516,127,36.46089456,127.278048,224923.1393,429223.0054,3,0
1517,34,36.46075249,127.2782407,224940.4623,429207.1554,2,0
1517,127,36.46088376,127.2780591,224924.1766,429221.7661,3,0
1518,34,36.46073526,127.2782586,224942.242,429205.1049,2,0
1518,127,36.46087296,127.2780703,224925.2104,429220.5302,3,0
1519,34,36.46071301,127.2782826,224943.9523,429203.1049,2,0
1519,127,36.46086107,127.2780825,224926.2436,429219.2939,3,0
1520,34,36.46069834,127.2782978,224945.6368,429201.1341,2,0
1520,127,36.46085025,127.2780936,224927.2796,429218.0566,3,0
1521,34,36.46068189,127.2783148,224947.2675,429199.1924,2,0
1521,127,36.46083942,127.2781048,224928.3209,429216.8175,3,0
1522,34,36.46066044,127.2783371,224948.9388,429197.1997,2,0
1522,127,36.46082749,127.2781172,224929.3637,429215.5761,3,0
1523,34,36.46064439,127.2783536,224950.7842,429194.9986,2,0
1523,127,36.46081661,127.2781284,224930.4064,429214.3337,3,0
1524,34,36.4606223,127.2783765,224952.5066,429192.9381,2,0
1524,127,36.46080576,127.2781396,224931.4474,429213.0892,3,0
1525,34,36.46060465,127.2783946,224954.2627,429190.8673,2,0
1525,127,36.46079376,127.2781519,224932.521,429211.8064,3,0
1526,34,36.46058832,127.2784123,224955.9774,429188.8407,2,0
1526,127,36.46078185,127.2781642,224933.5962,429210.5226,3,0
1527,34,36.46056743,127.2784337,224957.6087,429186.9133,2,0
1527,127,36.46077096,127.2781754,224934.6409,429209.2735,3,0
1528,34,36.46055247,127.2784491,224959.3778,429184.7908,2,0
1528,127,36.46075991,127.2781868,224935.6898,429208.0161,3,0
1529,34,36.46053086,127.2784714,224961.0653,429182.7985,2,0
1529,127,36.46074778,127.2781992,224936.7737,429206.7143,3,0
1530,34,36.46051348,127.2784901,224962.9307,429180.5949,2,0
1530,127,36.46073569,127.2782116,224937.8887,429205.3773,3,0
1531,34,36.46049281,127.2785114,224964.5594,429178.6709,2,0
1531,127,36.46072368,127.2782239,224938.9711,429204.0836,3,0
1532,34,36.46047876,127.2785258,224966.1213,429176.7899,2,0
1532,127,36.46071272,127.2782353,224940.058,429202.7843,3,0
1533,34,36.46046255,127.2785422,224967.6563,429174.9681,2,0
1533,127,36.46070048,127.2782478,224941.1168,429201.5161,3,0
1534,34,36.46044347,127.2785626,224969.2958,429173.0207,2,0
1534,127,36.46068931,127.2782593,224942.2115,429200.2005,3,0
1535,34,36.46042603,127.2785805,224971.0808,429170.9408,2,0
1535,127,36.46067706,127.2782718,224943.2708,429198.9262,3,0
1536,34,36.46040623,127.2786019,224972.7291,429169.0043,2,0
1536,127,36.46066594,127.2782832,224944.3635,429197.6109,3,0
1537,34,36.46039104,127.2786177,224974.4377,429167.0346,2,0
1537,127,36.46065367,127.2782957,224945.4579,429196.2941,3,0
1538,34,36.46037269,127.2786376,224976.0009,429165.2095,2,0
1538,127,36.46064138,127.2783083,224946.5563,429194.9755,3,0
1539,34,36.46035681,127.2786541,224977.5651,429163.3791,2,0
1539,127,36.46063021,127.2783198,224947.6592,429193.6549,3,0
1540,34,36.46034146,127.2786699,224979.1343,429161.5094,2,0
1540,127,36.46061788,127.2783325,224948.7298,429192.3727,3,0
1541,34,36.46032206,127.27869,224980.6864,429159.6607,2,0
1541,127,36.46060663,127.278344,224949.8362,429191.047,3,0
1542,34,36.46030674,127.2787059,224982.3538,429157.6777,2,0
1542,127,36.46059428,127.2783567,224950.909,429189.761,3,0
1543,34,36.46028777,127.2787256,224983.9387,429155.7967,2,0
1543,127,36.46058303,127.2783683,224952.018,429188.4315,3,0
1544,34,36.46027112,127.2787429,224985.504,429153.94,2,0
1544,127,36.46057061,127.278381,224953.0938,429187.1422,3,0
1545,34,36.46025647,127.2787581,224987.1187,429152.025,2,0
1545,127,36.46055934,127.2783926,224954.2058,429185.8108,3,0
1546,34,36.46023591,127.2787795,224988.6995,429150.1509,2,0
1546,127,36.46054695,127.2784054,224955.2848,429184.5211,3,0
1547,34,36.46022037,127.2787957,224990.5179,429147.996,2,0
1547,127,36.46053566,127.278417,224956.3984,429183.1881,3,0
1548,34,36.46019812,127.2788189,224992.1775,429146.0335,2,0
1548,127,36.46052322,127.2784297,224957.5126,429181.8546,3,0
1549,34,36.46018277,127.2788349,224993.9583,429143.9287,2,0
1549,127,36.46051081,127.2784425,224958.6271,429180.5222,3,0
1550,34,36.46016338,127.2788551,224995.5381,429142.0662,2,0
1550,127,36.46049955,127.2784541,224959.7411,429179.1923,3,0
1551,34,36.46014769,127.2788716,224997.1597,429140.1609,2,0
1551,127,36.46048718,127.2784669,224960.8537,429177.8647,3,0
1552,34,36.46013117,127.278889,224998.7401,429138.2776,2,0
1552,127,36.46047483,127.2784796,224961.9656,429176.5385,3,0
1553,34,36.46011238,127.2789079,225000.3688,429136.3388,2,0
1553,127,36.46046361,127.2784912,224963.1114,429175.1718,3,0
1554,34,36.46009518,127.278926,225002.054,429134.3303,2,0
1554,127,36.46045014,127.2785051,224964.2213,429173.8485,3,0
1555,34,36.46007679,127.2789453,225003.6799,429132.4247,2,0
1555,127,36.46043897,127.2785166,224965.363,429172.4869,3,0
1556,34,36.46006077,127.2789622,225005.3733,429130.4054,2,0
1556,127,36.46042671,127.2785293,224966.469,429171.1702,3,0
1557,34,36.4600405,127.2789825,225006.9644,429128.5035,2,0
1557,127,36.46041446,127.278542,224967.6098,429169.8143,3,0
1558,34,36.46002528,127.2789984,225008.5932,429126.5157,2,0
1558,127,36.46040222,127.2785547,224968.7146,429168.5016,3,0
1559,34,36.46000694,127.2790166,225010.0232,429124.7433,2,0
1559,127,36.46039113,127.2785662,224969.8186,429167.1908,3,0
1560,34,36.4599925,127.2790303,225011.5337,429122.8648,2,0
1560,127,36.46037894,127.2785788,224970.8856,429165.9204,3,0
1561,34,36.45997441,127.2790489,225012.9762,429121.1024,2,0
1561,127,36.4603678,127.2785903,224971.988,429164.6078,3,0
1562,34,36.45995921,127.2790647,225014.4993,429119.3014,2,0
1562,127,36.46035556,127.2786029,224973.089,429163.2953,3,0
1563,34,36.45994372,127.2790811,225016.0901,429117.437,2,0
1563,127,36.46034337,127.2786155,224974.2249,429161.9455,3,0
1564,34,36.45992392,127.279102,225017.7322,429115.5371,2,0
1564,127,36.46033122,127.2786282,224975.359,429160.5975,3,0
1565,34,36.45990776,127.2791195,225019.4544,429113.5288,2,0
1565,127,36.46031903,127.2786407,224976.4582,429159.29,3,0
1566,34,36.45988934,127.2791386,225020.9934,429111.6924,2,0
1566,127,36.46030793,127.2786522,224977.5573,429157.9824,3,0
1567,34,36.45987419,127.2791533,225022.5571,429109.7948,2,0
1567,127,36.46029578,127.2786648,224978.6568,429156.6749,3,0
1568,34,36.45985637,127.2791717,225023.9868,429108.0576,2,0
1568,127,36.4602836,127.2786774,224979.7566,429155.3685,3,0
1569,34,36.45984229,127.2791864,225025.5271,429106.2231,2,0
1569,127,36.46027252,127.2786889,224980.8551,429154.061,3,0
1570,34,36.45982451,127.2792048,225027.0013,429104.4693,2,0
1570,127,36.46026035,127.2787015,224981.9548,429152.7546,3,0
1571,34,36.45980887,127.279221,225028.4599,429102.7296,2,0
1571,127,36.46024819,127.2787141,224983.0538,429151.4479,3,0
1572,34,36.45979518,127.279235,225029.9291,429100.9429,2,0
1572,127,36.46023711,127.2787255,224984.1536,429150.1405,3,0
1573,34,36.45977612,127.2792538,225031.35,429099.2117,2,0
1573,127,36.46022492,127.2787382,224985.2192,429148.8732,3,0
1574,34,36.45976199,127.2792684,225032.8652,429097.3688,2,0
1574,127,36.46021385,127.2787496,224986.2849,429147.6056,3,0
1575,34,36.45974527,127.2792856,225034.314,429095.6348,2,0
1575,127,36.46020276,127.2787611,224987.3489,429146.3378,3,0
1576,127,36.46019056,127.2787736,224988.4472,429145.0276,3,0
1577,127,36.46017834,127.2787863,224989.5471,429143.7176,3,0
1578,127,36.46016726,127.2787978,224990.6486,429142.4066,3,0
1579,127,36.46015503,127.2788104,224991.7153,429141.1365,3,0
1580,127,36.46014392,127.2788218,224992.7817,429139.8661,3,0
1581,127,36.46013283,127.2788333,224993.8488,429138.5961,3,0
1582,127,36.46012061,127.278846,224994.9167,429137.3246,3,0
1583,127,36.46010946,127.2788575,224996.0204,429136.0104,3,0
1584,127,36.46009722,127.2788701,224997.1245,429134.6959,3,0
1585,127,36.46008499,127.2788828,224998.2293,429133.3816,3,0
1586,127,36.46007384,127.2788943,224999.3351,429132.0667,3,0
1587,127,36.46006158,127.278907,225000.4088,429130.7917,3,0
1588,127,36.46005044,127.2789186,225001.5187,429129.4763,3,0
1589,127,36.4600382,127.2789313,225002.628,429128.1601,3,0
1590,127,36.46002591,127.278944,225003.7372,429126.8443,3,0
1591,127,36.46001478,127.2789556,225004.8463,429125.5279,3,0
1592,127,36.46000252,127.2789683,225005.9198,429124.2537,3,0
1593,127,36.45999138,127.2789798,225006.9906,429122.9799,3,0
1594,127,36.45998026,127.2789913,225008.0598,429121.7069,3,0
1595,127,36.45996802,127.279004,225009.1632,429120.3938,3,0
1596,127,36.4599558,127.2790166,225010.2657,429119.0805,3,0
1597,127,36.45994467,127.2790281,225011.3666,429117.7672,3,0
1598,127,36.45993243,127.2790407,225012.4327,429116.4961,3,0
1599,127,36.45992135,127.2790522,225013.5326,429115.1842,3,0
1600,127,36.45990912,127.2790648,225014.5975,429113.9145,3,0
1601,127,36.45989802,127.2790762,225015.6945,429112.6059,3,0
1602,127,36.45988589,127.2790888,225016.7891,429111.3004,3,0
1603,127,36.45987374,127.2791013,225017.8831,429109.995,3,0
1604,127,36.45986265,127.2791127,225018.9786,429108.6885,3,0
1605,127,36.45985048,127.2791253,225020.0416,429107.4236,3,0
1606,127,36.45983946,127.2791367,225021.1359,429106.1219,3,0
1607,127,36.45982737,127.2791492,225022.2277,429104.8228,3,0
1608,127,36.45981527,127.2791617,225023.3201,429103.5245,3,0
1609,127,36.45980428,127.2791732,225024.4157,429102.2267,3,0
1610,127,36.4597922,127.2791857,225025.5112,429100.9286,3,0
1611,127,36.45978009,127.2791983,225026.6046,429099.6314,3,0
1612,127,36.45976912,127.2792096,225027.6974,429098.3357,3,0
1613,127,36.45975708,127.2792222,225028.7904,429097.0408,3,0
1614,127,36.459745,127.2792347,225029.8833,429095.7461,3,0
1615,127,36.45973403,127.2792461,225030.9767,429094.4496,3,0
1616,127,36.45972195,127.2792587,225032.0384,429093.1932,3,0
1617,127,36.45971095,127.2792701,225033.1359,429091.8955,3,0
1618,127,36.45969886,127.2792827,225034.1984,429090.6385,3,0
1619,127,36.45968788,127.2792941,225035.2611,429089.3817,3,0
1620,127,36.45967689,127.2793056,225036.3253,429088.125,3,0
1621,127,36.4596648,127.2793182,225037.3912,429086.8668,3,0
1622,127,36.45965378,127.2793297,225038.4916,429085.5671,3,0
1623,127,36.45964167,127.2793423,225039.5925,429084.2667,3,0
1624,127,36.45962956,127.2793549,225040.6932,429082.9649,3,0
1625,127,36.4596185,127.2793664,225041.7945,429081.6609,3,0
1626,127,36.45960633,127.279379,225042.8633,429080.3965,3,0
1627,127,36.4595953,127.2793905,225043.9684,429079.0906,3,0
1628,127,36.45958311,127.2794032,225045.0747,429077.7835,3,0
1629,127,36.45957091,127.2794159,225046.1802,429076.4742,3,0
1630,127,36.45955981,127.2794274,225047.2503,429075.2053,3,0
1631,127,36.45954872,127.2794389,225048.319,429073.9358,3,0
1632,127,36.4595365,127.2794515,225049.422,429072.6235,3,0
1633,127,36.45952425,127.2794642,225050.5263,429071.3091,3,0
1634,127,36.4595131,127.2794757,225051.6331,429069.9933,3,0
1635,127,36.45950084,127.2794885,225052.7061,429068.7182,3,0
1636,127,36.45948969,127.2795,225053.8132,429067.4016,3,0
1637,127,36.45947742,127.2795127,225054.8853,429066.1256,3,0
1638,127,36.45946626,127.2795242,225055.9922,429064.8064,3,0
1639,127,36.45945394,127.2795369,225057.0657,429063.526,3,0
1640,127,36.45944272,127.2795485,225058.1757,429062.2019,3,0
1641,127,36.45943038,127.2795612,225059.2539,429060.9184,3,0
1642,127,36.45941916,127.2795729,225060.3331,429059.6333,3,0
1643,127,36.4594079,127.2795845,225061.413,429058.3469,3,0
1644,127,36.45939552,127.2795972,225062.4942,429057.0594,3,0
1645,127,36.45938426,127.2796089,225063.5771,429055.7704,3,0
1646,127,36.45937296,127.2796206,225064.6614,429054.4792,3,0
1647,127,36.45936053,127.2796334,225065.7454,429053.1866,3,0
1648,127,36.45934923,127.2796451,225066.8657,429051.8513,3,0
1649,127,36.45933678,127.279658,225067.9519,429050.5553,3,0
1650,127,36.45932541,127.2796696,225069.0398,429049.2567,3,0
1651,127,36.45931404,127.2796814,225070.0951,429047.999,3,0
1652,127,36.45930269,127.2796931,225071.1884,429046.6992,3,0
1653,127,36.45929018,127.2797061,225072.2831,429045.3988,3,0
1654,127,36.4592788,127.2797179,225073.3777,429044.0971,3,0
1655,127,36.45926742,127.2797297,225074.4371,429042.837,3,0
1656,127,36.45925603,127.2797414,225075.5313,429041.5346,3,0
1657,127,36.4592435,127.2797544,225076.6264,429040.2313,3,0
1658,127,36.4592321,127.2797662,225077.7237,429038.9283,3,0
1659,127,36.45922072,127.279778,225078.786,429037.6678,3,0
1660,127,36.45920934,127.2797898,225079.8809,429036.3664,3,0
1661,127,36.45919683,127.2798027,225080.9724,429035.0667,3,0
1662,127,36.4591855,127.2798144,225082.0627,429033.7682,3,0
1663,127,36.45917415,127.2798262,225083.1525,429032.4709,3,0
1664,127,36.45916167,127.279839,225084.2049,429031.2155,3,0
1665,127,36.45915148,127.2798495,225085.2892,429029.9219,3,0
1666,127,36.4591391,127.2798623,225086.3354,429028.6725,3,0
1667,127,36.45912781,127.2798739,225087.4156,429027.3838,3,0
1668,127,36.45911655,127.2798856,225088.4596,429026.1374,3,0
1669,127,36.45910532,127.2798971,225089.5378,429024.8525,3,0
1670,127,36.45909299,127.2799099,225090.6135,429023.5701,3,0
1671,127,36.4590818,127.2799214,225091.6834,429022.2931,3,0
1672,127,36.45907071,127.2799328,225092.7154,429021.0601,3,0
1673,127,36.45905957,127.2799443,225093.747,429019.8283,3,0
1674,127,36.45904842,127.2799558,225094.816,429018.551,3,0
1675,127,36.4590361,127.2799685,225095.8864,429017.2734,3,0
1676,127,36.45902495,127.27998,225096.9569,429015.9967,3,0
1677,127,36.45901382,127.2799915,225097.9932,429014.7641,3,0
1678,127,36.45900269,127.280003,225099.062,429013.4909,3,0
