프레임 인덱스,차량 ID,위도,경도,East (TM 좌표),North (TM 좌표),차선,차선변경여부
2768,127,36.45218959,127.2849355,225543.4154,428258.741,3,0
2769,10,36.45181425,127.2850238,225551.2987,428217.2323,4,0
2769,127,36.45217462,127.284941,225543.8845,428257.1822,3,0
2770,10,36.45179894,127.285029,225551.81,428215.3959,4,0
2770,127,36.452161,127.284946,225544.3671,428255.5722,3,0
2771,10,36.45178229,127.2850347,225552.3058,428213.61,4,0
2771,127,36.45214602,127.2849515,225544.8333,428254.0125,3,0
2772,10,36.45176593,127.2850403,225552.8321,428211.703,4,0
2772,127,36.45213242,127.2849565,225545.3278,428252.3525,3,0
2773,10,36.45174735,127.2850465,225553.3536,428209.8065,4,0
2773,127,36.45211608,127.2849624,225545.8072,428250.7431,3,0
2774,10,36.45173098,127.285052,225553.8508,428207.9688,4,0
2774,127,36.45210247,127.2849674,225546.2849,428249.1335,3,0
2775,10,36.45171621,127.2850568,225554.3365,428206.2294,4,0
2775,127,36.45208887,127.2849723,225546.7451,428247.5769,3,0
2776,10,36.45170029,127.2850626,225554.8176,428204.4912,4,0
2776,127,36.45207396,127.2849776,225547.2015,428246.0216,3,0
2777,10,36.45168395,127.2850679,225555.3067,428202.7254,4,0
2777,127,36.45206039,127.2849825,225547.6706,428244.4185,3,0
2778,10,36.45166843,127.285073,225555.7745,428200.9639,4,0
2778,127,36.45204549,127.2849878,225548.1233,428242.8649,3,0
2779,10,36.45165263,127.2850781,225556.2616,428199.1993,4,0
2779,127,36.45203192,127.2849926,225548.5888,428241.2629,3,0
2780,10,36.45163621,127.2850841,225556.748,428197.4273,4,0
2780,127,36.45201704,127.2849979,225549.0367,428239.7134,3,0
2781,10,36.45162049,127.2850891,225557.2389,428195.6278,4,0
2781,127,36.45200357,127.2850027,225549.496,428238.1168,3,0
2782,10,36.45160395,127.2850944,225557.6897,428193.8946,4,0
2782,127,36.45198872,127.2850078,225549.9373,428236.5716,3,0
2783,10,36.45158932,127.285099,225558.1778,428192.0982,4,0
2783,127,36.45197523,127.2850125,225550.3914,428234.9776,3,0
2784,10,36.45157188,127.2851053,225558.6449,428190.3739,4,0
2784,127,36.45196044,127.2850177,225550.8297,428233.4358,3,0
2785,10,36.4515573,127.2851098,225559.1289,428188.5919,4,0
2785,127,36.451947,127.2850224,225551.2673,428231.8962,3,0
2786,10,36.45154111,127.2851151,225559.579,428186.8654,4,0
2786,127,36.45193358,127.285027,225551.7021,428230.3566,3,0
2787,10,36.45152517,127.2851202,225560.0431,428185.0889,4,0
2787,127,36.45191878,127.2850321,225552.1494,428228.7668,3,0
2788,10,36.45150923,127.2851252,225560.509,428183.3781,4,0
2788,127,36.45190399,127.2850372,225552.5953,428227.1769,3,0
2789,10,36.45149482,127.2851305,225560.9742,428181.5823,4,0
2789,127,36.45189056,127.2850418,225553.0401,428225.5881,3,0
2790,10,36.45147659,127.2851356,225561.4523,428179.7359,4,0
2790,127,36.4518758,127.2850468,225553.4691,428224.0491,3,0
2791,10,36.45145929,127.2851411,225561.9194,428177.8445,4,0
2791,127,36.45186235,127.2850514,225553.8963,428222.5107,3,0
2792,10,36.45144365,127.285146,225562.3813,428176.039,4,0
2792,127,36.45184893,127.2850559,225554.3213,428220.9726,3,0
2793,10,36.45142775,127.2851509,225562.8425,428174.2265,4,0
2793,127,36.45183418,127.2850609,225554.7588,428219.3878,3,0
2794,10,36.45141025,127.2851563,225563.2831,428172.4744,4,0
2794,127,36.45181946,127.2850659,225555.1948,428217.8034,3,0
2795,10,36.45139625,127.2851606,225563.7318,428170.6813,4,0
2795,127,36.45180607,127.2850704,225555.6299,428216.2186,3,0
2796,10,36.45137923,127.2851657,225564.1441,428169.0173,4,0
2796,127,36.4517913,127.2850753,225556.0502,428214.6825,3,0
2797,10,36.45136523,127.28517,225564.5893,428167.2232,4,0
2797,127,36.4517779,127.2850798,225556.4816,428213.0966,3,0
2798,10,36.45134771,127.2851753,225565.0097,428165.521,4,0
2798,127,36.45176316,127.2850846,225556.898,428211.5623,3,0
2799,10,36.45133318,127.2851797,225565.4397,428163.7681,4,0
2799,127,36.45174979,127.2850891,225557.3266,428209.9777,3,0
2800,10,36.45131781,127.2851842,225565.8669,428162.0134,4,0
2800,127,36.45173503,127.285094,225557.7549,428208.3917,3,0
2801,10,36.45130023,127.2851894,225566.2763,428160.2308,4,0
2801,127,36.45172025,127.2850988,225558.1818,428206.8036,3,0
2802,10,36.45128496,127.2851932,225566.6922,428158.4171,4,0
2802,127,36.45170682,127.2851032,225558.5934,428205.2648,3,0
2803,10,36.45126875,127.285198,225567.0884,428156.6634,4,0
2803,127,36.4516934,127.2851076,225559.0028,428203.7258,3,0
2804,10,36.45125279,127.2852025,225567.5032,428154.9039,4,0
2804,127,36.45167861,127.2851124,225559.4239,428202.1359,3,0
2805,10,36.45123736,127.2852069,225567.9153,428153.1329,4,0
2805,127,36.4516638,127.2851171,225559.8572,428200.4948,3,0
2806,10,36.45122083,127.2852116,225568.3087,428151.4305,4,0
2806,127,36.451649,127.2851219,225560.2761,428198.902,3,0
2807,10,36.45120674,127.2852156,225568.7215,428149.647,4,0
2807,127,36.45163552,127.2851262,225560.6933,428197.3086,3,0
2808,10,36.45118911,127.2852206,225569.1081,428147.974,4,0
2808,127,36.45162069,127.2851309,225561.0953,428195.7645,3,0
2809,10,36.45117557,127.2852244,225569.521,428146.1907,4,0
2809,127,36.45160722,127.2851352,225561.5089,428194.1707,3,0
2810,10,36.45115849,127.2852292,225569.9055,428144.5167,4,0
2810,127,36.4515924,127.2851399,225561.9083,428192.6254,3,0
2811,10,36.45114382,127.2852333,225570.3011,428142.8008,4,0
2811,127,36.45157888,127.2851442,225562.3061,428191.0782,3,0
2812,10,36.45112915,127.2852375,225570.6947,428141.0852,4,0
2812,127,36.45156536,127.2851484,225562.7019,428189.5312,3,0
2813,10,36.45111208,127.2852422,225571.0765,428139.3914,4,0
2813,127,36.45155054,127.285153,225563.0975,428187.987,3,0
2814,10,36.451098,127.2852459,225571.4755,428137.6821,4,0
2814,127,36.4515371,127.2851572,225563.4923,428186.4434,3,0
2815,10,36.45108291,127.2852507,225571.8496,428136.0564,4,0
2815,127,36.4515236,127.2851614,225563.8743,428184.9434,3,0
2816,10,36.4510681,127.2852546,225572.2118,428134.3998,4,0
2816,127,36.45150996,127.2851656,225564.2533,428183.4367,3,0
2817,10,36.45105318,127.2852579,225572.5855,428132.6941,4,0
2817,127,36.45149634,127.2851698,225564.6422,428181.8807,3,0
2818,10,36.45103676,127.285263,225572.9638,428130.9737,4,0
2818,127,36.4514815,127.2851743,225565.0277,428180.3297,3,0
2819,10,36.45102156,127.2852671,225573.3727,428129.3092,4,0
2819,127,36.451468,127.2851784,225565.4116,428178.7838,3,0
2820,10,36.45100815,127.2852714,225573.7525,428127.6902,4,0
2820,127,36.45145452,127.2851825,225565.7822,428177.2878,3,0
2821,10,36.45099296,127.2852756,225574.135,428126.0706,4,0
2821,127,36.45144102,127.2851865,225566.1522,428175.7906,3,0
2822,10,36.45097774,127.2852798,225574.513,428124.3854,4,0
2822,127,36.45142749,127.2851906,225566.5209,428174.2931,3,0
2823,10,36.45096256,127.2852839,225574.8911,428122.7016,4,0
2823,127,36.451414,127.2851947,225566.8875,428172.7967,3,0
2824,10,36.45094741,127.2852881,225575.2786,428120.9697,4,0
2824,127,36.45140054,127.2851987,225567.2647,428171.2524,3,0
2825,10,36.45093089,127.2852926,225575.6647,428119.2372,4,0
2825,127,36.45138571,127.2852031,225567.6414,428169.7077,3,0
2826,10,36.4509157,127.2852967,225576.0487,428117.5033,4,0
2826,127,36.45137221,127.2852071,225568.0177,428168.1618,3,0
2827,10,36.45090051,127.2853008,225576.4195,428115.8189,4,0
2827,127,36.45135872,127.2852111,225568.3808,428166.6654,3,0
2828,10,36.45088532,127.2853048,225576.8039,428114.0741,4,0
2828,127,36.45134523,127.2852151,225568.7421,428165.1693,3,0
2829,10,36.4508685,127.2853094,225577.1863,428112.3315,4,0
2829,127,36.45133174,127.2852191,225569.1007,428163.6751,3,0
2830,10,36.45085336,127.2853134,225577.5678,428110.5909,4,0
2830,127,36.45131829,127.285223,225569.458,428162.1831,3,0
2831,10,36.45083824,127.2853175,225577.9448,428108.8495,4,0
2831,127,36.45130486,127.2852269,225569.8141,428160.6907,3,0
2832,10,36.45082139,127.2853219,225578.2965,428107.102,4,0
2832,127,36.45129136,127.2852308,225570.1707,428159.1978,3,0
2833,10,36.45080609,127.2853251,225578.6423,428105.352,4,0
2833,127,36.45127791,127.2852347,225570.5261,428157.7032,3,0
2834,10,36.4507909,127.2853289,225578.9809,428103.6228,4,0
2834,127,36.45126443,127.2852386,225570.8801,428156.2092,3,0
2835,10,36.45077461,127.2853331,225579.339,428101.8974,4,0
2835,127,36.45125094,127.2852425,225571.2331,428154.7142,3,0
2836,10,36.45075942,127.2853369,225579.707,428100.1322,4,0
2836,127,36.45123746,127.2852464,225571.5865,428153.2198,3,0
2837,10,36.45074315,127.2853411,225580.0643,428098.4047,4,0
2837,127,36.451224,127.2852503,225571.9397,428151.7229,3,0
2838,10,36.45072788,127.2853449,225580.4213,428096.6739,4,0
2838,127,36.45121045,127.2852542,225572.2917,428150.2224,3,0
2839,10,36.4507126,127.2853487,225580.778,428094.9389,4,0
2839,127,36.45119687,127.285258,225572.6415,428148.7174,3,0
2840,10,36.45069622,127.2853528,225581.1476,428093.142,4,0
2840,127,36.45118329,127.2852619,225572.989,428147.2114,3,0
2841,10,36.45067928,127.2853571,225581.5158,428091.344,4,0
2841,127,36.4511697,127.2852657,225573.3346,428145.704,3,0
2842,10,36.45066396,127.2853609,225581.8731,428089.4977,4,0
2842,127,36.45115609,127.2852695,225573.6805,428144.1937,3,0
2843,10,36.45064628,127.2853646,225582.2179,428087.7084,4,0
2843,127,36.45114243,127.2852733,225574.0269,428142.6793,3,0
2844,10,36.45063088,127.2853685,225582.5598,428085.9362,4,0
2844,127,36.45112873,127.2852771,225574.3734,428141.1614,3,0
2845,10,36.45061602,127.2853722,225582.9266,428084.1474,4,0
2845,127,36.45111503,127.2852809,225574.7182,428139.6424,3,0
2846,10,36.45059789,127.2853768,225583.2771,428082.3329,4,0
2846,127,36.45110133,127.2852847,225575.0625,428138.1225,3,0
2847,10,36.4505818,127.2853801,225583.6403,428080.4448,4,0
2847,127,36.45108762,127.2852885,225575.4175,428136.5497,3,0
2848,10,36.45056495,127.2853841,225583.9879,428078.614,4,0
2848,127,36.45107248,127.2852926,225575.7723,428134.9735,3,0
2849,10,36.45054836,127.2853882,225584.333,428076.7774,4,0
2849,127,36.45105869,127.2852964,225576.1265,428133.3917,3,0
2850,10,36.45053212,127.2853914,225584.6651,428074.9893,4,0
2850,127,36.45104483,127.2853002,225576.4687,428131.8585,3,0
2851,10,36.45051658,127.2853951,225585.0004,428073.1791,4,0
2851,127,36.451031,127.2853039,225576.8106,428130.3238,3,0
2852,10,36.4504994,127.2853993,225585.3456,428071.317,4,0
2852,127,36.45101718,127.2853077,225577.163,428128.737,3,0
2853,10,36.45048175,127.2854028,225585.7173,428069.3301,4,0
2853,127,36.4510019,127.2853118,225577.5155,428127.1477,3,0
2854,10,36.45046284,127.2854074,225586.0818,428067.3592,4,0
2854,127,36.450988,127.2853156,225577.8657,428125.554,3,0
2855,10,36.45044609,127.2854114,225586.4562,428065.4326,4,0
2855,127,36.45097406,127.2853193,225578.2162,428123.9597,3,0
2856,10,36.45042964,127.2854152,225586.7909,428063.5606,4,0
2856,127,36.45095878,127.2853234,225578.5642,428122.3638,3,0
2857,10,36.4504122,127.2854184,225587.1052,428061.7697,4,0
2857,127,36.45094483,127.2853271,225578.9118,428120.7679,3,0
2858,10,36.45039764,127.2854217,225587.4268,428059.9475,4,0
2858,127,36.45093089,127.2853307,225579.2456,428119.2217,3,0
2859,10,36.45038035,127.2854258,225587.7745,428058.1193,4,0
2859,127,36.45091695,127.2853344,225579.5898,428117.6237,3,0
2860,10,36.45036275,127.2854299,225588.1276,428056.27,4,0
2860,127,36.4509016,127.2853384,225579.9326,428116.0246,3,0
2861,10,36.45034762,127.2854334,225588.4926,428054.3383,4,0
2861,127,36.45088763,127.285342,225580.2743,428114.4252,3,0
2862,10,36.4503281,127.2854379,225588.8447,428052.4262,4,0
2862,127,36.45087368,127.2853457,225580.6152,428112.8261,3,0
2863,10,36.45031102,127.2854415,225589.1906,428050.5277,4,0
2863,127,36.45085834,127.2853497,225580.9437,428111.2817,3,0
2864,10,36.45029627,127.2854448,225589.5415,428048.5814,4,0
2864,127,36.45084586,127.2853529,225581.2803,428109.69,3,0
2865,10,36.45027545,127.2854495,225589.8782,428046.7118,4,0
2865,127,36.45083062,127.2853568,225581.6028,428108.1539,3,0
2866,10,36.45026045,127.2854527,225590.2523,428044.6379,4,0
2866,127,36.45081679,127.2853603,225581.945,428106.5159,3,0
2867,10,36.45024018,127.2854572,225590.5874,428042.7591,4,0
2867,127,36.45080155,127.2853642,225582.275,428104.93,3,0
2868,10,36.45022463,127.2854605,225590.9256,428040.8825,4,0
2868,127,36.45078772,127.2853677,225582.6039,428103.3457,3,0
2869,10,36.45020969,127.2854638,225591.2754,428039.0531,4,0
2869,127,36.45077393,127.2853712,225582.9311,428101.7633,3,0
2870,10,36.45019069,127.2854687,225591.6072,428037.3055,4,0
2870,127,36.45075874,127.285375,225583.2577,428100.1812,3,0
2871,10,36.45017736,127.2854715,225591.9709,428035.3729,4,0
2871,127,36.45074492,127.2853784,225583.5829,428098.5985,3,0
2872,10,36.45015742,127.2854758,225592.2987,428033.5936,4,0
2872,127,36.45073112,127.2853819,225583.8949,428097.0672,3,0
2873,10,36.45014256,127.2854795,225592.6487,428031.6627,4,0
2873,127,36.45071732,127.2853853,225584.2141,428095.4872,3,0
2874,10,36.45012514,127.285483,225592.978,428029.7962,4,0
2874,127,36.45070218,127.285389,225584.5302,428093.9111,3,0
2875,10,36.45010694,127.2854867,225593.296,428027.8347,4,0
2875,127,36.45068848,127.2853923,225584.8552,428092.2859,3,0
2876,10,36.45008951,127.28549,225593.6147,428025.8638,4,0
2876,127,36.45067336,127.285396,225585.1686,428090.7126,3,0
2877,10,36.45007183,127.2854935,225593.918,428023.9736,4,0
2877,127,36.45065962,127.2853993,225585.4813,428089.138,3,0
2878,10,36.45005581,127.2854967,225594.2459,428022.0658,4,0
2878,127,36.45064589,127.2854026,225585.7917,428087.562,3,0
2879,10,36.45003791,127.2855008,225594.5821,428020.1175,4,0
2879,22,36.4505309,127.2854645,225591.346,428074.8065,2,0
2879,127,36.45063072,127.2854062,225586.1004,428085.986,3,0
2880,10,36.45001913,127.2855046,225594.9227,428018.2347,4,0
2880,22,36.45051049,127.2854692,225591.7407,428072.7145,2,0
2880,127,36.45061699,127.2854095,225586.4067,428084.4105,3,0
2881,10,36.45000489,127.2855079,225595.2367,428016.3923,4,0
2881,22,36.4504934,127.2854731,225592.1303,428070.6462,2,0
2881,127,36.45060327,127.2854127,225586.7125,428082.8382,3,0
2882,10,36.44998807,127.2855112,225595.5519,428014.5711,4,0
2882,22,36.45047496,127.2854774,225592.4906,428068.6152,2,0
2882,127,36.45058819,127.2854163,225587.0168,428081.2658,3,0
2883,10,36.44996987,127.285515,225595.8587,428012.7043,4,0
2883,22,36.45045556,127.2854811,225592.8512,428066.5832,2,0
2883,127,36.45057446,127.2854195,225587.3214,428079.6921,3,0
2884,10,36.44995439,127.285518,225596.1773,428010.7838,4,0
2884,22,36.45043844,127.2854851,225593.2202,428064.4972,2,0
2884,127,36.4505607,127.2854227,225587.6149,428078.1667,3,0
2885,10,36.44993613,127.2855217,225596.4752,428008.9424,4,0
2885,22,36.45041854,127.2854896,225593.5713,428062.4905,2,0
2885,127,36.45054693,127.2854259,225587.9077,428076.639,3,0
2886,10,36.44992007,127.2855248,225596.7843,428007.0274,4,0
2886,22,36.45040128,127.2854927,225593.9294,428060.4307,2,0
2886,127,36.45053314,127.2854291,225588.208,428075.0583,3,0
2887,10,36.4499026,127.2855282,225597.0729,428005.11,4,0
2887,22,36.45038273,127.2854969,225594.2783,428058.4131,2,0
2887,127,36.45051794,127.2854326,225588.5075,428073.4789,3,0
2888,10,36.44988427,127.2855312,225597.3549,428003.2004,4,0
2888,22,36.45036397,127.2855011,225594.6306,428056.3624,2,0
2888,127,36.45050421,127.2854358,225588.8155,428071.8462,3,0
2889,10,36.44986842,127.2855341,225597.6396,428001.2567,4,0
2889,22,36.45034582,127.2855044,225594.9905,428054.2572,2,0
2889,127,36.45048897,127.2854393,225589.1131,428070.2616,3,0
2890,22,36.45032579,127.2855088,225595.3117,428052.2237,2,0
2890,127,36.45047508,127.2854424,225589.4099,428068.6712,3,0
2891,22,36.45030897,127.2855117,225595.6467,428050.2237,2,0
2891,127,36.45046119,127.2854456,225589.6964,428067.1309,3,0
2892,22,36.45029173,127.2855154,225595.9841,428048.1917,2,0
2892,127,36.45044731,127.2854487,225589.9916,428065.5388,3,0
2893,22,36.45027083,127.2855199,225596.3156,428046.1772,2,0
2893,127,36.45043202,127.2854522,225590.2866,428063.9441,3,0
2894,22,36.45025449,127.2855226,225596.644,428044.1605,2,0
2894,127,36.45041805,127.2854553,225590.581,428062.3479,3,0
2895,22,36.45023718,127.2855263,225596.9688,428042.1532,2,0
2895,127,36.45040413,127.2854584,225590.8643,428060.8018,3,0
2896,22,36.45021654,127.2855306,225597.3157,428040.1283,2,0
2896,127,36.45039019,127.2854615,225591.1448,428059.2546,3,0
2897,22,36.45019973,127.2855341,225597.6899,428037.9245,2,0
2897,127,36.4503762,127.2854645,225591.431,428057.6514,3,0
2898,22,36.45017758,127.2855386,225598.0413,428035.8416,2,0
2898,127,36.45036077,127.2854678,225591.7166,428056.0461,3,0
2899,22,36.45016021,127.2855422,225598.3905,428033.7569,2,0
2899,127,36.45034677,127.2854709,225592.0024,428054.4395,3,0
2900,22,36.45014334,127.2855456,225598.7214,428031.7633,2,0
2900,127,36.45033274,127.2854739,225592.2796,428052.8835,3,0
2901,22,36.45012366,127.2855495,225599.0514,428029.7457,2,0
2901,127,36.45031868,127.285477,225592.5547,428051.3247,3,0
2902,22,36.45010564,127.2855531,225599.3896,428027.6533,2,0
2902,127,36.45030461,127.2854799,225592.8355,428049.7118,3,0
2903,22,36.45008675,127.2855568,225599.7045,428025.5556,2,0
2903,127,36.45028912,127.2854832,225593.1141,428048.0971,3,0
2904,22,36.45006693,127.2855599,225600.0103,428023.4968,2,0
2904,127,36.45027501,127.2854861,225593.3916,428046.4804,3,0
2905,22,36.45004996,127.2855632,225600.307,428021.4881,2,0
2905,127,36.45026088,127.2854891,225593.6597,428044.9135,3,0
2906,22,36.45003243,127.2855665,225600.6347,428019.4088,2,0
2906,127,36.45024674,127.285492,225593.9355,428043.2929,3,0
2907,22,36.45001069,127.2855707,225600.9644,428017.3063,2,0
2907,127,36.45023117,127.2854952,225594.2097,428041.6698,3,0
2908,22,36.4499931,127.285574,225601.3365,428015.0486,2,0
2908,127,36.45021697,127.2854981,225594.4918,428039.9914,3,0
2909,22,36.44997137,127.2855788,225601.6805,428012.9451,2,0
2909,127,36.45020134,127.2855013,225594.7636,428038.3645,3,0
2910,22,36.4499538,127.2855821,225602.0261,428010.8204,2,0
2910,127,36.45018717,127.2855041,225595.0344,428036.737,3,0
2911,22,36.44993564,127.2855854,225602.3497,428008.6927,2,0
2911,127,36.45017295,127.285507,225595.3021,428035.1095,3,0
2912,22,36.44991383,127.2855895,225602.6757,428006.5641,2,0
2912,127,36.45015732,127.2855101,225595.5683,428033.4799,3,0
2913,22,36.44989623,127.2855928,225603.0191,428004.3435,2,0
2913,127,36.45014309,127.2855129,225595.8413,428031.7983,3,0
2914,22,36.44987558,127.2855968,225603.338,428002.2979,2,0
2914,127,36.45012747,127.285516,225596.1047,428030.1669,3,0
2915,22,36.4498585,127.2856,225603.6615,428000.0904,2,0
2915,127,36.45011319,127.2855187,225596.3762,428028.4795,3,0
2916,22,36.44983653,127.2856035,225603.9636,427998.0131,2,0
2916,127,36.45009745,127.2855218,225596.6397,428026.8401,3,0
2917,22,36.4498194,127.2856067,225604.2771,427995.8611,2,0
2917,127,36.45008313,127.2855246,225596.9127,428025.147,3,0
2918,22,36.4498003,127.2856103,225604.5948,427993.8067,2,0
2918,127,36.45006739,127.2855277,225597.1761,428023.5069,3,0
2919,22,36.44978097,127.285614,225604.9046,427991.6555,2,0
2919,127,36.45005309,127.2855304,225597.4476,428021.8149,3,0
2920,22,36.44976122,127.2856169,225605.2156,427989.4735,2,0
2920,127,36.45003737,127.2855335,225597.71,428020.1751,3,0
2921,22,36.44974129,127.2856206,225605.4966,427987.3154,2,0
2921,127,36.45002304,127.2855363,225597.9804,428018.4811,3,0
2922,22,36.44972261,127.2856232,225605.7838,427985.2195,2,0
2922,127,36.45000728,127.2855393,225598.2486,428016.7848,3,0
2923,22,36.44970454,127.2856264,225606.0815,427983.0269,2,0
2923,127,36.44999148,127.2855423,225598.5237,428015.0335,3,0
2924,22,36.44968199,127.2856304,225606.3704,427980.8656,2,0
2924,127,36.44997568,127.2855453,225598.7891,428013.3345,3,0
2925,22,36.44966415,127.2856327,225606.6805,427978.541,2,0
2925,127,36.44996132,127.285548,225599.0534,428011.6376,3,0
2926,22,36.44964167,127.2856366,225606.9639,427976.3636,2,0
2926,127,36.44994559,127.285551,225599.3156,428009.9442,3,0
2927,22,36.44962311,127.2856397,225607.2688,427974.0327,2,0
2927,127,36.44992987,127.2855539,225599.5838,428008.2001,3,0
2928,22,36.44960112,127.2856427,225607.5504,427971.8599,2,0
2928,127,36.44991415,127.2855568,225599.8422,428006.5104,3,0
2929,22,36.44958291,127.2856458,225607.8521,427969.5461,2,0
2929,127,36.44989989,127.2855595,225600.0986,428004.8239,3,0
2930,22,36.44956054,127.2856496,225608.1606,427967.3228,2,0
2930,127,36.44988426,127.2855623,225600.3529,428003.1421,3,0
2931,22,36.44954099,127.2856529,225608.4475,427965.0673,2,0
2931,127,36.44986866,127.2855652,225600.6134,428001.4113,3,0
2932,22,36.44952191,127.2856553,225608.7245,427962.8452,2,0
2932,127,36.44985308,127.285568,225600.8642,427999.7352,3,0
2933,22,36.44950044,127.2856587,225608.9734,427960.6438,2,0
2933,127,36.44983892,127.2855706,225601.1142,427998.0627,3,0
2934,22,36.44948145,127.285661,225609.2612,427958.304,2,0
2934,127,36.44982343,127.2855734,225601.3617,427996.3931,3,0
2935,22,36.44945864,127.2856647,225609.5263,427956.1107,2,0
2935,127,36.44980792,127.2855762,225601.6077,427994.7256,3,0
2936,22,36.44944113,127.2856674,225609.8083,427953.7732,2,0
2936,127,36.44979382,127.2855786,225601.851,427993.0583,3,0
2937,22,36.44941824,127.2856703,225610.0636,427951.6139,2,0
2937,127,36.44977833,127.2855814,225602.0849,427991.4451,3,0
2938,22,36.44940024,127.2856731,225610.3039,427949.3809,2,0
2938,127,36.44976429,127.2855838,225602.3239,427989.7824,3,0
2939,22,36.44938074,127.2856753,225610.56,427947.1637,2,0
2939,127,36.44974885,127.2855865,225602.554,427988.1738,3,0
2940,16,36.44960637,127.2855698,225601.04,427972.2438,4,0
2940,22,36.44935828,127.2856787,225610.7955,427944.9024,2,0
2940,127,36.44973483,127.2855889,225602.7825,427986.566,3,0
2941,16,36.44958552,127.2855719,225601.2938,427970.1935,4,0
2941,22,36.44933909,127.2856808,225611.065,427942.5328,2,0
2941,127,36.44972081,127.2855913,225603.0018,427985.012,3,0
2942,16,36.44956995,127.285575,225601.5413,427968.3123,4,0
2942,22,36.44931666,127.2856841,225611.308,427940.3082,2,0
2942,127,36.44970682,127.2855937,225603.2189,427983.4591,3,0
2943,16,36.44955549,127.285578,225601.8213,427966.6148,4,0
2943,22,36.44929812,127.2856867,225611.5457,427938.0511,2,0
2943,127,36.44969283,127.285596,225603.441,427981.8543,3,0
2944,16,36.44953961,127.2855811,225602.1132,427964.813,4,0
2944,22,36.44927805,127.2856886,225611.778,427935.7922,2,0
2944,127,36.4496774,127.2855986,225603.6622,427980.2484,3,0
2945,16,36.44952122,127.2855846,225602.3876,427962.9653,4,0
2945,22,36.44925558,127.2856918,225611.9797,427933.5697,2,0
2945,127,36.44966339,127.2856009,225603.882,427978.6408,3,0
2946,16,36.44950552,127.285587,225602.6639,427960.9271,4,0
2946,22,36.44923802,127.2856933,225612.2142,427931.2241,2,0
2946,127,36.44964935,127.2856032,225604.1006,427977.0314,3,0
2947,16,36.44948449,127.2855902,225602.9104,427958.927,4,0
2947,22,36.44921462,127.2856963,225612.4214,427929.043,2,0
2947,127,36.44963388,127.2856057,225604.3171,427975.4218,3,0
2948,16,36.44946713,127.2855927,225603.1667,427956.8333,4,0
2948,22,36.4491966,127.2856985,225612.6541,427926.7911,2,0
2948,127,36.44961986,127.285608,225604.54,427973.7598,3,0
2949,16,36.4494489,127.2855954,225603.4313,427954.8136,4,0
2949,22,36.44917712,127.2857009,225612.8781,427924.5905,2,0
2949,127,36.4496044,127.2856105,225604.7536,427972.1487,3,0
2950,16,36.44942987,127.2855988,225603.6968,427952.758,4,0
2950,22,36.44915511,127.2857036,225613.1028,427922.3541,2,0
2950,127,36.44959031,127.2856127,225604.9717,427970.4813,3,0
2951,16,36.44941154,127.2856014,225603.9842,427950.6715,4,0
2951,22,36.44913612,127.2857059,225613.3499,427919.9405,2,0
2951,127,36.44957476,127.2856151,225605.1796,427968.8633,3,0
2952,16,36.44939248,127.2856049,225604.2437,427948.6116,4,0
2952,22,36.44911185,127.285709,225613.5886,427917.556,2,0
2952,127,36.44956064,127.2856173,225605.3922,427967.192,3,0
2953,16,36.44937416,127.2856074,225604.4936,427946.6035,4,0
2953,22,36.44909063,127.2857115,225613.8256,427915.1616,2,0
2953,127,36.44954511,127.2856197,225605.5956,427965.5726,3,0
2954,16,36.44935724,127.2856096,225604.7382,427944.6146,4,0
2954,22,36.44907137,127.2857137,225614.0591,427912.7658,2,0
2954,127,36.44953096,127.2856218,225605.797,427963.9519,3,0
2955,16,36.44933869,127.2856129,225604.984,427942.6024,4,0
2955,22,36.44904707,127.2857167,225614.2869,427910.4306,2,0
2955,127,36.44951681,127.2856239,225605.9955,427962.329,3,0
2956,16,36.44931975,127.2856154,225605.2394,427940.5065,4,0
2956,22,36.44902748,127.2857189,225614.5408,427907.8882,2,0
2956,127,36.44950121,127.2856261,225606.1932,427960.7052,3,0
2957,16,36.44930056,127.285618,225605.4756,427938.3751,4,0
2957,22,36.44900262,127.285722,225614.7751,427905.4782,2,0
2957,127,36.44948705,127.2856282,225606.396,427959.0278,3,0
2958,16,36.44928105,127.2856206,225605.7055,427936.2959,4,0
2958,22,36.4489819,127.2857244,225615.0101,427903.0797,2,0
2958,127,36.44947145,127.2856305,225606.5915,427957.4029,3,0
2959,16,36.44926352,127.285623,225605.9359,427934.1945,4,0
2959,22,36.44896262,127.2857266,225615.2402,427900.7217,2,0
2959,127,36.44945727,127.2856325,225606.7847,427955.7765,3,0
2960,16,36.44924374,127.2856256,225606.164,427932.1111,4,0
2960,22,36.44893885,127.2857295,225615.4725,427898.383,2,0
2960,127,36.44944307,127.2856345,225606.9754,427954.1476,3,0
2961,16,36.44922471,127.2856281,225606.4106,427929.8669,4,0
2961,22,36.44891866,127.285732,225615.7101,427895.8406,2,0
2961,127,36.4494274,127.2856367,225607.1712,427952.4616,3,0
2962,16,36.44920284,127.285631,225606.6355,427927.6388,4,0
2962,22,36.44889387,127.2857344,225615.9346,427893.4416,2,0
2962,127,36.44941167,127.2856389,225607.3673,427950.7735,3,0
2963,16,36.44918348,127.2856329,225606.8573,427925.443,4,0
2963,22,36.44887398,127.2857369,225616.1581,427891.0755,2,0
2963,127,36.44939742,127.2856409,225607.5569,427949.1385,3,0
