프레임 인덱스,차량 ID,위도,경도,East (TM 좌표),North (TM 좌표),차선,차선변경여부
2418,127,36.46187242,127.2770153,224830.2102,429331.303,4,0
2419,127,36.46186204,127.2770269,224831.4225,429329.9619,3,1
2420,127,36.46184906,127.2770413,224832.5948,429328.6674,3,0
2421,127,36.46183734,127.2770544,224833.7694,429327.3708,3,0
2422,127,36.4618269,127.277066,224834.9014,429326.1214,3,0
2423,127,36.46181519,127.2770791,224836.0343,429324.874,3,0
2424,127,36.46180353,127.2770922,224837.2122,429323.5814,3,0
2425,127,36.46179186,127.2771053,224838.3952,429322.2895,3,0
2426,127,36.46178018,127.2771186,224839.5443,429321.0344,3,0
2427,127,36.4617695,127.2771305,224840.6914,429319.7773,3,0
2428,127,36.46175779,127.2771436,224841.8346,429318.5188,3,0
2429,127,36.46174607,127.2771567,224843.0127,429317.2196,3,0
2430,127,36.46173429,127.2771698,224844.1937,429315.9159,3,0
2431,127,36.46172245,127.277183,224845.4073,429314.5729,3,0
2432,127,36.46170966,127.2771972,224846.6152,429313.232,3,0
2433,127,36.46169795,127.2772101,224847.8171,429311.8934,3,0
2434,127,36.46168616,127.2772231,224848.983,429310.5908,3,0
2435,127,36.46167436,127.2772361,224850.1483,429309.2871,3,0
2436,127,36.46166261,127.277249,224851.3102,429307.9855,3,0
2437,127,36.46165089,127.2772619,224852.4331,429306.7257,3,0
2438,127,36.46164021,127.2772735,224853.5429,429305.4766,3,0
2439,127,36.46162876,127.277286,224854.6486,429304.2292,3,0
2440,127,36.46161708,127.2772988,224855.786,429302.9434,3,0
2441,127,36.46160536,127.2773115,224856.9308,429301.6472,3,0
2442,127,36.46159363,127.2773242,224858.0756,429300.3479,3,0
2443,127,36.46158186,127.2773369,224859.217,429299.0492,3,0
2444,127,36.46157016,127.2773496,224860.3529,429297.7534,3,0
2445,127,36.46155851,127.2773621,224861.4823,429296.4616,3,0
2446,127,36.46154685,127.2773746,224862.6079,429295.1688,3,0
2447,127,36.46153513,127.2773871,224863.7321,429293.8737,3,0
2448,127,36.46152341,127.2773996,224864.8561,429292.576,3,0
2449,127,36.46151168,127.2774121,224865.9778,429291.2791,3,0
2450,127,36.46149998,127.2774245,224867.0948,429289.9835,3,0
2451,127,36.46148829,127.2774369,224868.2079,429288.6906,3,0
2452,127,36.46147664,127.2774492,224869.3188,429287.399,3,0
2453,127,36.46146497,127.2774616,224870.4282,429286.1071,3,0
2454,127,36.46145328,127.2774739,224871.5362,429284.8135,3,0
2455,127,36.46144158,127.2774862,224872.6434,429283.5178,3,0
2456,127,36.46142986,127.2774985,224873.7487,429282.2212,3,0
2457,127,36.46141814,127.2775108,224874.8497,429280.9234,3,0
2458,127,36.46140641,127.2775229,224875.9497,429279.6252,3,0
2459,127,36.46139468,127.2775352,224877.0494,429278.3255,3,0
2460,127,36.46138292,127.2775474,224878.1488,429277.0247,3,0
2461,127,36.46137116,127.2775596,224879.2443,429275.7231,3,0
2462,127,36.4613594,127.2775717,224880.3707,429274.3796,3,0
2463,127,36.46134651,127.277585,224881.4953,429273.0359,3,0
2464,127,36.46133474,127.2775971,224882.62,429271.6904,3,0
2465,127,36.46132294,127.2776093,224883.7109,429270.3852,3,0
2466,127,36.46131114,127.2776214,224884.7998,429269.0792,3,0
2467,127,36.46129935,127.2776334,224885.8922,429267.7638,3,0
2468,127,36.4612873,127.2776457,224886.984,429266.4481,3,0
2469,127,36.46127549,127.2776578,224888.0764,429265.1317,3,0
2470,127,36.46126368,127.2776699,224889.1625,429263.8248,3,0
2471,127,36.46125188,127.2776819,224890.2452,429262.517,3,0
2472,127,36.46124005,127.2776939,224891.3265,429261.2083,3,0
2473,127,36.46122821,127.2777059,224892.441,429259.8554,3,0
2474,127,36.46121522,127.2777191,224893.5555,429258.5027,3,0
2475,127,36.46120339,127.2777311,224894.6712,429257.1509,3,0
2476,127,36.46119158,127.2777431,224895.7541,429255.843,3,0
2477,127,36.46117977,127.2777552,224896.8401,429254.5365,3,0
2478,127,36.46116799,127.2777673,224897.9258,429253.2323,3,0
2479,127,36.46115624,127.2777793,224898.9713,429251.9789,3,0
2480,127,36.46114581,127.2777901,224900.0538,429250.6831,3,0
2481,127,36.46113287,127.2778034,224901.1403,429249.3873,3,0
2482,127,36.46112112,127.2778156,224902.2331,429248.0864,3,0
2483,127,36.46111055,127.2778265,224903.2901,429246.8291,3,0
2484,127,36.4610988,127.2778387,224904.3472,429245.5719,3,0
2485,127,36.46108705,127.2778508,224905.4438,429244.2713,3,0
2486,127,36.46107531,127.2778631,224906.5436,429242.9709,3,0
2487,127,36.46106355,127.2778753,224907.6451,429241.6707,3,0
2488,127,36.46105181,127.2778876,224908.7476,429240.3717,3,0
2489,127,36.46104011,127.2778999,224909.851,429239.0709,3,0
2490,127,36.4610283,127.2779121,224910.956,429237.768,3,0
2491,127,36.4610165,127.2779244,224912.062,429236.4624,3,0
2492,127,36.46100472,127.2779368,224913.1681,429235.1614,3,0
2493,127,36.46099304,127.277949,224914.2706,429233.8669,3,0
2494,127,36.46098142,127.2779612,224915.3722,429232.5752,3,0
2495,127,36.46096972,127.2779735,224916.4787,429231.2794,3,0
2496,127,36.46095793,127.277986,224917.5919,429229.9778,3,0
2497,127,36.46094615,127.2779983,224918.7076,429228.6748,3,0
2498,127,36.46093441,127.2780107,224919.8166,429227.3763,3,0
2499,127,36.46092273,127.2780229,224920.9194,429226.0803,3,0
2500,127,36.46091102,127.2780351,224922.0209,429224.7822,3,0
2501,127,36.46089923,127.2780475,224923.088,429223.5212,3,0
2502,127,36.46088856,127.2780585,224924.1212,429222.2988,3,0
2503,127,36.4608779,127.2780696,224925.151,429221.0761,3,0
2504,127,36.46086609,127.2780818,224926.1798,429219.8501,3,0
2505,127,36.46085533,127.2780928,224927.2418,429218.58,3,0
2506,127,36.46084348,127.278105,224928.3017,429217.3126,3,0
2507,127,36.46083174,127.2781172,224929.3998,429216.0048,3,0
2508,127,36.46081989,127.2781295,224930.5006,429214.6977,3,0
2509,127,36.46080805,127.2781417,224931.5679,429213.431,3,0
2510,127,36.46079742,127.2781528,224932.6329,429212.1651,3,0
2511,127,36.46078559,127.278165,224933.6966,429210.9029,3,0
2512,127,36.46077385,127.2781772,224934.7985,429209.596,3,0
2513,127,36.460762,127.2781895,224935.9035,429208.2848,3,0
2514,127,36.46075005,127.2782018,224937.0172,429206.9622,3,0
2515,127,36.460738,127.2782144,224938.1272,429205.6433,3,0
2516,127,36.46072626,127.2782265,224939.2348,429204.3284,3,0
2517,127,36.46071442,127.2782388,224940.3386,429203.0175,3,0
2518,127,36.46070248,127.2782512,224941.4492,429201.6947,3,0
2519,127,36.46069041,127.2782636,224942.6002,429200.318,3,0
2520,127,36.46067711,127.2782772,224943.7503,429198.9369,3,0
2521,127,36.46066505,127.2782895,224944.8992,429197.5576,3,0
2522,127,36.46065303,127.2783019,224946.0103,429196.2257,3,0
2523,127,36.46064102,127.2783142,224947.1221,429194.8948,3,0
2524,127,36.46062898,127.2783266,224948.2357,429193.5635,3,0
2525,127,36.46061695,127.278339,224949.3517,429192.231,3,0
2526,127,36.46060491,127.2783515,224950.468,429190.8977,3,0
2527,127,36.46059285,127.2783638,224951.5833,429189.5644,3,0
2528,127,36.46058082,127.2783762,224952.6983,429188.2313,3,0
2529,127,36.46056878,127.2783886,224953.8144,429186.8998,3,0
2530,127,36.46055677,127.2784011,224954.9313,429185.5686,3,0
2531,127,36.46054474,127.2784135,224956.0491,429184.2375,3,0
2532,127,36.46053271,127.2784259,224957.2049,429182.8604,3,0
2533,127,36.46051945,127.2784396,224958.3233,429181.5267,3,0
2534,127,36.4605086,127.2784508,224959.442,429180.192,3,0
2535,127,36.46049654,127.2784632,224960.5223,429178.9003,3,0
2536,127,36.46048444,127.2784756,224961.6392,429177.5636,3,0
2537,127,36.46047238,127.278488,224962.7557,429176.2247,3,0
2538,127,36.46046025,127.2785005,224963.8746,429174.883,3,0
2539,127,36.46044808,127.278513,224964.994,429173.5382,3,0
2540,127,36.46043593,127.2785254,224966.113,429172.1914,3,0
2541,127,36.46042375,127.2785378,224967.2343,429170.8446,3,0
2542,127,36.46041158,127.2785503,224968.357,429169.4972,3,0
2543,127,36.46039942,127.2785628,224969.5163,429168.1057,3,0
2544,127,36.46038605,127.2785765,224970.672,429166.7165,3,0
2545,127,36.46037394,127.2785889,224971.8278,429165.3295,3,0
2546,127,36.46036183,127.2786014,224972.9483,429163.9895,3,0
2547,127,36.46034973,127.2786138,224974.1082,429162.6072,3,0
2548,127,36.46033648,127.2786276,224975.2689,429161.2303,3,0
2549,127,36.46032452,127.2786401,224976.4307,429159.8572,3,0
2550,127,36.46031252,127.2786526,224977.5927,429158.4868,3,0
2551,127,36.46029934,127.2786663,224978.7543,429157.1163,3,0
2552,127,36.46028738,127.2786788,224979.9142,429155.7477,3,0
2553,127,36.46027543,127.2786913,224981.0343,429154.4243,3,0
2554,127,36.46026347,127.2787037,224982.1518,429153.1017,3,0
2555,127,36.46025153,127.2787161,224983.3045,429151.7371,3,0
2556,127,36.46023845,127.2787297,224984.4558,429150.3739,3,0
2557,127,36.46022653,127.2787421,224985.6053,429149.0127,3,0
2558,127,36.46021465,127.2787544,224986.7151,429147.6966,3,0
2559,127,36.46020278,127.2787667,224987.8221,429146.384,3,0
2560,127,36.46019096,127.278779,224988.9264,429145.0731,3,0
2561,127,36.46017912,127.2787913,224990.0287,429143.7632,3,0
2562,127,36.46016728,127.2788035,224991.1301,429142.455,3,0
2563,127,36.4601555,127.2788158,224992.2299,429141.1486,3,0
2564,127,36.46014371,127.278828,224993.3272,429139.8449,3,0
2565,127,36.46013195,127.2788401,224994.4201,429138.5426,3,0
2566,127,36.46012021,127.2788522,224995.5072,429137.2422,3,0
2567,127,36.46010847,127.2788642,224996.6307,429135.8977,3,0
2568,127,36.46009551,127.2788776,224997.7552,429134.5529,3,0
2569,127,36.46008377,127.2788897,224998.8831,429133.2088,3,0
2570,127,36.46007205,127.2789018,224999.9734,429131.9101,3,0
2571,127,36.46006032,127.2789139,225001.0634,429130.6113,3,0
2572,127,36.46004857,127.2789261,225002.1538,429129.3126,3,0
2573,127,36.46003685,127.2789382,225003.2446,429128.0156,3,0
2574,127,36.46002517,127.2789503,225004.3344,429126.7202,3,0
2575,127,36.46001346,127.2789624,225005.4235,429125.4256,3,0
2576,127,36.46000177,127.2789745,225006.5077,429124.1327,3,0
2577,127,36.45999013,127.2789865,225007.5883,429122.8418,3,0
2578,127,36.45997848,127.2789984,225008.6676,429121.5507,3,0
2579,127,36.45996678,127.2790105,225009.7512,429120.2583,3,0
2580,127,36.4599551,127.2790226,225010.8386,429118.9641,3,0
2581,127,36.45994341,127.2790347,225011.9255,429117.67,3,0
2582,127,36.45993171,127.2790468,225013.0117,429116.3754,3,0
2583,127,36.45992002,127.2790588,225014.1337,429115.0387,3,0
2584,127,36.45990719,127.2790721,225015.256,429113.7031,3,0
2585,127,36.45989551,127.2790842,225016.3772,429112.371,3,0
2586,127,36.45988392,127.2790962,225017.4623,429111.0847,3,0
2587,127,36.45987232,127.2791083,225018.5481,429109.7989,3,0
2588,127,36.45986067,127.2791204,225019.6366,429108.5099,3,0
2589,127,36.45984899,127.2791325,225020.7256,429107.216,3,0
2590,127,36.45983726,127.2791446,225021.8146,429105.9202,3,0
2591,127,36.45982555,127.2791567,225022.9386,429104.5806,3,0
2592,127,36.45981268,127.27917,225024.063,429103.239,3,0
2593,127,36.4598009,127.2791821,225025.1906,429101.8941,3,0
2594,127,36.45978911,127.2791943,225026.2849,429100.5895,3,0
2595,127,36.45977733,127.2792065,225027.3803,429099.2842,3,0
2596,127,36.45976553,127.2792187,225028.4761,429097.9792,3,0
2597,127,36.45975374,127.2792309,225029.5729,429096.6722,3,0
2598,127,36.45974191,127.2792431,225030.6701,429095.3677,3,0
2599,127,36.45973017,127.2792553,225031.7674,429094.0619,3,0
2600,127,36.45971835,127.2792675,225032.8661,429092.7572,3,0
2601,127,36.45970655,127.2792797,225033.9665,429091.4516,3,0
2602,127,36.45969479,127.279292,225035.0665,429090.1488,3,0
2603,127,36.45968305,127.2793042,225036.165,429088.8489,3,0
2604,127,36.45967132,127.2793164,225037.2632,429087.5518,3,0
2605,127,36.45965964,127.2793286,225038.3608,429086.257,3,0
2606,127,36.45964796,127.2793408,225039.4565,429084.9641,3,0
2607,127,36.45963628,127.2793529,225040.5495,429083.6709,3,0
2608,127,36.45962459,127.2793651,225041.6045,429082.421,3,0
2609,127,36.45961408,127.279376,225042.6951,429081.1283,3,0
2610,127,36.45960125,127.2793893,225043.7863,429079.8371,3,0
2611,127,36.4595896,127.2794015,225044.9148,429078.5039,3,0
2612,127,36.45957795,127.2794136,225046.0071,429077.2153,3,0
2613,127,36.45956633,127.2794257,225047.0974,429075.9272,3,0
2614,127,36.45955469,127.2794378,225048.1846,429074.6403,3,0
2615,127,36.45954308,127.2794499,225049.27,429073.3544,3,0
2616,127,36.45953148,127.2794619,225050.3553,429072.0692,3,0
2617,127,36.45951986,127.279474,225051.4412,429070.7839,3,0
2618,127,36.45950824,127.2794861,225052.5283,429069.4989,3,0
2619,127,36.45949666,127.2794982,225053.6137,429068.2152,3,0
2620,127,36.45948507,127.2795102,225054.697,429066.9334,3,0
2621,127,36.4594735,127.2795222,225055.7773,429065.6526,3,0
2622,127,36.45946194,127.2795342,225056.8579,429064.3719,3,0
2623,127,36.45945036,127.2795463,225057.9026,429063.1331,3,0
2624,127,36.45943993,127.2795571,225058.946,429061.8927,3,0
2625,127,36.45942833,127.279569,225059.9879,429060.6521,3,0
2626,127,36.45941674,127.279581,225061.0647,429059.3685,3,0
2627,127,36.45940515,127.279593,225062.1397,429058.0863,3,0
2628,127,36.45939358,127.2796049,225063.2131,429056.8033,3,0
2629,127,36.45938197,127.2796168,225064.2848,429055.5201,3,0
2630,127,36.45937037,127.2796287,225065.3558,429054.2353,3,0
2631,127,36.45935876,127.2796406,225066.4246,429052.9516,3,0
2632,127,36.45934719,127.2796525,225067.4555,429051.7112,3,0
2633,127,36.45933676,127.2796631,225068.4864,429050.4715,3,0
2634,127,36.45932516,127.279675,225069.5176,429049.2315,3,0
2635,127,36.45931358,127.2796868,225070.5854,429047.9501,3,0
2636,127,36.45930203,127.2796987,225071.6551,429046.6699,3,0
2637,127,36.45929047,127.2797107,225072.7263,429045.3913,3,0
2638,127,36.45927893,127.2797226,225073.7972,429044.1128,3,0
2639,127,36.45926738,127.2797344,225074.8656,429042.8344,3,0
2640,127,36.45925583,127.2797463,225075.9336,429041.5556,3,0
2641,127,36.45924428,127.2797582,225077.0388,429040.2328,3,0
2642,127,36.45923153,127.2797713,225078.1464,429038.9082,3,0
2643,127,36.45921993,127.2797832,225079.2545,429037.581,3,0
2644,127,36.45920831,127.2797951,225080.3626,429036.2526,3,0
2645,127,36.45919553,127.2798083,225081.4695,429034.9223,3,0
2646,127,36.45918389,127.2798202,225082.5783,429033.591,3,0
2647,127,36.45917223,127.2798321,225083.6531,429032.3003,3,0
2648,56,36.45910322,127.2799332,225092.7,429024.6968,2,0
2648,127,36.45916055,127.2798441,225084.7642,429030.965,3,0
2649,56,36.45908784,127.279948,225094.012,429022.9867,2,0
2649,127,36.4591477,127.2798572,225085.8732,429029.6281,3,0
2650,56,36.45907365,127.2799616,225095.3555,429021.2769,2,0
2650,127,36.459136,127.2798691,225086.9813,429028.2906,3,0
2651,56,36.45905691,127.279978,225096.717,429019.5539,2,0
2651,127,36.45912431,127.2798811,225088.0917,429026.9531,3,0
2652,56,36.45904117,127.2799934,225098.1594,429017.7074,2,0
2652,127,36.45911145,127.2798942,225089.2045,429025.6166,3,0
2653,56,36.45902364,127.2800098,225099.5101,429015.9733,2,0
2653,127,36.45909978,127.2799062,225090.3187,429024.2806,3,0
2654,56,36.45900994,127.2800231,225100.8488,429014.2569,2,0
2654,127,36.4590881,127.2799182,225091.4341,429022.9464,3,0
2655,56,36.45899468,127.2800381,225102.2017,429012.5251,2,0
2655,127,36.4590753,127.2799314,225092.5496,429021.6123,3,0
2656,56,36.45897674,127.2800549,225103.5667,429010.7818,3,1
2656,127,36.45906362,127.2799434,225093.6639,429020.2829,3,0
2657,56,36.45896272,127.2800686,225104.9855,429008.9411,3,0
2657,127,36.45905208,127.2799554,225094.7416,429018.9985,3,0
2658,56,36.45894483,127.2800855,225106.3756,429007.1631,3,0
2658,127,36.45904049,127.2799674,225095.8575,429017.6701,3,0
2659,56,36.45892858,127.2801013,225107.7656,429005.3792,3,0
2659,127,36.45902763,127.2799806,225096.9764,429016.3388,3,0
2660,56,36.4589144,127.280115,225109.1554,429003.5908,3,0
2660,127,36.459016,127.2799927,225098.097,429015.0051,3,0
2661,56,36.4588964,127.2801318,225110.4951,429001.8618,3,0
2661,127,36.45900434,127.2800048,225099.1817,429013.7154,3,0
2662,56,36.45888175,127.280146,225111.8463,429000.1156,3,0
2662,127,36.45899267,127.2800168,225100.2644,429012.4243,3,0
2663,56,36.45886711,127.2801601,225113.1974,428998.3673,3,0
2663,127,36.45898101,127.2800288,225101.3471,429011.1311,3,0
2664,56,36.45884904,127.2801769,225114.5368,428996.6315,3,0
2664,127,36.4589693,127.2800409,225102.4321,429009.8349,3,0
2665,56,36.45883474,127.2801907,225115.8648,428994.9096,3,0
2665,127,36.45895755,127.280053,225103.5195,429008.537,3,0
2666,56,36.45882047,127.2802045,225117.1802,428993.2105,3,0
2666,127,36.45894583,127.2800651,225104.6077,429007.2458,3,0
2667,56,36.45880303,127.2802208,225118.5112,428991.5284,3,0
2667,127,36.4589343,127.2800772,225105.6946,429005.9574,3,0
2668,56,36.45878918,127.2802351,225119.8444,428989.8449,3,0
2668,127,36.45892263,127.2800893,225106.7835,429004.6673,3,0
2669,56,36.45877487,127.280249,225121.152,428988.1806,3,0
2669,127,36.45891087,127.2801014,225107.8749,429003.3657,3,0
2670,56,36.45875795,127.2802645,225122.4744,428986.4921,3,0
2670,127,36.45889903,127.2801136,225108.969,429002.0568,3,0
2671,56,36.45874345,127.2802793,225123.879,428984.7036,3,0
2671,127,36.45888716,127.2801257,225110.0649,429000.7436,3,0
2672,56,36.45872644,127.2802958,225125.2355,428983.0073,3,0
2672,127,36.45887528,127.2801379,225111.1625,428999.4284,3,0
2673,56,36.458712,127.2803097,225126.593,428981.3099,3,0
2673,127,36.45886339,127.2801502,225112.2603,428998.1114,3,0
2674,56,36.45869747,127.2803246,225127.9839,428979.572,3,0
2674,127,36.45885147,127.2801624,225113.3913,428996.7536,3,0
2675,56,36.45867937,127.2803423,225129.3899,428977.8467,3,0
2675,127,36.45883849,127.2801757,225114.5215,428995.3953,3,0
2676,56,36.45866527,127.2803567,225130.7797,428976.107,3,0
2676,127,36.45882657,127.2801879,225115.652,428994.0362,3,0
2677,56,36.45865035,127.280371,225132.1908,428974.374,3,0
2677,127,36.45881464,127.2802001,225116.7889,428992.6714,3,0
2678,56,36.45863243,127.2803893,225133.6399,428972.597,3,0
2678,127,36.4588015,127.2802136,225117.9633,428991.2623,3,0
2679,56,36.45861714,127.280405,225135.159,428970.7704,3,0
2679,127,36.45878839,127.280227,225119.1374,428989.8532,3,0
2680,35,36.45866322,127.2803063,225126.1779,428976.0215,4,0
2680,56,36.45860087,127.2804217,225136.5295,428969.0864,3,0
2680,127,36.45877645,127.2802392,225120.2723,428988.4882,3,0
2681,35,36.45865293,127.2803177,225127.339,428974.751,4,0
2681,56,36.45858681,127.2804351,225137.8763,428967.4273,3,0
2681,127,36.45876451,127.2802514,225121.3719,428987.1655,3,0
2682,35,36.45864173,127.28033,225128.51,428973.4367,4,0
2682,56,36.4585722,127.28045,225139.2486,428965.7372,3,0
2682,127,36.45875254,127.2802637,225122.5112,428985.7965,3,0
2683,35,36.4586276,127.2803454,225129.7349,428972.0274,4,0
2683,56,36.45855509,127.2804675,225140.667,428964.0274,3,0
2683,127,36.45873935,127.2802772,225123.6528,428984.4255,3,0
2684,35,36.45861474,127.2803586,225131.0247,428970.5075,4,0
2684,56,36.4585405,127.2804824,225142.1541,428962.2379,3,0
2684,127,36.45872736,127.2802895,225124.7935,428983.0525,3,0
2685,35,36.45860056,127.2803731,225132.2528,428969.0626,4,0
2685,56,36.45852373,127.2804996,225143.5405,428960.5727,3,0
2685,127,36.45871533,127.2803017,225125.8977,428981.7216,3,0
2686,35,36.45858845,127.2803864,225133.5211,428967.572,4,0
2686,56,36.45850999,127.2805137,225144.9544,428958.8787,3,0
2686,127,36.45870328,127.280314,225127.0412,428980.3446,3,0
2687,35,36.45857435,127.2804009,225134.8083,428966.0648,4,0
2687,56,36.45849461,127.2805296,225146.3745,428957.1849,3,0
2687,127,36.45869004,127.2803276,225128.1893,428978.9665,3,0
2688,35,36.45855972,127.280416,225136.1246,428964.5246,4,0
2688,56,36.45847785,127.280547,225147.8399,428955.4716,3,0
2688,127,36.45867799,127.28034,225129.3394,428977.5871,3,0
2689,35,36.45854671,127.2804303,225137.4428,428962.9823,4,0
2689,56,36.45846358,127.2805626,225149.3078,428953.757,3,0
2689,127,36.4586659,127.2803524,225130.4907,428976.2052,3,0
2690,35,36.45853256,127.2804449,225138.7614,428961.4389,4,0
2690,56,36.45844817,127.2805786,225150.7764,428952.0417,3,0
2690,127,36.45865259,127.280366,225131.6422,428974.8221,3,0
2691,35,36.45851791,127.28046,225140.065,428959.8822,4,0
2691,56,36.45843138,127.280596,225152.2031,428950.3448,3,0
2691,127,36.45864051,127.2803784,225132.7947,428973.439,3,0
2692,35,36.45850454,127.2804738,225141.3859,428958.3064,4,0
2692,56,36.45841761,127.2806103,225153.6873,428948.5809,3,0
2692,127,36.45862842,127.2803908,225133.9108,428972.1006,3,0
2693,35,36.45848988,127.2804889,225142.6699,428956.7793,4,0
2693,56,36.4584004,127.2806281,225155.0958,428946.9151,3,0
2693,127,36.45861632,127.2804033,225135.0286,428970.762,3,0
2694,35,36.45847653,127.2805028,225143.9827,428955.2256,4,0
2694,56,36.45838626,127.280643,225156.5623,428945.194,3,0
2694,127,36.45860423,127.2804157,225136.185,428969.3789,3,0
2695,35,36.45846244,127.2805176,225145.314,428953.6578,4,0
2695,56,36.45837099,127.2806592,225157.9964,428943.5258,3,0
2695,127,36.45859093,127.2804294,225137.3427,428967.9954,3,0
2696,35,36.4584474,127.2805333,225146.6486,428952.0925,4,0
2696,56,36.45835521,127.280676,225159.4357,428941.8625,3,0
2696,127,36.45857883,127.2804419,225138.501,428966.6128,3,0
2697,35,36.45843413,127.2805474,225148.052,428950.4496,4,0
2697,56,36.4583412,127.280691,225160.9312,428940.1384,3,0
2697,127,36.45856676,127.2804543,225139.6597,428965.2314,3,0
2698,35,36.45841794,127.2805644,225149.4018,428948.8726,4,0
2698,56,36.45832429,127.2807091,225162.3725,428938.4794,3,0
2698,127,36.4585535,127.280468,225140.8191,428963.8524,3,0
2699,35,36.45840468,127.2805784,225150.7374,428947.3118,4,0
2699,56,36.45831027,127.2807241,225163.825,428936.8029,3,0
2699,127,36.45854146,127.2804805,225141.9799,428962.4748,3,0
2700,35,36.45839184,127.2805919,225152.0584,428945.7678,4,0
2700,56,36.45829579,127.2807395,225165.2745,428935.1248,3,0
2700,127,36.45852943,127.2804931,225143.1424,428961.0995,3,0
2701,35,36.4583761,127.2806085,225153.3644,428944.2409,4,0
2701,56,36.45827883,127.2807575,225166.7214,428933.4467,3,0
2701,127,36.45851623,127.2805068,225144.3047,428959.7263,3,0
2702,35,36.4583633,127.280622,225154.7067,428942.671,4,0
2702,56,36.45826481,127.2807724,225168.1749,428931.7273,3,0
