x,y,evt,status
-1.9973297753644534,-1.5373625881602047,0,True
-1.9973297753644534,-1.5373625881602047,1,True
-1.9547971992280753,-1.5020695994512925,1,True
-1.9547971992280753,-1.5373625881602047,1,True
-1.9547971992280753,-1.5726555768691157,1,True
-1.9547971992280753,-1.607948565578027,1,True
-1.9547971992280753,-1.607948565578027,1,True
-1.9547971992280753,-1.607948565578027,1,True
-1.9547971992280753,-1.6432415542869392,1,True
-1.9547971992280753,-1.6432415542869392,1,True
-1.9547971992280753,-1.6432415542869392,1,True
-1.9547971992280753,-1.6432415542869392,1,True
-1.9122646230916904,-1.6785345429958514,1,True
-1.9122646230916904,-1.6785345429958514,1,True
-1.9122646230916904,-1.6785345429958514,1,True
-1.8697320469553103,-1.6785345429958514,1,True
-1.8697320469553103,-1.6785345429958514,1,True
-1.8697320469553103,-1.6785345429958514,1,True
-1.8697320469553103,-1.6785345429958514,1,True
-1.8697320469553103,-1.6785345429958514,1,True
-1.8697320469553103,-1.6432415542869392,1,True
-1.8697320469553103,-1.607948565578027,1,True
-1.8697320469553103,-1.607948565578027,1,True
-1.8697320469553103,-1.607948565578027,1,True
-1.9122646230916904,-1.607948565578027,1,True
-1.9122646230916904,-1.607948565578027,1,True
-1.9122646230916904,-1.6432415542869392,1,True
-1.9122646230916904,-1.6785345429958514,1,True
-1.9122646230916904,-1.6785345429958514,1,True
-1.9122646230916904,-1.6785345429958514,1,True
-1.9122646230916904,-1.7138275317047624,1,True
-1.9122646230916904,-1.7138275317047624,1,True
-1.9122646230916904,-1.7844135091225868,1,True
-1.9122646230916904,-1.7844135091225868,1,True
-1.9122646230916904,-1.7491205204136768,1,True
-1.9122646230916904,-1.7491205204136768,1,True
-1.9122646230916904,-1.7138275317047624,1,True
-1.9122646230916904,-1.7844135091225868,1,True
-1.9547971992280753,-1.8197064978314992,1,True
-1.9547971992280753,-1.8197064978314992,1,True
-1.9122646230916904,-1.8197064978314992,1,True
-1.9547971992280753,-1.7844135091225868,1,True
-1.9547971992280753,-1.8197064978314992,1,True
-1.9547971992280753,-1.8197064978314992,1,True
-1.9122646230916904,-1.7844135091225868,1,True
-1.9122646230916904,-1.7491205204136768,1,True
-1.8697320469553103,-1.6785345429958514,1,True
-1.8697320469553103,-1.6785345429958514,1,True
-1.8697320469553103,-1.6432415542869392,1,True
-1.8697320469553103,-1.6432415542869392,1,True
-1.8697320469553103,-1.6432415542869392,1,True
-1.8697320469553103,-1.6432415542869392,1,True
-1.8697320469553103,-1.6432415542869392,1,True
-1.8697320469553103,-1.6785345429958514,2,True
-1.9122646230916904,-1.6785345429958514,2,True
-2.039862351500835,-1.6432415542869392,2,True
-2.3375903844555026,-1.7491205204136768,2,True
-2.762916145819314,-1.8549994865404114,2,True
-3.3583722117286476,-1.9961714413760603,2,True
-3.9963608537743647,-2.172636384920619,2,True
-4.676882071956458,-2.38439431717409,2,True
-5.399935866274937,-2.666738226845385,2,True
-6.165522236729797,-3.0196681139345047,2,True
-6.803510878775513,-3.407890989732536,2,True
-7.228836640139322,-3.690234899403832,2,True
-7.569097249230371,-3.9019928316573034,2,True
-7.739227553775896,-4.078457775201863,2,True
-7.824292706048657,-4.184336741328599,2,True
-7.8668252821850375,-4.325508696164246,2,True
-7.8668252821850375,-4.396094673582071,3,True
-7.824292706048657,-4.396094673582071,3,True
-7.781760129912276,-4.325508696164246,3,True
-7.781760129912276,-4.254922718746423,3,True
-7.781760129912276,-4.219629730037511,3,True
-7.781760129912276,-4.254922718746423,3,True
-7.824292706048657,-4.325508696164246,3,True
-7.824292706048657,-4.360801684873159,1,True
-7.824292706048657,-4.360801684873159,1,True
-7.824292706048657,-4.396094673582071,1,True
-7.8668252821850375,-4.431387662290982,1,True
-7.824292706048657,-4.537266628417718,1,True
-7.824292706048657,-4.607852605835542,1,True
-7.824292706048657,-4.572559617126631,1,True
-7.824292706048657,-4.572559617126631,1,True
-7.824292706048657,-4.572559617126631,1,True
-7.781760129912276,-4.501973639708806,1,True
-7.781760129912276,-4.466680650999894,1,True
-7.739227553775896,-4.466680650999894,1,True
-7.781760129912276,-4.431387662290982,1,True
-7.781760129912276,-4.396094673582071,1,True
-7.781760129912276,-4.360801684873159,1,True
-7.739227553775896,-4.360801684873159,1,True
-7.781760129912276,-4.396094673582071,1,True
-7.739227553775896,-4.431387662290982,1,True
-7.739227553775896,-4.431387662290982,1,True
-7.781760129912276,-4.396094673582071,1,True
-7.781760129912276,-4.431387662290982,1,True
-7.739227553775896,-4.431387662290982,1,True
-7.739227553775896,-4.466680650999894,1,True
-7.739227553775896,-4.501973639708806,1,True
-7.739227553775896,-4.466680650999894,1,True
-7.739227553775896,-4.466680650999894,2,True
-7.739227553775896,-4.537266628417718,2,True
-7.824292706048657,-4.6784385832533655,2,True
-7.8668252821850375,-4.819610538089013,2,True
-7.951890434457801,-4.890196515506838,2,True
-7.994423010594181,-4.996075481633573,2,True
-8.079488162866944,-5.101954447760308,2,True
-8.122020739003325,-5.243126402595957,3,True
-8.164553315139706,-5.313712380013781,3,True
-8.207085891276087,-5.349005368722692,3,True
-8.207085891276087,-5.349005368722692,3,True
