x,y,evt,status
-2.0823949276372162,-1.607948565578027,0,True
-2.0823949276372162,-1.607948565578027,1,True
-2.039862351500835,-1.607948565578027,1,True
-2.0823949276372162,-1.607948565578027,1,True
-2.0823949276372162,-1.607948565578027,1,True
-2.0823949276372162,-1.6432415542869392,1,True
-2.0823949276372162,-1.6432415542869392,1,True
-2.0823949276372162,-1.607948565578027,1,True
-2.039862351500835,-1.607948565578027,1,True
-2.0823949276372162,-1.5726555768691157,1,True
-2.0823949276372162,-1.5726555768691157,1,True
-2.0823949276372162,-1.5373625881602047,1,True
-2.0823949276372162,-1.5020695994512925,1,True
-2.039862351500835,-1.5020695994512925,1,True
-2.039862351500835,-1.4314836220334681,1,True
-2.0823949276372162,-1.4667766107423803,1,True
-2.0823949276372162,-1.5020695994512925,1,True
-2.0823949276372162,-1.5373625881602047,1,True
-2.039862351500835,-1.5373625881602047,1,True
-2.039862351500835,-1.607948565578027,1,True
-2.039862351500835,-1.607948565578027,1,True
-2.039862351500835,-1.6432415542869392,1,True
-2.0823949276372162,-1.6785345429958514,1,True
-2.039862351500835,-1.6432415542869392,1,True
-2.039862351500835,-1.607948565578027,1,True
-1.9973297753644534,-1.607948565578027,1,True
-2.039862351500835,-1.5726555768691157,1,True
-2.039862351500835,-1.5726555768691157,1,True
-2.039862351500835,-1.5373625881602047,1,True
-2.0823949276372162,-1.5020695994512925,1,True
-2.039862351500835,-1.5020695994512925,1,True
-2.0823949276372162,-1.5020695994512925,1,True
-2.0823949276372162,-1.5020695994512925,1,True
-2.0823949276372162,-1.5020695994512925,1,True
-2.0823949276372162,-1.5373625881602047,1,True
-2.1249275037735966,-1.5726555768691157,1,True
-2.1249275037735966,-1.607948565578027,1,True
-2.0823949276372162,-1.6432415542869392,1,True
-2.0823949276372162,-1.6785345429958514,1,True
-2.0823949276372162,-1.6785345429958514,1,True
-2.0823949276372162,-1.6785345429958514,1,True
-2.039862351500835,-1.7138275317047624,1,True
-2.039862351500835,-1.6432415542869392,1,True
-2.039862351500835,-1.5726555768691157,1,True
-2.039862351500835,-1.5373625881602047,1,True
-2.039862351500835,-1.5020695994512925,1,True
-2.0823949276372162,-1.4667766107423803,1,True
-2.0823949276372162,-1.4667766107423803,1,True
-2.0823949276372162,-1.4667766107423803,1,True
-2.1249275037735966,-1.5020695994512925,1,True
-2.1249275037735966,-1.5373625881602047,1,True
-2.0823949276372162,-1.607948565578027,1,True
-2.0823949276372162,-1.6432415542869392,1,True
-2.0823949276372162,-1.6785345429958514,1,True
-2.0823949276372162,-1.6785345429958514,1,True
-2.0823949276372162,-1.7138275317047624,1,True
-2.1249275037735966,-1.7138275317047624,1,True
-2.1249275037735966,-1.6785345429958514,1,True
-2.1249275037735966,-1.6432415542869392,1,True
-2.1249275037735966,-1.5726555768691157,1,True
-2.167460079909978,-1.5726555768691157,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.2099926560463605,-1.5020695994512925,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.2099926560463605,-1.5020695994512925,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.2099926560463605,-1.607948565578027,2,True
-2.2099926560463605,-1.607948565578027,2,True
-2.380122960591883,-1.607948565578027,2,True
-2.677850993546551,-1.5726555768691157,2,True
-3.0181116026375983,-1.5020695994512925,2,True
-3.4859699401377906,-1.3961906333245557,2,True
-4.081426006047124,-1.2903116671978203,2,True
-4.719414648092842,-1.1844327010710836,2,True
-5.4850010185477,-1.0432607462354369,2,True
-6.122989660593416,-0.9726747688176136,2,True
-6.67591315036637,-0.866795802690877,2,True
-7.016173759457416,-0.7962098252730536,2,True
-7.356434368548466,-0.7256238478552303,2,True
-7.654162401503132,-0.690330859146317,2,True
