x,y,evt,status
-2.3375903844555026,-1.607948565578027,0,True
-2.2950578083191213,-1.6785345429958514,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.7491205204136768,1,True
-2.2950578083191213,-1.7491205204136768,1,True
-2.2950578083191213,-1.7491205204136768,1,True
-2.25252523218274,-1.7491205204136768,1,True
-2.2950578083191213,-1.7491205204136768,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.25252523218274,-1.7138275317047624,1,True
-2.25252523218274,-1.7138275317047624,1,True
-2.25252523218274,-1.7138275317047624,1,True
-2.25252523218274,-1.7138275317047624,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.380122960591883,-1.7844135091225868,1,True
-2.4226555367282647,-1.7844135091225868,1,True
-2.4226555367282647,-1.8549994865404114,1,True
-2.465188112864646,-1.8902924752493235,1,True
-2.465188112864646,-1.8902924752493235,1,True
-2.4226555367282647,-1.9608784526671468,1,True
-2.4226555367282647,-1.9961714413760603,1,True
-2.4226555367282647,-2.03146443008497,1,True
-2.380122960591883,-2.03146443008497,1,True
-2.4226555367282647,-2.03146443008497,1,True
-2.380122960591883,-2.03146443008497,1,True
-2.380122960591883,-2.0667574187938813,1,True
-2.4226555367282647,-2.0667574187938813,1,True
-2.4226555367282647,-2.0667574187938813,1,True
-2.4226555367282647,-2.0667574187938813,1,True
-2.4226555367282647,-2.03146443008497,1,True
-2.4226555367282647,-2.03146443008497,1,True
-2.4226555367282647,-2.03146443008497,1,True
-2.4226555367282647,-2.03146443008497,1,True
-2.4226555367282647,-1.9608784526671468,1,True
-2.380122960591883,-1.9255854639582346,1,True
-2.380122960591883,-1.8902924752493235,1,True
-2.380122960591883,-1.8902924752493235,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.3375903844555026,-1.8197064978314992,1,True
-2.3375903844555026,-1.7844135091225868,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.6432415542869392,1,True
-2.25252523218274,-1.6432415542869392,1,True
-2.25252523218274,-1.607948565578027,1,True
-2.25252523218274,-1.607948565578027,1,True
-2.25252523218274,-1.5726555768691157,2,True
-2.2099926560463605,-1.5373625881602047,2,True
-2.167460079909978,-1.5020695994512925,2,True
-1.9122646230916904,-1.5373625881602047,2,True
-1.6145365901370248,-1.6432415542869392,2,True
-1.1892108287732148,-1.8197064978314992,2,True
-0.678819915136643,-2.03146443008497,2,True
-0.08336384922730711,-2.243222362338442,2,True
0.5546247928184079,-2.4549802945919144,2,True
1.2351460110005046,-2.666738226845385,2,True
1.8731346530462207,-2.8432031703899456,2,True
2.383525566682796,-3.0196681139345047,2,True
2.7663187519102257,-3.125547080061241,2,True
3.02151420872851,-3.1608400687701517,2,True
3.234177089410416,-3.1961330574790643,3,True
3.3617748178195592,-3.231426046187976,3,True
3.4468399700923196,-3.266719034896889,3,True
3.489372546228702,-3.266719034896889,3,True
3.5319051223650826,-3.337305012314712,3,True
3.5319051223650826,-3.337305012314712,3,True
3.5319051223650826,-3.337305012314712,3,True
3.574437698501465,-3.337305012314712,3,True
3.574437698501465,-3.266719034896889,3,True
3.574437698501465,-3.1961330574790643,1,True
3.574437698501465,-3.1961330574790643,1,True
3.574437698501465,-3.1961330574790643,1,True
3.5319051223650826,-3.1608400687701517,1,True
3.574437698501465,-3.125547080061241,1,True
3.5319051223650826,-3.090254091352328,1,True
3.5319051223650826,-3.0549611026434174,1,True
3.574437698501465,-3.090254091352328,1,True
3.5319051223650826,-3.125547080061241,1,True
3.5319051223650826,-3.090254091352328,1,True
3.5319051223650826,-3.090254091352328,1,True
3.5319051223650826,-3.090254091352328,1,True
3.5319051223650826,-3.090254091352328,1,True
3.5319051223650826,-3.090254091352328,1,True
3.5319051223650826,-3.0549611026434174,1,True
3.5319051223650826,-3.0196681139345047,1,True
3.5319051223650826,-2.9843751252255935,1,True
3.5319051223650826,-3.0196681139345047,1,True
3.489372546228702,-2.9843751252255935,1,True
3.489372546228702,-2.9843751252255935,1,True
3.489372546228702,-2.9843751252255935,2,True
3.5319051223650826,-3.0549611026434174,2,True
3.574437698501465,-3.125547080061241,2,True
3.6595028507742238,-3.231426046187976,2,True
3.702035426910604,-3.337305012314712,2,True
3.744568003046987,-3.407890989732536,2,True
3.7871005791833667,-3.5490629445681834,2,True
3.872165731456132,-3.654941910694919,3,True
3.9572308837288928,-3.7608208768216556,3,True
3.9997634598652754,-3.8666998429483908,3,True
3.9997634598652754,-3.9019928316573034,3,True
3.9572308837288928,-3.937285820366214,3,True
3.9997634598652754,-3.9725788090751273,3,True
3.9997634598652754,-3.9725788090751273,1,True
4.042296036001655,-3.937285820366214,1,True
4.042296036001655,-3.937285820366214,1,True
4.042296036001655,-3.8666998429483908,1,True
4.042296036001655,-3.831406854239479,1,True
4.042296036001655,-3.7961138655305673,1,True
4.042296036001655,-3.7608208768216556,1,True
4.042296036001655,-3.725527888112743,1,True
4.084828612138036,-3.7608208768216556,1,True
4.084828612138036,-3.7961138655305673,1,True
4.084828612138036,-3.7961138655305673,1,True
4.127361188274414,-3.8666998429483908,1,True
4.084828612138036,-3.8666998429483908,1,True
4.084828612138036,-3.831406854239479,1,True
4.127361188274414,-3.9019928316573034,1,True
4.127361188274414,-3.9019928316573034,1,True
4.127361188274414,-3.8666998429483908,1,True
4.084828612138036,-3.8666998429483908,1,True
4.084828612138036,-3.9019928316573034,1,True
4.084828612138036,-3.8666998429483908,1,True
4.084828612138036,-3.7961138655305673,1,True
4.127361188274414,-3.7608208768216556,1,True
4.127361188274414,-3.725527888112743,1,True
4.084828612138036,-3.654941910694919,1,True
4.084828612138036,-3.6196489219860077,1,True
4.084828612138036,-3.5490629445681834,1,True
4.127361188274414,-3.47847696715036,1,True
4.084828612138036,-3.443183978441448,1,True
4.084828612138036,-3.443183978441448,1,True
4.084828612138036,-3.47847696715036,1,True
4.042296036001655,-3.47847696715036,1,True
4.042296036001655,-3.443183978441448,1,True
4.042296036001655,-3.5137699558592717,1,True
4.042296036001655,-3.5490629445681834,1,True
3.9997634598652754,-3.5490629445681834,1,True
4.042296036001655,-3.5843559332770956,1,True
4.084828612138036,-3.6196489219860077,1,True
4.084828612138036,-3.654941910694919,1,True
4.127361188274414,-3.725527888112743,1,True
