x,y,evt,status
-2.3375903844555026,-1.8902924752493235,0,True
-2.3375903844555026,-1.8902924752493235,1,True
-2.2950578083191213,-1.8197064978314992,1,True
-2.2950578083191213,-1.7844135091225868,1,True
-2.2950578083191213,-1.7844135091225868,1,True
-2.2950578083191213,-1.7844135091225868,1,True
-2.3375903844555026,-1.7844135091225868,1,True
-2.3375903844555026,-1.8197064978314992,1,True
-2.380122960591883,-1.8197064978314992,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.4226555367282647,-1.8549994865404114,1,True
-2.465188112864646,-1.9255854639582346,1,True
-2.465188112864646,-1.9255854639582346,1,True
-2.4226555367282647,-1.8902924752493235,1,True
-2.4226555367282647,-1.8549994865404114,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.380122960591883,-1.8902924752493235,1,True
-2.380122960591883,-1.8902924752493235,1,True
-2.3375903844555026,-1.8549994865404114,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.380122960591883,-1.8902924752493235,1,True
-2.4226555367282647,-1.8902924752493235,1,True
-2.4226555367282647,-1.8902924752493235,1,True
-2.465188112864646,-1.8902924752493235,1,True
-2.465188112864646,-1.9255854639582346,1,True
-2.5077206890010264,-1.9255854639582346,1,True
-2.5077206890010264,-1.9255854639582346,1,True
-2.5077206890010264,-1.9255854639582346,1,True
-2.5502532651374077,-1.8902924752493235,1,True
-2.5502532651374077,-1.8902924752493235,1,True
-2.5502532651374077,-1.9255854639582346,1,True
-2.5502532651374077,-1.8902924752493235,1,True
-2.5502532651374077,-1.8902924752493235,1,True
-2.5502532651374077,-1.8902924752493235,1,True
-2.5502532651374077,-1.8902924752493235,1,True
-2.5077206890010264,-1.8902924752493235,1,True
-2.5077206890010264,-1.8549994865404114,1,True
-2.465188112864646,-1.8197064978314992,1,True
-2.465188112864646,-1.7844135091225868,1,True
-2.465188112864646,-1.7844135091225868,1,True
-2.465188112864646,-1.7844135091225868,1,True
-2.4226555367282647,-1.7844135091225868,1,True
-2.4226555367282647,-1.7491205204136768,1,True
-2.465188112864646,-1.7844135091225868,1,True
-2.465188112864646,-1.7844135091225868,1,True
-2.465188112864646,-1.7844135091225868,1,True
-2.465188112864646,-1.8197064978314992,1,True
-2.465188112864646,-1.7844135091225868,1,True
-2.465188112864646,-1.7491205204136768,1,True
-2.5077206890010264,-1.7138275317047624,1,True
-2.5502532651374077,-1.6785345429958514,1,True
-2.5502532651374077,-1.6432415542869392,1,True
-2.5502532651374077,-1.6432415542869392,1,True
-2.5502532651374077,-1.6785345429958514,1,True
-2.5502532651374077,-1.6785345429958514,1,True
-2.5502532651374077,-1.6432415542869392,1,True
-2.5502532651374077,-1.6432415542869392,1,True
-2.5077206890010264,-1.6785345429958514,1,True
-2.465188112864646,-1.7491205204136768,1,True
-2.4226555367282647,-1.7844135091225868,1,True
-2.4226555367282647,-1.7844135091225868,1,True
-2.380122960591883,-1.7491205204136768,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.2950578083191213,-1.7491205204136768,1,True
-2.2950578083191213,-1.7491205204136768,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.6785345429958514,1,True
-2.2950578083191213,-1.607948565578027,1,True
-2.2950578083191213,-1.5726555768691157,1,True
-2.2950578083191213,-1.5373625881602047,1,True
-2.2950578083191213,-1.5373625881602047,1,True
-2.2950578083191213,-1.5373625881602047,1,True
-2.2950578083191213,-1.5726555768691157,1,True
-2.2950578083191213,-1.5373625881602047,1,True
-2.25252523218274,-1.5373625881602047,1,True
-2.25252523218274,-1.5373625881602047,2,True
-2.25252523218274,-1.607948565578027,2,True
-2.1249275037735966,-1.6432415542869392,2,True
-1.8271994708189299,-1.7138275317047624,2,True
-1.4444062855915012,-1.7844135091225868,2,True
-0.9340153719549283,-1.8197064978314992,2,True
-0.3385593060455925,-1.8197064978314992,2,True
0.2994293360001215,-1.8902924752493235,2,True
1.065015706454981,-1.9255854639582346,2,True
1.8306020769098403,-1.9255854639582346,2,True
2.4685907189555563,-1.9255854639582346,2,True
2.9789816325921294,-1.8902924752493235,2,True
3.3192422416831766,-1.7844135091225868,2,True
3.5319051223650826,-1.7491205204136768,2,True
3.702035426910604,-1.7491205204136768,3,True
3.8296331553197493,-1.7491205204136768,3,True
3.91469830759251,-1.7138275317047624,3,True
3.91469830759251,-1.6785345429958514,3,True
3.91469830759251,-1.6785345429958514,3,True
3.91469830759251,-1.6785345429958514,3,True
3.9572308837288928,-1.7491205204136768,3,True
3.9572308837288928,-1.7491205204136768,3,True
3.9997634598652754,-1.7138275317047624,1,True
3.9572308837288928,-1.7138275317047624,1,True
3.9572308837288928,-1.6785345429958514,1,True
3.91469830759251,-1.6432415542869392,1,True
3.872165731456132,-1.6785345429958514,1,True
3.8296331553197493,-1.6432415542869392,1,True
3.8296331553197493,-1.5373625881602047,1,True
3.8296331553197493,-1.4667766107423803,1,True
3.7871005791833667,-1.4667766107423803,1,True
3.744568003046987,-1.4314836220334681,1,True
3.744568003046987,-1.4314836220334681,1,True
3.7871005791833667,-1.4314836220334681,1,True
3.7871005791833667,-1.4314836220334681,1,True
3.8296331553197493,-1.4667766107423803,1,True
3.872165731456132,-1.5373625881602047,1,True
3.872165731456132,-1.5373625881602047,1,True
3.872165731456132,-1.5373625881602047,1,True
3.872165731456132,-1.5373625881602047,1,True
3.872165731456132,-1.5373625881602047,1,True
3.8296331553197493,-1.5373625881602047,1,True
3.8296331553197493,-1.4667766107423803,1,True
3.8296331553197493,-1.4314836220334681,1,True
3.8296331553197493,-1.4314836220334681,1,True
3.872165731456132,-1.5020695994512925,1,True
3.872165731456132,-1.4667766107423803,1,True
3.872165731456132,-1.3961906333245557,1,True
3.872165731456132,-1.4314836220334681,1,True
3.872165731456132,-1.4667766107423803,1,True
3.91469830759251,-1.5373625881602047,1,True
3.872165731456132,-1.5373625881602047,1,True
3.872165731456132,-1.5373625881602047,1,True
3.872165731456132,-1.5020695994512925,1,True
3.8296331553197493,-1.5726555768691157,1,True
3.7871005791833667,-1.607948565578027,1,True
3.8296331553197493,-1.5726555768691157,1,True
3.8296331553197493,-1.5373625881602047,1,True
3.872165731456132,-1.5373625881602047,1,True
3.9572308837288928,-1.5373625881602047,2,True
4.127361188274414,-1.5373625881602047,2,True
4.2974914928199395,-1.5373625881602047,2,True
4.382556645092705,-1.5726555768691157,2,True
4.510154373501846,-1.5726555768691157,3,True
4.595219525774609,-1.5373625881602047,3,True
4.680284678047367,-1.5020695994512925,3,True
4.72281725418375,-1.4314836220334681,3,True
4.72281725418375,-1.4314836220334681,3,True
4.680284678047367,-1.4667766107423803,3,True
4.595219525774609,-1.4314836220334681,3,True
4.637752101910989,-1.4667766107423803,1,True
4.680284678047367,-1.5726555768691157,1,True
4.637752101910989,-1.5726555768691157,1,True
4.680284678047367,-1.607948565578027,1,True
4.72281725418375,-1.6432415542869392,1,True
4.72281725418375,-1.6785345429958514,1,True
4.680284678047367,-1.607948565578027,1,True
4.680284678047367,-1.5373625881602047,1,True
4.637752101910989,-1.4667766107423803,1,True
4.637752101910989,-1.3608976446156447,1,True
4.595219525774609,-1.2903116671978203,1,True
4.595219525774609,-1.2903116671978203,3,True
4.595219525774609,-1.255018678488907,3,True
4.595219525774609,-1.2197256897799968,3,True
4.637752101910989,-1.2197256897799968,1,True
4.595219525774609,-1.255018678488907,1,True
4.552686949638226,-1.2197256897799968,1,True
4.595219525774609,-1.255018678488907,1,True
4.637752101910989,-1.3256046559067314,1,True
4.637752101910989,-1.3256046559067314,1,True
4.595219525774609,-1.3256046559067314,1,True
4.595219525774609,-1.3608976446156447,1,True
4.552686949638226,-1.3256046559067314,1,True
4.595219525774609,-1.3256046559067314,1,True
4.637752101910989,-1.3256046559067314,1,True
4.637752101910989,-1.3256046559067314,1,True
4.680284678047367,-1.3608976446156447,1,True
4.72281725418375,-1.4667766107423803,1,True
4.72281725418375,-1.4667766107423803,2,True
4.807882406456513,-1.5726555768691157,2,True
4.765349830320132,-1.6432415542869392,2,True
4.765349830320132,-1.6785345429958514,1,True
4.765349830320132,-1.6785345429958514,1,True
4.765349830320132,-1.7138275317047624,1,True
4.72281725418375,-1.6432415542869392,1,True
4.72281725418375,-1.5373625881602047,1,True
4.680284678047367,-1.5373625881602047,1,True
4.637752101910989,-1.4667766107423803,1,True
4.637752101910989,-1.3961906333245557,1,True
4.680284678047367,-1.4667766107423803,1,True
4.680284678047367,-1.5020695994512925,1,True
4.680284678047367,-1.5020695994512925,1,True
4.680284678047367,-1.5020695994512925,1,True
