x,y,evt,status
-2.3375903844555026,-2.5961522494275617,0,True
-2.3375903844555026,-2.560859260718649,1,True
-2.3375903844555026,-2.5255662720097374,1,True
-2.3375903844555026,-2.4902732833008256,1,True
-2.3375903844555026,-2.4902732833008256,1,True
-2.3375903844555026,-2.4902732833008256,1,True
-2.3375903844555026,-2.4902732833008256,1,True
-2.2950578083191213,-2.4902732833008256,1,True
-2.3375903844555026,-2.4902732833008256,1,True
-2.3375903844555026,-2.4549802945919144,1,True
-2.380122960591883,-2.4549802945919144,1,True
-2.380122960591883,-2.4549802945919144,1,True
-2.380122960591883,-2.4549802945919144,1,True
-2.3375903844555026,-2.4549802945919144,1,True
-2.380122960591883,-2.4549802945919144,1,True
-2.4226555367282647,-2.4196873058830013,1,True
-2.380122960591883,-2.4196873058830013,1,True
-2.380122960591883,-2.4196873058830013,1,True
-2.380122960591883,-2.4196873058830013,1,True
-2.380122960591883,-2.349101328465177,1,True
-2.4226555367282647,-2.349101328465177,1,True
-2.4226555367282647,-2.349101328465177,1,True
-2.380122960591883,-2.349101328465177,1,True
-2.380122960591883,-2.349101328465177,1,True
-2.380122960591883,-2.38439431717409,1,True
-2.380122960591883,-2.4196873058830013,1,True
-2.3375903844555026,-2.4549802945919144,1,True
-2.3375903844555026,-2.5255662720097374,1,True
-2.2950578083191213,-2.560859260718649,1,True
-2.25252523218274,-2.560859260718649,1,True
-2.25252523218274,-2.560859260718649,1,True
-2.25252523218274,-2.560859260718649,1,True
-2.25252523218274,-2.5255662720097374,1,True
-2.25252523218274,-2.4902732833008256,1,True
-2.25252523218274,-2.4902732833008256,1,True
-2.25252523218274,-2.4549802945919144,1,True
-2.2950578083191213,-2.38439431717409,1,True
-2.3375903844555026,-2.38439431717409,1,True
-2.3375903844555026,-2.4196873058830013,1,True
-2.3375903844555026,-2.4196873058830013,1,True
-2.2950578083191213,-2.4549802945919144,1,True
-2.3375903844555026,-2.4902732833008256,1,True
-2.3375903844555026,-2.4902732833008256,1,True
-2.2950578083191213,-2.4902732833008256,1,True
-2.2950578083191213,-2.5255662720097374,1,True
-2.2950578083191213,-2.5255662720097374,1,True
-2.25252523218274,-2.5255662720097374,1,True
-2.25252523218274,-2.5255662720097374,1,True
-2.25252523218274,-2.4902732833008256,1,True
-2.25252523218274,-2.5255662720097374,1,True
-2.25252523218274,-2.5255662720097374,1,True
-2.25252523218274,-2.4902732833008256,1,True
-2.25252523218274,-2.4902732833008256,1,True
-2.25252523218274,-2.4549802945919144,1,True
-2.25252523218274,-2.4549802945919144,1,True
-2.25252523218274,-2.4902732833008256,1,True
-2.25252523218274,-2.4902732833008256,1,True
-2.25252523218274,-2.4549802945919144,1,True
-2.2950578083191213,-2.4196873058830013,2,True
-2.25252523218274,-2.4549802945919144,2,True
-2.1249275037735966,-2.4902732833008256,2,True
-1.9122646230916904,-2.560859260718649,2,True
-1.6145365901370248,-2.5961522494275617,2,True
-1.2742759810459754,-2.5961522494275617,2,True
-0.8489502196821643,-2.666738226845385,2,True
-0.38109188218197393,-2.807910181681033,2,True
0.17183160759097826,-2.9490821365166813,2,True
0.6396899450911686,-3.125547080061241,2,True
1.065015706454981,-3.266719034896889,2,True
1.3202111632732696,-3.372598001023624,2,True
1.5328740439551736,-3.47847696715036,3,True
1.7030043485006972,-3.5843559332770956,3,True
1.7880695007734555,-3.654941910694919,3,True
1.7880695007734555,-3.725527888112743,3,True
1.7880695007734555,-3.725527888112743,3,True
1.7455369246370795,-3.725527888112743,3,True
