x,y,evt,status
-2.762916145819314,-1.8197064978314992,0,True
-2.7203835696829324,-1.8549994865404114,1,True
-2.7203835696829324,-1.8549994865404114,1,True
-2.762916145819314,-1.8902924752493235,1,True
-2.7203835696829324,-1.8549994865404114,1,True
-2.7203835696829324,-1.8549994865404114,1,True
-2.677850993546551,-1.8549994865404114,1,True
-2.677850993546551,-1.8549994865404114,1,True
-2.6353184174101694,-1.8197064978314992,1,True
-2.5927858412737894,-1.7844135091225868,1,True
-2.5927858412737894,-1.7844135091225868,1,True
-2.5502532651374077,-1.7844135091225868,1,True
-2.5077206890010264,-1.7844135091225868,1,True
-2.465188112864646,-1.7491205204136768,1,True
-2.465188112864646,-1.7138275317047624,1,True
-2.465188112864646,-1.7491205204136768,1,True
-2.4226555367282647,-1.7844135091225868,1,True
-2.4226555367282647,-1.7491205204136768,1,True
-2.380122960591883,-1.7138275317047624,1,True
-2.3375903844555026,-1.6785345429958514,1,True
-2.3375903844555026,-1.6785345429958514,1,True
-2.3375903844555026,-1.7138275317047624,1,True
-2.3375903844555026,-1.7138275317047624,1,True
-2.2950578083191213,-1.6432415542869392,1,True
-2.2950578083191213,-1.6432415542869392,1,True
-2.2950578083191213,-1.6432415542869392,1,True
-2.2950578083191213,-1.6432415542869392,1,True
-2.2950578083191213,-1.6432415542869392,1,True
-2.2950578083191213,-1.6785345429958514,1,True
-2.3375903844555026,-1.6785345429958514,1,True
-2.3375903844555026,-1.6785345429958514,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.2950578083191213,-1.7844135091225868,1,True
-2.3375903844555026,-1.8197064978314992,1,True
-2.3375903844555026,-1.8197064978314992,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.4226555367282647,-1.8549994865404114,1,True
-2.4226555367282647,-1.8549994865404114,1,True
-2.4226555367282647,-1.8902924752493235,1,True
-2.4226555367282647,-1.8902924752493235,1,True
-2.465188112864646,-1.8902924752493235,1,True
-2.4226555367282647,-1.8902924752493235,1,True
-2.465188112864646,-1.9608784526671468,1,True
-2.4226555367282647,-1.9255854639582346,1,True
-2.380122960591883,-1.8549994865404114,1,True
-2.380122960591883,-1.7844135091225868,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.3375903844555026,-1.7844135091225868,1,True
-2.3375903844555026,-1.8197064978314992,1,True
-2.2950578083191213,-1.7844135091225868,1,True
-2.2950578083191213,-1.8197064978314992,1,True
-2.2950578083191213,-1.8549994865404114,1,True
-2.2950578083191213,-1.8902924752493235,1,True
-2.2950578083191213,-1.9255854639582346,1,True
-2.3375903844555026,-1.9255854639582346,1,True
-2.2950578083191213,-1.8902924752493235,1,True
-2.2950578083191213,-1.8549994865404114,1,True
-2.3375903844555026,-1.8197064978314992,1,True
-2.3375903844555026,-1.7844135091225868,1,True
-2.3375903844555026,-1.7844135091225868,1,True
-2.3375903844555026,-1.7844135091225868,1,True
-2.380122960591883,-1.7491205204136768,1,True
-2.2950578083191213,-1.7491205204136768,1,True
-2.3375903844555026,-1.7138275317047624,1,True
-2.380122960591883,-1.7138275317047624,2,True
-2.4226555367282647,-1.6785345429958514,2,True
-2.465188112864646,-1.607948565578027,2,True
-2.465188112864646,-1.5020695994512925,2,True
-2.465188112864646,-1.3961906333245557,2,True
-2.4226555367282647,-1.2903116671978203,2,True
-2.4226555367282647,-1.1844327010710836,3,True
-2.380122960591883,-1.0432607462354369,3,True
-2.2950578083191213,-0.9373817801087014,3,True
-2.2099926560463605,-0.866795802690877,3,True
-2.1249275037735966,-0.7962098252730536,3,True
-2.1249275037735966,-0.7962098252730536,3,True
-2.0823949276372162,-0.7962098252730536,3,True
-2.1249275037735966,-0.8315028139819648,3,True
-2.167460079909978,-0.8315028139819648,3,True
-2.1249275037735966,-0.8315028139819648,1,True
-2.167460079909978,-0.8315028139819648,1,True
-2.167460079909978,-0.8315028139819648,1,True
-2.2099926560463605,-0.8315028139819648,1,True
-2.2099926560463605,-0.8315028139819648,1,True
-2.2099926560463605,-0.866795802690877,1,True
-2.2099926560463605,-0.866795802690877,1,True
-2.2099926560463605,-0.8315028139819648,1,True
-2.2099926560463605,-0.8315028139819648,1,True
-2.2099926560463605,-0.8315028139819648,1,True
-2.25252523218274,-0.8315028139819648,2,True
-2.2099926560463605,-0.8315028139819648,2,True
-2.0823949276372162,-0.8315028139819648,2,True
-1.8271994708189299,-0.7962098252730536,2,True
-1.4869388617278805,-0.7609168365641414,2,True
-1.0190805242276912,-0.7609168365641414,2,True
-0.5086896105911183,-0.7256238478552303,2,True
0.17183160759097826,-0.690330859146317,2,True
0.8523528257730748,-0.690330859146317,2,True
1.405276315546028,-0.6550378704374059,2,True
1.9156672291825987,-0.6550378704374059,2,True
2.2984604144100307,-0.6550378704374059,2,True
2.5536558712283193,-0.6197448817284915,2,True
2.723786175773843,-0.6197448817284915,3,True
2.851383904182984,-0.6550378704374059,3,True
2.851383904182984,-0.6197448817284915,3,True
2.851383904182984,-0.5491589043106704,3,True
2.8088513280466034,-0.5138659156017581,3,True
2.8088513280466034,-0.5138659156017581,3,True
2.851383904182984,-0.4785729268928448,3,True
2.851383904182984,-0.4432799381839326,3,True
2.851383904182984,-0.4079869494750204,3,True
2.851383904182984,-0.4079869494750204,1,True
2.851383904182984,-0.4079869494750204,1,True
2.8939164803193664,-0.4432799381839326,1,True
2.8939164803193664,-0.4432799381839326,1,True
2.8939164803193664,-0.4432799381839326,1,True
2.8939164803193664,-0.4785729268928448,1,True
2.851383904182984,-0.4785729268928448,1,True
2.851383904182984,-0.4785729268928448,1,True
2.851383904182984,-0.4785729268928448,1,True
2.8088513280466034,-0.4785729268928448,1,True
2.8088513280466034,-0.4785729268928448,1,True
2.7663187519102257,-0.4785729268928448,1,True
2.7663187519102257,-0.4432799381839326,1,True
2.7663187519102257,-0.37269396076611033,1,True
2.723786175773843,-0.37269396076611033,1,True
2.723786175773843,-0.37269396076611033,1,True
2.6812535996374605,-0.33740097205719927,1,True
2.6812535996374605,-0.33740097205719927,1,True
2.6812535996374605,-0.3021079833482859,1,True
2.6812535996374605,-0.33740097205719927,1,True
2.6812535996374605,-0.37269396076611033,1,True
2.6812535996374605,-0.4079869494750204,1,True
2.6812535996374605,-0.4432799381839326,1,True
2.6812535996374605,-0.4432799381839326,1,True
2.6812535996374605,-0.4432799381839326,1,True
2.7663187519102257,-0.4432799381839326,1,True
2.8939164803193664,-0.4785729268928448,1,True
3.02151420872851,-0.5138659156017581,2,True
3.149111937137653,-0.5138659156017581,2,True
3.234177089410416,-0.5138659156017581,2,True
3.3192422416831766,-0.5138659156017581,3,True
3.4043073939559374,-0.5491589043106704,3,True
3.489372546228702,-0.5491589043106704,3,True
3.5319051223650826,-0.5844518930195826,3,True
3.5319051223650826,-0.5844518930195826,3,True
3.5319051223650826,-0.5844518930195826,1,True
3.489372546228702,-0.5844518930195826,1,True
3.489372546228702,-0.5844518930195826,1,True
3.489372546228702,-0.5844518930195826,1,True
3.489372546228702,-0.5491589043106704,1,True
3.489372546228702,-0.5491589043106704,1,True
3.4468399700923196,-0.5491589043106704,1,True
3.489372546228702,-0.5844518930195826,1,True
3.4468399700923196,-0.5844518930195826,1,True
3.4468399700923196,-0.5844518930195826,1,True
3.4468399700923196,-0.5844518930195826,1,True
3.4468399700923196,-0.5844518930195826,1,True
3.4468399700923196,-0.5844518930195826,1,True
3.489372546228702,-0.5491589043106704,1,True
3.4468399700923196,-0.5138659156017581,1,True
3.4468399700923196,-0.4785729268928448,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.4043073939559374,-0.4432799381839326,1,True
3.3617748178195592,-0.4079869494750204,1,True
3.3617748178195592,-0.4079869494750204,1,True
3.3192422416831766,-0.4079869494750204,1,True
3.3192422416831766,-0.4079869494750204,1,True
3.3192422416831766,-0.4432799381839326,1,True
3.3192422416831766,-0.4785729268928448,1,True
3.3617748178195592,-0.4785729268928448,1,True
3.3617748178195592,-0.4785729268928448,1,True
3.3617748178195592,-0.5491589043106704,1,True
3.3617748178195592,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5491589043106704,1,True
3.4043073939559374,-0.5491589043106704,1,True
3.3617748178195592,-0.5491589043106704,1,True
3.3617748178195592,-0.5138659156017581,1,True
3.3617748178195592,-0.5138659156017581,1,True
3.3617748178195592,-0.5491589043106704,1,True
3.3617748178195592,-0.5491589043106704,1,True
3.4043073939559374,-0.5491589043106704,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4043073939559374,-0.5844518930195826,1,True
3.4468399700923196,-0.5844518930195826,1,True
3.4468399700923196,-0.5844518930195826,1,True
3.489372546228702,-0.5844518930195826,1,True
3.489372546228702,-0.5491589043106704,1,True
3.489372546228702,-0.5491589043106704,1,True
3.4468399700923196,-0.5138659156017581,1,True
3.4468399700923196,-0.5138659156017581,1,True
3.4468399700923196,-0.5138659156017581,1,True
3.4043073939559374,-0.5138659156017581,1,True
3.4043073939559374,-0.5138659156017581,1,True
3.4043073939559374,-0.5138659156017581,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.3617748178195592,-0.4785729268928448,1,True
3.3617748178195592,-0.4785729268928448,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.4468399700923196,-0.4785729268928448,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.4043073939559374,-0.5138659156017581,1,True
3.4043073939559374,-0.4785729268928448,1,True
3.3617748178195592,-0.4785729268928448,1,True
3.3192422416831766,-0.4785729268928448,1,True
3.3192422416831766,-0.4432799381839326,1,True
3.3192422416831766,-0.4079869494750204,1,True
