x,y,evt,status
-2.167460079909978,-1.7138275317047624,0,True
-2.2099926560463605,-1.7138275317047624,1,True
-2.2099926560463605,-1.6432415542869392,1,True
-2.2099926560463605,-1.607948565578027,1,True
-2.2099926560463605,-1.6432415542869392,1,True
-2.2099926560463605,-1.607948565578027,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.25252523218274,-1.6432415542869392,1,True
-2.25252523218274,-1.6432415542869392,1,True
-2.2099926560463605,-1.607948565578027,1,True
-2.2099926560463605,-1.5726555768691157,1,True
-2.25252523218274,-1.6432415542869392,1,True
-2.25252523218274,-1.6785345429958514,1,True
-2.25252523218274,-1.7491205204136768,1,True
-2.2099926560463605,-1.7491205204136768,1,True
-2.2099926560463605,-1.7844135091225868,1,True
-2.2099926560463605,-1.8197064978314992,1,True
-2.2099926560463605,-1.8902924752493235,1,True
-2.2099926560463605,-1.9255854639582346,1,True
-2.2099926560463605,-1.9255854639582346,1,True
-2.2099926560463605,-1.8902924752493235,1,True
-2.2099926560463605,-1.8549994865404114,1,True
-2.2099926560463605,-1.8549994865404114,1,True
-2.2099926560463605,-1.8549994865404114,1,True
-2.167460079909978,-1.7844135091225868,1,True
-2.2099926560463605,-1.8197064978314992,1,True
-2.167460079909978,-1.8197064978314992,1,True
-2.167460079909978,-1.8197064978314992,1,True
-2.1249275037735966,-1.7844135091225868,1,True
-2.1249275037735966,-1.8197064978314992,1,True
-2.1249275037735966,-1.8197064978314992,1,True
-2.1249275037735966,-1.8197064978314992,1,True
-2.1249275037735966,-1.7844135091225868,1,True
-2.0823949276372162,-1.7844135091225868,1,True
-2.1249275037735966,-1.8197064978314992,1,True
-2.1249275037735966,-1.8549994865404114,1,True
-2.167460079909978,-1.8549994865404114,1,True
-2.167460079909978,-1.8197064978314992,1,True
-2.167460079909978,-1.7844135091225868,1,True
-2.167460079909978,-1.7844135091225868,1,True
-2.167460079909978,-1.7491205204136768,1,True
-2.167460079909978,-1.6785345429958514,1,True
-2.167460079909978,-1.607948565578027,1,True
-2.167460079909978,-1.5726555768691157,1,True
-2.167460079909978,-1.5373625881602047,1,True
-2.167460079909978,-1.5373625881602047,1,True
-2.1249275037735966,-1.5020695994512925,1,True
-2.1249275037735966,-1.5020695994512925,1,True
-2.1249275037735966,-1.5373625881602047,1,True
-2.167460079909978,-1.5373625881602047,1,True
-2.167460079909978,-1.5373625881602047,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.2099926560463605,-1.5373625881602047,1,True
-2.25252523218274,-1.5726555768691157,1,True
-2.25252523218274,-1.607948565578027,1,True
-2.2950578083191213,-1.6785345429958514,1,True
-2.2950578083191213,-1.7138275317047624,1,True
-2.2950578083191213,-1.7844135091225868,1,True
-2.3375903844555026,-1.8197064978314992,1,True
-2.3375903844555026,-1.7844135091225868,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.3375903844555026,-1.7491205204136768,1,True
-2.380122960591883,-1.7491205204136768,1,True
-2.380122960591883,-1.7491205204136768,1,True
-2.380122960591883,-1.6785345429958514,1,True
-2.380122960591883,-1.6432415542869392,1,True
-2.380122960591883,-1.6785345429958514,1,True
-2.380122960591883,-1.7138275317047624,1,True
-2.380122960591883,-1.7491205204136768,1,True
-2.3375903844555026,-1.7491205204136768,2,True
-2.3375903844555026,-1.7138275317047624,2,True
-2.380122960591883,-1.6432415542869392,2,True
-2.465188112864646,-1.5726555768691157,2,True
-2.6353184174101694,-1.4667766107423803,2,True
-2.890513874228457,-1.3256046559067314,2,True
-3.145709331046741,-1.2197256897799968,2,True
-3.4434373640014084,-1.0432607462354369,2,True
-3.6986328208196957,-0.902088791399788,2,True
-3.9963608537743647,-0.7609168365641414,2,True
-4.166491158319888,-0.6550378704374059,2,True
-4.294088886729029,-0.5491589043106704,2,True
-4.379154039001793,-0.5138659156017581,3,True
-4.379154039001793,-0.4785729268928448,3,True
-4.336621462865412,-0.4079869494750204,3,True
-4.294088886729029,-0.4079869494750204,3,True
-4.25155631059265,-0.4079869494750204,3,True
-4.25155631059265,-0.4079869494750204,3,True
-4.25155631059265,-0.4785729268928448,1,True
-4.294088886729029,-0.5138659156017581,1,True
-4.294088886729029,-0.5491589043106704,1,True
-4.294088886729029,-0.6197448817284915,1,True
-4.336621462865412,-0.6550378704374059,1,True
-4.379154039001793,-0.690330859146317,1,True
-4.379154039001793,-0.7256238478552303,1,True
-4.379154039001793,-0.7609168365641414,1,True
-4.4216866151381735,-0.7609168365641414,1,True
-4.4216866151381735,-0.7609168365641414,1,True
-4.4216866151381735,-0.7256238478552303,1,True
-4.4216866151381735,-0.7256238478552303,1,True
-4.4216866151381735,-0.690330859146317,1,True
-4.4216866151381735,-0.690330859146317,1,True
-4.4216866151381735,-0.690330859146317,1,True
-4.379154039001793,-0.6550378704374059,1,True
-4.4216866151381735,-0.6197448817284915,1,True
-4.4216866151381735,-0.6197448817284915,1,True
-4.4216866151381735,-0.5844518930195826,1,True
-4.4216866151381735,-0.5844518930195826,1,True
-4.4216866151381735,-0.5138659156017581,1,True
-4.464219191274555,-0.4785729268928448,1,True
-4.464219191274555,-0.4432799381839326,1,True
-4.506751767410935,-0.4432799381839326,1,True
-4.506751767410935,-0.4079869494750204,1,True
-4.506751767410935,-0.4079869494750204,1,True
-4.549284343547317,-0.37269396076611033,1,True
-4.549284343547317,-0.33740097205719927,1,True
-4.549284343547317,-0.33740097205719927,2,True
-4.506751767410935,-0.37269396076611033,2,True
-4.336621462865412,-0.37269396076611033,2,True
-3.953828277637981,-0.4079869494750204,2,True
-3.5285025162741723,-0.4785729268928448,2,True
-2.9330464503648366,-0.5491589043106704,2,True
-2.2950578083191213,-0.6197448817284915,2,True
-1.529471437864263,-0.6550378704374059,2,True
-0.7638850674094037,-0.690330859146317,2,True
-0.04083127309092786,-0.7256238478552303,2,True
0.5971573689547905,-0.690330859146317,2,True
1.0224831303185984,-0.6550378704374059,2,True
1.3627437394096478,-0.5491589043106704,2,True
1.5754066200915537,-0.4785729268928448,2,True
1.7030043485006972,-0.4432799381839326,3,True
1.7880695007734555,-0.4432799381839326,3,True
1.7880695007734555,-0.4432799381839326,3,True
1.7880695007734555,-0.4432799381839326,3,True
1.7880695007734555,-0.5138659156017581,3,True
1.7880695007734555,-0.5491589043106704,3,True
1.7880695007734555,-0.5844518930195826,3,True
1.7880695007734555,-0.6197448817284915,3,True
1.7880695007734555,-0.6197448817284915,1,True
1.7455369246370795,-0.6197448817284915,1,True
1.7880695007734555,-0.6550378704374059,1,True
1.7880695007734555,-0.6550378704374059,1,True
1.7880695007734555,-0.690330859146317,1,True
1.7455369246370795,-0.7256238478552303,1,True
1.7455369246370795,-0.7962098252730536,1,True
1.7030043485006972,-0.7962098252730536,1,True
1.7030043485006972,-0.7962098252730536,1,True
1.7030043485006972,-0.8315028139819648,1,True
1.7455369246370795,-0.866795802690877,1,True
1.7030043485006972,-0.866795802690877,1,True
1.7030043485006972,-0.7962098252730536,1,True
1.7030043485006972,-0.7609168365641414,1,True
1.7030043485006972,-0.690330859146317,1,True
1.7455369246370795,-0.690330859146317,1,True
1.7455369246370795,-0.6550378704374059,1,True
1.7455369246370795,-0.5844518930195826,1,True
1.7455369246370795,-0.5491589043106704,1,True
1.7455369246370795,-0.5138659156017581,1,True
1.7455369246370795,-0.5491589043106704,1,True
1.7455369246370795,-0.5491589043106704,1,True
1.7455369246370795,-0.4785729268928448,1,True
1.7030043485006972,-0.4432799381839326,1,True
1.7030043485006972,-0.4432799381839326,1,True
1.7030043485006972,-0.4432799381839326,1,True
