,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.05052894132654755,0.03623466429354417,0.047240126989568816,0.008630291874137587,0.0807663796379686,0.022748856986013612,0.0,0.029303262132653097,0.11687677016017413,0.09730170341289056,0.045613777665267835
1,0.03217183381814269,0.022534029837313105,0.030072032170224455,0.005888185536044317,0.06193681208785619,0.014692530443758347,0.0,0.02335932038779134,0.08569381400054593,0.09152539725872219,0.0377599458345715
2,0.02159162319495856,0.012178177573721983,0.017588889313328363,0.004390999709882802,0.046608645223306065,0.00873305775531722,0.0,0.023847873221339584,0.053629822977486925,0.07369939284854984,0.028435112730148954
3,0.018048077823188406,0.014268917378418585,0.014545129760255687,0.004356001710871839,0.038343310185128626,0.006165363019667358,0.0,0.0234054591291537,0.03762081039759751,0.058559789681267516,0.026126290598273535
4,0.01613034181770047,0.012807356015595147,0.013279479428594868,0.004637831042715923,0.03366913146477229,0.005520350577795213,0.0,0.02512012611929696,0.029749977155455742,0.051495485696865635,0.023597649825389064
5,0.015150344298265016,0.013260069342364709,0.011663929309670267,0.005067417390377288,0.029129874616667314,0.005259685161060763,0.0,0.027267633549442314,0.02358488090093531,0.04943684012462088,0.02232965396938059
6,0.017412884624545235,0.01748655702757233,0.010382224677818217,0.011353152009287834,0.029400690368780787,0.007082630342483856,0.0,0.029043807835686344,0.02237075369331962,0.04571279351577269,0.02274718486712664
7,0.017382186770638363,0.018204832533734963,0.010016996903495326,0.011363442366365162,0.03335336680742869,0.00908178210714229,0.0,0.030170978838417767,0.021539644478104334,0.03831816087792682,0.023830963493909216
8,0.020308227849209513,0.021297335562413363,0.011751437546900749,0.01636094115310887,0.03721966446819587,0.011849597701137476,0.0,0.031781704616519905,0.021241646198150794,0.03509349877623195,0.024216830530682406
9,0.026391425407537125,0.024790031003176168,0.012571256180743723,0.016374648346773504,0.03629949015905935,0.012375535792338752,0.0,0.0317612063781363,0.021347309719172793,0.035012981916180165,0.024730539008906777
10,0.027816209098975548,0.024712840612356176,0.015959328128845544,0.018699413918461225,0.04079931259410075,0.01320944980920781,0.0,0.03380236329011148,0.027730098485004514,0.031414153534000636,0.02511992219739852
11,0.027940312723199804,0.024062624816900264,0.017523038983323802,0.018211653938095825,0.04050328531813896,0.013759320392131054,0.0,0.03421223562347857,0.027618663509118995,0.02939481938038818,0.025562048195516267
