,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.057520325264991644,0.06537520398698772,0.0,0.04911933066621281,0.032129962517165225,0.0,0.06837876583397387,0.0604952094436583,0.053913153313663385,0.0,0.024404243469803456
1,0.041766928045223646,0.04807318309790514,0.08120814182151154,0.036263648612804775,0.021595596998266894,0.0,0.050712515736953116,0.0487730590498268,0.035648772244820194,0.0,0.023615916672534567
2,0.030517516028433098,0.03416005041979887,0.0,0.02805047412280937,0.018513526607858537,0.0,0.03504920133685024,0.04066986273008822,0.02315083804787913,0.0,0.020106788539153327
3,0.027010444988329968,0.03019807159532752,0.0,0.030605257776441647,0.015365327254535101,0.0,0.031706891625148725,0.03896299419448882,0.018542929891300068,0.0,0.019633016200430366
4,0.02583905474562888,0.029789409963432968,0.0,0.036883527636022075,0.014647358819826924,0.0,0.027376475675170663,0.037874192389134684,0.016359429938652477,0.0,0.018860709628598538
5,0.02425489492928462,0.029257786491061193,0.0,0.0390372157718779,0.016259701693025874,0.0,0.025294633821450006,0.038072486867186436,0.01575589469553934,0.0,0.02008705865094898
6,0.02483188602184229,0.03338410803475607,0.0,0.03897857665716356,0.015583427406903737,0.0,0.02875628071170095,0.038443556030672246,0.017009669218216093,0.0,0.020683021505730696
7,0.025724222216507362,0.03433525212536798,0.0,0.04351077608304903,0.016798904563805873,0.0,0.028616950544653616,0.039129131617037974,0.017343490539351233,0.0,0.02261504980762286
8,0.02795261610719539,0.03716474707213908,0.0,0.05393388763834722,0.01680117943593597,0.0,0.030039191657167542,0.04122235314358044,0.01746052717135606,0.0,0.022755665454867045
9,0.03150891268788137,0.037139560894063006,0.0,0.0548324014721413,0.01630558386715202,0.0,0.03303837521586336,0.045052965550571915,0.01834500695655775,0.0,0.0242049965229265
10,0.03117580939261132,0.035824253658151214,0.0,0.0565443098658934,0.016603949064853494,0.0,0.03317631432965231,0.04823166707858917,0.01847902246251959,0.0,0.02409726478718613
11,0.03081870873833882,0.0355952204833931,0.0,0.05964743549463658,0.020348081707896846,0.0,0.034433687018477994,0.049613410108065,0.01920825306582856,0.0,0.02408285095953685
