,cd
M_0308_0011,0.007016380437450681
M_0011_0308,0.0
M_0191_0852,0.03798560971173396
M_0852_0191,0.015676735183121668
M_0191_0038,0.02505831545415056
M_0038_0191,0.02567958856302564
M_0037_0038,0.011555837615142978
M_0037_0779_0039_U,0.023154821791421476
M_0038_0037,0.021628263236997146
M_0821_0190,0.021483546082605914
M_0821_0159,0.011819537141882932
M_0015_0159,0.021703033197934807
M_0039_0038,0.05311899830553583
M_0323_0032,0.005342005709120362
M_0032_0323,0.014129680408029737
M_0108_0478_0479,0.013591331173688105
