,cd
M_0037_0779_0039_U,0.011928398692317078
M_0037_0038,0.0100278387902099
M_0038_0037,0.0
M_0191_0038,0.0211543222695514
M_0038_0191,0.011225690792404978
M_0191_0852,0.019707748345954342
M_0852_0191,0.016985729886620227
M_0039_0038,0.016115944071747563
M_0308_0011,0.006051795172797537
M_0011_0308,0.01558904170570625
M_0821_0190,0.02188587711632674
M_0821_0159,0.008940413245083588
M_0323_0032,0.00736790219324124
M_0032_0323,0.009378294282404259
M_0015_0159,0.015150944606895868
M_0108_0478_0479,0.005959618834728589
