,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.006659911915862367,0.022952242598873587,0.011792932398601172,0.0,0.006381569688053592,0.015355621349616383,0.03638836862707215,0.020419174138230495,0.012927961592967337,0.016850837666381967,0.05645267175373562
1,0.004895346261590812,0.02108295628452383,0.0161863068072888,0.0,0.015081202922650088,0.011366384421706215,0.02867663583154623,0.014286331548555905,0.012375869623113827,0.019238739313362615,0.04588655254755941
2,0.008373865477505767,0.02248793397176734,0.01602345795900674,0.0,0.019845137622900397,0.014227365353145368,0.025771522269953842,0.023737609484998153,0.010643245378956183,0.018727578239761546,0.04252424362097689
3,0.0068076689800097585,0.032014313544183666,0.016164612966942903,0.0,0.02153078461013479,0.013164754729872108,0.029819920139375414,0.030700494620224394,0.010372142140685877,0.01714354482191059,0.03590687777510712
4,0.016874380516023052,0.035023461873610016,0.014877960472139136,0.0,0.019895339770500203,0.012206917430639189,0.031650239638390885,0.027217152223001678,0.010230658397564353,0.020167555826486373,0.03727138110303023
5,0.01570021740797808,0.03386716036510928,0.016361342870810678,0.0,0.020492456004279715,0.012443475246896632,0.03166171191387351,0.02546214569174116,0.00992091519770677,0.02061637120733335,0.033307375413171636
6,0.02190876388665997,0.033743160811822076,0.014703611816506213,0.0,0.021946618496835005,0.014649858651206162,0.03175810754212576,0.028709840497604545,0.010427532784216284,0.020125337708742523,0.035858013189291216
7,0.022689316024390678,0.033410357883961496,0.012456593205427286,0.0,0.02140909315673126,0.020693050207011877,0.032512495750721446,0.03165931540997325,0.010223636390514575,0.02064601212120282,0.036247978661141
8,0.02872486643188588,0.03334990684170399,0.012125705346728756,0.0,0.02428284917369164,0.024016967946025997,0.03519336075435782,0.03181354916404487,0.01049405570072341,0.019874379820673565,0.03624116629539195
9,0.027030230790859335,0.030241392387313826,0.011716422224861321,0.0,0.02415046260486616,0.024528366189462546,0.03733087118552733,0.034143887115347084,0.010129079948607051,0.019505333130164636,0.03469013103338769
10,0.03034406022876697,0.02918192933646434,0.010558421800163146,0.0,0.024191866481445837,0.02420828870132152,0.03563271296686412,0.034388971267538565,0.010088541352134796,0.018848382104343416,0.03462517993160458
11,0.03028711152345431,0.026764208620285668,0.010041225314340069,0.0,0.022872993626241407,0.0255410900262805,0.03656152021201129,0.042193500384524386,0.00951960216793866,0.018473169813833464,0.036328145666091875
