,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.05697239140188901,0.04390627435510591,0.0,0.03740308231780098,0.036407289423273856,0.0,0.046337904538251484,0.07656075938082427,0.02791577951947373,0.0,0.027436807102232043
1,0.043585332005881675,0.037776549185721396,0.002721612495236721,0.03723417157388834,0.02938650660141038,0.0,0.04324615947306088,0.07832636784237118,0.024853386337281628,0.0,0.02002838216418659
2,0.03827857321711435,0.03786956437550193,0.0,0.028930193742801133,0.02829840583174031,0.0,0.030439217630600528,0.06640386731478276,0.021062335087639918,0.0,0.01720347282562071
3,0.038520084518127586,0.034906212990685574,0.0,0.021635374853888757,0.023237709845786894,0.0,0.022438292157701285,0.06247539459232413,0.021807661916708094,0.0,0.01254358980073688
4,0.03523435716750218,0.04138107776140953,0.0,0.019816905504262093,0.021986487706524626,0.0,0.02163803469765147,0.0602780289563526,0.020972648973784622,0.0,0.009899940418614264
5,0.03428485291945928,0.03894913083026373,0.0,0.017230686443434867,0.018472564868069478,0.0,0.020466224903324233,0.06053499195633367,0.018400714034440525,0.0,0.015589768402513509
6,0.032771135570568585,0.04298897743188657,0.0,0.02723599652593866,0.01665497012197519,0.0,0.01863160457579994,0.05988023653037181,0.020408976677218495,0.0,0.013428395673461789
7,0.042476793855782444,0.041331449705220694,0.0,0.0262105042350845,0.014836565233726206,0.0,0.017811126905621647,0.06016474348666481,0.018675764901755685,0.0,0.012948299238035824
8,0.04280048279430321,0.041554142856983854,0.0,0.029852907575230757,0.014996368642279581,0.0,0.017463187918647143,0.06360536016106919,0.018578573974998742,0.0,0.01594852815990932
9,0.04096257747151095,0.0395601657842738,0.0,0.028239007383815854,0.01629041101627149,0.0,0.017799750977574618,0.06574047181983209,0.017115188323066077,0.0,0.015027171970851084
10,0.0445089369756331,0.04096342060675265,0.0,0.0389058401453689,0.01795402621784908,0.0,0.0184215656650235,0.0672971068540078,0.018971751468979565,0.0,0.015815460543677815
11,0.0432575700146276,0.03902196987314297,0.0,0.03860773748673617,0.01765894066897515,0.0,0.01823878003333026,0.06760199019914366,0.018193980467019227,0.0,0.01603258615944029
