,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.010603269376942559,0.014830764068494432,0.0,0.011317567683158669,0.0,0.004760723521456183,0.012078066542531098,0.020338393297232485,0.02458217276483947,0.0,0.0020492335490936288
1,0.015305972650906956,0.010092136697931573,0.0,0.012925815581337872,0.0,0.015252555501948664,0.017800586228095747,0.02745094885081966,0.03635673047349123,0.0,0.0026586561385270285
2,0.022429085102000704,0.009918107506845273,0.00618424816360893,0.010781780672428633,0.0,0.012848669332486693,0.01404549976986186,0.025344410204039346,0.029955917882940247,0.003424384625457112,0.0
3,0.021334917158423516,0.008797266659142513,0.0053463725705999365,0.006806240389092221,0.0,0.016716648100093743,0.012065541843116092,0.02568513128732593,0.03538322769177559,0.0,0.0
4,0.018859738036654458,0.008054176272864411,0.0,0.005444161469618938,0.0,0.015011048416176082,0.01397390185549833,0.023435458914089213,0.03664678028078797,0.0,0.0
5,0.019249794692213645,0.01250651439157296,0.009565914021598905,0.0,0.0,0.020423694119539076,0.01521686596901595,0.02237187609887297,0.03444638422077325,0.0,0.0
6,0.018888920464311634,0.014108388392047613,0.010354383962178774,0.0,0.0,0.019852861070304175,0.017464533795232984,0.021905158396138314,0.034770809800648554,0.0,0.0
7,0.018968284918843094,0.01343333168896987,0.011401733038405422,0.0,0.0,0.02006102992215741,0.01721665544271842,0.022308181433288436,0.03317270565113365,0.0,0.0
8,0.02227912181221705,0.014529211191554444,0.01429669921599536,0.0,0.0,0.021217338242268444,0.01752740120751751,0.02225296409265642,0.035101976432358684,0.0,0.0
9,0.024553353188281533,0.013893627682867768,0.015284929574918128,0.0,0.0,0.02069809493230059,0.01814403938902556,0.023013031586511638,0.03367063933154763,0.0,0.0
10,0.02609192361372416,0.01317125945826316,0.01693677038588464,0.0,0.0,0.021620990889386616,0.01773039809656429,0.024937174406390483,0.04132729042534557,0.0,0.0
11,0.025171101256345106,0.012512777019918363,0.016738314497570374,0.0,0.0,0.021730901761229656,0.018727945561089053,0.025737416073648125,0.04256309604155314,0.0,0.0
