,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.038596392074287604,0.04730917759578202,0.014927040787870067,0.045302448257641445,0.020867266030151044,0.016991522894151557,0.0,0.014816809282047467,0.006142677528385724,0.016679976147867398,0.055367822155564725
1,0.039283770444526966,0.04236806341042101,0.014404940349198125,0.05410795069071429,0.01884371312545653,0.013929399133870542,0.0,0.008643986643821133,0.016427440019227597,0.017119604702968815,0.04381275010800492
2,0.03282890967832025,0.036229440726917354,0.015273015754592927,0.04451646104854606,0.014382989648698793,0.013727355851270611,0.0,0.0158367170949221,0.016341270566889936,0.01566858717444694,0.03659565026014261
3,0.030556759000192103,0.037478965839452205,0.012124689701022118,0.04095094143841191,0.015375415395125025,0.015367941379836235,0.0,0.019471476718870125,0.015340813487362586,0.014333264142180405,0.03616152321403508
4,0.027969180795396793,0.03778869451550136,0.010081705415888072,0.035418665852883745,0.016572957261532285,0.012825173325195307,0.0,0.015513894452856147,0.01471738561866808,0.019534672935962956,0.032807621169244204
5,0.027187403637136343,0.036410761247997664,0.01100660019469909,0.036209415256966734,0.013544101708525089,0.012512180351492567,0.0,0.014810139967009894,0.012893572986097617,0.020745416225828147,0.028203309685617385
6,0.025490695223299532,0.0386106245707722,0.010214225867571702,0.043886449846736376,0.012231396056602523,0.01268001369149532,0.0,0.015789266022492032,0.013261953559558998,0.021273414561076908,0.031037466874978353
7,0.026742630021951742,0.03728317883772318,0.008111147334930643,0.04167151200473052,0.01100617624694533,0.013583809794409851,0.0,0.017355838377301078,0.014285130108829553,0.02082112982961967,0.03037467617553524
8,0.027324453570481223,0.037293967851347476,0.007938827762602548,0.04083289377361925,0.010930187339602243,0.014019476103875007,0.0,0.018605211518848714,0.014181140490070675,0.021414847369337395,0.03042056493500674
9,0.027259865825640165,0.03389732207831362,0.007261778326102387,0.03431974431616554,0.012507692341614614,0.013364936912834692,0.0,0.019475253541414123,0.014904829684638224,0.0227617408210622,0.032736965789906154
10,0.03140083466974874,0.034534673592234805,0.006712347066201786,0.030906463247033077,0.013219020892475142,0.015511869432503994,0.0,0.020517216479950775,0.014745505251255266,0.02238501586999621,0.0375910913611165
11,0.031663653333420645,0.032045622748414423,0.006636024375519705,0.030282456805550334,0.013512929074697871,0.016094386780507945,0.0,0.02256739867883786,0.014928248780634581,0.02275179976198101,0.036828675588055415
