,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.052367030480679526,0.06128995535793362,0.0017059302054757315,0.03915919170701884,0.03176294497915109,0.06896860851953289,0.06579918692286464,0.0,0.03697599640468644,0.0,0.027701623946092803
1,0.05377200525981778,0.05406132258986436,0.004169649593422475,0.03566541248509287,0.02779988300264012,0.07352724225008275,0.05392858886439425,0.0,0.0335731745166481,0.0,0.025253716879847857
2,0.043435725952749575,0.046342283698981024,0.003687363496281888,0.028794302099990475,0.02745841764931264,0.051210474266568363,0.04512916190494248,0.0,0.02973393448543996,0.0,0.01905511830038457
3,0.04149453733043274,0.0424329776634579,0.0,0.02315082378761758,0.02054342673346016,0.051013483235531225,0.03414906389828297,0.0,0.02807681733961908,0.0,0.014993393415073506
4,0.03896020140664944,0.03897413024815842,0.0,0.02764562921569747,0.018301712768856674,0.04667217512302754,0.035040662299124135,0.0,0.03314612557310214,0.0,0.013620134233923099
5,0.045090083306404974,0.039911356825728134,0.0,0.02363521720048893,0.014051503744226184,0.049031383337571254,0.03337999437398033,0.0,0.03209218878599603,0.0,0.014996377457353605
6,0.04754004726579921,0.039572021881433085,0.0,0.02550198186371604,0.012357486997744548,0.051770040070529356,0.028422861643578285,0.0,0.032582226762899395,0.0,0.01574496604570675
7,0.04854571570481919,0.04071678028909224,0.0,0.025056956784801167,0.011774368532633283,0.05373347294979345,0.028479227188944228,0.0,0.030175714091527576,0.0,0.016809686215709066
8,0.050643452095981076,0.04676423460957534,0.0,0.024749149029781866,0.011743984187085898,0.055205832512499685,0.02832707284740506,0.0,0.030160254220784184,0.0,0.016782242912310893
9,0.04949498736987174,0.04344025967817163,0.0,0.023183241469986023,0.011759461630910926,0.057776613661787185,0.032364827834327016,0.0,0.029354102869392253,0.0,0.015969959759324675
10,0.05534170486934103,0.04420916200623553,0.0,0.024703955089588173,0.014834972328148456,0.05822138176028493,0.03929187650618562,0.0,0.029886365770596834,0.0,0.016294811485135285
11,0.055439901096502056,0.040687626745073376,0.0,0.022744872253523795,0.0151654335360393,0.05825409170118577,0.03937162093709865,0.0,0.03057727193804205,0.0,0.015822467727398582
