,N06351L,N06411H,N06421A,N06421D,N06421E,N06421F,N06421G,N06431Y,N31111S,N31111U,N31111W
0,0.013610208411117724,0.012966994841393326,0.0,0.0,0.02333367408601585,0.010481334652687026,0.015512256257223467,0.01590965023856152,0.0,0.0,0.0032768459024328845
1,0.012211007679492934,0.011593468714662897,0.0,0.006107647947511532,0.023102319019929284,0.013555442456609456,0.018298127253031014,0.012384678767953268,0.0,0.0,0.005101601587704568
2,0.013624394404455394,0.009567172167083637,0.0,0.004855567840684147,0.01800604707984818,0.012847896105694192,0.016219387261243022,0.013619445857026952,0.0,0.0,0.007290364995253865
3,0.01730299785093146,0.010222230335471004,0.0,0.0049548212763639195,0.016927617101916727,0.015785081766368805,0.014796123459995768,0.01278625384895135,0.0,0.0,0.006046505232103526
4,0.016396777609294342,0.01130792292203951,0.0,0.005701653893642516,0.015316559226276519,0.014583506768928311,0.01465006598055656,0.011970666466580368,0.0,0.0,0.005685239063892639
5,0.015979108815701755,0.011828678705758983,0.0,0.0,0.02162207952097101,0.014228439714201489,0.01730374113663266,0.019129249288846604,0.0,0.0,0.0058306293315572785
6,0.015058073628169036,0.013232265235978466,0.0,0.0,0.02259040830863681,0.01422548271765404,0.019323048339564514,0.019523978603363752,0.0,0.0,0.010437117131604336
7,0.017806312306681813,0.01476011191061136,0.0,0.0,0.02566500177358431,0.0156404074776197,0.01917531320602552,0.01903482752937373,0.0,0.0,0.01363209829100432
8,0.02106384065750856,0.019004398318816996,0.0,0.0,0.02501171441967189,0.02135472989286847,0.01949904128365669,0.021777816899711026,0.0,0.0,0.01502633658401331
9,0.023402043973345575,0.022481756977978534,0.0,0.0,0.022966214404862285,0.02167633657015746,0.01942068062531146,0.021863714241750532,0.0,0.0,0.021734199041190207
10,0.026758387196562376,0.021819269524358153,0.0,0.0,0.023061648385940162,0.02211190741209946,0.020850797397473583,0.022797235585323622,0.0,0.0,0.022919696601815597
11,0.031135872548206704,0.019763237083010254,0.0,0.0,0.02228634726984152,0.025513861300314404,0.02306867519247163,0.022947789590829697,0.0,0.0,0.022963464231682374
