,cd
M_0038_0191,0.07020898733430311
M_0191_0038,0.052293363586409125
M_0191_0852,0.07625992227562534
M_0852_0191,0.11046270146320754
M_0037_0779_0039_U,0.054542624485142056
M_0037_0038,0.10523209564817027
M_0038_0037,0.04647005952662053
M_0821_0190,0.05146818834717354
M_0308_0011,0.024747962082298878
M_0011_0308,0.0326001612247568
M_0821_0159,0.10517960292995253
M_0039_0038,0.03629247216484311
M_0015_0159,0.039598385133182194
M_0323_0032,0.0031854689197480398
M_0032_0323,0.0
M_0108_0478_0479,0.03869546833970555
