,cd
M_0038_0191,0.040578791907344806
M_0191_0038,0.025824044273508887
M_0191_0852,0.05892219383378007
M_0852_0191,0.01811989871743237
M_0037_0779_0039_U,0.0432176898225887
M_0037_0038,0.009470327065103415
M_0038_0037,0.019283852239953107
M_0821_0190,0.04409623000582915
M_0308_0011,0.014653584815826551
M_0011_0308,0.03956977246063355
M_0821_0159,0.021513214845519327
M_0039_0038,0.048775867556373184
M_0015_0159,0.02619557955468595
M_0323_0032,0.004838018874240458
M_0032_0323,0.0
M_0108_0478_0479,0.016718805941707052
