,cd
M_0821_0190,0.041486078784110904
M_0821_0159,0.010624447187102367
M_0852_0191,0.013753450944799269
M_0191_0852,0.0
M_0015_0159,0.024349018944505647
M_0038_0191,0.024900809025632003
M_0191_0038,0.013738229369437853
M_0037_0779_0039_U,0.023511597389320564
M_0037_0038,0.008019973028256642
M_0011_0308,0.028112804108646722
M_0308_0011,0.009833954923539523
M_0038_0037,0.015549232190808462
M_0039_0038,0.03583461220103858
M_0323_0032,0.006616506280092608
M_0032_0323,0.024491055810443238
M_0108_0478_0479,0.012020891528327412
