,cd
M_0308_0011,0.009536480119195435
M_0011_0308,0.0
M_0191_0852,0.041848375131383356
M_0852_0191,0.019281211672178687
M_0191_0038,0.025729516674360586
M_0038_0191,0.026560086460600065
M_0037_0038,0.004308155178391281
M_0037_0779_0039_U,0.0272705653868322
M_0038_0037,0.023065260436758325
M_0821_0190,0.036881187197079945
M_0821_0159,0.008420157927656729
M_0015_0159,0.029986272936745086
M_0039_0038,0.06962993701877972
M_0323_0032,0.004003587058825983
M_0032_0323,0.014562446482229947
M_0108_0478_0479,0.01196745049448441
