,cd
M_0037_0779_0039_U,0.015535031018742694
M_0037_0038,0.009081478233490233
M_0038_0037,0.0
M_0191_0038,0.026614146369924485
M_0038_0191,0.016400489540951187
M_0191_0852,0.024464397390556857
M_0852_0191,0.02038508449357712
M_0039_0038,0.024485600434056752
M_0308_0011,0.009678076370134955
M_0011_0308,0.021408367019933646
M_0821_0190,0.03394391342503243
M_0821_0159,0.0054917335318785815
M_0323_0032,0.005475297252275223
M_0032_0323,0.009348287047282114
M_0015_0159,0.02331673951973995
M_0108_0478_0479,0.006233608476119833
