M_0108_0478_0479
118.8
204.0
108.0
159.60001
192.0
175.20001
112.8
120.0
211.20001
160.79999
108.0
139.20001
100.8
120.0
128.39999
63.600002
140.39999
96.0
135.60001
96.0
115.2
169.20001
68.399994
63.600002
79.199997
104.39999
56.399998
64.800003
72.0
32.400002
79.199997
96.0
51.600002
36.0
51.600002
56.399998
96.0
72.0
288.0
148.79999
63.600002
51.600002
87.600006
260.40002
108.0
67.199997
60.0
75.600006
60.0
0.0
0.0
63.600002
27.599998
75.600006
27.599998
63.600002
40.800003
56.399998
36.0
63.600002
87.600006
56.399998
36.0
67.199997
60.0
135.60001
112.8
44.400002
154.79999
56.399998
72.0
135.60001
80.399994
118.8
232.79999
163.20001
160.79999
144.0
288.0
118.8
204.0
200.40001
135.60001
96.0
307.20001
159.60001
228.0
256.79999
211.20001
276.0
188.39999
240.0
291.59998
384.0
368.40002
351.59998
180.0
355.20001
399.59998
400.80002
436.80002
327.59998
313.20001
382.79999
420.0
460.80002
319.20001
528.0
536.40002
506.40002
589.19995
579.59998
607.19995
624.0
639.59998
752.40002
756.0
850.80005
829.19995
636.0
764.40002
728.40002
680.40002
751.19995
531.59998
898.80005
708.0
921.60004
688.80005
1050.0
784.80005
780.0
874.80005
788.39996
748.80005
934.80005
925.19995
898.80005
832.80005
871.19995
841.19995
823.19995
936.0
903.60004
693.59998
627.59998
1005.6
854.39996
867.60004
740.40002
668.40002
516.0
856.80005
819.60004
687.59998
699.59998
751.19995
698.40002
639.59998
616.80005
792.0
740.40002
787.19995
795.60004
708.0
692.40002
823.19995
776.39996
799.19995
668.40002
811.19995
678.0
744.0
955.19995
784.80005
895.19995
778.80005
692.40002
776.39996
908.39996
880.80005
488.40002
408.0
381.59998
1015.2
1096.8
685.19995
648.0
996.0
576.0
602.40002
549.59998
763.19995
669.59998
582.0
1004.4
663.59998
984.0
944.39996
612.0
435.59998
574.80005
793.19995
588.0
816.0
783.60004
799.19995
825.60004
543.59998
528.0
823.19995
715.19995
645.59998
368.40002
507.59998
790.80005
661.19995
636.0
625.19995
842.39996
745.19995
668.40002
619.19995
586.80005
664.80005
675.59998
392.40002
552.0
564.0
566.40002
453.59998
408.0
507.59998
440.40002
475.19998
508.80002
396.0
274.79999
345.59998
351.59998
535.19995
361.20001
351.59998
355.20001
524.40002
248.40001
312.0
360.0
432.0
208.79999
228.0
236.40001
286.79999
280.79999
200.40001
283.20001
315.59998
444.0
332.40002
271.20001
140.39999
307.20001
252.0
410.40002
412.80002
403.19998
564.0
380.40002
368.40002
356.40002
288.0
279.59998
356.40002
280.79999
346.79999
380.40002
228.0
