M_0191_0038
256.79999
327.59998
411.59998
316.79999
216.0
176.39999
276.0
296.40002
327.59998
200.40001
276.0
219.59999
303.59998
260.40002
217.20001
240.0
96.0
192.0
135.60001
99.600006
171.60001
164.39999
139.20001
140.39999
240.0
255.59999
128.39999
159.60001
172.79999
159.60001
152.39999
136.79999
252.0
100.8
127.2
61.199997
163.20001
108.0
75.600006
152.39999
63.600002
144.0
84.0
72.0
132.0
144.0
171.60001
56.399998
147.60001
80.399994
72.0
96.0
70.800003
180.0
120.0
56.399998
123.60001
99.600006
112.8
135.60001
135.60001
120.0
103.2
52.800003
64.800003
51.600002
116.39999
159.60001
168.0
175.20001
100.8
96.0
192.0
68.399994
99.600006
108.0
132.0
108.0
176.39999
159.60001
193.20001
175.20001
128.39999
139.20001
188.39999
136.79999
156.0
192.0
260.40002
279.59998
273.59998
230.40001
420.0
268.79999
355.20001
336.0
352.79999
255.59999
387.59998
375.59998
452.40002
418.80002
540.0
531.59998
488.40002
418.80002
764.40002
472.80002
716.40002
384.0
543.59998
783.60004
696.0
644.40002
792.0
458.40002
727.19995
632.40002
852.0
496.80002
694.80005
648.0
780.0
777.60004
730.80005
688.80005
783.60004
816.0
812.39996
687.59998
805.19995
799.19995
831.60004
748.80005
795.60004
757.19995
690.0
904.80005
963.60004
855.60004
868.80005
768.0
847.19995
736.80005
884.39996
529.19995
770.39996
945.60004
694.80005
843.60004
744.0
876.0
850.80005
888.0
879.60004
632.40002
799.19995
793.19995
675.59998
817.19995
583.19995
675.59998
823.19995
823.19995
765.59998
808.80005
783.60004
747.59998
910.80005
807.60004
824.39996
992.39996
759.59998
828.0
867.60004
838.80005
873.60004
847.19995
904.80005
624.0
703.19995
764.40002
775.19995
712.80005
727.19995
732.0
704.40002
727.19995
919.19995
573.59998
846.0
621.59998
684.0
636.0
696.0
704.40002
600.0
664.80005
555.59998
764.40002
732.0
571.19995
723.59998
648.0
783.60004
584.40002
564.0
788.39996
456.0
555.59998
634.80005
560.40002
472.80002
686.40002
628.80005
603.59998
751.19995
651.59998
636.0
699.59998
560.40002
612.0
644.40002
660.0
759.59998
588.0
627.59998
523.19995
576.0
556.80005
475.19998
627.59998
524.40002
588.0
476.40002
487.19998
584.40002
511.19998
601.19995
531.59998
481.19998
543.59998
548.40002
469.19998
420.0
540.0
344.40002
403.19998
631.19995
368.40002
364.79999
370.79999
372.0
315.59998
427.19998
385.19998
300.0
492.0
411.59998
492.0
369.59998
444.0
334.79999
372.0
448.80002
423.59998
352.79999
399.59998
356.40002
336.0
408.0
372.0
396.0
424.80002
406.80002
405.59998
439.19998
300.0
303.59998
392.40002
380.40002
379.20001
363.59998
384.0
248.40001
391.19998
295.20001
308.40002
248.40001
219.59999
276.0
344.40002
255.59999
324.0
279.59998
272.40002
228.0
188.39999
272.40002
224.40001
156.0
112.8
163.20001
133.20001
142.79999
97.200005
187.20001
123.60001
108.0
159.60001
181.20001
116.39999
156.0
120.0
156.0
180.0
80.399994
75.600006
84.0
144.0
192.0
108.0
124.8
92.399994
140.39999
108.0
123.60001
76.800003
