M_0037_0779_0039_U
144.0
200.40001
124.8
207.59999
216.0
235.20001
121.2
147.60001
199.20001
140.39999
184.79999
180.0
195.59999
199.20001
180.0
188.39999
120.0
159.60001
271.20001
132.0
327.59998
280.79999
250.79999
153.60001
204.0
135.60001
259.20001
169.20001
196.79999
103.2
40.800003
267.59998
136.79999
68.399994
75.600006
96.0
56.399998
36.0
51.600002
91.199997
104.39999
56.399998
99.600006
44.400002
36.0
63.600002
92.399994
82.800003
72.0
181.20001
84.0
8.3999996
92.399994
127.2
73.199997
56.399998
63.600002
112.8
120.0
104.39999
144.0
84.0
72.0
152.39999
88.800003
48.0
160.79999
115.2
132.0
99.600006
252.0
152.39999
80.399994
148.79999
118.8
128.39999
104.39999
68.399994
123.60001
132.0
236.40001
96.0
168.0
180.0
224.40001
164.39999
68.399994
147.60001
144.0
212.40001
207.59999
202.79999
164.39999
272.40002
147.60001
264.0
192.0
219.59999
164.39999
339.59998
451.19998
349.20001
492.0
368.40002
243.59999
385.19998
231.59999
415.19998
324.0
439.19998
400.80002
370.79999
313.20001
204.0
379.20001
392.40002
308.40002
372.0
338.40002
656.40002
288.0
519.59998
285.59998
378.0
516.0
316.79999
415.19998
392.40002
439.19998
456.0
445.19998
372.0
630.0
520.80005
337.20001
531.59998
344.40002
384.0
464.40002
456.0
399.59998
528.0
460.80002
416.40002
523.19995
544.80005
301.20001
243.59999
337.20001
176.39999
279.59998
212.40001
216.0
200.40001
236.40001
260.40002
236.40001
267.59998
516.0
639.59998
576.0
571.19995
484.80002
488.40002
348.0
415.19998
535.19995
489.59998
360.0
368.40002
411.59998
471.59998
484.80002
339.59998
339.59998
415.19998
516.0
368.40002
452.40002
487.19998
327.59998
535.19995
576.0
476.40002
376.79999
408.0
559.19995
457.19998
268.79999
555.59998
388.80002
602.40002
412.80002
540.0
428.40002
554.40002
553.19995
296.40002
488.40002
327.59998
420.0
344.40002
420.0
506.40002
508.80002
351.59998
388.80002
530.40002
697.19995
