,cd
M_0821_0159,0.06441329278932537
M_0821_0190,0.02261832544210268
M_0015_0159,0.05275512104245778
M_0852_0191,0.0
M_0191_0852,0.05366112226711871
M_0191_0038,0.02897271053891353
M_0038_0191,0.08381979391868541
M_0011_0308,0.015267333479353579
M_0308_0011,0.03275559409377276
M_0037_0779_0039_U,0.06644880186803775
M_0037_0038,0.0700810221198222
M_0038_0037,0.04076682330976204
M_0039_0038,0.015706018662135137
M_0323_0032,0.004424375641660483
M_0032_0323,0.015147227079705394
M_0108_0478_0479,0.02500767165150851
