,cd
M_0308_0011,0.025932779764807463
M_0011_0308,0.0
M_0191_0852,0.06380928228553598
M_0852_0191,0.06426348836808218
M_0191_0038,0.0672247541155886
M_0038_0191,0.05438274702552724
M_0037_0038,0.06184677022311343
M_0037_0779_0039_U,0.04206975028852708
M_0038_0037,0.028858445622207705
M_0821_0190,0.0649712442894443
M_0821_0159,0.06131271667812892
M_0015_0159,0.058621900286016576
M_0039_0038,0.08595355980271562
M_0323_0032,0.002129062379970929
M_0032_0323,0.0461667148774632
M_0108_0478_0479,0.043241489433183886
