,cd
M_0037_0779_0039_U,0.03192773296343777
M_0037_0038,0.024935223405008443
M_0038_0037,0.0
M_0191_0038,0.005344653605387176
M_0038_0191,0.058488117831405194
M_0191_0852,0.010627387442139466
M_0852_0191,0.026446838730849
M_0039_0038,0.006055750605654528
M_0308_0011,0.014968874231156927
M_0011_0308,0.00612432641669615
M_0821_0190,0.009348304525176654
M_0821_0159,0.01932152261637653
M_0323_0032,0.003202490603501334
M_0032_0323,0.022912459991200805
M_0015_0159,0.02491073345866886
M_0108_0478_0479,0.0045276211196853934
