,cd
M_0821_0190,0.03309617248687759
M_0821_0159,0.11166171245357052
M_0852_0191,0.06768849956732817
M_0191_0852,0.0
M_0015_0159,0.06672442387628294
M_0038_0191,0.08750178806626932
M_0191_0038,0.025427142923634793
M_0037_0779_0039_U,0.060992775317109164
M_0037_0038,0.08312780221077408
M_0011_0308,0.027586252817460837
M_0308_0011,0.023822832009707685
M_0038_0037,0.04381209006414172
M_0039_0038,0.03130194850190891
M_0323_0032,0.0041041176642449585
M_0032_0323,0.0514972970742534
M_0108_0478_0479,0.03523928412741176
