,cd
M_0308_0011,0.048799984545462506
M_0011_0308,0.0
M_0191_0852,0.09942517352664866
M_0852_0191,0.05863174777514025
M_0191_0038,0.12453833864232515
M_0038_0191,0.1407702253260717
M_0037_0038,0.016785257827669813
M_0037_0779_0039_U,0.13638153704679637
M_0038_0037,0.07423548343475403
M_0821_0190,0.11470487898025072
M_0821_0159,0.028081093820981545
M_0015_0159,0.0801090210912624
M_0039_0038,0.21669497235904264
M_0323_0032,0.01255384863831031
M_0032_0323,0.03996418846131728
M_0108_0478_0479,0.03785829320695003
