,cd
M_0821_0159,0.02345817149567019
M_0821_0190,0.14797954691963616
M_0015_0159,0.07955875554652551
M_0852_0191,0.0
M_0191_0852,0.07145774035373771
M_0191_0038,0.1329702884195943
M_0038_0191,0.08938831332651673
M_0011_0308,0.1146946004229951
M_0308_0011,0.037533893700963245
M_0037_0779_0039_U,0.09840083502075879
M_0037_0038,0.01717516002804704
M_0038_0037,0.05481586163360076
M_0039_0038,0.16137588475222875
M_0323_0032,0.01204387530198695
M_0032_0323,0.02789225618290408
M_0108_0478_0479,0.019641878292383112
