,cd
M_0821_0190,0.15402219921991475
M_0821_0159,0.019922272300985963
M_0852_0191,0.05586087851910778
M_0191_0852,0.0
M_0015_0159,0.06783843816388145
M_0038_0191,0.13789543927258874
M_0191_0038,0.055020420610061
M_0037_0779_0039_U,0.1360270586085846
M_0037_0038,0.015380676535220197
M_0011_0308,0.13167192353710253
M_0308_0011,0.04953422672935788
M_0038_0037,0.050262723309827916
M_0039_0038,0.1695052143554155
M_0323_0032,0.014733164821071062
M_0032_0323,0.0563835798293616
M_0108_0478_0479,0.03303102529088296
