,cd
M_0308_0011,0.02119288793412087
M_0011_0308,0.0
M_0191_0852,0.05670451762836896
M_0852_0191,0.05848830185512983
M_0191_0038,0.05807244160441634
M_0038_0191,0.0478296469364879
M_0037_0038,0.06345905045334391
M_0037_0779_0039_U,0.03944159987846965
M_0038_0037,0.02662799359768705
M_0821_0190,0.0552836623167357
M_0821_0159,0.05936566036744545
M_0015_0159,0.050004766634317
M_0039_0038,0.07733645088783107
M_0323_0032,0.002001316571542989
M_0032_0323,0.04555814369710339
M_0108_0478_0479,0.04349136381157773
