,cd
M_0821_0159,0.07251874346799773
M_0821_0190,0.016753184599670914
M_0015_0159,0.041370007576758315
M_0852_0191,0.0
M_0191_0852,0.0427772169694785
M_0191_0038,0.019638438882912654
M_0038_0191,0.07863677867559205
M_0011_0308,0.009907385599506512
M_0308_0011,0.03115346041698861
M_0037_0779_0039_U,0.05816030876034983
M_0037_0038,0.0692269801135992
M_0038_0037,0.03589140897039004
M_0039_0038,0.010538282928537177
M_0323_0032,0.0046281460827923586
M_0032_0323,0.01600825361145817
M_0108_0478_0479,0.028090872334151966
