,cd
M_0108_0478_0479,0.014383827704755289
M_0308_0011,0.017898327911737535
M_0011_0308,0.014790649158617844
M_0323_0032,0.002242054496325161
M_0032_0323,0.02918998833335036
M_0039_0038,0.01932626899092016
M_0191_0852,0.041537429154463644
M_0852_0191,0.05528247594862077
M_0015_0159,0.0
M_0038_0037,0.04297497981059935
M_0037_0038,0.06629999971074153
M_0037_0779_0039_U,0.059473015340559154
M_0191_0038,0.02560901355132411
M_0821_0159,0.05830161626512639
M_0038_0191,0.07473787198688639
M_0821_0190,0.02785142567494135
