N31111S
94.0
35.0
80.0
37.0
41.0
40.0
80.0
80.0
41.0
48.0
28.0
35.0
30.0
33.0
35.0
37.0
56.0
35.0
37.0
35.0
80.0
53.0
80.0
41.0
53.0
37.0
80.0
0.0
80.0
80.0
30.0
80.0
80.0
0.0
0.0
80.0
74.0
0.0
80.0
80.0
53.0
80.0
80.0
80.0
35.0
65.8823529411765
80.0
80.0
0.0
0.0
0.0
80.0
80.0
80.0
30.0
0.0
80.0
80.0
80.0
80.0
0.0
53.0
0.0
0.0
41.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
54.0
41.0
30.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
53.0
35.0
0.0
80.0
41.0
35.0
35.0
80.0
37.0
80.0
41.0
53.0
48.0
33.0
41.0
41.0
41.0
37.0
41.0
38.0
35.0
38.0
56.0
80.0
38.0
37.0
27.0
80.0
41.0
41.0
35.0
32.0
35.0
38.0
41.0
41.0
30.0
48.0
46.0
40.0
33.0
32.0
37.0
33.0
56.0
45.0
35.0
41.0
38.0
37.0
41.0
38.0
35.0
43.0
35.0
41.0
41.0
41.0
57.0
38.0
41.0
33.0
41.0
32.0
38.0
40.0
38.0
37.0
37.0
38.0
37.0
35.0
40.0
38.0
43.0
37.0
46.0
35.0
36.7403314917127
35.0
30.0
46.0
37.0
22.0
37.0
40.0
33.0
41.0
45.1799100449775
38.0
35.0
41.0
45.0
41.0
48.0
38.0
45.0
48.0
35.0
37.0
38.0
33.0
43.0
37.0
37.0
43.0
38.0
53.0
35.0
30.0
35.0
38.0
41.0
37.0
43.0
38.0
35.0
35.0
38.0
41.0
41.0
40.0
38.0
37.0
43.0
45.0
38.0
33.0
38.0
51.0
32.0
43.0
35.0
37.0
48.0
56.0
40.0
37.0
45.0
53.0
46.0
38.0
38.0
35.0
45.0
38.0
57.0
41.0
37.0
48.0
35.0
41.0
35.0
40.0
49.0
38.0
35.0
70.0
38.0
35.0
43.0
40.0
33.0
38.0
37.0
43.0
37.0
46.0
56.0
43.0
40.0
35.0
43.0
37.0
40.0
38.0
30.0
33.0
40.0
57.0
38.0
45.0
41.0
80.0
51.0
46.0
41.0
37.0
40.0
53.0
40.0
35.0
48.0
40.0
41.0
0.0
41.0
35.0
35.0
35.0
38.0
30.0
40.0
35.0
53.0
35.0
80.0
80.0
41.0
80.0
80.0
0.0
74.0
30.0
80.0
80.0
80.0
80.0
72.6027397260274
80.0
80.0
0.0
80.0
35.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
28.0
80.0
80.0
35.0
41.0
41.0
41.0
80.0
80.0
80.0
80.0
80.0
41.0
30.0
48.0
63.1578947368421
33.0
0.0
41.0
80.0
80.0
41.0
0.0
80.0
53.0
40.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
0.0
80.0
41.0
53.0
0.0
80.0
41.0
80.0
80.0
0.0
0.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
48.0
80.0
35.0
80.0
0.0
80.0
0.0
80.0
35.0
53.0
74.0
41.0
30.0
80.0
80.0
80.0
35.0
0.0
80.0
0.0
80.0
35.0
35.0
37.0
80.0
80.0
80.0
33.0
43.0
80.0
35.0
35.0
33.0
53.0
37.0
80.0
43.0
41.0
41.0
48.0
33.0
38.0
51.0
48.0
43.0
35.0
33.0
41.0
37.0
49.0
56.0
41.0
40.0
40.0
37.0
37.0
38.0
45.0
38.0
49.0
35.0
41.0
43.0
37.0
45.0
32.0
38.0
51.0
40.0
37.0
38.0
45.0
37.0
43.0
38.0
38.0
33.0
37.0
37.0
40.0
38.0
41.0
28.0
35.0
45.0
40.0
38.0
41.0
39.0796252927401
37.0
43.0
33.0
37.0
40.0
45.0
37.0
40.0
43.0
45.0
41.0
43.0
41.0
43.0
33.0
40.0
46.0
45.0
40.0
40.0
33.0
40.0
35.0
37.0
38.0
41.0
38.0
37.0
37.0
32.0
37.0
38.0
35.0
32.0
38.0
38.0
41.0
43.0
35.0
38.0
35.0
56.0
38.0
33.0
37.0
35.0
46.0
33.0
38.0
40.0
35.0
30.0
45.0
40.0
38.0
38.0
38.0
33.0
33.0
38.0
40.0
37.0
40.0
38.0
37.0
80.0
41.0
43.0
45.0
37.0
43.0
43.0
35.0
38.0
35.0
46.0
35.0
56.0
41.0
30.0
33.0
41.0
45.0
35.0
37.0
27.0
35.0
80.0
80.0
37.0
65.0
43.0
37.0
41.0
53.0
37.0
38.0
40.0
80.0
80.0
38.0
38.0
43.0
41.0
33.0
48.0
80.0
80.0
80.0
80.0
80.0
80.0
67.5862068965517
35.0
35.0
35.0
35.0
35.0
35.0
35.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
74.0
80.0
80.0
80.0
51.8284424379233
53.0
63.7593984962406
53.0
54.2148760330579
80.0
80.0
74.0
0.0
80.0
80.0
80.0
0.0
80.0
1.0
35.0
35.0
40.7272727272727
80.0
80.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
30.0
0.0
80.0
80.0
0.0
80.0
80.0
41.0
80.0
80.0
80.0
80.0
48.0
80.0
53.0
35.0
35.0
35.0
35.0
48.0
33.0
41.0
54.0
35.0
53.0
38.0
45.0
30.0
37.0
37.0
38.0
43.0
37.0
41.0
33.0
40.0
35.0
40.0
41.0
33.0
43.0
43.0
38.80078125
38.0
37.0
37.0
27.1186943620178
19.0
25.8628762541806
37.4716106604867
39.0946502057613
37.6068376068376
33.0
46.3157894736842
56.0
49.8666666666667
33.0
32.1327800829876
33.6846144621657
36.3846153846154
40.0
37.6068376068376
38.7067669172932
41.9491525423729
34.8163100524828
41.9174825174825
37.4202693125443
31.5831134564644
36.8137400059224
35.0
30.0
30.0
37.0
35.0
38.0
37.0
35.0
32.0
37.0
35.0
48.0
32.0
32.5095541401274
37.5012787723785
39.5209368346345
37.4177419354839
34.0934579439252
33.198127925117
33.9705882352941
35.2472242783124
37.8604651162791
44.0
40.6017699115044
32.1240310077519
35.054432348367
38.1463414634146
32.5074626865672
35.7078449053201
41.9047619047619
42.4774774774775
36.5675675675676
33.0
41.8911917098446
39.7492625368732
35.1086261980831
35.940017905103
35.8691499522445
37.0
60.8955223880597
48.0
38.3873099801718
33.0
31.0047846889952
30.0
35.9782433521354
41.0
33.0
33.0
33.0
33.0
29.4475920679887
27.0
33.0
33.0
19.5509822263798
20.0
8.50596658711217
6.0
12.3333333333333
37.0
32.0
45.0
20.5344934742076
16.0
23.7782909930716
27.0
37.5652173913044
48.0
34.3188405797101
37.0
25.5308560053086
25.0
17.0
37.0
26.1538461538462
22.0
22.1598272138229
30.0
11.8378378378378
16.0
19.9352750809062
35.0
27.1702997275204
22.0
9.32203389830508
20.0
8.0
14.0
33.9322033898305
33.0
26.5795918367347
37.0
43.4976152623212
45.0
29.8105482303956
37.0
43.2173263629574
37.0
50.4765478424015
59.0
35.0
35.0
36.26
35.0
43.6867469879518
40.0
37.0
37.0
37.543391188251
37.0
37.0
40.0
40.0
40.0
42.3967935871744
43.0
32.0
48.0
42.2275449101797
43.0
41.6842837273992
41.0
34.0232558139535
33.0
33.5454545454546
27.0
41.3747714808044
41.0
37.1095890410959
43.0
31.4754098360656
30.0
55.4455445544555
80.0
42.75
38.0
45.0196078431373
41.0
37.5318275154004
38.0
45.9944289693593
48.0
80.0
80.0
58.970792767733
53.0
40.6191950464396
41.0
80.0
80.0
80.0
80.0
50.9316770186335
80.0
63.6363636363636
80.0
80.0
80.0
34.2857142857143
30.0
41.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
74.0
74.0
80.0
53.0
80.0
80.0
80.0
0.0
0.0
0.0
80.0
30.0
80.0
53.0
53.0
30.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
41.0
41.0
48.6956521739131
35.0
80.0
80.0
63.7593984962406
53.0
56.4705882352941
80.0
80.0
80.0
44.8
40.0
40.0
37.0
41.9747899159664
37.0
44.9047619047619
41.0
42.9449715370019
41.0
35.0
35.0
36.0677966101695
38.0
43.0
38.0
38.8983050847458
30.0
43.8415841584159
41.0
43.0
37.0
42.3540290620872
46.0
38.0391173520562
37.0
34.4854368932039
32.0
28.0
41.0
31.8850987432675
30.0
37.0
37.0
42.0226843100189
45.0
37.5290753098189
37.0
39.2727272727273
48.0
37.0
37.0
35.7831325301205
33.0
35.5769230769231
35.0
32.3076923076923
30.0
37.0
37.0
34.1025641025641
38.0
37.584447144593
37.0
38.6496815286624
37.0
33.3723653395785
38.0
37.0
37.0
34.6382978723404
37.0
36.3157894736842
46.0
37.1411764705882
33.0
37.8
35.0
40.0
40.0
32.4368600682594
33.0
33.9705882352941
33.0
32.5925925925926
33.0
35.9203539823009
41.0
35.257328990228
26.8474576271186
26.078431372549
42.4186046511628
42.0056764427625
38.7169373549884
28.3543223052295
26.88
32.2990654205608
34.1608348680172
38.3911785972524
38.6921723834653
34.1731748726655
35.4430379746835
40.0
33.6929460580913
34.0942408376963
37.0
37.0
40.0
29.0990990990991
36.9124024284475
35.0
33.3815028901734
35.0747967479675
36.2076145151696
35.7734806629834
37.0
26.5116279069767
28.0995475113122
12.2264150943396
8.0
5.6140350877193
29.5443645083933
29.8941176470588
22.7649230769231
22.8832116788321
28.9115044247788
21.6850393700787
17.0
10.8490028490028
33.6932223543401
38.1167608286252
33.0
8.33935018050542
6.77740863787375
8.0
10.9813664596273
20.2771084337349
17.9820359281437
10.8508997429306
9.82442748091603
14.9841143764893
35.0
16.794800371402
18.2777777777778
8.904
8.36461126005362
22.707423580786
26.5060240963855
30.0912863070539
11.3028720626632
11.8723404255319
29.2537313432836
31.2230215827338
31.1111111111111
31.2941176470588
29.185667752443
36.7957931638913
41.0
33.8795180722892
34.1224489795918
30.4867549668874
31.9569603227976
40.0
38.3322804801011
37.0
37.4528437724982
38.0
38.0
38.0
42.843137254902
42.5785123966942
39.2258064516129
34.8773704171934
37.5949367088608
45.0
45.0
41.6807228915663
47.9889298892989
45.0
42.9069767441861
41.9761904761905
36.8571428571429
34.4854368932039
37.0
33.0
36.5820895522388
39.4462809917355
37.0
36.2839756592292
33.5329341317365
36.7676767676768
44.3076923076923
40.6153846153846
32.0
41.6338880484115
47.0588235294118
80.0
80.0
43.7796610169492
43.2
37.6119402985075
29.8360655737705
28.6829268292683
34.6567164179104
53.630289532294
44.3564356435644
35.0
32.3076923076923
30.0
80.0
80.0
36.9230769230769
35.2214765100671
41.0
41.0
43.4848484848485
45.0
45.0
45.0
