N06421D
37.0
37.0
35.0
35.0
32.0
33.0
35.0
46.0
35.0
41.0
54.0
56.0
33.0
41.0
45.0
38.0
41.0
32.0
43.0
32.0
35.0
43.0
32.0
37.0
37.0
35.0
37.0
28.0
32.0
41.0
48.0
35.0
27.0
80.0
30.0
41.0
41.0
37.0
40.0
43.3734939759036
35.0
41.0
53.0
48.0
32.0
43.4178403755869
51.0
51.0
28.0
32.3542600896861
48.0742459396752
80.0
42.2392974753019
36.3084112149533
38.0
38.0
41.0
38.0
35.0
33.0
80.0
80.0
80.0
80.0
53.0
41.0
53.0
30.0
64.0
41.0
80.0
80.0
80.0
35.0
38.0
41.0
80.0
37.0
41.0
24.0
32.0
74.0
43.0
35.0
80.0
48.0
41.0
41.0
43.0
80.0
40.0
40.0
40.0
39.6101694915254
37.0
33.0
38.0
30.0
40.0
35.0
43.0
28.0
45.0
80.0
46.0
37.0
37.0
33.0
35.0
40.0
37.0
37.0
40.0
33.0
33.0
40.0
35.0
32.0
33.0
35.0
33.0
38.0
38.0
38.0
40.0
33.0
33.0
32.0
37.0
28.0
32.0
37.0
40.0
32.0
35.0
32.0
40.0
33.0
33.0
28.0
33.0
33.0
32.0
33.0
37.0
45.0
32.0
35.0
35.0
33.0
35.0
33.0
33.0
38.0
38.0
35.0
33.0
32.0
35.0
30.0
32.0
32.0
37.0
33.0
28.0
41.0
35.0
35.0
37.0
30.0
35.0
37.0
37.0
34.2044444444445
30.0
32.0
40.0
32.0
35.0
30.0
35.0
35.0
35.0
30.0
37.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
38.0
33.0
37.0
40.0
38.0
37.0
38.0
37.0
33.0
33.0
38.0
33.0
37.0
32.0
33.0
38.0
32.0
37.0
33.0
30.0
35.0
30.0
32.0
35.0
40.0
40.0
30.0
37.0
32.0
33.0
33.0
33.0
49.0
28.0
30.0
35.0
38.0
38.0
37.0
28.0
35.0
40.0
35.0
30.0
37.0
30.0
35.0
38.0
40.0
40.0
32.0
32.0
33.0
32.0
37.0
38.0
40.0
37.0
35.0
37.0
37.0
33.0
38.0
37.0
30.0
37.0
32.0
33.0
37.0
37.0
35.0
33.0
38.0
32.0
30.0
35.0
32.0
33.0
32.0
37.0
41.0
37.0
35.0
35.0
33.0
33.0
35.0
33.0
54.0
35.0
33.0
33.0
38.0
35.0
43.0
38.0
38.0
35.0
32.0
33.0
33.0
30.0
30.0
40.0
32.0
33.0
43.0
41.0
40.0
40.0
32.0
30.0
38.0
35.0
43.0
54.0
40.0
38.0
35.0
37.0
35.0
35.0
35.0
33.0
41.0
28.0
41.0
41.0
43.0
33.0
41.0
35.0
32.0
53.0
41.0
28.0
38.0
38.0
44.4609665427509
40.0
64.0
80.0
41.5855039637599
37.0104166666667
37.1411764705882
41.0
34.317907444668
32.0
35.0
53.0
41.0
38.0
80.0
35.0
43.0
40.0
41.0
38.0
35.0
53.0
41.0
80.0
30.0
46.0
80.0
27.0
30.0
41.0
35.0
80.0
35.0
80.0
43.0
80.0
0.0
80.0
30.0
43.0
41.0
80.0
53.0
80.0
41.0
37.0
37.0
37.0
38.4415584415584
53.0
35.0
37.0
37.0
53.0
49.0
32.0
37.0
35.0
80.0
43.0
57.0
40.0
48.0
33.0
41.0
28.0
37.0
32.0
32.0
80.0
35.0
40.0
45.0
38.0
38.0
45.0
38.0
35.0
38.0
38.0
43.0
35.0
40.0
41.0
35.0
38.0
32.0
37.0
35.0
27.0
35.0
35.0
37.0
41.0
37.0
37.0
38.0
37.0
37.0
35.0
40.0
30.0
38.0
38.0
37.0
38.0
32.0
38.0
37.0
40.0
37.0
38.0
32.0
32.0
28.0
35.0
33.0
32.0
41.0
38.0
38.0
32.0
40.0
37.0
37.0
35.0
32.0
35.0
35.0
38.0
30.0
33.0
35.0
35.0
33.0
33.0
37.0
30.0
33.0
34.002849002849
33.0
35.0
38.0
40.0
33.0
38.0
33.0
38.0
41.0
41.0
33.0
35.0
37.0
40.0
30.0
37.0
35.0
35.0
38.0
38.0
37.0
37.0
33.0
33.0
35.0
30.0
37.0
33.0
40.0
35.0
37.0
35.0
32.0
33.0
33.0
38.0
35.0
38.0
38.0
35.0
43.0
40.0
37.0
38.0
33.0
33.0
38.0
35.0
37.0
35.0
32.0
37.0
35.0
35.0
37.0
37.0
32.0
28.0
33.0
35.0
33.0
37.0
38.0
35.0
33.0
37.0
37.0
32.0
37.0
38.0
33.0
33.0
41.0
33.0
37.0
45.0
30.0
32.0
37.0
32.0
38.0
27.0
37.0
33.0
43.0
35.0
40.0
38.0
32.0
38.0
32.0
38.0
35.0
45.0
38.0
38.0
40.0
38.0
35.0
37.0
41.0
30.0
35.0
46.0
33.0
37.0
32.0
32.0
32.0
43.0
43.0
43.0
33.8360655737705
30.0
30.0
30.0
30.0
30.0
27.0
27.0
27.0
27.0
27.0
27.0
33.1798365122616
41.0
41.0
35.3230769230769
35.6521739130435
34.2936802973978
35.7166123778502
35.0
44.6894865525672
33.0
27.0
41.0
76.4590163934426
35.0
46.1971830985916
43.0769230769231
80.0
0.0
30.0
80.0
80.0
0.0
0.0
80.0
80.0
35.0
36.0344827586207
36.6535433070866
45.1612903225807
80.0
80.0
80.0
25.0
80.0
80.0
53.0
0.0
80.0
0.0
53.0
80.0
80.0
33.0
80.0
80.0
80.0
53.0
80.0
0.0
80.0
80.0
80.0
35.0
80.0
35.0
80.0
80.0
41.0
35.0
30.0
41.0
37.0
37.0
40.0
40.0
41.0
33.0
38.0
40.0
40.0
40.0
40.0
36.3404255319149
35.0
33.0
37.0
41.0
37.0
35.0
30.0
32.0
30.0
33.0
30.0
8.0
14.0
28.0
35.0
33.0
24.0
14.0
28.0
30.0
35.0
33.0
33.0
31.2549329123915
33.0
32.0
30.0
31.3695652173913
37.0
34.0517928286853
33.0
36.3964912280702
39.4262155245948
38.0
36.3165227082753
35.0
33.6434108527132
32.0
32.6004842615012
32.5665334094803
32.5029469548134
36.3964912280702
39.4262155245948
33.4438982226784
37.3026315789474
34.1512605042017
33.7015663643858
33.1527830960421
30.7429547395389
33.4696687492632
33.0
37.0
35.0
37.0
30.0
28.0
30.0
32.0
28.0
33.0
33.0
35.0
32.0
32.0
32.5967845659164
32.5724861196792
30.8618331053352
30.0
32.0526315789474
35.9910854745674
37.4533830580714
36.5431309904153
33.3287197231834
34.8063337393423
34.6821885913853
32.0
34.1073170731707
37.3936170212766
32.7917282127031
30.8496732026144
33.4611048478016
33.4056399132321
33.3180778032037
33.198127925117
32.5140562248996
33.8101983002833
33.4622144112478
30.7629704984741
30.0
29.4334470989761
28.0
31.4928425357873
35.0
31.890756302521
33.0
33.7360594795539
33.0
29.6198347107438
28.0
33.8839285714286
33.0
33.0
33.0
30.4561403508772
28.0
34.695652173913
38.0
28.0
28.0
32.0689655172414
35.0
32.0
32.0
35.7434679334917
33.0
32.4035608308605
35.0
34.1478260869565
35.0
35.8300395256917
37.0
37.0
37.0
32.0
30.0
34.0447284345048
32.0
31.8181818181818
35.0
34.0153846153846
35.0
28.953541507997
27.0
34.8120380147835
37.0
33.0
33.0
33.0
33.0
36.6231884057971
35.0
34.2767419038273
32.0
34.0396341463415
35.0
32.3213773314204
33.0
38.0622009569378
40.0
36.2331606217617
37.0
32.3485364193329
32.0
35.3508879363135
41.0
34.3069306930693
35.0
30.8910891089109
32.0
35.6521739130435
40.0
33.0
33.0
32.4590163934426
32.0
