N06421E
80.0
30.0
35.0
41.0
0.0
80.0
80.0
40.0
32.0
20.0
0.0
25.0
30.0
30.0
41.0
41.0
30.0
53.0
0.0
80.0
80.0
80.0
30.0
30.0
35.0
35.0
30.0
28.0
80.0
80.0
80.0
30.0
30.0
35.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
80.0
27.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
0.0
80.0
35.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
27.0
0.0
80.0
80.0
80.0
56.0
27.0
80.0
80.0
41.0
0.0
80.0
80.0
35.0
80.0
80.0
41.0
80.0
30.0
27.0
30.0
33.0
80.0
80.0
80.0
35.0
80.0
27.0
30.0
80.0
57.0
27.0
54.0
80.0
48.0
80.0
20.0
41.0
41.0
27.0
30.0
35.0
41.0
80.0
80.0
35.0
27.0
17.0
41.0
80.0
28.0
80.0
80.0
27.0
32.0
30.0
28.0
27.0
80.0
80.0
28.0
32.0
24.0
25.0
80.0
32.0
24.0
30.0
80.0
35.0
28.0
43.0
27.0
20.0
27.0
19.0
25.0
25.0
30.0
38.0
38.0
24.0
25.0
30.0
20.0
23.1428571428571
32.0
35.0
35.0
25.0
35.0
30.0
40.0
80.0
25.0
80.0
35.0
28.0
32.0
40.0
32.0
32.0
37.0
32.0
37.0
30.0
28.0
33.0
24.0
25.0
32.0
25.0
24.0
28.0
24.0
25.0
25.0
35.0
43.0
80.0
30.0
32.0
32.0
28.0
16.0
0.0
35.0
32.0
41.0
25.0
27.0
30.0
27.0
24.0
25.0
32.0
22.0
27.0
38.0
27.0
30.0
27.0
33.0
30.0
38.0
33.0
35.0
41.0
40.0
32.0
25.0
28.0
37.0
27.0
27.0
27.0
80.0
45.0
28.0
25.0
30.0
30.0
33.0
32.0
25.0
0.0
80.0
12.0
24.0
32.0
28.0
30.0
32.0
53.0
30.0
30.0
24.0
27.0
37.0
30.0
28.0
80.0
27.0
27.0
25.0
28.0
80.0
28.0
27.0
80.0
32.0
30.0
30.0
80.0
41.0
24.0
30.0
35.0
30.0
35.0
35.0
27.0
80.0
80.0
30.0
30.0
53.0
0.0
80.0
35.0
30.0
27.0
35.0
24.0
24.0
80.0
27.0
30.0
35.0
30.0
80.0
30.0
0.0
80.0
25.0
38.0
80.0
80.0
80.0
80.0
80.0
80.0
28.0
80.0
35.0
80.0
0.0
80.0
80.0
27.0
0.0
0.0
80.0
0.0
0.0
80.0
80.0
54.2465753424658
33.0
33.9705882352941
80.0
80.0
0.0
32.0
80.0
0.0
80.0
33.0
0.0
0.0
80.0
80.0
0.0
35.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
41.0
0.0
0.0
0.0
80.0
80.0
80.0
30.0
80.0
80.0
80.0
0.0
80.0
30.0
80.0
0.0
30.0
41.0
80.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
0.0
80.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
80.0
30.0
41.0
80.0
0.0
80.0
41.0
80.0
35.0
27.0
80.0
80.0
80.0
80.0
80.0
41.0
27.0
0.0
80.0
27.0
30.0
74.0
80.0
80.0
0.0
80.0
35.0
80.0
80.0
80.0
80.0
80.0
24.0
35.0
38.0
41.0
33.0
80.0
40.0
30.0
27.0
27.0
30.0
53.0
37.0
43.0
27.0
28.0
25.0
24.0
30.0
28.0
80.0
32.0
37.0
30.0
45.0
27.0
30.0
28.0
40.0
33.0
35.0
25.0
80.0
30.0
35.0
25.0
27.0
30.0
35.0
38.0
38.0
30.0
22.3529411764706
38.0
28.0
35.0
32.0
30.0
37.0
28.0
19.0
33.0
40.0
33.0
80.0
33.0
30.0
32.0
28.0
37.0
33.0
30.0
33.0
33.0
22.0
35.0
16.0
27.0
35.0
27.0
27.0
40.0
37.0
28.0
37.0
32.0
32.0
32.0
28.0
32.0
22.0
28.0
25.0
28.0
24.0
33.0
30.0
28.0
28.0
32.0
41.0
22.0
17.0
28.0
80.0
53.0
80.0
35.0
35.0
22.0
80.0
80.0
80.0
80.0
28.0
41.0
80.0
24.0
41.0
30.0
27.0
30.0
80.0
30.0
30.0
80.0
27.0
0.0
80.0
30.0
30.0
80.0
80.0
38.0
41.0
35.0
35.0
25.0
27.0
40.0
80.0
35.0
80.0
33.0
80.0
80.0
0.0
80.0
27.0
80.0
80.0
27.0
48.0
28.0
30.0
35.0
80.0
35.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
62.6086956521739
30.0
30.0
30.0
30.0
30.0
30.0
43.6363636363636
80.0
80.0
80.0
80.0
48.3582089552239
34.6524064171123
80.0
37.8947368421053
0.0
80.0
0.0
80.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
