N31111U
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
80.0
0.0
0.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
80.0
27.0
80.0
80.0
80.0
80.0
30.0
20.0
80.0
24.0
30.0
3.0
27.0
80.0
80.0
35.0
80.0
80.0
27.0
80.0
80.0
80.0
80.0
80.0
80.0
24.0
30.0
27.0
24.1791044776119
20.0
22.6415094339623
24.8275862068966
46.08
34.2857142857143
20.0
26.25
35.0
38.6206896551724
80.0
80.0
48.3582089552239
41.3793103448276
80.0
34.2857142857143
36.3836369886559
80.0
80.0
24.0
51.4285714285714
27.5692307692308
22.6835443037975
30.0
80.0
80.0
0.0
80.0
80.0
80.0
22.0
27.0
80.0
41.0
0.0
80.0
21.3333333333333
22.6666666666667
40.0
80.0
80.0
80.0
22.0
23.5523114355231
27.3504273504273
25.0
80.0
80.0
80.0
80.0
80.0
32.0
24.6153846153846
25.4545454545455
80.0
80.0
80.0
80.0
43.0769230769231
29.7169811320755
36.734693877551
80.0
80.0
80.0
42.2700587084149
30.0
80.0
80.0
80.0
80.0
34.2857142857143
80.0
80.0
80.0
80.0
0.0
36.3221476510067
24.0
33.6973478939158
80.0
36.6497461928934
19.0
19.979381443299
24.0
80.0
80.0
80.0
80.0
25.4545454545455
35.0
80.0
80.0
34.4827586206897
25.0
80.0
80.0
35.0
27.0
80.0
80.0
48.2191780821918
22.0
80.0
80.0
23.5714285714286
30.0
52.8301886792453
80.0
26.1904761904762
25.0
30.0
35.0
26.7857142857143
25.0
25.9893048128342
20.0
80.0
80.0
32.1428571428571
27.0
41.0
0.0
80.0
80.0
80.0
80.0
33.4883720930233
30.0
35.0
0.0
80.0
0.0
80.0
80.0
0.0
80.0
80.0
80.0
34.6524064171123
27.0
80.0
35.0
80.0
80.0
80.0
80.0
31.304347826087
80.0
46.1444866920152
74.0
0.0
0.0
4.87804878048781
80.0
80.0
80.0
0.0
0.0
80.0
80.0
48.6956521739131
80.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
31.304347826087
80.0
80.0
80.0
80.0
0.0
0.0
0.0
80.0
80.0
30.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
0.0
80.0
80.0
0.0
0.0
80.0
0.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
0.0
80.0
0.0
80.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
35.5555555555556
80.0
80.0
80.0
80.0
0.0
80.0
80.0
36.9230769230769
30.0
28.5714285714286
80.0
80.0
80.0
34.5972602739726
22.0
80.0
0.0
80.0
80.0
45.5172413793104
80.0
67.2131147540984
41.0
24.0
41.0
80.0
0.0
80.0
80.0
30.379746835443
80.0
25.0
41.0
31.5652173913044
30.0
29.7425334706488
19.0
80.0
80.0
36.0883280757098
22.0
38.9380530973451
80.0
20.0
0.0
24.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
34.4827586206897
25.0
19.3782383419689
20.0
31.304347826087
80.0
80.0
80.0
20.1968503937008
19.0
27.1844660194175
25.0
80.0
80.0
56.4705882352941
80.0
80.0
80.0
52.8301886792453
35.0
62.6086956521739
80.0
23.5294117647059
20.0
22.5
27.0
28.1150159744409
80.0
80.0
80.0
80.0
80.0
80.0
48.0
30.3614457831325
48.6956521739131
26.6666666666667
21.09375
34.6524064171123
23.9274924471299
22.0
33.4328358208955
80.0
80.0
80.0
25.0
33.8599348534202
42.3246492985972
80.0
80.0
19.3103448275862
16.258064516129
25.92
27.0
23.6294416243655
25.4748603351955
33.3333333333333
25.0
33.3333333333333
22.5352112676056
28.5714285714286
28.9855072463768
27.0676691729323
80.0
80.0
80.0
30.5454545454545
34.3859649122807
31.6612377850163
31.6612377850163
80.0
34.8387096774194
34.8387096774194
33.4328358208955
27.3913043478261
30.6976744186047
80.0
21.9354838709677
21.3037974683544
27.0
46.6903914590747
32.5588235294118
27.0
30.3512880562061
80.0
33.3333333333333
28.4745762711864
51.5789473684211
40.0
35.5555555555556
28.5714285714286
26.8456375838926
24.7887323943662
25.1162790697674
40.0
80.0
19.0
35.0230414746544
80.0
80.0
80.0
80.0
29.0909090909091
25.4117647058824
24.2448979591837
24.2448979591837
32.3595505617978
80.0
80.0
80.0
31.304347826087
36.9230769230769
80.0
80.0
80.0
80.0
29.8224852071006
25.7142857142857
26.6666666666667
80.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
40.3738317757009
34.6524064171123
34.6524064171123
31.1239193083574
80.0
80.0
80.0
80.0
43.0769230769231
35.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
37.8947368421053
80.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
26.6666666666667
20.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
48.0
30.0
80.0
80.0
0.0
0.0
0.0
0.0
27.0
80.0
80.0
40.3738317757009
24.0
24.5776566757493
41.0
13.6082474226804
16.5
36.734693877551
45.5172413793104
30.0
30.0
17.0
26.4778761061947
45.9574468085106
40.9756097560976
27.8260869565217
27.8260869565217
80.0
80.0
58.9944134078212
50.965250965251
80.0
47.3151750972763
25.8938053097345
24.1002386634845
25.4117647058824
22.2857142857143
24.1791044776119
27.4354838709677
31.8888888888889
41.0
27.6845070422535
42.7252747252747
36.3636363636364
34.4827586206897
80.0
80.0
26.4778761061947
21.1698113207547
28.0
24.0
20.0
23.5294117647059
32.3595505617978
27.0
27.8260869565217
19.9450045829514
19.9450045829514
80.0
22.0689655172414
25.8064516129032
37.7057356608479
28.5882352941177
29.0769230769231
20.757225433526
28.7394957983193
80.0
80.0
80.0
36.1643835616438
24.3243243243243
20.0
23.0232558139535
30.7241379310345
19.1150442477876
18.5123966942149
52.8301886792453
80.0
80.0
80.0
80.0
80.0
80.0
80.0
29.4378194207837
27.0
27.0
40.3738317757009
80.0
28.9855072463768
25.5567928730512
42.2775800711744
80.0
34.6524064171123
27.0
80.0
32.3595505617978
27.0
35.5688622754491
80.0
80.0
25.6
26.3013698630137
31.1239193083574
25.6920415224914
27.2727272727273
30.0
22.6968325791855
30.0179533213645
32.9770992366412
18.2857142857143
15.5183246073298
23.8604651162791
30.8571428571429
31.1111111111111
30.0
28.2352941176471
28.2352941176471
80.0
8.38709677419355
8.26086956521739
22.2509505703422
27.4909090909091
22.9787234042553
26.0923076923077
40.1081081081081
33.8048780487805
35.5202863961814
51.8284424379233
29.6629213483146
24.0
31.1714770797963
40.0
24.4019138755981
26.6949152542373
29.1666666666667
31.1111111111111
37.9393468118196
49.6432432432433
80.0
33.0
37.0121580547112
21.9394673123487
20.8771929824561
36.3013698630137
59.7183098591549
36.3636363636364
30.9677419354839
30.0
28.0188679245283
27.4078549848943
25.9946949602122
25.78125
30.0
35.5555555555556
34.2857142857143
40.9756097560976
80.0
25.1428571428571
19.5588235294118
24.3589743589744
33.8461538461539
80.0
31.1239193083574
34.6524064171123
80.0
39.1836734693878
32.3076923076923
41.7021276595745
33.4883720930233
28.5882352941177
34.6524064171123
80.0
80.0
80.0
80.0
80.0
80.0
80.0
37.7057356608479
29.9321266968326
29.53125
35.9251559251559
80.0
80.0
80.0
31.1239193083574
34.6524064171123
80.0
80.0
80.0
31.1239193083574
80.0
80.0
80.0
80.0
0.0
80.0
30.1796407185629
25.2459016393443
20.0
0.0
30.0
39.1836734693878
36.3636363636364
36.3636363636364
80.0
80.0
31.304347826087
31.304347826087
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
80.0
80.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
22.4188790560472
22.4188790560472
80.0
80.0
0.0
19.0
25.4748603351955
28.7368421052632
4.62809917355372
80.0
62.9041095890411
31.304347826087
80.0
42.6666666666667
27.0967741935484
30.0
25.3658536585366
24.0
25.4117647058824
24.0
80.0
80.0
37.6470588235294
29.041095890411
38.3132530120482
19.0654205607477
27.0093457943925
46.7256637168142
31.4285714285714
30.0
34.8387096774194
80.0
32.2178988326848
46.0
27.0
25.3125
25.5652173913044
32.1621621621622
27.7083333333333
24.2922374429224
80.0
20.6060606060606
22.2585924713584
80.0
46.6666666666667
80.0
48.3582089552239
27.0
80.0
80.0
11.6710875331565
12.5325077399381
20.8695652173913
26.8421052631579
34.2857142857143
42.2775800711744
40.3738317757009
80.0
27.1698113207547
30.0
29.0909090909091
26.0869565217391
48.0
48.3582089552239
40.3738317757009
80.0
80.0
47.2870249017038
37.1476510067114
27.0
32.3595505617978
80.0
72.6027397260274
53.0
80.0
80.0
80.0
80.0
48.1012658227848
38.0
57.5501113585746
80.0
28.9032258064516
16.8
52.6829268292683
48.6956521739131
40.9090909090909
32.7272727272727
25.6034482758621
39.656652360515
36.9230769230769
24.0
25.7142857142857
40.3738317757009
33.6973478939158
35.5688622754491
29.8765432098765
19.9522673031026
20.5545454545455
28.0
28.0
43.3802816901409
40.3738317757009
24.7868852459016
24.0
80.0
80.0
80.0
35.0
27.5535307517084
27.0
80.0
42.7252747252747
34.6524064171123
80.0
46.1538461538462
25.0
34.4827586206897
24.5418326693227
24.0625
26.4150943396226
26.0744985673352
34.3859649122807
40.7272727272727
48.6956521739131
80.0
80.0
39.4936708860759
36.1643835616438
80.0
80.0
80.0
80.0
80.0
80.0
37.8947368421053
35.2547770700637
35.7096774193548
25.418410041841
33.3333333333333
30.188679245283
26.027397260274
30.8474576271186
32.9411764705882
28.0
80.0
34.6524064171123
28.7234042553192
46.6666666666667
44.5454545454546
19.9371727748691
31.4450867052023
47.2131147540984
39.1836734693878
80.0
35.036496350365
25.531914893617
56.4705882352941
80.0
0.0
0.0
0.0
20.0
27.0
27.0
34.6524064171123
39.2727272727273
24.0
36.9230769230769
43.448275862069
36.9230769230769
24.0
33.5593220338983
34.8387096774194
80.0
80.0
47.6778523489933
39.6649916247906
80.0
80.0
80.0
80.0
33.3333333333333
80.0
80.0
80.0
38.2677165354331
27.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
80.0
30.0
35.5555555555556
80.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
35.5555555555556
30.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
0.0
0.0
80.0
48.955223880597
36.5346534653465
43.6363636363636
80.0
60.7751937984496
53.1165311653117
80.0
80.0
32.0833333333333
35.0
80.0
80.0
80.0
80.0
39.2727272727273
31.304347826087
80.0
45.9016393442623
38.8118811881188
80.0
80.0
80.0
80.0
80.0
40.2285714285714
30.9859154929578
41.7021276595745
29.8421052631579
35.5688622754491
80.0
80.0
40.3738317757009
40.3738317757009
80.0
80.0
40.3738317757009
46.08
80.0
40.7272727272727
39.2452830188679
80.0
80.0
80.0
80.0
34.4827586206897
27.7227722772277
80.0
80.0
34.2857142857143
36.9230769230769
6.92307692307692
7.61904761904762
45.9574468085106
26.6666666666667
21.8181818181818
20.0
34.2857142857143
80.0
80.0
36.5819861431871
38.1757508342603
40.9756097560976
33.0
30.7692307692308
26.1098901098901
32.9542302357836
80.0
80.0
80.0
43.8260869565217
38.8118811881188
80.0
80.0
34.4827586206897
34.4827586206897
36.6666666666667
30.4761904761905
80.0
80.0
80.0
80.0
80.0
80.0
80.0
37.3770491803279
30.8866995073892
27.7894736842105
29.0909090909091
80.0
32.3595505617978
28.6363636363636
34.2857142857143
80.0
80.0
80.0
36.4651162790698
36.4651162790698
80.0
80.0
28.0
31.5692307692308
38.0
22.8571428571429
30.0
25.2765957446809
24.0
22.1739130434783
20.0
35.775
27.0
35.0
30.0
32.0
80.0
63.5294117647059
80.0
37.9938900203666
41.0
38.0952380952381
25.0
80.0
25.0
28.0
38.0
80.0
80.0
80.0
80.0
32.2388059701493
40.0
35.0
35.0
48.3582089552239
27.0
80.0
80.0
80.0
80.0
25.0
35.0
32.0
20.0
20.0
20.0
80.0
80.0
48.0
30.0
80.0
80.0
33.8461538461539
30.0
40.0
80.0
41.7021276595745
35.0
22.8661417322835
24.0
22.8571428571429
20.0
24.4444444444444
30.0
23.5294117647059
80.0
27.0
27.0
53.0
80.0
80.0
80.0
20.8695652173913
12.0
31.044776119403
32.0
27.3504273504273
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
24.0
0.0
80.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
40.1214953271028
27.0
80.0
0.0
80.0
80.0
80.0
80.0
41.1764705882353
14.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
80.0
3.0
80.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
24.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
0.0
0.0
30.7070707070707
19.0
80.0
80.0
80.0
80.0
24.0
0.0
80.0
80.0
80.0
80.0
59.7183098591549
80.0
80.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
30.0
0.0
17.5609756097561
80.0
56.4705882352941
30.0
30.965034965035
41.0
22.0408163265306
20.0
80.0
80.0
80.0
0.0
80.0
80.0
22.7047353760446
33.0
24.0
80.0
80.0
80.0
80.0
80.0
80.0
35.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
52.8301886792453
35.0
80.0
80.0
67.1683168316832
53.0
80.0
0.0
43.6363636363636
30.0
48.955223880597
80.0
45.0
80.0
27.0
27.0
60.0
80.0
80.0
80.0
36.9230769230769
80.0
80.0
0.0
80.0
80.0
30.0
20.0
80.0
80.0
45.1612903225807
80.0
80.0
80.0
80.0
80.0
37.294964028777
27.0
40.9302325581395
80.0
36.3636363636364
20.0
80.0
80.0
80.0
80.0
56.0
80.0
45.5172413793104
80.0
31.5
30.0
0.0
80.0
24.0
0.0
80.0
28.0
31.1320754716981
33.0
80.0
80.0
25.0434782608696
32.0
40.3738317757009
80.0
54.1463414634146
74.0
45.0
80.0
2.92682926829268
80.0
80.0
28.0
80.0
80.0
80.0
80.0
37.1761658031088
41.0
80.0
0.0
43.6363636363636
30.0
28.741935483871
33.0
80.0
80.0
80.0
80.0
62.2222222222222
80.0
80.0
0.0
19.0
0.0
30.0
0.0
40.0
30.0
34.6524064171123
27.0
80.0
80.0
80.0
80.0
40.7272727272727
35.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
45.0
24.0
50.0
32.0
80.0
80.0
33.4883720930233
80.0
80.0
0.0
35.0
0.0
80.0
