N06411H
38.0
38.0
37.0
38.0
33.0
35.0
32.0
33.0
35.0
37.0
33.0
37.0
37.0
38.0
40.0
33.0
30.0
32.0
32.0
37.0
38.0
37.0
35.0
32.0
35.0
40.0
40.0
35.0
32.0
38.0
38.0
45.0
41.0
38.0
43.0
40.0
45.0
40.0
35.0
37.2442748091603
35.0
35.0
51.0
37.0
41.0
39.0643776824034
37.0
37.0
43.0
31.2302839116719
33.6
33.2972972972973
39.3569131832797
46.9494584837545
30.0
35.0
30.0
28.0
40.0
28.0
35.0
35.0
38.0
37.0
40.0
30.0
40.0
32.0
43.0
35.0
38.0
28.0
37.0
33.0
35.0
35.0
41.0
37.0
40.0
46.0
45.0
41.0
33.0
37.0
35.0
35.0
38.0
41.0
38.0
38.0
38.0
38.0
38.0
35.9124087591241
37.0
38.0
41.0
40.0
46.0
40.0
40.0
40.0
43.0
37.0
43.0
40.0
40.0
40.0
35.0
32.0
30.0
30.0
30.0
35.0
41.0
38.0
35.0
38.0
37.0
43.0
41.0
38.0
33.0
40.0
41.0
37.0
33.0
33.0
38.0
35.0
35.0
38.0
38.0
35.0
32.0
28.0
35.0
35.0
33.0
37.0
38.0
35.0
37.0
33.0
28.0
32.0
37.0
33.0
35.0
38.0
30.0
37.0
35.0
35.0
37.0
32.0
37.0
35.0
33.0
35.0
32.0
33.0
32.0
35.0
33.0
33.0
33.0
32.0
33.0
33.0
33.0
33.0
37.0
34.8857142857143
33.0
33.0
32.0
33.0
33.0
32.0
35.0
37.0
32.0
35.0
35.0
35.0
32.0
35.0
38.0
33.0
33.0
37.0
35.0
37.0
35.0
37.0
37.0
38.0
37.0
37.0
37.0
32.0
35.0
38.0
38.0
37.0
33.0
37.0
37.0
37.0
38.0
33.0
35.0
37.0
30.0
33.0
30.0
30.0
30.0
33.0
28.0
33.0
32.0
35.0
40.0
32.0
33.0
30.0
32.0
35.0
37.0
35.0
32.0
35.0
33.0
33.0
35.0
35.0
33.0
37.0
33.0
37.0
33.0
35.0
35.0
37.0
35.0
37.0
33.0
32.0
37.0
35.0
35.0
37.0
33.0
37.0
33.0
38.0
32.0
38.0
37.0
38.0
38.0
33.0
40.0
37.0
38.0
41.0
35.0
37.0
38.0
33.0
40.0
38.0
37.0
35.0
40.0
37.0
33.0
38.0
33.0
35.0
38.0
35.0
40.0
40.0
38.0
37.0
37.0
35.0
37.0
37.0
37.0
37.0
33.0
37.0
37.0
38.0
37.0
33.0
37.0
38.0
35.0
38.0
35.0
37.0
37.0
41.0
40.0
38.0
41.0
40.0
41.0
38.0
40.0
40.0
33.0
37.0
40.0
37.0
35.0
38.0
41.0
41.0
37.0
43.0
33.0
41.0
37.0
32.0
35.0
35.0
35.0
38.0
38.0
36.5341905318527
35.0
37.0860927152318
38.8567694720335
39.4430379746836
38.0
35.3769507803121
38.0
35.0
41.0
46.0
40.0
48.0
43.0
37.0
38.0
40.0
38.0
46.0
48.0
46.0
37.0
38.0
35.0
38.0
41.0
38.0
35.0
33.0
48.0
45.0
40.0
41.0
37.0
37.0
33.0
32.0
33.0
40.0
30.0
38.0
27.0
32.0
40.0
40.0
40.0
36.2383177570094
41.0
45.0
35.0
33.0
48.0
46.0
46.0
40.0
53.0
37.0
41.0
46.0
40.0
38.0
40.0
43.0
38.0
40.0
38.0
40.0
49.0
43.0
43.0
38.0
41.0
37.0
45.0
38.0
46.0
43.0
41.0
38.0
30.0
37.0
35.0
38.0
35.0
37.0
40.0
38.0
37.0
41.0
41.0
38.0
35.0
37.0
33.0
38.0
43.0
37.0
38.0
38.0
41.0
37.0
35.0
33.0
37.0
35.0
37.0
37.0
33.0
37.0
33.0
38.0
41.0
35.0
33.0
33.0
33.0
35.0
38.0
41.0
33.0
33.0
38.0
38.0
38.0
38.0
38.0
41.0
30.0
33.0
35.0
38.0
38.0
35.0
32.0
37.0
37.0
33.0
31.304347826087
35.0
33.0
32.0
33.0
32.0
35.0
37.0
37.0
38.0
33.0
35.0
37.0
37.0
35.0
37.0
35.0
37.0
35.0
35.0
33.0
38.0
35.0
33.0
37.0
38.0
35.0
38.0
35.0
33.0
37.0
37.0
37.0
38.0
33.0
38.0
38.0
35.0
32.0
35.0
30.0
30.0
30.0
32.0
33.0
33.0
33.0
30.0
35.0
33.0
32.0
35.0
38.0
37.0
41.0
35.0
37.0
41.0
38.0
37.0
43.0
37.0
37.0
41.0
38.0
37.0
40.0
43.0
38.0
37.0
38.0
40.0
40.0
33.0
40.0
43.0
38.0
38.0
35.0
32.0
33.0
33.0
38.0
32.0
30.0
33.0
32.0
38.0
37.0
40.0
38.0
43.0
40.0
40.0
38.0
45.0
45.0
38.0
45.0
38.0
37.0
38.0
41.0
33.0
37.0
37.0
33.0
35.0
35.0
35.0
33.0
33.0
33.0
35.0081919251024
37.0
37.0
37.0
37.0
37.0
37.0
37.0
37.0
37.0
37.0
37.0
38.854415274463
40.0
40.0
38.8683351468988
37.6439089692102
37.5105795768169
36.4383561643836
33.0
33.909307875895
32.0
33.0
43.0
39.2198960236054
41.0
38.1733693815478
48.8674463937622
52.987012987013
40.0
35.0442477876106
32.0
41.0
33.0
28.0
48.0
48.0
20.0
23.6363636363636
29.1666666666667
31.3090909090909
56.8364611260054
46.8372093023256
30.0
38.0
80.0
37.0
80.0
80.0
49.0
41.0
46.0
61.0
53.0
30.0
51.0
38.0
80.0
43.0
30.0
35.0
40.0
33.0
41.0
53.0
30.0
57.0
33.0
30.0
43.0
45.0
37.0
40.0
43.0
40.0
32.0
37.0
37.0
37.0
45.0
35.0
41.0
41.0
41.0
40.3706921517521
40.0
37.0
37.0
35.0
35.0
38.0
37.0
40.0
33.0
37.0
45.0
37.0
35.0
33.0
37.0
32.0
33.0
35.0
37.0
33.0
37.0
32.0
