N06431Y
37.0
35.0
37.0
38.0
37.0
40.0
33.0
37.0
35.0
38.0
40.0
38.0
40.0
40.0
43.0
40.0
35.0
37.0
37.0
38.0
35.0
33.0
35.0
35.0
37.0
35.0
41.0
40.0
37.0
37.0
43.0
43.0
43.0
41.0
41.0
37.0
33.0
35.0
45.0
41.4102564102564
41.0
38.0
35.0
32.0
43.0
39.993006993007
38.0
38.0
40.0
36.6763425253991
38.0973451327434
41.0
41.0
41.8953114964676
40.0
45.0
46.0
37.0
38.0
35.0
37.0
43.0
37.0
35.0
41.0
33.0
37.0
40.0
32.0
35.0
33.0
37.0
37.0
37.0
38.0
41.0
32.0
41.0
30.0
40.0
33.0
35.0
53.0
28.0
35.0
37.0
33.0
38.0
35.0
45.0
40.0
40.0
40.0
42.6117936117936
38.0
37.0
38.0
41.0
40.0
35.0
37.0
38.0
43.0
38.0
35.0
33.0
37.0
37.0
40.0
41.0
30.0
30.0
33.0
37.0
35.0
38.0
33.0
37.0
33.0
37.0
37.0
40.0
32.0
37.0
33.0
35.0
37.0
45.0
40.0
37.0
32.0
35.0
35.0
33.0
30.0
33.0
40.0
35.0
32.0
38.0
33.0
33.0
33.0
35.0
35.0
33.0
33.0
37.0
35.0
35.0
38.0
32.0
35.0
41.0
33.0
35.0
35.0
40.0
37.0
33.0
37.0
33.0
33.0
37.0
33.0
35.0
35.0
35.0
33.0
35.0
38.0
35.0
35.0
33.9536621823617
37.0
38.0
33.0
33.0
35.0
35.0
33.0
35.0
35.0
37.0
35.0
35.0
37.0
33.0
33.0
33.0
35.0
35.0
35.0
33.0
32.0
32.0
33.0
35.0
35.0
32.0
35.0
35.0
35.0
32.0
35.0
35.0
33.0
35.0
33.0
35.0
37.0
33.0
33.0
37.0
33.0
35.0
33.0
35.0
35.0
32.0
33.0
33.0
35.0
32.0
32.0
33.0
28.0
27.0
17.0
32.0
28.0
32.0
33.0
35.0
32.0
32.0
33.0
33.0
35.0
35.0
33.0
33.0
33.0
33.0
35.0
35.0
35.0
33.0
32.0
33.0
32.0
33.0
35.0
33.0
32.0
35.0
35.0
33.0
32.0
32.0
33.0
35.0
35.0
33.0
38.0
35.0
40.0
35.0
35.0
35.0
33.0
35.0
32.0
33.0
32.0
33.0
35.0
32.0
37.0
35.0
35.0
35.0
33.0
35.0
37.0
41.0
37.0
37.0
37.0
35.0
35.0
40.0
37.0
33.0
35.0
35.0
33.0
37.0
33.0
35.0
37.0
32.0
40.0
40.0
35.0
32.0
45.0
37.0
35.0
37.0
43.0
33.0
35.0
37.0
35.0
30.0
41.0
40.0
37.0
37.0
35.0
35.0
38.0
35.0
35.0
40.0
40.0
37.0
37.0
38.0
41.0
35.0
35.0
40.0
40.0
38.2828838745184
37.0
38.1711606096131
37.3197755960729
37.3197755960729
41.0
39.9684262456833
43.0
37.0
37.0
35.0
37.0
45.0
41.0
38.0
46.0
46.0
43.0
40.0
38.0
40.0
40.0
46.0
40.0
37.0
43.0
45.0
38.0
32.0
40.0
32.0
32.0
37.0
37.0
48.0
40.0
38.0
40.0
46.0
46.0
41.0
46.0
38.0
38.0
38.0
38.0
37.4683544303798
41.0
41.0
37.0
40.0
54.0
45.0
35.0
38.0
38.0
37.0
40.0
38.0
43.0
41.0
40.0
45.0
45.0
37.0
41.0
35.0
33.0
37.0
35.0
33.0
38.0
38.0
38.0
38.0
37.0
40.0
37.0
35.0
40.0
37.0
33.0
35.0
33.0
40.0
35.0
33.0
35.0
35.0
38.0
37.0
30.0
43.0
37.0
35.0
38.0
38.0
40.0
40.0
35.0
35.0
43.0
35.0
37.0
33.0
37.0
33.0
35.0
38.0
33.0
35.0
35.0
38.0
37.0
37.0
33.0
32.0
33.0
40.0
35.0
33.0
33.0
35.0
35.0
38.0
33.0
35.0
33.0
35.0
35.0
33.0
35.0
33.0
35.0
35.0
33.0
37.0
32.929542645241
37.0
33.0
32.0
38.0
35.0
35.0
35.0
37.0
33.0
32.0
35.0
30.0
37.0
35.0
33.0
32.0
35.0
35.0
35.0
33.0
35.0
33.0
35.0
33.0
32.0
37.0
37.0
33.0
35.0
35.0
33.0
35.0
35.0
32.0
32.0
35.0
30.0
33.0
32.0
33.0
32.0
32.0
37.0
35.0
37.0
37.0
37.0
37.0
37.0
33.0
37.0
33.0
35.0
35.0
37.0
33.0
35.0
35.0
35.0
37.0
38.0
35.0
38.0
35.0
35.0
33.0
37.0
35.0
35.0
37.0
33.0
33.0
38.0
33.0
37.0
37.0
38.0
40.0
33.0
35.0
41.0
37.0
37.0
40.0
38.0
37.0
37.0
33.0
37.0
35.0
43.0
38.0
37.0
38.0
33.0
40.0
38.0
37.0
40.0
37.0
37.0
37.0
38.0
38.0
35.0
37.0
41.0
41.0
41.0
46.0
46.0
46.0
41.9147424511545
38.0
38.0
38.0
38.0
39.3476625470177
41.0
41.0
41.0
41.0
41.0
41.0
41.9529607083564
43.0
43.0
40.0
36.6145092460882
36.5331391114348
36.7517401392111
40.0
39.375
40.0
38.7935034802784
40.0
37.2455961566458
35.0
41.4861660079051
39.2641129032258
38.6052104208417
53.0
53.0
41.0
49.0
33.0
35.0
38.0
38.0
32.0
42.6666666666667
65.8823529411765
35.0
52.8301886792453
39.2963464140731
40.0
28.0
35.0
43.0
38.0
30.0
30.0
80.0
33.0
53.0
37.0
40.0
38.0
37.0
32.0
32.0
27.0
53.0
37.0
35.0
35.0
33.0
35.0
32.0
37.0
35.0
35.0
33.0
38.0
48.0
35.0
37.0
45.0
38.0
38.0
38.0
35.0
35.0
38.0
38.0
38.0
38.0
35.0
35.0
38.0
32.0
33.0
28.0
32.0
32.0
35.0
33.0
35.0
30.0
33.0
32.0
28.0
27.0
24.0
24.0
17.0
14.0
17.0
19.0
19.0
13.8051265198817
11.0
27.0
32.0
32.0
32.0
29.2246313963573
29.681332495286
33.0
31.4374295377678
30.0
32.0481927710843
35.0
36.0534236267871
37.0
33.0
32.4993498049415
32.5225299710624
33.0
31.4374295377678
34.6054933552997
32.0
32.3250105797715
30.9115646258503
30.6741573033708
32.4992519769181
33.3131462483417
35.0
33.0
32.0
30.0
32.0
28.0
33.0
32.0
30.0
32.0
33.0
33.0
33.0
31.3054830287206
32.3285899094437
33.3180778032037
33.4111543450065
33.9086859688196
33.0
33.0
33.0
33.7426963860636
35.0
33.9188601261692
32.4923076923077
33.9389419715684
34.0263029712616
32.0
32.5280528052805
31.284980011422
31.284980011422
32.4956629491946
29.7892918825561
30.1818958155423
32.4725874974712
29.8057142857143
30.1714285714286
32.4529707580555
32.0
31.0536044362292
30.0
31.0223266745006
30.0
30.3797808096623
33.0
32.4544298431539
33.0
32.0
32.0
33.9896907216495
33.0
32.3950617283951
32.0
30.982602118003
37.0
32.3246073298429
35.0
33.5128518971848
37.0
32.4016736401674
32.0
34.8892455858748
38.0
33.0
33.0
34.5584667637069
37.0
34.5327958959326
32.0
34.9477333333333
37.0
32.5209886229894
32.0
32.0
30.0
33.4703025775121
32.0
22.7032510952271
17.0
15.0272536687631
14.0
7.00162074554295
8.0
5.43790849673203
4.0
11.568437378829
17.0
20.0
17.0
21.0867052023121
24.0
32.4454976303318
35.0
33.8198757763975
33.0
34.5243902439024
38.0
37.0
37.0
33.0
33.0
36.0503455083909
37.0
34.974144486692
37.0
34.1037366083094
35.0
36.8941176470588
40.0
35.8673469387755
35.0
37.0
37.0
37.0
37.0
34.4154411764706
37.0
38.269517652909
40.0
37.0
37.0
37.4349930843707
37.0
37.6582278481013
40.0
33.0
33.0
35.9039118875807
37.0
40.758749069248
38.0
36.7508337303478
38.0
41.5315626077958
43.0
40.058432304038
43.0
40.1392016376663
38.0
38.3469990160708
37.0
37.5757575757576
40.0
43.2618025751073
45.0
33.9904306220096
32.0
30.0915662650602
28.0
34.2115143929912
33.0
38.474145238768
37.0
34.0831826401447
38.0
39.6188034188034
33.0
37.5368543238537
38.0
37.560106856634
37.0
38.0
37.0
37.0
37.0
44.3406272793581
37.0
34.5693430656934
37.9017964071856
41.6417505575984
37.0
41.4964610717897
45.0
41.0
37.0
31.4128256513026
25.0
40.7564766839378
46.0
38.0
38.0
27.0588235294118
24.0
37.513611615245
30.0
35.4545454545455
45.0
41.7741935483871
37.0
41.7234042553192
53.0
71.5844155844156
80.0
47.4418604651163
30.0
47.1654135338346
41.0
51.8284424379233
40.0
37.1084337349398
35.0
32.8421052631579
80.0
38.3689839572193
41.0
49.5204262877442
41.0
46.3106796116505
53.0
31.9313572542902
43.0
28.1717791411043
24.0
39.5082690187431
41.0
33.0
33.0
37.4145658263305
37.0
36.7567917205692
33.0
36.7403314917127
38.0
37.3333333333333
33.0
34.2857142857143
40.0
36.0222531293463
37.0
39.2493392070485
37.0
39.047619047619
40.0
38.974358974359
40.0
40.0
40.0
35.2647058823529
33.0
33.9417360285375
33.0
33.0
33.0
33.3630289532294
32.0
30.2144486692015
33.0
30.9947643979058
30.0
30.0
30.0
24.0
20.0
19.9305611626968
17.0
22.0666159116863
27.0
32.0
32.0
16.7032967032967
14.0
15.8556599110232
22.0
19.4371023005384
20.0
32.0
33.0
32.1155480033985
35.0
33.0
33.0
27.822454308094
24.0
20.1721963257472
22.0
32.4956185041777
33.0
33.8902035021297
35.0
33.2467532467533
35.0
30.9603440038223
30.0
30.0
30.0
30.0
30.0
30.0
30.0
33.0
33.0
30.9677419354839
30.0
32.5053533190578
32.0
33.3839479392625
38.0
31.4754098360656
33.0
30.8372827804107
30.0
32.4377249820014
33.0
34.2469084049466
32.0
34.9016693345529
37.0
33.4328358208955
32.0
31.6498993963783
33.0
32.5201026518392
32.0
34.0798514391829
31.6540652511652
32.1145291055372
34.3188405797101
32.4923076923077
31.3467794404684
30.9546033092915
32.4786180745734
31.4181091877497
31.0387984981227
