,M_0038_0191,M_0191_0038,M_0039_0038,M_0037_0038,M_0038_0037,M_0108_0478_0479,M_0032_0323,M_0323_0032,M_0015_0159,M_0821_0159,M_0821_0190,M_0011_0308,M_0308_0011,M_0852_0191,M_0191_0852,M_0037_0779_0039_U
0,0.15909493291461824,0.15386650419769052,0.16505088745419727,0.19715655498267473,0.06966934465269484,0.0,0.15088877724298252,0.007475351216944656,0.12548627395087736,0.13475086396665392,0.17004442071094428,0.1731187251288241,0.12295671046778506,0.15549828703019708,0.10789555056412206,0.08194369632817655
1,0.08287196855069762,0.06377676153986335,0.0888065407003332,0.11470355892023423,0.04023185013443195,0.0,0.07731922215450379,0.0008221889965476276,0.07784089108186497,0.060273964094394915,0.08555626850741196,0.08625938337597144,0.06206101781873959,0.07931335103730586,0.06159414452763124,0.053035996053493906
2,0.06775544040685051,0.04166784725104783,0.07045991950995839,0.08881480021666412,0.031038113531360857,0.0,0.0616802426464486,0.0026438021141553577,0.05783112054434364,0.07219484445587653,0.060207001448135046,0.054642644285549526,0.041782682714075606,0.05876423976743001,0.042848890679722584,0.040742167245174196
3,0.05934375144710487,0.03303857252239789,0.0663720913166246,0.08680735171774218,0.03069593480922344,0.0,0.06255538361990674,0.005711958843892403,0.046906045410617485,0.06809735018045934,0.04904356415670727,0.04513105306865534,0.034081281114856664,0.05280602344614365,0.03591920241958362,0.0358232621830097
4,0.05136640587164695,0.03170822303211704,0.06695675130144746,0.08251072574353216,0.02773304727094247,0.0,0.06106186042419165,0.006671433333743555,0.039388296368970996,0.0683019206200555,0.047494511036033124,0.044952238341048695,0.03077821912370812,0.04646315121550305,0.03417698392254681,0.033143788642501996
5,0.05153911368538282,0.0350962463994517,0.06944471185479735,0.08211103746499136,0.028146442938825327,0.0,0.06542875363016484,0.0066375207642807256,0.03941166599303177,0.07495756477588152,0.04852552136911758,0.04601087878911096,0.030533146529790667,0.04645630137870888,0.035751250902585956,0.03352590540975171
6,0.04929135006972564,0.038029331734521686,0.08024368386393309,0.08470698074884363,0.028025128427981612,0.0,0.0705585649899131,0.005774924873830931,0.03921114384221993,0.0806927247463857,0.054487088130488116,0.05289421713574281,0.02978089275591923,0.045190651811493114,0.04030571692790415,0.03465050512925065
7,0.04930901441952789,0.04274641290874926,0.0844831800707919,0.08623529007694272,0.0332756747182984,0.0,0.07012352269454072,0.00620065980164711,0.03998206706328887,0.07908200161824883,0.057996042571210014,0.056136556786133426,0.02997294181012877,0.04703446657239931,0.04457387549395421,0.03704496058858239
8,0.05053474075385893,0.04571022190844408,0.09079938221957032,0.08713724230926874,0.03412849046666119,0.0,0.0780353758985843,0.0057610184787167526,0.04327240295605807,0.08196514684829936,0.05993589289555858,0.05852496018473544,0.030459723088688512,0.04880654108058127,0.045050181198656794,0.03808274475828241
9,0.051011076409474505,0.04822826261570787,0.09330867924131155,0.0907477037351882,0.034888393511273215,0.0,0.07901388170410659,0.005344242234618902,0.04465984291289768,0.08280397510378115,0.06857775831380995,0.06151180696166936,0.03209819474649044,0.055072066913049236,0.045854885145664485,0.04080691623492723
10,0.05240476715132408,0.049099522224017894,0.09376652141969972,0.08601011552754362,0.0336721365671237,0.0,0.07862807897262021,0.005780733539733442,0.04698582092179974,0.07903552697007998,0.06855044225046016,0.0662663041662801,0.0324759663181958,0.05301436389685016,0.04648042331568015,0.042544741963072084
11,0.05518690898053609,0.052178208433463324,0.0975776649595215,0.09139124154040067,0.034876560727114383,0.0,0.08162774108752256,0.005806637589417227,0.048141393028746614,0.08411804863897224,0.07271048752154377,0.06919710132728582,0.03412707694599672,0.05847252299890305,0.05138578283634811,0.04441351984879942
