,cd
M_0308_0011,0.01671143368015061
M_0011_0308,0.0
M_0191_0852,0.06641006925304789
M_0852_0191,0.052600567573627535
M_0191_0038,0.06547815747452213
M_0038_0191,0.04357172060179279
M_0037_0038,0.07006598008741911
M_0037_0779_0039_U,0.04555690321924228
M_0038_0037,0.030230210384082978
M_0821_0190,0.052665029420033004
M_0821_0159,0.07239193504559475
M_0015_0159,0.043074774823745506
M_0039_0038,0.07906407609772854
M_0323_0032,0.010064728945244095
M_0032_0323,0.04963430768336954
M_0108_0478_0479,0.049194788134996725
