,cd
M_0038_0191,0.07192741585451451
M_0191_0038,0.0612105434815166
M_0191_0852,0.08267118308132883
M_0852_0191,0.10951809960146601
M_0037_0779_0039_U,0.05830682310969573
M_0037_0038,0.10631517488453782
M_0038_0037,0.04529449125111852
M_0821_0190,0.06187964343838738
M_0308_0011,0.029320948695815544
M_0011_0308,0.04222002147316958
M_0821_0159,0.10981492649116734
M_0039_0038,0.04506314963300027
M_0015_0159,0.04849820329557061
M_0323_0032,0.003465032947666709
M_0032_0323,0.0
M_0108_0478_0479,0.040130995679636745
