,cd
M_0821_0190,0.040217955280963454
M_0821_0159,0.11508808759895708
M_0852_0191,0.04018839418459622
M_0191_0852,0.0
M_0015_0159,0.04039417816654092
M_0038_0191,0.05915768183013116
M_0191_0038,0.01774734746282278
M_0037_0779_0039_U,0.04892619272036412
M_0037_0038,0.07745870609688538
M_0011_0308,0.02175609211017952
M_0308_0011,0.014460199387051214
M_0038_0037,0.03407546349779902
M_0039_0038,0.03807984702387499
M_0323_0032,0.008359000651689362
M_0032_0323,0.04631343140956114
M_0108_0478_0479,0.03826335098798464
