,cd
M_0821_0159,0.009257113355386943
M_0821_0190,0.0388895277602711
M_0015_0159,0.01965290996259358
M_0852_0191,0.0
M_0191_0852,0.02303422733819561
M_0191_0038,0.026758024287221963
M_0038_0191,0.008051587097500328
M_0011_0308,0.018962041696926273
M_0308_0011,0.005269919996117778
M_0037_0779_0039_U,0.017363591663041265
M_0037_0038,0.012533702588885313
M_0038_0037,0.011478038768104179
M_0039_0038,0.024774064636906203
M_0323_0032,0.006430821638363367
M_0032_0323,0.01238794588357984
M_0108_0478_0479,0.005007680002784218
