,cd
M_0108_0478_0479,0.004565429565338337
M_0308_0011,0.004530926171923197
M_0011_0308,0.015810455996238894
M_0323_0032,0.006853629566363375
M_0032_0323,0.010375568909994422
M_0039_0038,0.01545866427595181
M_0191_0852,0.02096898282022486
M_0852_0191,0.010126825190082922
M_0015_0159,0.0
M_0038_0037,0.015235728085159302
M_0037_0038,0.006326673633032598
M_0037_0779_0039_U,0.013484526020209322
M_0191_0038,0.01374733933318756
M_0821_0159,0.00885415841504734
M_0038_0191,0.011247435250713143
M_0821_0190,0.017995678850855436
