,cd
M_0038_0191,0.07234842533864175
M_0191_0038,0.06347560497897246
M_0191_0852,0.08520738012030563
M_0852_0191,0.11470268244103828
M_0037_0779_0039_U,0.0631675378871984
M_0037_0038,0.11537241059406603
M_0038_0037,0.04791622931334605
M_0821_0190,0.06383419047476516
M_0308_0011,0.02903404511515033
M_0011_0308,0.04347848126349057
M_0821_0159,0.1102838124586448
M_0039_0038,0.04572161524349565
M_0015_0159,0.04948352318571261
M_0323_0032,0.0039432649102113665
M_0032_0323,0.0
M_0108_0478_0479,0.041755170755474455
