﻿level6 LINK ID,연월,평일 / 주말,주요시간대,도로등급,시도명,시군구명,읍면동명,15% 주행속도 (km/h),25% 주행속도 (km/h),30% 주행속도 (km/h),50% 주행속도 (km/h),75% 주행속도 (km/h),85% 주행속도 (km/h),평균속도 (km/h),속도 표준편차 (km/h),최대속도 (km/h)
57166144402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,26,26,26,26,28,28,27,1,28
57166144402,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,2,2,15,15,22,29,17,9.97,29
57166145601,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,19,19,19,28,29,29,25.33,4.5,29
57166145601,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,12,12,12,20,27,27,19.67,6.13,27
57166145602,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,2,3,3,5,15,17,8.4,6.31,17
57166145602,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,1,2,2,5,24,28,13.17,10.88,28
57166146201,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,17,17,17,17,26,26,21.5,4.5,26
57166146201,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,13,13,13,22,25,25,20,5.1,25
57166146202,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,8,8,13,13,14,20,13.75,4.26,20
57166146202,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,7,7,7,20,26,26,17.67,7.93,26
57166148401,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,39,41,43,50,65,71,53.11,15.51,79
57166148401,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,17,33,37,39,46,52,38.96,14.44,67
57166148402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,20,31,35,45,52,56,41.1,13.61,57
57166148402,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,39,41,41,44,52,54,44.48,9.33,59
57166148601,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,14,17,18,23,37,38,25.91,11.32,43
57166148601,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,8,9,10,16,33,36,21.67,13.28,49
57166148602,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,5,9,11,23,37,38,23.26,16.02,62
57166148602,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,4,5,6,10,36,46,19.35,16.46,52
57166151401,202110,평일,7,특별광역시도,서울특별시,강남구,대치2동,13,18,20,26,34,40,26.92,12.82,57
57166151401,202110,평일,8,특별광역시도,서울특별시,강남구,대치2동,11,17,19,27,35,41,25.94,13.71,58
57166151402,202110,평일,7,특별광역시도,서울특별시,강남구,대치2동,39,41,43,47,52,55,46.71,8.26,64
57166151402,202110,평일,8,특별광역시도,서울특별시,강남구,대치2동,28,32,35,40,45,49,38.62,10.25,66
57166151601,202110,평일,7,특별광역시도,서울특별시,강남구,대치2동,37,39,40,45,50,52,44.09,7.62,59
57166151601,202110,평일,8,특별광역시도,서울특별시,강남구,대치2동,28,32,34,39,43,47,37.31,9.52,58
57166151602,202110,평일,7,특별광역시도,서울특별시,강남구,대치2동,11,15,16,24,32,39,24.97,13.22,62
57166151602,202110,평일,8,특별광역시도,서울특별시,강남구,대치2동,3,12,15,25,33,39,23.04,14.12,56
57166155201,202110,평일,7,특별광역시도,서울특별시,강남구,대치2동,51,54,55,57,59,61,55.95,6.38,77
57166155201,202110,평일,8,특별광역시도,서울특별시,강남구,대치2동,49,52,53,55,58,60,54.55,6.55,73
57166158401,202110,평일,7,특별광역시도,서울특별시,강남구,개포4동,8,9,9,10,17,31,15.17,7.86,31
57166158401,202110,평일,8,특별광역시도,서울특별시,강남구,개포4동,6,9,9,12,15,15,11.5,3.2,15
57166165001,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,17,17,23,25,27,27,21.57,8.4,29
57166166801,202110,평일,8,특별광역시도,서울특별시,강남구,일원본동,26,26,26,26,28,28,27,1,28
57166166802,202110,평일,7,특별광역시도,서울특별시,강남구,일원본동,9,14,14,17,27,31,20.67,7.85,31
57166167201,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,20,20,20,20,21,21,20.5,0.5,21
57166167202,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,13,13,13,13,25,25,19,6,25
57166167202,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,10,10,10,10,21,21,15.5,5.5,21
57166168401,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,19,30,32,38,42,44,34.36,11.59,51
57166168401,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,27,32,33,41,45,51,38.03,11.26,57
57166168402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,15,20,27,32,39,40,29.48,12.14,52
57166168402,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,6,16,27,34,41,43,30.29,14.63,57
57166168601,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,31,33,33,35,43,47,36.5,9.83,57
57166168601,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,30,33,34,38,43,44,36.82,8.6,53
57166168602,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,19,25,27,39,43,44,34.27,12.41,54
57166168602,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,22,31,34,37,45,50,36.29,13.09,60
57166177201,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,12,14,17,29,43,46,29.72,14.93,58
57166177201,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,22,26,29,38,48,51,37.36,15.6,83
57166177202,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,14,19,19,29,47,52,31.95,16.12,65
57166177202,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,14,16,17,23,33,36,24.73,10.14,47
57166177401,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,15,18,21,28,45,53,31.85,16.16,70
57166177401,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,14,18,18,21,36,37,25.67,10.55,54
57166177402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,23,26,27,33,47,50,35.55,11.01,63
57166177402,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,24,27,29,40,45,48,37.37,11.38,82
57166190201,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,2,2,2,2,8,8,5,3,8
57166190201,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,2,2,2,2,4,4,3,1,4
57166190601,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,12,16,24,27,43,49,29.07,15.43,64
57166190601,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,27,34,41,54,57,59,46.72,15.62,71
57166253201,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,23,23,23,23,25,25,24,1,25
57166253202,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,2,2,2,2,31,31,16.5,14.5,31
57166253202,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,2,2,23,23,31,32,22,12.06,32
57166253402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,12,12,25,25,26,36,24.75,8.53,36
57166253402,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,20,20,24,24,26,34,26,5.1,34
57166268201,202110,평일,7,특별광역시도,서울특별시,강남구,도곡2동,11,19,21,26,31,31,23.82,7.49,32
57166268201,202110,평일,8,특별광역시도,서울특별시,강남구,도곡2동,17,19,19,23,26,28,21.14,8.03,31
57166268202,202110,평일,7,특별광역시도,서울특별시,강남구,도곡2동,15,15,20,21,25,28,22,5.2,29
57166268202,202110,평일,8,특별광역시도,서울특별시,강남구,도곡2동,12,13,15,21,23,24,18.64,5.4,26
57166273001,202110,평일,7,일반국도,서울특별시,강남구,개포2동,3,3,3,4,8,11,10.91,16.64,67
57166273001,202110,평일,8,일반국도,서울특별시,강남구,개포2동,3,4,4,7,49,54,20.42,22.78,67
57166273201,202110,평일,7,일반국도,서울특별시,강남구,개포2동,1,1,1,2,4,7,6.71,11.9,51
57166273201,202110,평일,8,일반국도,서울특별시,강남구,개포2동,1,2,2,3,26,39,12.73,15.78,50
57166277001,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,18,18,18,18,34,34,26,8,34
57166277201,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,8,9,9,15,29,29,18.5,8.56,29
57166277201,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,5,6,6,27,33,33,21.1,12.36,33
57166277801,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,7,7,7,10,21,23,14.17,6.49,23
57166277801,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,4,5,5,23,25,25,16.7,9.86,27
57166278001,202110,평일,7,특별광역시도,서울특별시,강남구,일원본동,17,18,19,38,52,57,36.83,17.88,66
57166278001,202110,평일,8,특별광역시도,서울특별시,강남구,일원본동,15,21,23,41,52,59,38.04,19.24,71
57166278002,202110,평일,7,특별광역시도,서울특별시,강남구,일원본동,20,40,42,47,60,62,46.04,17.11,78
57166278002,202110,평일,8,특별광역시도,서울특별시,강남구,일원본동,36,39,40,50,58,61,48.14,11.89,72
57166278201,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,14,37,42,47,60,62,44.92,18.57,78
57166278201,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,34,38,40,50,57,60,46.7,13.56,72
57166278202,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,18,18,20,38,51,57,36.5,17.65,66
57166278202,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,15,21,23,41,52,59,38.13,19.17,71
57166278401,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,25,29,31,40,50,52,39.07,13.51,64
57166278401,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,21,29,30,43,48,55,39.34,15.52,69
57166278402,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,43,44,46,52,58,59,49.43,13.91,77
57166278402,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,18,30,35,47,55,59,42.61,15.93,73
57166280601,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,13,13,13,24,31,44,26.09,15.01,86
57166280601,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,15,22,38,49,53,56,41.76,17.24,80
57166280801,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,16,17,18,24,30,34,24.72,12.17,64
57166280801,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,18,27,37,47,51,52,40.39,14.9,65
57166284001,202110,평일,7,특별광역시도,서울특별시,강남구,일원2동,45,49,50,56,63,66,56.03,9.67,76
57166284001,202110,평일,8,특별광역시도,서울특별시,강남구,일원2동,47,49,50,55,61,63,54.76,8.5,75
57166284801,202110,평일,7,특별광역시도,서울특별시,강남구,일원2동,9,27,30,36,48,60,36.73,19.52,84
57166284801,202110,평일,8,특별광역시도,서울특별시,강남구,일원2동,5,7,11,33,48,57,32.28,23.49,95
57166285801,202110,평일,7,특별광역시도,서울특별시,강남구,일원2동,59,63,65,72,82,88,72.52,13.16,99
57166285801,202110,평일,8,특별광역시도,서울특별시,강남구,일원2동,60,63,65,71,81,86,71.8,12.75,102
57166286401,202110,평일,7,특별광역시도,서울특별시,강남구,일원2동,29,30,31,35,39,44,35.69,9.97,76
57166286401,202110,평일,8,특별광역시도,서울특별시,강남구,일원2동,28,30,32,36,40,47,36.26,10.21,65
57166286601,202110,평일,7,특별광역시도,서울특별시,강남구,일원2동,55,56,56,61,67,71,62.11,7.95,80
57166286601,202110,평일,8,특별광역시도,서울특별시,강남구,일원2동,55,56,57,61,65,67,60.78,6.44,79
57166293801,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,23,26,26,29,32,34,28.47,4.49,37
57166293801,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,27,28,28,29,34,39,31.33,4.84,42
57166293802,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,5,5,12,12,15,19,12.75,5.12,19
57166293802,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,11,12,13,16,23,27,17.73,7.72,33
57166310202,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,18,18,18,18,25,25,21.5,3.5,25
57166310401,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,2,3,4,5,21,23,11.4,10.07,30
57166310401,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,1,2,2,3,20,21,10.27,11.86,41
57166310402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,24,24,24,25,29,29,26,2.16,29
57166310402,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,25,25,25,25,28,32,26.75,4.35,34
57166312401,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,13,13,16,16,23,29,20.25,6.22,29
57166312401,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,13,13,14,17,27,28,20.13,7.15,31
57166312402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,9,9,11,11,12,14,11.5,1.8,14
57166313201,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,21,23,39,46,63,69,47.06,20.26,86
57166313201,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,20,20,21,36,50,65,37.12,17.25,68
57166313202,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,40,44,50,51,57,66,52,10.34,68
57166313202,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,24,41,41,46,52,53,43.69,11.61,64
57166314801,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,6,6,6,15,27,30,16.38,9.64,30
57166314801,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,7,7,9,31,36,41,25.67,14.69,50
57166314802,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,27,31,32,35,44,48,37,7.77,51
57166314802,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,30,31,32,32,36,40,34.59,6.48,52
57166315601,202110,평일,7,일반국도,서울특별시,강남구,대치2동,39,41,42,46,52,55,46.9,9.08,81
57166315601,202110,평일,8,일반국도,서울특별시,강남구,대치2동,38,40,41,45,50,53,45.29,9.29,90
57166325602,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,2,3,3,23,32,37,20,13.32,37
57166325602,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,11,12,12,26,28,37,23.67,9.29,37
57166326201,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,13,21,21,23,29,29,23,5.93,29
57166326201,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,9,9,22,23,24,24,19.57,6.78,26
57166326402,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,23,23,23,23,26,26,24.5,1.5,26
57166326402,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,2,2,2,4,25,25,10.33,10.4,25
57166327001,202110,평일,7,특별광역시도,서울특별시,강남구,대치1동,17,19,21,23,28,30,23.9,6.54,36
57166327001,202110,평일,8,특별광역시도,서울특별시,강남구,대치1동,21,22,22,24,27,29,24.49,4.61,36
57166327002,202110,평일,7,특별광역시도,서울특별시,강남구,대치1동,23,23,24,26,27,27,25.71,2.6,31
57166327002,202110,평일,8,특별광역시도,서울특별시,강남구,대치1동,16,17,19,24,27,30,23.05,5.43,32
57166327601,202110,평일,7,국가지원지방도,서울특별시,강남구,세곡동,42,50,52,58,66,72,55.81,17.27,95
57166327601,202110,평일,8,국가지원지방도,서울특별시,강남구,세곡동,17,43,47,54,65,69,51.42,19.5,103
57166332401,202110,평일,7,고속도로,서울특별시,강남구,세곡동,58,59,60,63,67,72,64.44,7.2,96
57166332401,202110,평일,8,고속도로,서울특별시,강남구,세곡동,59,60,61,63,66,70,64.41,6.34,93
57166333601,202110,평일,7,특별광역시도,서울특별시,강남구,개포4동,2,3,3,5,29,47,17.35,20.64,81
57166333601,202110,평일,8,특별광역시도,서울특별시,강남구,개포4동,2,3,4,12,38,51,21.99,21.78,78
57166346001,202110,평일,7,특별광역시도,서울특별시,강남구,개포4동,49,51,52,56,61,64,55.71,7.63,73
57166346001,202110,평일,8,특별광역시도,서울특별시,강남구,개포4동,47,50,51,56,62,64,55.83,8.7,78
57166347401,202110,평일,7,일반국도,서울특별시,강남구,개포4동,51,53,54,60,68,74,61.34,10.68,98
57166347401,202110,평일,8,일반국도,서울특별시,강남구,개포4동,48,51,52,55,64,70,58.26,10.7,97
57166354601,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,21,21,21,21,41,41,31,10,41
57166354601,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,17,17,19,20,24,24,19.14,7.51,29
57166366001,202110,평일,7,특별광역시도,서울특별시,강남구,일원본동,18,25,25,27,28,31,26,4.54,34
57166366001,202110,평일,8,특별광역시도,서울특별시,강남구,일원본동,19,20,22,26,28,30,25.25,4.53,32
57166366002,202110,평일,8,특별광역시도,서울특별시,강남구,일원본동,14,14,14,27,31,31,24,7.26,31
57166367401,202110,평일,7,특별광역시도,서울특별시,강남구,일원본동,21,26,27,28,29,34,26.5,8.67,41
57166367401,202110,평일,8,특별광역시도,서울특별시,강남구,일원본동,30,31,31,32,34,37,32.83,2.79,39
57166367402,202110,평일,7,특별광역시도,서울특별시,강남구,일원본동,26,26,26,26,31,31,28.5,2.5,31
57166367402,202110,평일,8,특별광역시도,서울특별시,강남구,일원본동,27,27,28,28,31,31,29.25,1.79,31
57166367701,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,16,16,21,21,22,29,22,4.64,29
57166367701,202110,평일,8,특별광역시도,서울특별시,강남구,역삼2동,18,18,18,19,29,30,22.63,7.11,32
57166367702,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,7,17,17,18,28,35,21,9.65,35
57166367702,202110,평일,8,특별광역시도,서울특별시,강남구,역삼2동,17,18,18,20,28,28,22.67,4.53,28
57166368101,202110,평일,7,특별광역시도,서울특별시,강남구,세곡동,17,17,18,22,33,33,24.43,8.53,39
57166368101,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,13,13,16,26,29,32,23.92,9.22,43
57166368102,202110,평일,8,특별광역시도,서울특별시,강남구,세곡동,14,17,17,23,27,28,21.8,5.49,28
57166370301,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,25,30,31,36,44,50,36.5,11.09,54
57166370301,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,27,30,31,33,41,42,34.64,9.08,54
57166370401,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,21,24,26,32,45,48,33.94,11.86,56
57166370401,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,23,26,28,37,45,47,35.07,12,53
57166396901,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,10,13,16,25,33,38,24.53,13.68,58
57166396901,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,13,17,19,24,32,36,24.02,11.45,52
57166400001,202110,평일,7,도시고속도로,서울특별시,강남구,개포4동,49,52,53,57,64,68,58.63,10.03,95
57166400001,202110,평일,8,도시고속도로,서울특별시,강남구,개포4동,45,48,49,55,63,67,55.93,11.24,102
57166400201,202110,평일,7,도시고속도로,서울특별시,강남구,개포1동,61,63,64,70,75,78,69.22,9.09,105
57166400201,202110,평일,8,도시고속도로,서울특별시,강남구,개포1동,57,60,62,66,72,75,66.34,8.52,90
57166409001,202110,평일,7,국가지원지방도,서울특별시,강남구,세곡동,38,40,41,43,51,58,46.6,11.51,90
57166409001,202110,평일,8,국가지원지방도,서울특별시,강남구,세곡동,35,39,40,43,51,60,46.31,12.15,91
57166413701,202110,평일,7,고속도로,서울특별시,강남구,세곡동,63,67,69,73,81,86,74.59,11.11,118
57166413701,202110,평일,8,고속도로,서울특별시,강남구,세곡동,62,65,67,72,79,84,72.92,10.26,123
57166413801,202110,평일,7,고속도로,서울특별시,강남구,세곡동,56,59,60,65,69,72,64.24,7.53,87
57166413801,202110,평일,8,고속도로,서울특별시,강남구,세곡동,60,62,63,66,71,74,66.3,7.02,90
57166413901,202110,평일,7,고속도로,서울특별시,강남구,세곡동,57,60,61,64,67,69,63.32,5.83,82
57166413901,202110,평일,8,고속도로,서울특별시,강남구,세곡동,59,61,62,65,68,70,64.66,5.37,80
57166414101,202110,평일,7,고속도로,서울특별시,강남구,세곡동,57,60,62,66,72,76,66.31,8.87,97
57166414101,202110,평일,8,고속도로,서울특별시,강남구,세곡동,57,60,60,65,71,74,65.34,8.42,102
57166415101,202110,평일,7,국가지원지방도,서울특별시,강남구,세곡동,33,40,42,49,57,62,48.04,13.29,78
57166415101,202110,평일,8,국가지원지방도,서울특별시,강남구,세곡동,36,41,42,47,54,59,47.01,11.23,77
57166417501,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,19,19,19,19,25,25,22,3,25
57166418901,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,9,10,12,22,24,25,18.09,6.42,25
57166418901,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,15,15,18,23,25,28,21.27,5.84,31
57166418902,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,10,11,11,19,24,26,17.9,7.1,30
57166418902,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,10,15,15,17,22,25,18.09,5.96,29
57166419001,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,12,12,17,17,23,23,18.75,4.6,23
57166419002,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,20,20,26,26,28,32,26.5,4.33,32
57166419002,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,26,26,26,29,32,33,28.88,4.23,35
57166423001,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,15,15,15,15,25,25,20,5,25
57166423101,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,9,9,15,15,17,21,15.5,4.33,21
57166423101,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,7,7,11,11,15,23,14,5.92,23
57166423701,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,6,10,10,14,25,33,18.64,13.49,58
57166423701,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,5,6,6,11,22,31,16.03,14.24,71
57166425601,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,20,20,22,22,23,27,23,2.55,27
57166425601,202110,평일,8,특별광역시도,서울특별시,강남구,역삼2동,19,19,19,20,21,21,19.14,5.22,27
57166425602,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,26,26,26,26,33,33,29.5,3.5,33
57166425602,202110,평일,8,특별광역시도,서울특별시,강남구,역삼2동,20,20,20,25,29,29,24.67,3.68,29
57166425701,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,18,18,18,28,31,31,25.67,5.56,31
57166425701,202110,평일,8,특별광역시도,서울특별시,강남구,역삼2동,22,22,22,26,29,29,25.67,2.87,29
57166425702,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,19,24,24,25,28,30,25.2,3.76,30
57166425702,202110,평일,8,특별광역시도,서울특별시,강남구,역삼2동,5,5,19,19,22,24,17.5,7.43,24
57166425801,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,10,10,19,19,21,24,18.5,5.22,24
57166425802,202110,평일,8,특별광역시도,서울특별시,강남구,역삼2동,21,21,21,21,25,25,23,2,25
57166425902,202110,평일,7,특별광역시도,서울특별시,강남구,역삼2동,11,11,11,11,16,16,13.5,2.5,16
57166426201,202110,평일,7,특별광역시도,서울특별시,강남구,도곡2동,20,23,23,26,30,30,25.8,3.92,30
57166426201,202110,평일,8,특별광역시도,서울특별시,강남구,도곡2동,16,19,19,20,22,22,19.64,3.9,26
57166426202,202110,평일,7,특별광역시도,서울특별시,강남구,도곡2동,18,18,18,20,25,25,20.56,5.1,27
57166426202,202110,평일,8,특별광역시도,서울특별시,강남구,도곡2동,17,19,19,22,24,26,21.52,4.05,30
57166428501,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,9,10,21,24,29,37,23.73,12.91,53
57166428501,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,5,6,8,12,29,37,17.42,14.2,58
57166428502,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,29,29,29,32,40,40,32.93,6.5,45
57166428502,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,24,27,28,31,37,41,31.95,6.68,47
57166428701,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,9,11,14,22,32,32,23.36,12.85,54
57166428701,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,6,7,7,12,18,31,17.1,13.91,59
57166428702,202110,평일,7,특별광역시도,서울특별시,강남구,개포2동,29,29,29,32,40,42,33.25,6.96,45
57166428702,202110,평일,8,특별광역시도,서울특별시,강남구,개포2동,25,27,28,31,38,38,31.44,7.36,47
57166428901,202110,평일,7,특별광역시도,서울특별시,강남구,일원1동,17,34,34,39,43,44,35.4,9.85,44
57166428901,202110,평일,8,특별광역시도,서울특별시,강남구,일원1동,32,33,35,38,43,46,38.29,6.08,48
57166428902,202110,평일,7,특별광역시도,서울특별시,강남구,일원1동,2,3,3,6,26,31,15.8,16.37,50
57166428902,202110,평일,8,특별광역시도,서울특별시,강남구,일원1동,3,3,5,10,24,31,14.56,11.73,41
57166429001,202110,평일,7,특별광역시도,서울특별시,강남구,일원1동,25,39,39,45,45,46,40,7.9,46
57166429001,202110,평일,8,특별광역시도,서울특별시,강남구,일원1동,39,41,41,43,46,48,42.94,5.94,55
57166429002,202110,평일,7,특별광역시도,서울특별시,강남구,일원1동,32,37,38,39,44,49,40.2,7.47,52
57166429002,202110,평일,8,특별광역시도,서울특별시,강남구,일원1동,33,36,37,40,42,43,38.22,10.76,59
57166430101,202110,평일,7,일반국도,서울특별시,강남구,개포4동,7,25,30,38,57,65,38.41,22.31,89
57166430101,202110,평일,8,일반국도,서울특별시,강남구,개포4동,14,31,33,39,50,59,38.43,18.93,92
57166430301,202110,평일,7,특별광역시도,서울특별시,강남구,개포4동,8,16,17,25,30,36,23.3,12.68,56
57166430301,202110,평일,8,특별광역시도,서울특별시,강남구,개포4동,6,10,11,19,26,28,18.31,11.11,65
57166430401,202110,평일,7,특별광역시도,서울특별시,강남구,개포4동,11,13,15,30,35,39,25.41,12.88,49
57166430401,202110,평일,8,특별광역시도,서울특별시,강남구,개포4동,12,15,17,26,34,37,24.88,11.38,50
57166430601,202110,평일,7,특별광역시도,서울특별시,강남구,개포1동,32,32,33,37,42,45,38.1,7.08,58
57166430601,202110,평일,8,특별광역시도,서울특별시,강남구,개포1동,32,34,35,38,43,46,39.09,6.81,58
57166430701,202110,평일,7,특별광역시도,서울특별시,강남구,개포4동,33,36,37,40,43,45,39.44,6.74,62
57166430701,202110,평일,8,특별광역시도,서울특별시,강남구,개포4동,31,33,34,39,42,44,37.86,6.5,54
57166430801,202110,평일,7,일반국도,서울특별시,강남구,개포1동,43,46,47,51,60,65,53.27,10.65,98
57166430801,202110,평일,8,일반국도,서울특별시,강남구,개포1동,40,43,44,48,54,58,48.7,11.14,98
57166431401,202110,평일,7,특별광역시도,서울특별시,강남구,일원2동,14,14,16,16,38,39,26.75,11.78,39
57166431401,202110,평일,8,특별광역시도,서울특별시,강남구,일원2동,16,18,43,48,51,56,42,15.78,62
57166431402,202110,평일,7,특별광역시도,서울특별시,강남구,일원2동,18,37,38,44,47,50,39.9,14.93,70
57166431402,202110,평일,8,특별광역시도,서울특별시,강남구,일원2동,18,25,30,41,49,51,38.21,14.66,66
57166431901,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,24,24,24,24,30,30,27,3,30
57166431901,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,29,29,30,30,35,35,29.29,6.25,35
57166431902,202110,평일,7,특별광역시도,서울특별시,강남구,수서동,12,14,21,28,34,36,25.33,10.61,38
57166431902,202110,평일,8,특별광역시도,서울특별시,강남구,수서동,13,17,24,28,34,35,26.53,9.46,43
