M_0852_0191
""
""
""
""
""
""
""
""
""
""
""
0.8082903768654752
0.8082903768654752
0.8082903768654752
0.8082903768654752
0.8082903768654752
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
1.2707752964234976e-08
0.3175426480542945
0.3175426480542945
0.3175426480542945
0.3175426480542945
0.3175426480542945
1.3089435944047902
1.3092908293261882
1.3092908293261882
1.3092908293261882
1.3092908293261882
1.3118053919555746
1.3266499778149905
1.2415777352737216
1.244503056475163
1.244503056475163
1.331523391048522
1.4335799498903226
0.9893370875124105
1.0055527561767843
0.9985975187960964
0.9876510333294336
0.9931202817079754
1.3815889468948994
1.400865528986733
1.386952204721638
1.3879077784620797
1.3950942294667217
1.2735955187794057
1.2099023326475111
1.2470571613349564
1.186668415048267
1.2136533483661631
1.2158984070899943
1.2158984070899943
0.8836905001189013
1.3507295486650266
1.3998920964912434
1.4380122876367931
1.5373140459119057
1.5700804640644437
1.7434728682789429
1.8340840518066432
1.8671604997479
1.82706926773225
1.8327616982098327
1.795680925966397
1.8064699378523748
1.543510310554686
1.5080590244459149
1.4712136249721055
1.4748393235547772
1.318630834914938
1.1911287516598923
1.068665155058881
0.9671498458062264
1.3065107614166604
1.4590369935287792
1.710041817670711
1.7259825032472822
1.7645285291838095
1.7686453294868796
1.7493505963904294
1.7464249092466002
1.7574948096825451
1.904122375985212
2.261586472529314
2.285660234831808
2.163890951153804
2.122319805678756
1.974304412990076
2.115741417436318
2.1392963690303297
2.1200874971225394
2.1020909676710606
