N06611F
45.0
80.0
80.0
33.0
0.0
80.0
0.0
80.0
80.0
53.0
80.0
80.0
80.0
80.0
41.0
80.0
43.0
80.0
80.0
38.0
74.0
48.0
48.0
80.0
80.0
41.0
37.0
41.0
0.0
80.0
53.0
0.0
80.0
80.0
53.0
80.0
35.0
80.0
0.0
80.0
0.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
80.0
48.6956521739131
80.0
80.0
64.6305418719212
80.0
80.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
41.0
80.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
80.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
41.0
0.0
0.0
80.0
80.0
41.0
27.0
80.0
57.0
80.0
57.0
35.0
49.0
43.0
40.0
80.0
80.0
0.0
0.0
80.0
80.0
45.0
41.0
30.0
48.0
80.0
80.0
35.0
35.0
80.0
51.0
80.0
35.0
80.0
80.0
41.0
30.0
74.0
37.0
54.0
54.0
0.0
53.0
80.0
56.0
48.0
80.0
35.0
41.0
41.0
27.0
27.0
0.0
80.0
38.0
80.0
35.0
45.0
80.0
28.0
35.0
45.0
41.0
35.0
38.0
41.0
40.0
53.0
51.0
35.0
41.0
38.0
53.0
41.0
35.0
32.0
80.0
40.0
40.4106776180698
35.0
43.0
40.0
35.0
41.0
41.0
30.0
80.0
48.0
49.0
53.0
37.0
53.0
48.0
45.0
80.0
53.0
28.0
53.0
48.0
80.0
45.0
32.0
41.0
53.0
80.0
43.0
64.0
48.0
53.0
28.0
38.0
43.0
35.0
0.0
80.0
38.0
41.0
41.0
80.0
37.0
35.0
40.0
41.0
43.0
37.0
53.0
30.0
38.0
41.0
41.0
80.0
53.0
41.0
53.0
41.0
41.0
35.0
43.0
48.0
35.0
74.0
32.0
46.0
49.0
20.0
22.0
28.0
37.0
41.0
35.0
35.0
80.0
74.0
30.0
32.0
53.0
74.0
35.0
32.0
54.0
80.0
35.0
48.0
53.0
41.0
80.0
24.0
35.0
80.0
80.0
80.0
48.0
35.0
45.0
35.0
45.0
80.0
33.0
80.0
54.0
80.0
37.0
41.0
48.0
35.0
80.0
57.0
41.0
80.0
33.0
80.0
41.0
49.0
80.0
43.0
53.0
33.0
80.0
46.0
0.0
37.0
43.0
40.0
41.0
53.0
80.0
80.0
80.0
80.0
80.0
53.0
53.0
80.0
0.0
80.0
48.0
41.0
30.0
