N06481L
19.0
27.0
25.0
22.0
25.0
12.0
20.0
28.0
27.0
27.0
24.0
25.0
17.0
30.0
20.0
24.0
28.0
33.0
27.0
20.0
28.0
25.0
35.0
32.0
33.0
28.0
30.0
27.0
30.0
32.0
30.0
33.0
33.0
32.0
32.0
32.0
41.0
30.0
28.0
28.9851150202977
32.0
30.0
32.0
35.0
30.0
28.9433384379786
28.0
30.122820318423
32.5807622504537
33.6210131332083
32.0212765957447
30.0
30.0
34.0909090909091
35.0
33.0
30.0
37.0
33.0
35.0
28.0
35.0
30.0
35.0
33.0
25.0
33.0
37.0
30.0
32.0
25.0
32.0
35.0
32.0
22.0
37.0
28.0
35.0
24.0
35.0
41.0
33.0
30.0
30.0
28.0
37.0
30.0
37.0
25.0
27.0
30.0
30.0
30.0
26.0223048327138
32.0
33.0
30.0
30.0
35.0
27.0
38.0
20.0
30.0
33.0
25.0
25.0
35.0
32.0
30.0
28.0
28.0
28.0
25.0
25.0
22.0
35.0
25.0
27.0
33.0
24.0
28.0
20.0
32.0
28.0
25.0
28.0
27.0
22.0
17.0
24.0
30.0
28.0
19.0
24.0
32.0
27.0
27.0
32.0
27.0
20.0
24.0
24.0
22.0
24.0
28.0
14.0
25.0
22.0
28.0
25.0
20.0
22.0
30.0
24.0
20.0
20.0
16.0
22.0
17.0
27.0
30.0
20.0
22.0
24.0
24.0
20.0
28.0
24.0
17.0
24.0
20.0
25.0
20.0
20.0
28.0
20.0
22.0
25.0
22.0
20.0
22.0
20.0
20.0
25.0
27.0
28.0
25.0
27.0
22.0
19.0
25.0
20.0
12.0
19.0
24.0
24.0
24.0
24.0
16.0
17.0
17.0
22.0
20.0
20.0
22.0
19.0
20.0
16.0
22.0
20.0
22.0
27.0
17.0
17.0
27.0
17.0
17.0
22.0
17.0
20.0
22.0
19.0
17.0
28.0
19.0
17.0
17.0
17.0
19.0
16.0
16.0
20.0
22.0
19.0
19.0
22.0
27.0
14.0
22.0
22.0
25.0
22.0
22.0
24.0
24.0
25.0
25.0
20.0
22.0
27.0
20.0
30.0
22.0
25.0
17.0
17.0
22.0
25.0
28.0
20.0
24.0
22.0
20.0
25.0
27.0
20.0
28.0
19.0
25.0
27.0
24.0
27.0
32.0
25.0
19.0
19.0
11.0
16.0
19.0
17.0
27.0
32.0
27.0
24.0
24.0
28.0
30.0
25.0
28.0
28.0
25.0
17.0
20.0
24.0
27.0
17.0
24.0
22.0
20.0
22.0
14.0
22.0
22.0
22.0
22.0
20.0
28.0
19.0
16.0
41.0
32.0
32.0
30.0
28.0
35.0
32.0
24.0
22.0
33.0
28.0
33.0
27.0
32.0
30.0
33.0
30.0
32.0
30.0
28.0
12.0
28.0
33.0
33.0
27.5882352941176
27.0
27.0
27.0
29.7961165048544
29.7387580299786
30.5034387895461
33.0
28.4993270524899
32.0
32.0
33.0
28.0
32.0
35.0
33.0
37.0
32.0
32.0
30.0
30.0
32.0
32.0
28.0
28.0
35.0
33.0
45.0
33.0
27.0
24.0
35.0
37.0
32.0
35.0
35.0
37.0
28.0
33.0
35.0
24.0
41.0
27.0
38.0
28.0
80.0
80.0
80.0
50.4918032786885
32.0
33.0
33.0
35.0
30.0
35.0
32.0
35.0
32.0
30.0
41.0
35.0
25.0
38.0
28.0
32.0
27.0
27.0
24.0
27.0
27.0
35.0
32.0
22.0
27.0
28.0
40.0
48.0
30.0
30.0
27.0
22.0
33.0
37.0
30.0
24.0
35.0
22.0
28.0
27.0
20.0
28.0
20.0
27.0
22.0
32.0
27.0
32.0
27.0
20.0
24.0
20.0
30.0
30.0
24.0
25.0
22.0
28.0
28.0
27.0
17.0
22.0
22.0
22.0
22.0
22.0
19.0
20.0
22.0
20.0
24.0
16.0
27.0
22.0
25.0
17.0
24.0
27.0
25.0
27.0
19.0
27.0
20.0
22.0
19.0
19.0
24.0
22.0
20.0
19.0
21.3376361436063
19.0
17.0
16.0
16.0
22.0
20.0
19.0
22.0
20.0
20.0
22.0
19.0
20.0
19.0
19.0
27.0
19.0
28.0
16.0
22.0
20.0
20.0
27.0
17.0
17.0
25.0
22.0
24.0
20.0
19.0
19.0
20.0
22.0
22.0
19.0
17.0
22.0
19.0
20.0
22.0
27.0
24.0
25.0
24.0
17.0
19.0
30.0
27.0
25.0
24.0
20.0
20.0
25.0
24.0
25.0
20.0
20.0
19.0
20.0
22.0
28.0
17.0
25.0
30.0
24.0
27.0
22.0
22.0
24.0
24.0
24.0
24.0
28.0
19.0
27.0
24.0
27.0
28.0
27.0
24.0
32.0
28.0
28.0
28.0
22.0
28.0
24.0
28.0
24.0
33.0
27.0
25.0
25.0
22.0
24.0
28.0
25.0
22.0
32.0
28.0
28.0
30.0
28.0
33.0
30.0
30.0
37.0
37.0
37.0
35.0
35.0
35.0
29.6610169491525
25.0
25.0
25.0
27.4647887323944
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
28.0
28.9655172413793
29.0993071593534
28.785046728972
35.0
26.6933333333333
28.0
30.8405797101449
35.0157068062827
33.7247870909906
37.0
36.2491434595449
27.6279069767442
34.0833640722981
35.0
35.0
35.0
30.0
35.0
35.0
24.0
24.0
40.0
61.5384615384616
44.416403785489
31.9792342634653
41.4814814814815
80.0
28.0
