N06461E
33.0
24.0
32.0
35.0
35.0
37.0
40.0
33.0
33.0
35.0
35.0
35.0
32.0
35.0
35.0
35.0
33.0
33.0
32.0
32.0
32.0
30.0
37.0
30.0
30.0
35.0
37.0
35.0
35.0
38.0
37.0
35.0
32.0
40.0
38.0
35.0
41.0
38.6206896551724
33.0
36.3895064473099
35.0
33.4035087719298
38.0
35.0
38.0
37.0
37.0
35.0
40.0
37.0
35.0
37.0
40.0
38.0
37.0
30.0
30.0
31.3209302325581
37.0
39.2410094637224
41.0
40.5044666316343
35.0
32.4264705882353
36.6189427312775
35.5163398692811
37.0
37.0
40.0
38.0
33.0
37.0
38.0
43.0
38.0
35.0
38.0
33.0
37.0
35.0
38.0
41.0
35.0
38.0
40.0
43.0
37.0
48.0
35.0
48.0
53.0
53.0
48.0
37.0
38.0
30.0
28.0
33.0
43.0
41.0
48.0
33.0
33.0
33.0
33.0
35.9569892473118
38.0
37.0
40.0
30.0
35.0
33.0
33.0
38.0
33.0
33.0
38.0
33.0
35.0
38.0
33.0
30.0
33.0
35.0
37.0
41.0
32.0
32.0
33.0
37.0
37.0
32.0
33.0
46.0
35.0
32.0
37.0
33.0
28.0
33.0
41.0
32.0
32.0
35.0
35.0
32.0
33.0
33.0
30.0
32.0
33.0
35.0
28.0
30.0
32.0
30.0
33.0
33.0
32.0
30.0
30.0
32.0
35.0
30.0
32.0
32.0
33.0
27.0
32.0
33.0
32.0
30.0
27.0
27.0
32.0
32.0
30.0
30.0
32.0
35.0
32.0
30.0
32.0
32.0
32.0
35.0
32.0
30.0
30.0
32.0
30.0
37.0
35.0
30.0
30.0
30.0
30.0
33.0
32.0
35.0
33.0
33.0
30.0
32.0
33.0
30.0
35.0
28.0
33.0
35.0
38.0
32.0
28.0
33.0
28.0
30.0
32.0
32.0
30.0
30.0
32.0
33.0
32.0
35.0
32.0
32.0
33.0
27.0
30.0
38.0
33.0
32.0
33.0
33.0
30.0
30.0
32.0
32.0
32.0
32.0
35.0
32.0
33.0
30.0
32.0
30.0
30.0
37.0
35.0
30.0
35.0
32.0
25.0
32.0
33.0
32.0
30.0
33.0
28.0
32.0
35.0
30.0
33.0
32.0
28.0
32.0
30.0
30.0
30.0
32.0
38.0
32.0
32.0
32.0
38.0
35.0
33.0
41.0
32.0
30.0
33.0
35.0
30.0
33.0
32.0
40.0
33.0
37.0
32.0
30.0
35.0
28.0
28.0
30.0
32.0
35.0
35.0
28.0
32.0
32.0
33.0
30.0
35.0
40.0
40.0
40.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
37.0
37.0
37.0
37.0
32.0298507462687
28.0
28.0
28.0
28.0
33.9529411764706
36.4235294117647
30.0
53.9759036144578
37.0
37.4434087882823
33.0
38.3080808080808
33.4947049924357
46.111859443631
40.4516129032258
34.9255146262189
86.0
48.5184243964422
37.0
80.0
37.8378378378378
40.0
41.0
41.0
34.4957507082153
32.6083086053412
36.2468193384224
48.6956521739131
33.1899313501144
36.26
54.0
40.0
80.0
80.0
41.0
35.0
30.0
80.0
0.0
0.0
80.0
80.0
35.0
35.0
0.0
80.0
48.0
35.0
25.0
35.0
80.0
40.0
27.0
30.0
17.0
41.0
32.0
35.0
30.0
35.0
35.0
27.0
33.0
27.0
33.0
38.0
28.0
28.0
30.0
30.0
30.0
30.0
27.0
32.0
28.0
28.0
28.0
30.0
32.0
30.0
25.0
27.0
30.0
25.0
24.0
24.0
9.0
14.0
11.0
9.0
28.0
28.0
25.0
27.0
27.0
15.5406976744186
27.0
25.0
19.0
13.8512518409426
11.0
13.8720205353869
22.2155301144848
27.0
27.6367924528302
28.0
26.7361111111111
25.0
26.551724137931
28.0
28.9718804920914
28.269774962943
29.073482428115
27.0
27.6367924528302
26.9972451790634
27.5215453194651
28.6997785510914
28.9192886456908
27.4188581634538
26.9706840390879
29.0516717325228
28.0
27.0
25.0
32.0
25.0
28.0
30.0
28.0
27.0
28.0
33.0
28.0
30.0
32.9422066549913
31.0356220960248
28.7222555488902
30.0
28.9316987740806
28.793671720501
30.0
33.0979284369115
31.458102189781
29.4736842105263
30.6559263521289
29.0083867784904
28.94266175697
27.1621621621622
26.1682242990654
28.9451476793249
28.8235294117647
28.0
29.7739130434783
32.0
32.4392156862745
30.1052631578947
29.0232558139535
29.0769230769231
27.4590417310665
27.0
29.0963855421687
28.0
30.7432432432432
30.0
27.9580209895053
24.0
33.0051813471503
35.0
31.1805121798876
30.0
27.5330156569095
27.0
28.2259767687434
30.0
31.1015384615385
28.0
28.0
28.0
32.0
32.0
32.0
32.0
32.0
35.0
29.3675373134328
27.0
28.9745183343692
28.0
32.0
32.0
30.2326092933737
28.0
30.0289855072464
32.0
28.0
37.0
29.7981651376147
32.0
28.5509138381201
27.0
21.2858926342072
20.0
32.0
32.0
30.9338009644893
30.0
23.0439367311072
24.0
30.0
35.0
29.0600522193212
30.0
33.7647058823529
35.0
24.6349660350375
27.0
30.0408163265306
28.0
30.820770519263
32.0
27.2727272727273
24.0
30.0
27.0
34.5132743362832
30.0
33.0
33.0
28.7354871277133
33.0
29.0420168067227
27.0
32.0
33.0
33.0
37.0
32.1774193548387
35.0
27.0
32.0
30.9090909090909
30.0
26.8248175182482
30.0
28.8029925187032
30.0
33.4841628959276
37.0
25.9411764705882
25.0
31.0791366906475
32.0
27.0588235294118
30.0
28.4615384615385
30.0
35.0926174496644
32.0
32.984496124031
30.0
33.4676858929812
32.0
31.0022271714922
30.0
33.8588025022341
32.0
30.0
30.0
30.8360655737705
27.0
38.0803080308031
43.0
32.379821958457
32.0
30.1013513513514
27.0
32.5095541401274
33.0
37.744966442953
40.0
29.1666666666667
35.0
33.0
38.0
38.0
38.0
38.0
28.0
29.3770491803279
32.0
33.1892121469526
30.0
61.9895287958115
80.0
80.0
41.0
36.8780487804878
28.0
51.7647058823529
80.0
32.0
41.0
80.0
35.0
35.0
35.0
35.0
33.0
46.1176470588235
35.0
37.3420074349442
41.0
58.9662921348315
80.0
35.0230414746544
19.0
32.0
0.0
65.4545454545455
24.0
60.7407407407407
80.0
31.7010309278351
30.0
48.6956521739131
80.0
32.0833333333333
30.0
43.6363636363636
30.0
54.2148760330579
41.0
32.9464285714286
30.0
29.0566037735849
30.0
36.7948717948718
35.0
80.0
80.0
26.0
24.0
30.4950495049505
28.0
29.6033994334278
25.0
32.6127239036442
33.0
32.4923076923077
32.0
33.0
33.0
32.0
32.0
30.7542579075426
30.0
30.0
30.0
28.7943262411348
28.0
30.0
27.0
30.3714458560194
28.0
30.0
30.0
28.9145728643216
28.0
16.4538043478261
14.0
15.2076677316294
14.0
12.0
8.0
9.32845953002611
11.0
13.8317757009346
12.0
19.0
20.0
20.445652173913
22.0
27.1723122238586
30.0
30.006230529595
28.0
30.0
22.0
28.8517634579687
32.0
22.1598272138229
19.0
16.1094207138678
14.0
24.4611789145677
24.0
20.2825013713659
17.0
21.964795432921
19.0
27.3972602739726
30.0
32.2069825436409
35.0
30.8860759493671
32.0
29.0012330456227
28.0
29.7846153846154
32.0
28.4313725490196
27.0
26.3587921847247
28.0
28.8035019455253
28.0
30.2244640605296
32.0
32.4973577867578
33.0
28.9037758830694
30.0
27.0
27.0
28.4451996601529
27.0
28.0
27.0
30.1438515081207
32.0
25.0
25.0
29.3226490690549
27.0
28.3996994740796
30.0
27.4909090909091
28.7340153452685
30.0
29.0725806451613
26.2825278810409
25.0
25.9363900548918
29.1767569212047
28.1709401709402
25.0
26.2776025236593
28.0
29.8880918220947
29.1871768355739
27.0
27.5054750971388
29.1850809289233
32.0
32.0
28.0
30.0
30.0
30.0
30.0
30.0
28.9970930232558
29.929676511955
32.0
28.6114494518879
27.6035767511177
29.996359223301
33.0
32.0
29.0642201834862
29.6274328081557
32.0
29.8073485600794
28.896
28.9032258064516
28.0
29.1508903467666
32.5156834532374
30.111500134662
26.3087248322148
28.7869822485207
31.0580204778157
28.9180327868852
28.8615384615385
28.0
27.4804270462633
25.8632923368023
27.9869852784297
28.476533399553
25.0
26.6261398176292
25.7624190064795
28.0
27.5457948589968
29.2881355932203
32.0
31.0561370123692
24.9460043196544
22.0
23.2248520710059
27.4253731343284
30.0
28.9792060491493
28.0
27.4473684210526
27.0
33.2936979785969
33.0458465728552
34.1003820771101
32.4036822366178
29.9655629139073
31.0747663551402
34.0150523560209
33.0
33.8328075709779
33.8198757763975
32.4733359283768
30.1112984822934
31.4420600858369
33.4673366834171
30.0
33.3175355450237
37.0
37.0
29.5587628865979
29.7749603803487
31.4285714285714
31.0266159695818
32.482878699942
34.8466703973139
34.6734279918864
33.0
33.7547649301144
32.4513853904282
34.6122448979592
40.0
35.5267993874426
37.4121287128713
29.0738255033557
28.4587155963303
33.0
33.0
33.875236294896
35.0
30.3882352941177
27.0
34.3188405797102
34.2611036339166
32.0
31.1617312072893
32.9777177582714
35.2890173410405
32.3519245875884
30.1406727828746
28.0
29.0609555189456
30.0
35.0
35.0
35.0
31.2765957446809
28.0
28.0
28.0
28.0
28.0
28.0
28.0
30.1577515865821
33.0
27.0
33.0
31.3286713286713
32.688679245283
34.5434748232318
29.8387096774194
33.5373665480427
35.0
34.2336448598131
47.1337579617834
49.8342541436464
39.2327586206897
34.0229885057471
30.0
34.6478873239437
30.0
38.8113879003559
38.0
34.3090909090909
36.1731843575419
28.4745762711864
30.2769230769231
36.3291139240506
35.0
35.0
36.0552763819095
32.5962732919255
26.3631436314363
27.3873873873874
32.7272727272727
27.0
41.0
33.0
35.934664246824
40.0
46.4007782101167
40.8222811671088
38.8636363636364
40.4225352112676
44.0690978886756
38.6206896551724
34.0819672131148
46.7256637168142
35.5688622754491
30.1842751842752
35.0
41.0
37.7631578947368
29.0566037735849
30.4669603524229
49.0322580645161
22.8571428571429
16.0
20.0
36.1643835616438
44.6146095717884
48.955223880597
80.0
80.0
41.1468288444831
37.0
36.3508771929825
29.3333333333333
34.0102214650767
35.193199381762
31.2390488110138
31.1061452513967
30.0
28.9433384379786
30.1319796954315
29.5849056603774
28.0
27.3780782230806
27.0
27.0
27.0
27.0
27.598127925117
30.9038382170863
32.0
29.3654568210263
25.8403990024938
24.9418604651163
30.0
27.2409778812573
15.5742459396752
16.0065146579805
20.1246070305802
11.6022437531872
11.3117206982544
11.2039942938659
8.45070422535211
11.5610510046368
21.7210682492582
26.4872139973082
28.9990732159407
28.0
28.0
32.0
29.324681806838
28.4644766997708
28.4757505773672
29.2305271439811
30.9521410579345
31.0325581395349
32.0
31.104199066874
28.761329305136
20.0204290091931
16.0
15.4188654353562
26.2747875354108
27.4874623871615
27.0
26.0791366906475
26.5438786565547
28.0
27.5332136445242
27.5266579973992
27.4747948417351
27.4392991239049
27.4870940882598
27.0
27.0
28.2339271882262
27.4808489875579
27.4808489875579
29.1143806359753
30.9528392685274
28.9729177312213
27.4835605453087
27.498051441933
29.5060373216246
30.8135030437189
29.0551181102362
29.7931034482759
31.0077519379845
28.2558139534884
29.5714285714286
29.6470588235294
28.3806818181818
30.0
30.0
28.2755905511811
27.4695042823774
27.5447154471545
28.4070796460177
30.0
31.3361344537815
33.0
31.2782608695652
30.0
30.0
31.0951156812339
29.6067446287735
29.2187104930468
32.0
30.0815347721823
28.9851150202977
28.9952153110048
29.0140845070423
30.0
28.8149688149688
28.0
28.0
27.4852941176471
28.4375
27.3
25.0
25.0
28.2980769230769
29.4567788898999
31.8315018315018
31.2715855572998
29.4091209517515
27.0
29.102499094531
29.6792189679219
28.9151599443672
28.9655172413793
29.9283746556474
29.994301994302
30.2374429223744
29.3072227873856
27.0
31.3478818998716
31.2758201701094
30.0
30.854638422206
32.0
32.6058840664142
34.7971991701245
33.3510638297872
31.7307692307692
30.0946843853821
29.356608478803
32.0
29.2881355932203
27.0
27.0
28.0
28.0
27.484246243335
27.0
27.487414187643
28.0
31.5409836065574
31.1784885220531
27.4695652173913
28.0
30.5225225225225
18.6260869565217
17.5813953488372
17.3478260869565
12.4017699115044
15.0693641618497
29.0438799076213
32.0
32.4780316344464
27.781047675103
26.3288778364936
28.0
27.4741463414634
28.9014084507042
30.8571428571429
28.4318181818182
27.4255129348796
30.0393063583815
30.0393063583815
30.4645476772616
33.8599348534202
34.6382978723404
34.7054263565892
30.1826280623608
29.8880918220947
31.0871241326137
32.0501138952164
33.10556621881
32.3577639751553
32.5433962264151
32.0
32.0
32.659793814433
30.928870292887
30.939226519337
32.0
32.0
34.6104690686608
32.8109313998885
31.7981072555205
32.1268656716418
30.0
30.8520179372197
32.0
28.8389513108614
30.9677419354839
32.0
32.47565351102
32.4838373305527
32.0
30.0
31.044776119403
32.4324324324324
31.304347826087
30.8333333333333
33.0
34.5374376039934
34.4436363636364
32.4923076923077
31.4285714285714
30.0
31.1424541607899
33.1360946745562
35.0
32.1702127659574
30.7815631262525
30.8074534161491
28.9130434782609
29.5909090909091
32.4
33.6363636363636
38.6496815286624
40.3626943005181
33.4615384615385
31.7837837837838
33.2541567695962
36.0986717267552
38.2274590163935
38.1979695431472
39.6601941747573
35.3032258064516
33.3617021276596
36.0677966101695
38.0
38.0
38.0
39.2938209331652
37.5572519083969
31.5492957746479
31.5492957746479
30.0
31.4042553191489
42.8101545253863
40.8455114822547
35.0
46.0
28.6363636363636
30.0
30.6976744186047
35.0
80.0
69.0526315789474
38.2436974789916
41.0
36.4920634920635
38.0
36.9230769230769
43.9107505070994
41.0
38.7837837837838
80.0
57.2248803827751
46.0
33.0
66.4576802507837
21.0936454849498
24.7053824362606
65.010183299389
35.9251559251559
30.4838709677419
35.0
35.0
51.2108382726503
80.0
45.4293628808864
54.2148760330579
46.6666666666667
47.741935483871
42.6512968299712
30.8823529411765
39.2523364485981
48.0
44.6258503401361
41.0
39.1949685534591
33.0
33.0
33.0
35.4820512820513
36.3508771929825
38.7837837837838
41.0
40.0
37.0
35.856406954282
40.0
30.9433962264151
37.0
34.9321357285429
41.0
38.597532767926
37.0
30.5524861878453
34.9321357285429
29.6193015409541
25.0
27.8115501519757
30.0
31.1111111111111
32.0
28.0
30.0
30.0
28.2692307692308
26.9565217391304
25.8433734939759
24.0570522979398
6.3558282208589
4.0
6.73712021136063
18.9940994661422
16.0
13.0114038537161
16.0
20.0
20.0
15.6744966442953
26.0044028618602
25.0
27.1356783919598
23.3009708737864
12.574568288854
10.3514376996805
14.8351648351648
22.702273929138
27.0
29.6612209802236
32.0
28.30078125
30.0
30.0
28.9083735203858
28.8293370944993
31.1450381679389
32.0
27.8388278388278
27.8925619834711
29.8211382113821
28.0
28.0
28.421052631579
25.9549274255157
22.1902017291066
20.0
28.6535008976661
27.9924599434496
27.4275842211345
28.0
28.0
27.4818241903503
28.3366336633663
28.8
28.8188976377953
31.0392609699769
29.309007981756
27.5189283634246
29.6322869955157
29.1324422843256
27.0
27.4478873239437
28.0
28.0
27.4705228031146
27.4426229508197
27.3665158371041
25.9834223096375
27.0742358078603
28.4342963653309
28.5441941074523
33.125
35.3684210526316
30.8396946564886
30.0
28.7575924903368
29.3568281938326
32.0
30.5180533751962
31.5023474178404
32.5743129556927
30.8972691807542
31.3699906803355
30.0465393794749
28.9571263035921
30.0
31.1768488745981
31.0571923743501
30.0
30.0
28.8305084745763
27.4556126192223
27.530082330589
28.0
28.9014084507042
27.0
29.1884498480243
29.1643286573146
28.4080512351327
30.0
30.9927360774818
30.86925795053
30.0
28.9197725837018
29.7944377267231
32.0
32.0
30.8229426433915
30.0
28.4536082474227
29.6261127596439
30.0521739130435
28.0
29.7345132743363
27.1111111111111
25.5464926590538
29.1520295202952
29.9119878603945
29.692007797271
29.7750511247444
27.5060639470783
28.47739888977
20.5272407732865
16.0
16.0
18.6732186732187
21.2041512652829
17.8267759562842
17.7814982973893
19.0
19.0
19.0
21.3159490600364
24.4167962674961
24.4274809160305
28.0701754385965
32.4993498049415
30.3661971830986
25.6047197640118
21.1143514965464
21.4509428805685
29.1557698101838
29.593984962406
27.6338028169014
28.8323353293413
30.8063631376851
29.82689747004
28.9655172413793
30.0
28.9935483870968
29.656338028169
32.4469273743017
32.4299424184261
32.0
32.5058236272879
34.0871654083734
32.5668449197861
30.0
30.0
30.0
30.0
32.0
32.0
33.374613003096
35.7798573975045
37.0
33.909307875895
32.4455112818051
33.3542319749216
34.1421215242019
32.3019850309144
32.9465731246627
29.9640519863582
27.5203426124197
33.3210702341137
35.2547770700637
31.0622710622711
32.4923076923077
31.3323124042879
30.0
31.1571025399812
30.8701134930643
32.5029469548134
32.4135702746365
31.1061452513967
30.0
30.8131241084166
34.1812349639134
29.8580323785803
28.2011605415861
32.7195467422096
30.8962795941375
27.4378378378378
28.0
28.0
30.08
33.8725617685306
37.0
34.6968876860623
32.5399853264857
30.2447257383966
30.1913043478261
30.8059701492537
30.0
33.5616438356164
33.8393515106853
29.9220779220779
30.6428571428572
30.6428571428572
28.0
25.1428571428571
27.7839029768467
35.0
40.7142857142857
41.1225626740947
33.134328358209
31.4285714285714
33.0
33.0
37.0
31.015037593985
36.5675675675676
39.2302158273381
38.0
33.3333333333333
32.0
44.4938271604938
40.0
41.3431151241535
37.0
41.0
41.0
32.4923076923077
33.0
37.0
37.0
41.0
40.0
40.0
45.0
39.8325358851675
43.0
41.9761904761905
44.663829787234
46.0861244019139
35.90573012939
37.9936220208124
35.0
36.4322250639386
33.9529411764706
33.3559322033898
28.7383177570093
31.3559322033898
41.7181208053691
61.6208178438662
45.211970074813
35.0
32.3076923076923
31.356783919598
36.2886597938144
33.0578512396694
29.1666666666667
30.5128205128205
30.8104089219331
48.9624060150376
80.0
35.5555555555556
29.4736842105263
35.0
36.6265060240964
36.1739130434783
35.3239436619718
31.4690721649485
27.94921875
28.0839416058394
31.3194444444444
31.3194444444444
31.0700132100396
32.5013989927252
27.8659160696008
25.0
25.0
28.6478428621536
33.0
33.0
29.8365287588295
28.0
28.0
28.0
27.4519701261911
27.0
26.0228166797797
24.4689889549703
24.0
27.4629963898917
27.0
27.0
22.2040472175379
19.4964945825367
21.7812852311161
25.3729977116705
27.0
27.0
25.8554647599591
24.4809270883631
24.4242099625067
25.0
23.3106105512745
27.852998065764
32.0
11.0497237569061
10.8988764044944
22.462311557789
27.5504587155963
28.0
16.5963636363636
15.5294117647059
24.1378091872792
27.4487343390437
26.1841146465873
27.2302904564315
26.7741935483871
26.3855421686747
30.0
30.0
29.0445859872612
27.4804270462633
28.323124042879
30.0
30.0
28.3728813559322
24.0669406928949
23.9891500904159
27.0
25.0
26.884176182708
28.4835164835165
29.2305271439811
31.0635903207653
30.9278350515464
30.7563025210084
30.0
28.5298621745789
27.0
27.4401722546909
29.1382113821138
27.4703557312253
25.9039010466223
27.0
28.2326951399116
30.0
31.0016420361248
29.44
27.5294117647059
28.9068825910931
30.8021390374332
30.7772020725389
30.0
33.0
32.4685212298682
30.9080902586681
30.9170305676856
29.1428571428571
27.4285714285714
28.0
28.0
28.0
28.0
27.5506519558676
27.0
27.0
27.4571779141104
28.0
28.739837398374
31.2408759124088
33.2885906040268
32.3300970873786
28.4347826086957
27.0
27.0
30.8965517241379
30.9307875894988
28.9745183343692
28.0
28.0
30.0
33.2488479262673
30.0
28.4873949579832
30.0
33.0
38.0
24.7413793103448
35.0
30.0
30.0
28.0
28.0
28.9655172413793
28.0
27.0
27.0
28.0
28.0
28.0
28.0
24.0
19.0
24.0
27.0
30.0
30.0
32.0
32.0
31.0169491525424
30.0
31.2269446672013
30.0
32.375
35.0
30.990635781173
30.0
31.0893032384691
32.0
30.0
28.0
31.4529822675981
37.0
37.0
37.0
27.4909090909091
28.0
30.0
30.0
29.8052126200274
32.0
26.6897746967071
25.0
31.2739965095986
35.0
27.6483050847458
30.0
30.958904109589
32.0
28.9377990430622
32.0
32.9100870125685
37.0
33.0
33.0
33.0
32.0
32.0
33.0
31.0077519379845
32.0
30.7438468550593
28.0
32.4784280222127
32.0
30.0
28.0
32.4482602801627
32.0
29.843302443134
27.0
31.1878172588833
32.0
29.4933333333333
32.0
31.6107483676544
37.0
29.6694021101993
24.0
33.0
33.0
32.0
32.0
33.0
33.0
32.3076923076923
35.0
30.258064516129
28.0
31.2774725274725
33.0
32.396694214876
30.0
32.6179875333927
30.0
30.0
30.0
33.0
37.0
37.0
37.0
31.2345679012346
30.0
31.0791366906475
30.0
32.1469194312796
38.0
34.9547038327526
33.0
37.3555681175806
37.0
34.0438533429188
33.0
31.0503282275711
33.0
33.0
35.0
36.6844919786096
37.0
36.8930067866627
33.0
35.9247027741083
35.0
35.8240141259564
35.0
41.759047182776
40.0
33.0
33.0
35.136690647482
36.0310965630115
35.0
36.2256809338521
37.4121287128713
38.158379373849
36.7723342939481
37.0
36.1937470393179
38.0
36.6666666666667
35.0
32.6158038147139
38.0
35.3239436619718
33.0
35.8300395256917
35.0
40.6465517241379
40.0
38.5419968304279
40.0
35.8453781512605
32.0
39.6878547105562
45.0
31.5985401459854
27.0
33.0
33.0
31.2384341637011
33.0
33.5782983970407
37.0
34.4576687116564
33.0
40.522423288749
48.0
33.0522765598651
35.0
34.070796460177
35.0
36.4950884086444
32.0
35.3763188745604
32.0
32.0
30.0
32.0571428571429
33.0
32.0212765957447
35.0
29.1785714285714
38.0
30.844702467344
28.0
34.7770360480641
37.0
33.4811957569913
32.0
33.0
33.0
32.5101704233095
33.0
32.6509357200976
33.0
27.0151133501259
25.0
26.4679715302491
28.0
32.0
32.0
33.2885906040268
32.0
29.526444263629
32.0
30.0
30.0
28.0
28.0
27.6189111747851
28.0
30.0
30.0
30.0
30.0
32.4623424531202
33.0
28.3366336633663
27.0
30.0121802679659
32.0
32.0
30.0
26.2411347517731
25.0
25.0
25.0
30.0
27.0
29.0425531914894
30.0
27.9310344827586
30.0
30.0
30.0
27.2228989037759
25.0
28.8319672131148
30.0
32.5108323831243
32.0
27.0
28.0
29.1387559808612
28.0
26.3375380600261
25.0
25.9433962264151
25.0
28.2069125492925
32.0
28.3827493261456
27.0
22.4593128390597
27.0
30.0
30.0
22.5752508361204
20.0
25.0
25.0
24.0
24.0
29.0103092783505
30.0
27.0
27.0
25.8591549295775
27.0
30.9505280711506
32.0
25.0
22.0
21.8571428571429
30.0
22.3385932067398
19.0
16.5197740112994
16.0
19.4607268464244
25.0
27.5168990782321
28.0
20.1158774373259
17.0
24.1354903943377
28.0
28.0
28.0
28.9139465875371
28.0
27.3691654879774
25.0
24.4804865686771
24.0
28.0
25.0
30.0
30.0
32.0
28.0
29.16
32.0
30.8641975308642
30.0
27.4374594944913
27.0
28.0
28.0
28.9171122994652
28.0
29.0055248618785
30.0
26.0967918837401
27.0
27.0
27.0
28.9333333333333
30.0
28.9655172413793
28.0
29.9271255060729
32.0
30.0
30.0
30.0
30.0
23.9183442018713
19.0
29.081225033289
28.0
30.0
30.0
28.0
28.0
30.0
30.0
29.2904790782292
28.0
32.5210619469027
33.0
27.5087719298246
27.0
32.4314606741573
32.0
29.3487986743993
32.0
31.4140480591497
33.0
27.4392991239049
27.0
30.7109004739337
32.0
31.1936339522546
35.0
32.0
32.0
32.4923076923077
32.0
29.6830601092896
32.0
32.3850931677019
32.0
32.6069695632995
33.0
32.0
32.0
35.0
35.0
31.2931034482759
30.0
35.2916666666667
