N06431Z
0.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
80.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
41.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
30.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
80.0
0.0
80.0
80.0
80.0
0.0
80.0
0.0
80.0
0.0
80.0
0.0
0.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
0.0
80.0
80.0
0.0
80.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
28.0
30.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
0.0
74.0
80.0
80.0
0.0
80.0
0.0
0.0
80.0
80.0
0.0
80.0
80.0
0.0
80.0
0.0
80.0
0.0
0.0
0.0
80.0
80.0
80.0
0.0
80.0
0.0
80.0
0.0
80.0
0.0
80.0
80.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
80.0
80.0
41.0
17.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
35.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
80.0
80.0
80.0
1.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
80.0
80.0
80.0
80.0
0.0
0.0
80.0
0.0
0.0
80.0
30.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
80.0
80.0
0.0
0.0
0.0
80.0
0.0
80.0
0.0
0.0
0.0
80.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
80.0
35.0
80.0
0.0
0.0
80.0
0.0
80.0
0.0
80.0
35.0
41.0
80.0
80.0
35.0
53.0
54.0
33.0
38.0
43.0
46.0
46.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
0.0
80.0
0.0
80.0
41.0
80.0
27.0
20.0
24.0
25.0
30.0
37.0
37.0
38.0
32.0
28.0
27.0
30.0
35.0
80.0
80.0
80.0
0.0
0.0
80.0
24.0
0.0
0.0
0.0
80.0
80.0
80.0
17.0
12.0
20.0
19.0
25.0
25.0
18.4331797235023
32.0
27.0
19.0
20.0
24.0
24.0
80.0
0.0
80.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
80.0
0.0
80.0
0.0
80.0
41.0
0.0
80.0
80.0
80.0
0.0
80.0
80.0
80.0
80.0
27.0
30.0
35.0
35.0
41.0
37.0
35.0
41.0
80.0
0.0
80.0
80.0
80.0
0.0
80.0
0.0
80.0
80.0
80.0
80.0
0.0
80.0
35.0
19.0
80.0
16.0
20.0
27.0
25.0
22.0
32.0
27.0
80.0
80.0
25.0
80.0
27.0
80.0
25.0
25.0
80.0
24.0
0.0
80.0
0.0
80.0
27.0
0.0
0.0
0.0
0.0
80.0
80.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
80.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
80.0
80.0
33.0
46.0
80.0
41.0
41.0
48.0
35.0
35.0
41.0
80.0
38.0
41.0
48.0
41.0
32.0
43.0
54.0
41.0
43.0
74.0
51.0
40.0
40.0
43.6363636363636
33.0
53.0
37.0
39.1764705882353
74.0
79.2857142857143
37.1428571428572
22.1052631578947
30.0
0.0
80.0
80.0
50.965250965251
33.0
39.4936708860759
38.6206896551724
25.4545454545455
22.1052631578947
30.0
35.8573853989813
34.2857142857143
40.0
30.5327102803738
32.1649484536083
32.3831775700935
30.7894736842105
46.0
74.0
80.0
0.0
19.0
80.0
80.0
25.0
25.0
80.0
80.0
80.0
80.0
80.0
77.1563981042654
76.551724137931
40.0
30.0
80.0
64.3434343434343
42.3181818181818
31.1635514018692
33.6973478939158
42.3246492985972
36.5819861431871
80.0
80.0
26.3013698630137
30.379746835443
12.7810650887574
16.1797752808989
52.9032258064516
40.6306306306306
32.5
27.5862068965517
29.1580041580042
33.3173076923077
56.0
80.0
54.2148760330579
41.0
52.7634245837289
57.0
37.1084337349398
40.0
26.0
32.0
42.2522179974651
37.0
33.1839464882943
41.0
46.6797642436149
80.0
41.5384615384615
30.0
30.699836867863
27.0
24.1818181818182
22.0
30.2950819672131
33.0
27.0
27.0
25.2485549132948
28.0
28.9655172413793
27.0
33.1034482758621
30.0
28.2089552238806
30.0
