N06482K
1.0
1.0
2.0
1.0
3.0
3.0
80.0
80.0
3.0
3.0
1.49068322981366
80.0
3.42857142857143
4.0
3.0
0.0
1.8
3.0
1.97530864197531
80.0
80.0
80.0
4.41717791411043
80.0
0.0
0.0
80.0
0.0
5.78313253012048
3.0
1.0
0.0
4.41717791411043
3.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
1.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.97530864197531
1.0
80.0
0.0
80.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
80.0
32.4324324324324
25.0
1.875
3.0
2.33333333333333
3.0
1.0
1.0
4.36363636363636
8.0
1.5
1.0
1.0
1.0
1.33333333333333
1.0
1.5
1.0
2.15384615384615
6.0
4.8
6.0
2.0
3.0
4.75
19.0
3.0
1.0
80.0
80.0
3.69230769230769
1.0
1.0
0.0
1.69911504424779
1.0
6.04545454545455
4.0
1.61538461538462
3.0
3.5
3.0
1.0
1.0
3.0
0.0
1.0
1.0
0.0
0.0
1.71428571428571
6.0
1.71428571428571
1.0
1.32780082987552
1.0
3.0
3.0
1.47368421052632
4.0
2.0
1.0
3.0
0.0
3.0
3.0
3.95061728395062
3.0
12.0
12.0
3.0
3.0
1.0
1.0
1.0
3.75
6.0
3.0
3.0
5.78313253012048
80.0
3.0
3.0
4.0
7.61904761904762
1.32780082987552
1.0
1.6530612244898
3.46153846153846
1.0
2.4
6.0
1.0
1.0
1.0
5.78313253012048
3.81818181818182
4.62809917355372
5.78313253012048
7.0
4.2
3.5
2.66666666666667
1.0
2.75
1.94117647058824
3.08571428571429
1.17647058823529
1.24610591900312
80.0
1.0
1.0
1.0
2.4
3.0
3.0
1.2
1.0
1.0
1.0
1.0
1.5
3.0
3.0
1.8
1.94117647058824
3.0
3.0
2.14285714285714
1.0
2.14285714285714
2.14285714285714
1.8
1.8
1.0
1.0
3.0
3.0
3.0
1.5
1.0
1.0
0.0
6.0
4.2
3.0
1.8
1.36363636363636
3.72413793103448
4.64516129032258
7.0935960591133
1.49068322981366
1.0
1.0
1.8
3.0
1.0
1.0
3.0
5.85365853658537
13.0434782608696
3.0
3.0
3.71517027863777
1.49068322981366
1.5
3.0
1.0
1.0
0.0
1.0
2.4
1.875
1.0
1.0
1.0
1.0
1.0
1.24610591900312
1.97530864197531
1.0
1.0
1.0
1.0
0.0
80.0
80.0
1.32780082987552
1.5
3.0
0.0
0.0
0.0
80.0
80.0
80.0
1.0
1.0
1.0
1.0
1.0
1.0
1.8
3.0
3.0
3.0
3.0
0.0
0.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
3.0
1.5
1.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
80.0
80.0
1.97530864197531
1.0
1.0
80.0
1.97530864197531
1.0
3.0
3.0
3.0
3.0
3.0
8.37209302325582
2.92682926829268
1.97530864197531
3.95061728395062
1.5
1.0
3.0
3.0
1.5
1.0
1.0
1.28571428571429
4.8
4.8
4.84615384615385
1.8
2.15384615384615
1.88235294117647
1.91803278688525
9.0
9.0
2.66666666666667
2.03225806451613
3.46153846153846
1.0
1.6
10.9090909090909
1.97530864197531
1.90909090909091
3.0
1.0
1.0
1.0
3.0
3.0
1.10526315789474
1.7563025210084
4.75
1.0
1.0
1.5
3.0
3.0
1.58823529411765
1.28571428571429
1.8
1.5
3.0
1.2
1.0
2.14285714285714
3.0
3.0
0.0
0.0
80.0
0.0
80.0
2.92682926829268
1.0
0.0
4.0
4.0
1.0
1.6
3.25
2.5
1.0
1.0
1.8
4.87804878048781
2.92682926829268
4.31137724550898
6.22754491017964
1.8
1.75
5.5
4.71428571428571
3.0
1.0
1.17647058823529
4.0
80.0
10.3225806451613
10.3225806451613
1.97530864197531
3.66666666666667
7.17391304347826
3.0
1.5
1.0
1.0
1.0
1.60975609756098
6.0
1.0
1.84615384615385
1.84615384615385
1.0
1.0
1.0
1.0
4.0
3.0
2.28571428571429
4.8
6.0
0.0
4.0
4.0
4.0
2.90909090909091
1.0
1.73374613003096
80.0
1.97530864197531
1.0
1.0
80.0
5.10638297872341
2.14285714285714
1.5
5.78313253012048
1.19700748129676
1.69565217391304
1.8
2.08
4.0
3.6
4.0
4.69565217391304
3.65217391304348
3.0
2.25
1.6
3.2
3.95061728395062
1.97530864197531
2.14285714285714
1.5
1.0
1.0
1.49068322981366
1.97530864197531
2.8
1.81818181818182
1.0
1.47368421052632
4.0
3.0
3.0
3.0
3.57831325301205
11.0
1.0
1.61538461538462
3.0
3.0
1.5
1.0
1.0
1.97530864197531
80.0
1.0
1.0
1.15384615384615
2.0
2.0
1.0
1.0
1.32780082987552
80.0
80.0
3.0
5.78313253012048
3.3195020746888
3.0
80.0
1.16424116424116
1.16424116424116
1.97530864197531
1.97530864197531
80.0
1.0
80.0
80.0
1.0
1.2
1.2
1.0
1.0
1.0
0.0
1.0
1.0
0.0
1.0
1.0
0.0
0.0
3.0
3.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
80.0
80.0
80.0
0.0
0.0
0.0
1.0
1.0
1.0
1.0
1.0
0.0
3.0
3.95061728395062
80.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
3.0
80.0
80.0
80.0
0.0
0.0
1.0
1.0
6.0
6.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
1.97530864197531
0.0
0.0
0.0
0.0
0.0
80.0
1.97530864197531
1.0
1.0
80.0
0.0
1.5
1.0
1.0
0.0
3.0
3.0
1.15384615384615
1.55555555555556
2.45454545454545
6.0
1.0
4.23076923076923
7.17391304347826
1.15384615384615
1.4
1.5
1.2
3.0
3.51724137931035
8.0
3.81625441696113
3.81625441696113
3.24324324324324
6.66666666666667
1.46341463414634
1.0
1.36363636363636
3.0
1.0
1.0
1.0
80.0
4.87804878048781
2.0
3.24
6.23076923076923
1.8
2.33333333333333
3.47826086956522
3.71517027863777
3.0
1.5
1.5
2.0
1.0
1.0
1.5
4.94117647058824
20.8955223880597
4.87804878048781
2.0
1.5
3.0
4.0
4.0
1.0
1.0
80.0
2.29508196721312
1.5
2.25
2.4
3.0
3.6
4.93827160493827
7.36196319018405
6.0
0.0
80.0
4.76190476190476
1.0
2.28571428571429
1.39130434782609
1.0
1.0
1.8
3.0
1.0
1.8
9.0
0.0
0.0
1.57142857142857
1.0
1.71428571428571
1.55555555555556
1.66666666666667
3.0
0.0
1.0
1.0
1.0
1.0
0.0
0.0
1.66666666666667
3.42857142857143
4.0
1.5
1.0
1.0
1.8
3.0
1.61538461538462
1.8
3.0
1.0
1.47368421052632
1.6
1.32780082987552
3.41030195381883
3.0
0.0
0.0
80.0
2.29508196721312
1.0
1.0
1.0
1.75
3.6
3.0
1.2
1.0
1.0
3.0
1.42105263157895
1.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
80.0
5.78313253012048
1.28571428571429
1.0
80.0
1.28113879003559
1.44444444444444
3.0
1.4
1.5
5.10638297872341
15.2380952380952
5.71428571428571
3.69230769230769
6.26086956521739
1.21621621621622
1.0
1.0
1.0
1.0
1.0
2.28571428571429
3.39130434782609
3.0
3.0
3.0
1.24610591900312
80.0
80.0
1.97530864197531
2.25
1.0
1.0
3.0
4.13793103448276
1.39303482587065
1.97530864197531
1.0
1.0
1.0
1.0
1.0
1.0
2.0
1.6
1.0
1.0
1.0
1.0
1.0
1.0
3.0
0.0
0.0
0.0
0.0
80.0
1.49068322981366
1.90909090909091
3.0
3.0
2.25
1.0
1.0
1.0
1.0
3.0
1.8
1.5
5.78313253012048
80.0
80.0
80.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
3.0
3.0
0.0
0.0
0.0
0.0
1.0
1.2
3.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
3.0
3.0
0.0
0.0
0.0
0.0
0.0
1.0
3.69230769230769
2.66666666666667
1.0
1.0
1.0
1.0
9.0
4.2
3.0
3.0
3.54545454545455
2.2
1.5
1.4
2.0
6.0
3.0
3.0
3.0
1.0
2.02040816326531
7.61538461538462
1.2
1.75
4.0
4.0
1.0
1.23529411764706
1.36363636363636
1.0
1.0
1.66666666666667
3.5
3.25
1.66666666666667
1.12
4.0
1.6
1.0
2.8
4.0
3.0
4.5
3.0
1.61538461538462
2.14285714285714
1.5
1.15384615384615
1.0
1.5
3.0
3.375
3.75
5.5
11.0
6.24324324324324
1.5
1.0
1.0
1.0
1.0
2.14285714285714
3.71517027863777
5.78313253012048
1.5
1.0
1.0
3.5
6.0
2.66666666666667
1.0
1.0
1.0
0.0
3.0
2.0
2.33333333333333
3.0
3.0
3.0
0.0
0.0
3.0
5.24271844660194
13.0434782608696
3.42857142857143
7.2
8.54237288135593
6.62068965517241
4.66666666666667
3.0
3.0
1.90909090909091
1.5
1.8
1.0
0.0
1.0
1.0
3.0
3.0
1.0
1.0
1.0
0.0
1.28571428571429
3.0
1.0
1.0
3.0
3.0
5.82352941176471
11.0
1.0
1.0
3.0
3.0
1.0
1.0
3.0
3.0
4.90909090909091
6.0
4.66666666666667
3.0
1.42105263157895
1.0
1.36363636363636
3.0
3.0
0.0
80.0
80.0
1.5
3.0
7.71428571428572
6.0
1.97530864197531
80.0
2.73684210526316
4.0
4.0
4.0
1.0
1.0
1.8
1.0
1.15384615384615
3.0
1.0
0.0
1.81818181818182
1.0
1.0
1.0
80.0
0.0
5.07692307692308
11.0
0.0
0.0
8.67469879518072
80.0
0.0
1.0
1.0
1.0
3.0
0.0
1.0
0.0
1.0
1.0
1.5
1.0
1.8
3.0
4.41717791411043
80.0
80.0
0.0
80.0
80.0
3.21951219512195
4.0
3.85542168674699
1.0
3.0
3.0
3.95061728395062
80.0
1.0
1.0
0.0
0.0
80.0
80.0
1.0
0.0
80.0
80.0
0.0
0.0
80.0
0.0
0.0
1.0
1.0
1.0
3.0
3.0
0.0
0.0
4.0
4.0
1.5
1.0
1.0
1.0
0.0
0.0
0.0
0.0
1.0
3.0
2.28571428571429
1.0
80.0
0.0
1.0
0.0
80.0
80.0
80.0
80.0
1.0
1.0
0.0
0.0
1.0
1.0
0.0
80.0
0.0
0.0
80.0
0.0
1.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
2.90909090909091
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.97530864197531
80.0
80.0
0.0
0.0
0.0
3.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.0
0.0
0.0
0.0
1.0
0.0
4.0
4.0
1.32780082987552
1.0
3.0
0.0
1.0
1.0
2.0
3.0
80.0
80.0
2.28571428571429
4.0
1.15384615384615
3.0
1.0
0.0
0.0
0.0
9.30232558139535
4.0
4.0
4.0
4.69437652811736
3.0
4.41717791411043
80.0
80.0
80.0
3.0
3.0
3.0
0.0
1.0
1.0
3.27272727272727
4.0
1.0
1.0
1.97530864197531
80.0
1.0
0.0
0.0
0.0
0.0
3.0
1.0
1.0
1.97530864197531
80.0
1.0
1.0
1.0
1.0
80.0
80.0
1.97530864197531
80.0
1.86206896551724
1.0
1.0
1.0
1.6
4.0
1.90909090909091
1.0
80.0
3.0
2.64705882352941
9.0
1.32780082987552
1.0
8.0
0.0
80.0
80.0
1.15384615384615
1.0
3.0
0.0
1.0
0.0
3.0
0.0
4.41717791411043
3.0
0.0
0.0
80.0
0.0
0.0
0.0
0.0
0.0
2.29508196721312
1.0
1.0
1.0
1.5
3.0
1.19700748129676
1.0
4.93827160493827
80.0
8.0
0.0
3.95061728395062
80.0
1.0
1.0
0.0
0.0
0.0
0.0
2.3448275862069
1.0
3.0
1.0
0.0
0.0
8.37209302325582
3.0
5.32258064516129
3.0
3.5
3.0
1.61538461538462
9.0
3.0
3.0
1.0
1.0
1.0
0.0
1.0
0.0
4.0
4.0
1.4
3.0
0.0
0.0
0.0
0.0
1.0
0.0
3.5
3.0
1.0
1.0
1.97530864197531
1.0
1.0
1.0
1.86206896551724
6.0
80.0
80.0
1.0
0.0
3.0
3.0
1.97530864197531
80.0
3.42857142857143
4.0
1.19700748129676
