N06611G
25.0
33.0
30.0
27.0
28.0
30.0
27.0
28.0
28.0
28.0
28.0
33.0
32.0
28.0
27.0
27.0
28.0
32.0
28.0
30.0
32.0
28.0
28.0
33.0
28.0
32.0
30.0
38.0
30.0
33.0
33.0
28.0
32.0
27.0
32.0
30.0
30.0
30.0
33.0
33.0
28.0
27.0
37.0
28.0
32.0
30.8433734939759
30.0
30.0
30.0
30.7610146862483
38.7085828343313
34.2045454545455
28.0
32.3283582089552
32.0
28.0
25.0
33.0
27.0
30.0
28.0
37.0
33.0
30.0
32.0
37.0
33.0
30.0
33.0
35.0
33.0
32.0
40.0
33.0
35.0
43.0
37.0
30.0
28.0
35.0
35.0
30.0
28.0
37.0
28.0
33.0
37.0
35.0
35.0
33.0
30.0
30.0
30.0
30.0487804878049
33.0
33.0
30.0
30.0
30.0
33.0
35.0
35.0
30.0
28.0
33.0
30.0
28.0
27.0
28.0
32.0
28.0
28.0
28.0
33.0
27.0
30.0
28.0
35.0
27.0
28.0
33.0
30.0
28.0
33.0
32.0
32.0
30.0
32.0
32.0
28.0
28.0
30.0
25.0
28.0
27.0
27.0
27.0
25.0
30.0
30.0
28.0
32.0
25.0
28.0
30.0
28.0
30.0
28.0
28.0
27.0
27.0
27.0
30.0
27.0
27.0
27.0
27.0
28.0
30.0
32.0
28.0
30.0
28.0
27.0
27.0
28.0
28.0
30.0
27.0
27.0
27.0
28.0
27.0
29.3873684210526
28.0
28.0
28.0
25.0
27.0
27.0
25.0
25.0
28.0
25.0
28.0
30.0
28.0
30.0
27.0
27.0
27.0
22.0
27.0
27.0
27.0
28.0
27.0
27.0
25.0
27.0
27.0
27.0
28.0
27.0
27.0
28.0
27.0
30.0
27.0
24.0
24.0
28.0
27.0
24.0
25.0
25.0
27.0
25.0
25.0
27.0
24.0
27.0
28.0
25.0
24.0
27.0
24.0
25.0
25.0
30.0
25.0
25.0
24.0
25.0
25.0
27.0
27.0
25.0
28.0
24.0
28.0
28.0
27.0
25.0
28.0
25.0
28.0
27.0
28.0
27.0
25.0
25.0
25.0
24.0
28.0
27.0
30.0
27.0
27.0
30.0
25.0
28.0
28.0
32.0
30.0
28.0
30.0
27.0
32.0
30.0
28.0
28.0
30.0
27.0
25.0
30.0
27.0
32.0
32.0
28.0
30.0
25.0
30.0
25.0
28.0
35.0
27.0
30.0
30.0
30.0
30.0
27.0
27.0
27.0
30.0
28.0
28.0
27.0
33.0
27.0
30.0
28.0
28.0
27.0
27.0
24.0
30.0
40.0
27.0
30.0
32.0
30.0
28.0
33.0
30.0
28.0
27.0
25.0
30.0
35.0
33.0
32.0
24.0
32.0
32.0
25.0
25.0
28.0
30.0
27.0
28.0
33.0
33.0
28.0
28.0
31.4385964912281
35.0
33.4769230769231
27.8850682995761
26.313079299691
28.0
28.0
30.0
33.0
32.0
28.0
28.0
33.0
28.0
32.0
30.0
28.0
27.0
32.0
33.0
27.0
28.0
28.0
32.0
32.0
33.0
30.0
30.0
43.0
35.0
25.0
30.0
32.0
27.0
32.0
30.0
32.0
37.0
33.0
41.0
33.0
33.0
33.0
30.0
30.0
30.0
28.9044943820225
32.0
27.0
38.0
32.0
32.0
37.0
28.0
32.0
30.0
30.0
30.0
30.0
30.0
32.0
28.0
33.0
32.0
30.0
30.0
37.0
32.0
35.0
30.0
35.0
32.0
32.0
32.0
35.0
25.0
33.0
27.0
28.0
33.0
32.0
30.0
28.0
30.0
30.0
33.0
32.0
