N06482F
30.0
33.0
33.0
30.0
32.0
30.0
30.0
33.0
37.0
35.0
33.0
38.0
28.0
38.0
35.0
37.0
35.0
35.0
37.0
37.0
33.0
33.0
33.0
41.0
37.0
33.0
37.0
40.0
35.0
35.0
37.0
35.0
38.0
41.0
35.0
38.0
38.0
38.0
35.0
35.0
33.0
32.0
37.0
33.0
35.0
33.7349397590361
32.0
34.8333333333333
38.8778877887789
36.8992248062016
35.15
38.0
37.6502092050209
39.9051254089422
41.0
37.0
35.0
38.0
37.0
33.0
37.0
38.0
38.0
37.0
37.0
35.0
37.0
40.0
37.0
37.0
35.0
40.0
33.0
35.0
33.0
33.0
33.0
40.0
32.0
35.0
37.0
30.0
37.0
33.0
37.0
41.0
37.0
33.0
41.0
41.0
33.0
33.0
33.0
31.3663366336634
33.0
35.0
32.0
38.0
32.0
35.0
38.0
27.0
33.0
37.0
43.0
32.0
35.0
38.0
27.0
37.0
32.0
32.0
35.0
32.0
30.0
38.0
35.0
48.0
33.0
35.0
35.0
30.0
35.0
33.0
30.0
28.0
33.0
32.0
32.0
32.0
38.0
27.0
32.0
32.0
33.0
30.0
32.0
35.0
37.0
28.0
35.0
30.0
32.0
33.0
32.0
30.0
28.0
33.0
28.0
32.0
28.0
32.0
28.0
33.0
32.0
33.0
27.0
32.0
32.0
33.0
32.0
33.0
33.0
30.0
33.0
32.0
32.0
35.0
32.0
35.0
35.0
32.0
32.0
33.0
33.0
33.0
27.0
37.0
37.0
33.0
30.0
32.0
32.0
32.0
30.0
38.0
33.0
28.0
37.0
28.0
32.0
33.0
30.0
28.0
30.0
33.0
32.0
30.0
30.0
30.0
27.0
33.0
30.0
32.0
28.0
28.0
33.0
33.0
27.0
32.0
22.0
35.0
30.0
32.0
33.0
30.0
32.0
35.0
30.0
32.0
30.0
14.0
9.0
9.0
8.0
16.0
11.0
8.0
11.0
6.0
9.0
14.0
20.0
14.0
24.0
30.0
27.0
33.0
35.0
33.0
37.0
30.0
35.0
32.0
32.0
35.0
32.0
30.0
28.0
28.0
33.0
33.0
32.0
33.0
27.0
33.0
35.0
32.0
35.0
33.0
32.0
35.0
33.0
37.0
28.0
32.0
37.0
30.0
33.0
35.0
30.0
32.0
33.0
33.0
33.0
32.0
30.0
33.0
35.0
32.0
32.0
33.0
37.0
32.0
37.0
30.0
32.0
35.0
32.0
33.0
32.0
32.0
35.0
35.0
32.0
35.0
33.0
33.0
32.0
33.0
32.0
32.0
35.0
35.0
35.0
35.0
32.0
32.0
35.0
33.0
38.0
37.0
35.0
35.0
33.0
35.0
33.0
33.0
38.0
40.0
37.0
35.0
33.0
35.0
37.0
33.0
35.0
35.0
33.0
35.0
38.0
37.0
37.0
35.0
35.0
38.0
38.0
37.4517203107658
35.3239436619718
34.9184247538678
37.0
34.7653149266609
38.0
35.0
40.0
38.0
35.0
37.0
45.0
37.0
41.0
37.0
38.0
40.0
38.0
37.0
40.0
35.0
38.0
35.0
40.0
41.0
41.0
37.0
33.0
40.0
38.0
37.0
54.0
41.0
35.0
38.0
30.0
33.0
33.0
35.0
33.0
28.0
41.0
41.0
41.0
41.8764845605701
30.0
38.0
32.0
38.0
43.0
35.0
37.0
45.0
38.0
37.0
37.0
33.0
37.0
30.0
41.0
35.0
33.0
32.0
25.0
38.0
41.0
32.0
35.0
28.0
35.0
35.0
41.0
32.0
32.0
37.0
35.0
37.0
32.0
37.0
35.0
37.0
37.0
28.0
38.0
35.0
32.0
33.0
43.0
35.0
32.0
35.0
32.0
38.0
32.0
38.0
32.0
32.0
32.0
35.0
35.0
33.0
32.0
32.0
33.0
32.0
30.0
33.0
35.0
32.0
30.0
33.0
32.0
32.0
32.0
35.0
32.0
32.0
32.0
30.0
35.0
30.0
32.0
35.0
35.0
35.0
32.0
33.0
35.0
37.0
33.0
33.0
32.0
37.0
37.0
24.0
28.486646884273
28.0
32.0
28.0
22.0
30.0
33.0
32.0
33.0
30.0
30.0
32.0
30.0
33.0
32.0
32.0
32.0
33.0
27.0
27.0
33.0
25.0
32.0
30.0
30.0
32.0
32.0
32.0
37.0
35.0
35.0
30.0
32.0
33.0
32.0
33.0
28.0
30.0
33.0
32.0
33.0
33.0
30.0
30.0
33.0
28.0
35.0
35.0
32.0
35.0
30.0
35.0
33.0
32.0
33.0
28.0
35.0
32.0
33.0
32.0
33.0
37.0
32.0
35.0
30.0
33.0
32.0
32.0
32.0
35.0
32.0
33.0
33.0
30.0
33.0
37.0
33.0
37.0
35.0
30.0
32.0
32.0
33.0
41.0
37.0
33.0
30.0
37.0
35.0
32.0
33.0
32.0
37.0
37.0
30.0
28.0
33.0
30.0
30.0
38.0
30.0
35.0
33.0
33.0
30.0
38.0
33.0
40.0
40.0
40.0
35.0
35.0
35.0
32.5581395348837
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
35.0
35.0
35.0
35.0
35.9722222222222
35.1535508637236
33.7343532684284
35.0
35.6861157693865
35.0
36.4518518518519
35.0
37.7304964539007
37.0
36.2357471790591
35.3488372093023
36.7213114754098
40.0
37.0588235294118
48.0
33.0
80.0
35.0
35.0
35.0
35.0
48.6956521739131
41.0362694300518
37.6265449841909
41.0
67.2131147540984
38.0
35.0
41.0
35.0
80.0
35.0
80.0
80.0
80.0
80.0
30.0
40.0
35.0
53.0
80.0
27.0
0.0
80.0
80.0
80.0
53.0
33.0
37.0
80.0
30.0
80.0
28.0
53.0
27.0
35.0
33.0
35.0
38.0
30.0
38.0
37.0
28.0
28.0
32.0
32.0
32.0
33.7723076923077
33.0
30.0
35.0
32.0
32.0
28.0
32.0
30.0
33.0
28.0
28.0
33.0
28.0
30.0
30.0
30.0
35.0
32.0
30.0
33.0
28.0
27.0
27.0
24.0137299771167
28.0
30.0
30.0
28.9977728285078
28.0
27.4279675942233
27.0
28.4938524590164
29.1533180778032
28.0
27.4477812640072
27.0
29.5592417061611
29.593037214886
27.0
28.3130699088146
31.1855670103093
30.8373786407767
29.1533180778032
29.0376210858301
29.0858725761773
28.3130699088146
29.7265415549598
30.1723237597911
26.4692482915718
29.1970802919708
30.0
28.0
27.0
32.0
30.0
33.0
30.0
27.0
27.0
28.0
30.0
27.0
27.0
27.0
27.4507512520868
30.4137931034483
33.0
27.9850746268657
25.0
26.9662921348315
30.0
28.9740566037736
29.5286284953396
32.0
32.0
31.0905485789822
27.063339731286
27.7004140007527
29.5619047619048
29.7142857142857
32.0
28.9264544456641
27.4029850746269
27.4447058823529
27.5073068893528
28.0
29.0082644628099
30.9758656873033
32.0
30.9213483146067
30.0
28.115027027027
27.0
28.4704519119351
27.0
32.0
32.0
27.4362818590705
30.0
27.5261538461538
27.0
18.0214592274678
17.0
15.6045627376426
12.0
5.34265734265734
4.0
6.0
6.0
4.77018633540373
4.0
7.73626373626374
12.0
5.52542372881356
4.0
6.0
6.0
6.71844660194175
8.0
6.0
6.0
4.0
4.0
4.05
6.0
3.46909090909091
4.0
3.47217806041335
3.0
4.0
4.0
8.51517027863777
8.0
4.83627204030227
4.0
4.0
4.0
4.84897959183674
6.0
9.0
9.0
7.08510638297872
6.0
9.63685636856369
28.0
28.9305135951662
30.0
34.1286031042129
37.0
32.0
32.0
29.7
27.0
32.7656675749319
30.0
35.0
35.0
32.1100917431193
35.0
32.3436754176611
32.0
32.5479452054795
32.0
31.0791366906475
30.0
32.5054229934924
37.0
34.6059544658494
32.0
31.0094212651413
30.0
34.6442906574394
37.0
34.784645098986
37.0
32.0
32.0
33.9705882352941
33.0
33.0801687763713
32.0
33.8393515106853
35.0
33.9846663903854
33.0
34.819391634981
33.0
29.5934959349594
32.0
33.1745009658725
35.0
33.6078157711096
32.0
30.0
30.0
32.5256673511294
33.0
22.8656855874796
19.0
6.50717703349282
8.0
33.9510086455331
35.0
30.8661417322835
30.0
34.4854368932039
32.0
38.8850174216028
32.0
31.4415781487102
28.0
32.0
33.0
33.0
33.0
32.4923076923077
41.0
39.948717948718
58.4615384615385
51.5254237288136
49.0
38.0
38.0
33.0
33.0
37.0887290167866
38.0
38.0
38.0
37.8947368421053
80.0
30.472972972973
22.0
80.0
80.0
42.1621621621622
30.0
80.0
80.0
37.8378378378378
28.0
31.2941176470588
38.0
46.0606060606061
80.0
58.9944134078212
33.0
32.5862068965517
37.0
54.1935483870968
30.0
30.0
0.0
57.9505300353357
41.0
80.0
80.0
80.0
80.0
54.2148760330579
41.0
80.0
80.0
41.6504854368932
30.0
38.3689839572193
41.0
35.6521739130435
41.0
31.4285714285714
30.0
29.1147540983607
37.0
34.5205479452055
30.0
30.2603773584906
33.0
34.5232974910394
43.0
33.2673267326733
35.0
30.089552238806
32.0
37.3211963589077
35.0
35.0
35.0
35.0
33.0
32.0
32.0
29.2179261862917
25.0
29.8666666666667
28.0
28.8612565445026
30.0
30.2495726495727
32.0
32.0
32.0
31.4285714285714
33.0
31.1666666666667
33.0
31.3291139240506
30.0
26.7755102040816
24.0
30.0536672629696
32.0
31.2015758371635
32.0
29.4841083974573
32.0
28.0
32.0
34.8346744696416
33.0
31.3650151668352
33.0
30.8338480543545
30.0
29.1375
28.0
26.8269230769231
25.0
32.4699403396053
32.0
30.0
30.0
26.3322884012539
28.0
28.0125
30.0
30.1929460580913
27.0
31.0193204530313
30.0
28.0
28.0
30.5079030558483
28.0
30.0
30.0
28.5523613963039
27.0
27.4964028776978
28.0
27.6140592694693
28.0
27.0
27.0
33.4661354581673
35.0
30.0
30.0
27.5348242811502
27.0
27.6025369978858
24.0
27.0
27.0
28.7834577828834
29.9815384615385
29.06463878327
27.3234200743494
27.1371769383698
31.5852442671984
32.487636572743
29.9842519685039
30.3207036535859
30.066887616752
28.0
27.4715492957746
27.0
27.0
27.5803167420815
29.5849056603774
32.0
30.9307875894988
24.5653305570016
22.0
22.0
11.672406551869
8.42420749279539
5.42765273311897
5.36842105263158
6.90173410404624
7.17697228144989
7.15481171548117
7.66872682323857
11.0
6.0
4.79458239277652
6.16393442622951
9.70322580645161
8.0
8.0
4.59836065573771
4.45677694770544
5.29537366548043
3.45310015898251
3.42570951585977
4.0
4.76102088167053
6.0
4.92903225806452
3.4315424610052
3.38691588785047
5.19796954314721
4.33082706766917
3.0
4.14893617021277
4.71111111111111
4.0
1.64077669902913
1.45714285714286
4.03636363636364
4.05555555555556
3.44223107569721
3.39501779359431
3.0
3.0
3.48122866894198
4.0
4.75113122171946
4.76146788990826
5.34317343173432
5.36329588014981
5.65540540540541
9.87941787941788
11.4561234329798
14.9821958456973
25.6076326774001
33.2159406858202
31.8276374442793
30.0
31.259765625
29.9513776337115
28.8592394929953
31.534749034749
30.4448105436573
31.1111111111111
34.1317037577527
37.6170839469809
38.9320029563932
32.1286031042129
32.9886982000837
31.1407624633431
29.8243626062323
32.0
33.9844082211198
34.8857142857143
34.6656151419558
34.6656151419558
33.8939051918736
32.1897810218978
31.5315315315315
35.0
32.8951048951049
32.4339848424412
33.7991927346115
33.1168201648085
33.4722768383799
32.5545851528384
30.9831181727905
33.5385913116828
34.0564448188711
33.0
33.0
35.9135399673736
31.7763157894737
15.75
8.98245614035088
9.16222760290557
13.0490593876798
19.9402985074627
31.0772578890098
30.0
32.8798683488755
31.2795419052577
31.1949286846276
37.0
35.9322974472808
33.5580524344569
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
29.7142857142857
28.0
28.0
30.6976744186047
33.0
25.0
38.1764916041443
38.8976377952756
34.8281505728314
38.6737588652482
35.2488133093691
33.0
47.1219512195122
44.9518072289157
38.2436974789916
43.9475982532751
45.7900552486188
37.0
33.0
33.0
31.5756385068762
41.0
34.1286031042129
30.020618556701
31.7433155080214
66.4576802507837
42.4581005586592
42.4581005586592
80.0
43.7410071942446
43.7410071942446
43.3555259653795
41.4565826330532
41.6438356164384
38.0
80.0
32.6993865030675
34.317907444668
32.0
36.8166089965398
45.1612903225807
41.9653179190751
39.4216216216216
41.2459016393443
38.1790591805766
45.0
80.0
46.1176470588235
35.0
35.0
35.0
32.9411764705882
31.9565217391304
43.6363636363636
80.0
51.8284424379233
34.317907444668
34.0425531914894
40.7272727272727
29.2268041237113
33.0827586206897
33.2753623188406
33.6986301369863
38.502538071066
35.3743409490334
32.6080760095012
33.0
31.4285714285714
30.8866995073892
36.4331210191083
36.3243243243243
35.839483394834
37.997432605905
34.4048653344917
35.0459242250287
33.4913793103448
29.0131578947368
28.0
28.0
28.0
28.0
32.4632152588556
34.9656357388316
31.152
30.9383886255924
32.5340179717587
30.7083333333333
28.0
29.6936936936937
36.9951219512195
38.5
29.9136690647482
30.2464698331194
32.524246395806
33.9306184012066
34.0149547422275
30.9800796812749
30.9677419354839
29.2277227722772
29.0642201834862
32.0
32.0
27.5330156569095
28.5973282442748
30.0
31.0128055878929
32.0
29.0869117141876
28.1381733021077
28.9385474860335
29.1402714932127
30.9947643979058
31.2223016440315
26.1994609164421
27.3865030674847
29.3720397249809
28.4550898203593
28.9032258064516
28.0
27.3121387283237
27.0
28.1622516556291
30.0
28.2408874801902
27.5397601066193
28.9311163895487
28.277027027027
26.0705289672544
26.6212970376301
28.8639551192146
28.3718244803695
27.0
29.682119205298
31.0975609756098
28.8268156424581
29.7827298050139
31.1779141104295
30.0
29.0705339485827
30.3212435233161
31.3688212927757
28.9375402446877
29.3493975903614
29.5342465753425
26.2935990801073
27.7915632754342
32.0
32.4923076923077
31.3650151668352
30.9141274238227
27.1058823529412
24.0
27.6734693877551
32.3926380368098
29.8660446517827
26.3524201202151
27.1028037383178
30.0
28.3526011560694
28.1063122923588
31.1731843575419
29.6770538243626
28.5990888382688
28.8549618320611
28.0
28.0
28.0
30.1438515081207
29.5155279503106
27.524838012959
28.0
30.1331194867682
33.0
33.0
28.0
27.4302525128708
27.0
13.8947368421053
9.0
8.45525090532851
8.42926829268293
8.49162011173184
8.48393194706994
7.07262569832402
8.23959094229365
13.7979094076655
9.94069289489137
8.41440303221731
8.0
9.26315789473684
8.03023758099352
7.14049586776859
12.2457496136012
19.5297279140074
5.28934559221201
4.55172413793103
4.47540983606557
3.0
3.0
3.45142857142857
4.0
1.56962025316456
1.55855855855856
3.41509433962264
3.45833333333333
3.0
3.0
1.52980132450331
1.43661971830986
3.39066339066339
3.36551724137931
3.0
4.38766519823789
5.38842975206612
5.472
6.85185185185185
4.02197802197802
3.0
3.0
4.43478260869565
5.2054794520548
5.46379044684129
10.1523500810373
7.76208178438662
6.79173290937997
9.40105078809107
7.84842883548983
6.90265486725664
8.48252536640361
9.0
9.0
11.3903878583474
20.9528907922912
28.7179487179487
32.4347312463083
30.3790173623938
32.1212947189097
36.0509852987175
33.4703025775121
30.8351177730193
30.0
30.0
31.2302839116719
33.0
30.6009693053312
28.0
30.0151693915389
31.6371681415929
32.5285714285714
27.9166666666667
27.2340425531915
33.5635179153094
35.0
33.5520684736091
33.5066208925944
36.0025273799495
37.0
34.517353077279
32.0
32.0
32.0
32.5289256198347
33.0
33.0
26.7508305647841
23.0913838120104
24.8205128205128
33.0
30.1714285714286
28.8
33.0757575757576
34.7817745803357
32.0
33.4023128423615
32.1621621621622
33.0017152658662
34.3188405797102
34.702434177844
36.2099644128114
36.3636363636364
34.2325581395349
33.054221002059
36.4837905236908
36.3956215793589
33.9991589571068
33.0
32.5108323831243
32.4507042253521
34.0140845070423
30.2702702702703
32.4032258064516
40.709219858156
38.6826347305389
36.5887207702889
34.0294627383016
34.0819672131148
37.7631578947368
41.0
41.0
41.0
38.9457202505219
42.177033492823
40.0480549199085
38.4415584415584
38.6086956521739
33.7367706919946
33.4264487369985
38.7169373549884
41.0
40.0
32.0
28.0
30.5454545454545
33.273381294964
37.0
39.8563734290844
45.0761421319797
37.0
35.0
37.0322580645161
39.2302158273381
43.2453987730061
53.0
37.0
35.0
37.7631578947369
41.0
41.0
41.5521885521886
40.0708446866485
53.2484076433121
37.7057356608479
36.2322580645161
68.9230769230769
43.0769230769231
35.0
38.8675799086758
36.3504823151125
35.0
33.9705882352941
41.0362694300518
47.6348547717842
52.3404255319149
80.0
48.6956521739131
35.0
50.1720841300191
41.0
35.2214765100671
32.0
32.0
32.0
80.0
30.0
36.5346534653465
41.0
40.0
30.9152542372881
35.6864
41.0
36.13353115727
38.0
38.9268292682927
40.0
34.2857142857143
34.0615384615385
37.1411764705882
31.9469026548673
29.9262569832402
30.0
33.4138273238505
35.0
31.726618705036
29.0489913544669
31.1949286846276
37.0
33.0
31.1549295774648
29.8621825431221
31.2386706948641
32.8853585229712
34.8550724637681
34.6656151419558
31.5503875968992
30.9217046580773
30.7259953161593
31.3986679352997
27.9367695534912
25.8491508491509
27.0
32.0
29.7756097560976
29.3980028530671
32.0
29.8291457286432
28.0
28.8571428571429
29.0632911392405
29.9691252144082
34.6392779333956
33.8090349075975
30.9243697478992
30.8483290488432
28.3064516129032
27.4640625
29.69558101473
32.0
35.8828967642527
36.9419795221843
32.4677419354839
30.9836065573771
28.9194915254237
30.0992761116856
30.0992761116856
26.2414800389484
26.3975155279503
29.0
28.7924528301887
27.5625
28.2481751824818
28.9156626506024
27.4576271186441
29.2816901408451
33.0
30.6168224299065
31.437125748503
33.5731414868106
32.5450121654501
30.0102564102564
28.0
26.2214983713355
27.2486772486772
30.8351177730193
32.0
29.6606896551724
28.9364548494983
32.953125
32.8541226215645
28.9292423293676
27.4295283282166
24.3513909224012
24.1895734597156
29.8867924528302
30.9481668773704
30.9580463368817
29.8666666666667
29.0032573289902
28.9221556886228
28.0
28.0
30.3929515418502
30.0026007802341
27.3980343980344
29.1186004630821
30.0260972716489
27.4173602853746
28.94906020158
30.9677419354839
31.0041103934234
31.0136336692353
26.878612716763
25.0
24.5077872465472
25.703794369645
27.5230460921844
25.1208791208791
