N06431X
44.527352297593
55.8620689655173
62.2222222222222
74.0
57.0
53.0
0.0
80.0
80.0
48.0
51.0
61.0
49.0
54.0
74.0
53.0
74.0
41.0
46.0
53.0
37.0
56.0
54.0
53.0
48.0
57.0
54.0
46.0
43.0
53.0
37.0
46.0
48.0
48.0
45.0
53.0
46.0
48.0
54.0
48.0
49.0
53.0
53.0
53.0
44.8041237113402
45.0
38.0
43.0
37.0
41.0
32.0
38.0
48.0
38.0
38.0
37.0
41.0
46.0
38.0
38.0
38.0
43.0
43.0
41.0
41.0
40.0
37.0
37.0
38.5087378640777
37.0
35.0
40.0
41.3796040025548
43.0
39.6945380984491
37.488909863143
39.5661948376353
36.5675675675676
33.0
35.0992366412214
38.0
38.0
38.0
37.7389352148813
35.955848884843
37.4761029411765
39.5661948376353
36.5675675675676
40.4511071379453
42.9711538461538
37.5281291668418
41.9405267629567
39.2760715491056
40.0
40.3175416133163
37.0
41.0
37.0
43.0
38.0
38.0
40.0
37.0
41.0
43.0
43.0
38.0
40.0
38.3226397800183
38.4415584415584
40.0
38.3916990920882
39.4286671131949
44.0165031222123
41.0488754325259
41.3660442900565
40.4822636866926
38.247191011236
40.0
39.0227743271222
38.974358974359
38.2635539262975
38.1300644088926
42.3011015911873
38.9927184466019
37.3778307508939
40.0
40.0
40.4988775255675
41.9660976196201
39.5006896551724
40.6758957654723
41.8151892781566
38.0
41.5395778364116
46.0
43.2523927209988
43.0
38.3033788641265
40.0
40.5311693102176
41.0
37.9153605015674
41.0
40.4724131852635
40.0
40.0
40.0
32.5865429234339
33.0
36.6081081081081
43.0
35.0
35.0
34.4717765894237
37.0
35.0
35.0
38.0
38.0
35.8496592844974
37.0
40.5510026155187
38.0
34.7715220949264
37.0
40.2536496350365
43.0
46.0
43.0
32.9422066549913
38.0
37.2670807453416
35.0
34.4497254307896
37.0
38.9078855547802
35.0
13.3218997361478
27.0
31.1945905334335
30.0
38.0
38.0
33.0
33.0
35.0065422359053
33.0
41.2048192771084
45.0
38.7581773799837
37.0
40.7906458797327
45.0
40.5009701887458
40.0
39.0289201877934
41.0
37.2430471584039
40.0
45.0
45.0
38.9199255121043
40.0
43.7756286266925
46.0
41.3198263386397
40.0
42.688
46.0
46.6234967622572
48.0
46.2077012835473
48.0
48.4753747323341
49.0
45.0
45.0
50.4648729446936
53.0
50.1136363636364
51.0
46.7120743034056
48.0
46.1652281134402
48.0
45.5239327296248
45.0
42.5857766687461
41.0
46.0
46.0
46.7716535433071
45.0
48.5023084025854
48.0
45.3047473200613
48.0
50.1428571428572
48.0
44.1414350891746
45.0
44.5939177101968
48.0
42.8673835125448
40.0
46.0404040404041
53.0
48.9805615550756
51.0
46.3636363636364
45.0
49.02
57.0
48.0
48.0
48.0
53.0
53.0
53.0
50.5909090909091
37.0
40.1415094339623
48.5636942675159
49.2906151419559
51.0
45.0422535211268
41.0
53.0
48.0
52.4806629834254
49.0
52.6829268292683
54.0
56.6153846153846
64.0
44.0924369747899
53.0
74.0
74.0
67.3731343283582
61.0
62.7678571428572
74.0
61.7637795275591
53.0
46.9359267734554
43.0
46.6740506329114
49.0
51.1578947368421
48.0
50.2645161290323
46.0
21.0936454849498
17.0
38.8396946564886
53.0
46.7307692307692
45.0
43.2421875
45.0
41.9748953974895
38.0
54.0843989769821
57.0
46.6666666666667
30.0
51.7511045655376
53.0
38.7837837837838
41.0
63.7593984962406
53.0
48.5448916408669
48.0
46.3519313304721
45.0
58.8041060735672
54.0
54.6916113458057
59.0
46.0
46.0
47.4526315789474
46.0
43.8830667402096
40.0
46.9962658700523
48.0
48.0
48.0
48.5487456335345
49.0
45.2309982139313
41.0
45.5897836270355
49.0
43.5457611873173
38.0
43.5649663137632
41.0
39.7029876977153
41.0
37.7631578947369
35.0
38.54694996573
37.0
43.4117647058824
45.0
34.4051835853132
38.0
43.0
41.0
42.1230398069964
45.0
46.9554896142433
48.0
45.6763485477178
48.0
43.0
45.0
43.8479685452163
41.0
38.0
38.0
39.5272802998751
45.0
43.8548707753479
43.0
43.3759507424846
41.0
38.3038025084611
37.0
40.0
40.0
38.8923939712583
40.0
37.0
37.0
43.0526092490454
41.0
41.0
41.0
42.5688073394496
45.0
33.0538172715895
30.0
32.5579923129098
28.0
38.9293954776188
38.0
41.5231458437033
43.0
39.417667238422
38.0
33.8271604938272
30.0
32.7781715095677
37.0
37.4621149042465
37.0
40.6243093922652
43.0
40.4528912252325
41.0
45.0
45.0
45.5290102389079
41.4955489614243
41.1241610738255
44.010067114094
45.5590160682404
48.4756242568371
45.2526193247963
44.010067114094
42.3529411764706
42.2714148219442
40.4802710243125
37.5335151987529
39.1969096671949
43.5112290730911
40.735976065819
38.1998676373263
41.5849563465413
39.6774325429272
37.4972700545989
38.0
38.0
36.3671875
36.0087274203369
38.5917269906929
37.679754601227
39.284064665127
43.1393059315776
44.3057591623037
47.0019801980198
46.0
44.2703670546106
40.1415094339623
34.8414711477489
37.1200951248514
41.5753281933736
38.9043556353839
40.3659369351275
41.8686143857851
39.6053401609364
36.1567164179105
33.6507936507937
36.3360594795539
41.0
40.4974765681327
38.899721448468
34.9671361502347
35.1117734724292
38.0
39.4773694390716
38.8258147670779
38.3536585365854
41.3975155279503
39.2185209860093
38.3610119509545
41.9113814074718
43.8865979381443
41.9686772865581
37.6769406392694
36.0442059305076
35.9783535026419
39.2523364485981
48.0
46.4398171660741
46.4970645792564
46.570841889117
41.9301164725458
41.3278533038255
43.0
43.0
44.4494382022472
42.5697896749522
40.0
41.3117782909931
40.1674164524422
38.0
36.6916795409402
37.8739002932551
42.0429252782194
41.5458937198068
41.3758992805755
45.4094827586207
44.0486177311725
41.0
41.8789107763615
45.2935080768059
48.0
39.927797833935
40.2540415704388
48.0
47.1219512195122
46.0
43.4753018660812
43.5126171593367
45.4872611464968
45.4560810810811
45.5606312292359
47.4831763122476
48.5892215568862
47.0769230769231
47.2380952380952
47.0932358318099
46.0
50.0157255182273
50.0541543026706
49.0
43.7390396659708
43.1908396946565
48.0
48.6905660377359
49.3226666666667
48.0
48.0
47.0187393526406
44.2364217252396
43.0
42.1839933993399
46.1186017478152
51.8049605411499
49.171669793621
47.1163179916318
48.0
45.3204317082248
43.0
53.0
53.0
50.8824433346139
47.3710355368743
46.0
46.8419301164725
48.0
48.0
48.0
48.0
51.0
51.0
51.0
48.0
45.0
50.1028938906752
52.1545064377682
51.9240089102994
46.0
48.9937888198758
67.0
49.7204301075269
47.970297029703
48.6734693877551
53.0
54.8360277136259
56.0
63.8762214983714
74.0
55.4311926605505
53.0
62.9246119733925
58.3461538461539
33.858064516129
41.3986013986014
48.023598820059
40.4106776180698
41.0
47.6983842010772
54.0
49.3095768374165
33.8976377952756
39.5154185022026
46.0
61.0
51.4838709677419
57.9310344827586
80.0
47.6949740034662
45.601134215501
43.8671328671329
44.3442088091354
58.6380655226209
56.6544117647059
43.0812182741117
50.1720841300191
51.8284424379233
47.8854961832061
51.0
48.0
44.2247191011236
42.0875331564987
49.0334075723831
58.7540983606557
51.3333333333333
47.0697674418605
49.839863713799
31.4074074074074
32.0
48.068669527897
45.2189781021898
52.0428790199081
44.2247191011236
47.8333333333333
49.9655172413793
51.6952380952381
53.0901502504174
52.4064171122995
49.1707317073171
46.7027027027027
48.0
49.4140752864157
51.0
47.1979434447301
46.3981588032221
50.5078369905956
53.0
53.0
53.0
53.0
49.9928037641849
47.0300382304752
46.0
40.8509709797076
40.4288260191579
46.583427922815
43.6046511627907
41.3029860096054
39.6648199445983
38.4932735426009
41.2165898617512
45.804347826087
41.6048608388867
40.9952778786778
42.5025227043391
42.9700598802395
43.3765893792072
41.9843175217812
43.0
43.0
43.0
42.8450465707028
40.7521126760563
38.4415584415584
40.0
42.1482277121375
45.0
42.716931749547
36.3887530562347
35.8954748247291
41.2923491137537
41.8906992532247
41.0
41.3427268959801
43.0
36.8272506082725
36.3904298115605
40.5271828665568
40.0
40.4753199268739
31.581391012493
30.7574227428802
38.974358974359
41.2692737430168
42.3991275899673
40.0
38.5067873303167
38.3085597129677
38.8593903638151
36.3420008814456
35.0
38.2876712328767
43.849506101104
40.1969504447268
37.0
38.8202737552073
44.5125553914328
44.006908462867
41.2451002997464
43.0
43.0
41.4957780458384
40.0
40.5176470588235
43.4008629545922
41.2606060606061
35.816
37.2789115646259
40.5011803159615
38.2157123834887
39.3263288009889
39.0556199304751
36.3104524180967
39.0939122227466
38.2978723404255
33.3070866141732
34.2116630669546
37.3333333333333
36.3908794788274
41.260945709282
45.0
42.0065430752454
40.0
41.9055906025669
40.7924300382525
38.0
38.974358974359
42.5154835636017
45.4576976421637
34.7663551401869
33.909110488908
41.0
41.0
45.0829875518672
46.2962821004216
42.0494473531123
40.4572803850782
37.5609756097561
35.0
41.1479289940828
39.2832057631698
41.0
39.2744410346339
35.3634735899731
33.9624671288549
35.9722222222222
34.7492939387356
33.0
45.427944403804
40.9382899628253
34.6646661665416
34.2024040325708
35.9317585301837
31.0238429172511
30.8613138686131
28.8
30.9361900326036
34.4040219378428
34.7142857142857
40.5714285714286
41.4941634241245
43.0
43.0
37.7837297984384
38.9831130690162
38.8041566746603
37.6917419625972
38.9320029563932
39.9861946902655
38.3322804801011
38.9656709763709
30.3776470588235
18.6705298013245
10.7033450704225
11.4926144756278
24.2657411998017
29.5629139072848
29.3751783166904
35.7265353418308
37.9281997918835
35.0
39.8455925852889
41.4343508642883
40.0
40.0
32.3003412969283
32.1883656509695
37.4230769230769
36.5229162637788
37.4772141014617
36.0179967278677
33.3552504351189
35.1278195488722
40.0
40.4248496993988
40.4507761003615
38.9362534219789
38.0
40.6005586592179
42.5454545454546
42.6666666666667
46.2823061630219
44.4404795093393
44.4819532908705
49.0
47.3545384018619
45.4352678571429
45.3947368421053
48.4596375617792
50.9505260164913
47.5718592964824
49.3688828889639
51.9495495495496
52.3345794392523
50.5592920353982
47.9182338511856
48.6022140221402
45.0655021834061
44.0742101396032
44.1109422492401
45.9275988043839
43.5886214442013
40.0
44.2650238873523
43.0
47.0928612884504
50.0179883455789
46.9970802919708
41.2048192771084
41.5185185185185
42.5
40.0
44.2352941176471
48.0
45.2590223846505
45.804347826087
49.8691796008869
48.1455223880597
47.3875685557587
46.7491166077739
46.0975609756098
48.0
46.6187050359712
47.585794094174
54.4587155963303
52.8463395012068
47.6141078838174
45.0
48.5812411179536
51.1928609483218
48.4160346695558
48.96
47.9137670196672
48.9547445255475
45.857497928749
41.0
41.0
41.0
41.0
44.8081457013849
51.4235807860262
53.3333333333333
50.4525547445256
52.4571428571429
48.3039647577093
41.4448462929476
46.5405405405405
56.0
45.0
51.5454545454546
49.0
51.1030042918455
51.2084507042254
53.0
47.3841059602649
45.0
45.0
51.6884139482565
46.5816831683168
39.55859375
41.9583333333333
53.0
47.7
80.0
82.0689655172414
85.0
40.0
28.9877300613497
35.0
48.0569948186529
48.5657370517928
46.0
40.3864406779661
40.0108499095841
46.0
43.8099182482803
64.6305418719212
80.0
60.0
48.5783132530121
48.5783132530121
48.0
51.0656934306569
50.7887874837028
49.0
56.0
56.0
38.0246913580247
53.0
53.0
53.0
64.0
45.0
41.2048192771084
40.0
46.0
49.0
51.0
48.0
45.4206755373593
49.0
48.4948453608248
46.0
47.9850402761795
49.8691796008869
47.0548767508195
48.4948453608248
48.2546834242352
51.0
41.7650459921156
46.0
46.92
46.1538461538462
45.0
38.0
43.0
43.910741301059
39.5639516530694
46.4961636828645
38.4739106040771
43.2461197339246
41.6227758007118
43.0
39.9832460732984
41.7925356750823
44.0075471698113
42.1276595744681
36.3378519290928
32.0
32.5463414634146
35.625
40.531045751634
41.0
41.0
41.0
41.0
43.3360732299645
46.0
42.9752066115703
38.9275710284114
38.9514866979656
39.0150250417362
41.5281150756585
41.3092064793931
37.0
40.7339449541284
40.7339449541284
38.6597009547829
38.6478268646038
35.9341241262444
37.8691746209994
39.4744861800142
39.4213421342134
38.9424821463038
37.4649046793761
39.468441391155
38.7445972495088
38.8538044494298
39.5257690771075
35.0179372197309
35.7111597374179
40.4623249611025
37.5271927794492
39.3778159193306
42.5118483412322
38.374613003096
39.5950226244344
39.6162326553887
36.0589782942337
37.531914893617
38.4869976359338
39.4687767322498
43.0
41.9247364550135
41.0
38.6698704554952
38.9120014978468
39.1608125264494
38.4960983684086
41.2371134020619
39.3870967741935
40.9371221281741
40.7339449541284
40.7476979742173
41.5833690527218
37.4978375780875
40.6195652173913
44.3578947368421
43.0
40.0607952678278
39.375
43.9772727272727
41.8579476861167
38.9926560587515
39.5910592380533
41.9576906126047
42.8510961580204
41.1717495987159
39.3843866171004
41.8875395987328
43.0
41.7970602181129
41.9132576568858
39.4687767322498
38.3551081602056
38.8794153471376
40.7222987600866
43.9968791796701
40.2274325908558
34.5190839694657
33.5906040268456
37.4977473418634
41.0
40.4977639510014
40.5016399768474
36.4786134198257
35.2487223168654
40.9124087591241
41.1111111111111
39.6483516483517
44.12962678544
40.3511677985755
36.4778058462649
33.5807192042846
33.0647740903639
37.0
38.4653465346535
33.2432432432432
27.2851919561243
24.4974874371859
25.1694915254237
33.7892898719441
35.1914543960559
25.0344827586207
22.0
28.2432432432432
38.8397790055249
40.9109874826147
42.6480836236934
40.6191950464396
41.0
41.0
41.0
41.0
41.0
42.7518488085456
44.0256880733945
41.9434477379095
40.5060240963855
43.6
46.8181818181818
45.5080213903743
42.7142857142857
45.4086378737542
45.8550620392016
38.7978592013174
33.6993243243243
34.0969162995595
37.353579175705
37.0883054892601
40.0
40.5060240963855
43.0470756062767
44.3111387678905
43.0
43.9968791796701
46.2750518313753
48.0
48.0
48.0
48.0
43.5407047387606
41.0
41.0
44.1847741935484
46.6724286949006
45.0
46.5399239543726
48.0
52.4220472440945
52.1723625557207
48.5284934636375
45.2383561643836
44.3375010572718
48.9311714096625
49.3615944321417
43.3168064163325
44.8577342867896
47.8025078369906
47.4142394822007
49.0
45.4748201438849
45.283185840708
43.0
41.2948475856488
41.8943533697632
45.3828534031414
45.4329524954901
47.4756966947505
46.631419939577
43.2532347504621
43.0515463917526
46.9928037641849
48.5076679005817
48.0
48.0
50.2140221402214
47.5709315809818
45.2705117790414
46.2526766595289
45.3534518396031
47.0741116751269
50.3790087463557
50.6579804560261
46.4516129032258
45.0
48.4304932735426
50.5822784810127
50.3123732251521
48.9990196078431
46.0
56.3954802259887
50.7809523809524
48.3502304147466
54.656
46.7976878612717
48.9677419354839
51.5257731958763
49.0
59.6806056236482
54.1553637484587
51.0379746835443
57.8088829071333
45.1409395973154
38.0
53.9567567567568
62.0
44.4085510688836
48.0
48.0
48.0
50.0224719101124
44.5609167671894
46.308764940239
54.0
56.0
56.0
50.6144200626959
46.0
46.0
51.0
54.0879848628193
46.0
50.1317365269461
48.2758620689655
49.6216216216216
53.0
61.3990144560975
54.5348837209302
46.9620253164557
53.246511627907
46.40625
47.1917808219178
51.6496815286624
56.9447852760736
49.8698224852071
47.8762886597938
49.9148936170213
46.9787234042553
51.1578947368421
53.5837004405286
50.5715922107675
52.9918533604888
55.2420382165605
52.0679785330948
50.3513513513514
48.9534510433387
52.8136557610242
67.8787878787879
54.8878923766816
52.3636363636364
51.5601023017903
46.9948849104859
50.1929397443701
48.3103967855349
43.4812680115274
42.7365982792852
45.5621653777514
47.2954168967421
49.0
45.4748201438849
44.0157480314961
45.0
45.0
45.0
45.0
41.8348623853211
40.5044666316343
41.0
41.0
43.409402546523
43.1225194132873
41.0
44.1626928471248
42.2462413652987
39.4556288572037
39.3718411552347
41.2821888412017
40.7906458797327
37.4893344709898
39.0350194552529
39.027027027027
42.2423880597015
44.1705837755876
39.6101694915254
37.461833893423
38.3754015603488
40.0
40.4724741615693
40.0
40.5271828665568
40.4353001190274
38.6536693029244
38.3506083821541
40.0
40.4741546832491
41.967932323431
42.0672451193059
39.3197499421162
41.1143633702697
43.9597449182941
40.4119063252353
41.8575521899304
46.0
46.0
42.985754985755
40.5503489531406
36.9230769230769
37.2727272727273
41.0
38.5450068938349
37.4466372868366
39.314335436154
39.3027166882277
38.0
38.0
37.4763948497854
37.4973980919341
41.1765857478465
42.9402637703646
39.4558441558442
40.3020337516227
43.0
42.0853226187663
33.6246033683183
33.6160137752906
39.3643617021277
40.4822043628014
36.0382622558788
35.7293233082707
38.4018369690011
38.3881426586383
40.0
40.0
40.0
42.7906976744186
43.5887538718132
43.1115879828326
41.4102564102564
41.3103953147877
42.6825588412794
41.918451562193
43.0
44.2447368421053
42.7906976744186
41.713508612874
43.0
41.5613382899628
38.2492705293872
38.1029810298103
38.7901701323252
39.4071226224201
38.8190610517832
38.5067873303167
40.0
35.8264738598443
33.0
32.555377940169
36.8883666274971
45.0
42.7768147345612
42.0494473531123
36.8622854750942
32.0
32.0
35.0
32.0
41.0
41.0
39.4076877116112
38.0
34.8404494382022
38.0
43.1877133105802
48.0
41.6309811953081
40.0
43.0
43.0
37.3847695390782
35.0
35.8648111332008
41.0
38.6066915821321
37.0
38.5353946297803
40.0
40.0
45.0
33.3415384615385
28.0
36.0454854039375
35.0
26.55
30.0
32.3732251521298
35.0
41.2502457243955
43.0
44.2890451517395
43.0
41.0
41.0
40.4898281651195
40.0
46.0
45.0
40.0298397494935
43.0
43.0
43.0
40.4741546832491
41.0
38.9899799599198
40.0
39.7206863679695
43.0
35.1038637307852
30.0
37.0
37.0
36.1331689272503
33.0
41.0
41.0
40.0
40.0
38.843598615917
41.0
41.1093956771063
45.0
41.0
37.0
45.4717923115327
45.0
38.2497441146366
40.0
39.4894172981448
41.0
39.96
45.0
46.7624309392265
46.0
36.4818288393904
33.0
37.3905894257526
41.0
35.0
35.0
40.6171079429735
49.0
37.0024257125531
33.0
46.0
46.0
44.5444697833523
46.0
43.0
43.0
45.6662565364503
41.0
45.0
45.0
46.5454545454546
45.0
42.0151655834107
43.0
39.2455235204856
41.0
47.8482622209664
45.0
50.2435424354244
46.0
48.0
43.0
43.0
43.0
47.0746902654867
49.0
47.4454148471616
41.0
51.587327376117
54.0
48.9067201604814
46.0
52.0920770877944
53.0
48.5631159080244
49.0
50.4
54.0
45.0
57.0
51.1174377224199
49.0
50.2840409956076
48.0
50.0913140311804
51.0
43.2852459016393
46.0
53.0
53.0
48.0
48.0
48.0
49.3395348837209
51.0
47.5155279503106
47.9331884845193
49.0
48.0
46.0
44.3129770992366
45.0
52.3574144486692
54.0
45.6401137980085
45.0
48.6422976501306
46.0
46.8832
49.0
53.7085201793722
49.0
58.6486486486487
62.0
45.0
54.0
48.5427995971803
59.0
56.5819672131148
59.0
48.0
48.0
45.4707112970711
46.0
42.3362831858407
40.0
41.9049235993209
43.0
45.0796019900498
51.0
47.5053533190578
45.0
44.2247191011236
41.0
46.3728813559322
45.0
46.0
46.0
43.4878640776699
41.0
46.577896138482
53.0
48.0
48.0
39.4430379746836
41.0
50.921568627451
49.0
54.4992555831266
53.0
49.0601226993865
48.0
48.0
48.0
43.97204854726
49.0
47.6060344827586
49.0
46.9982238010657
49.0
46.8579234972678
49.0
51.0
51.0
46.8854376764825
43.0
49.0
49.0
43.8101835815726
51.0
43.8243398392652
41.0
45.0
45.0
46.4278403275333
48.0
45.6508822872459
43.0
45.1119842829077
48.0
47.8125
45.0
42.7676240208877
45.0
40.0
43.0
44.3926136363636
43.0
43.0
43.0
39.8256257955028
37.0
41.71
40.0
45.5688753269399
45.0
36.1699139102855
41.0
41.0
41.0
43.0983099262081
46.0
39.4560669456067
41.0
36.004550625711
32.0
40.4791981845688
43.0
42.0155751548133
41.0
38.6526701997554
35.0
35.979020979021
35.0
38.8388554216868
41.0
41.0415202810604
46.0
39.1591901548233
43.0
42.7127937336815
45.0
43.7988826815642
49.0
44.0047986647194
43.0
38.0
38.0
43.0
43.0
48.5211995863495
51.0
44.5530097087379
43.0
41.0
45.0
37.0
37.0
38.0
38.0
43.2209980557356
38.0
34.7768240343348
37.0
36.0512820512821
37.0
41.7777777777778
43.0
35.9663105998357
35.0
32.0
32.0
35.3870333988212
38.0
34.6375757575758
38.0
42.6590069757899
40.0
37.0
33.0
40.6314132829714
43.0
34.4370860927152
40.0
41.9174825174825
41.0
43.0
43.0
37.558024691358
41.0
34.9195841290049
32.0
45.074657186389
43.0
35.725677830941
40.0
42.8104776579353
40.0
45.0
45.0
37.5690539070996
37.0
40.0421324161651
43.0
41.5851972346482
46.0
40.428369367549
41.0
47.3032528856244
46.0
40.8727594600575
48.0
45.0
45.0
42.5958786491128
45.0
43.0
43.0
45.0
45.0
45.4471920499191
45.0
48.6891031822565
57.0
37.0926143024619
40.0
44.7200259235256
41.0
45.0
45.0
45.5102985420042
45.0
42.6666666666667
48.0
41.9665970772443
38.0
44.3798591181842
43.0
43.13194780087
40.0
47.4967462039046
49.0
45.6104905293832
48.0
45.4674977738201
46.0
45.4077253218884
45.0
43.407233442931
41.0
55.4268937169701
54.0
46.3005780346821
45.0
41.3471502590674
