N06451S
27.0
28.0
24.0
25.0
27.0
25.0
27.0
27.0
28.0
28.0
24.0
25.0
24.0
27.0
28.0
24.0
28.0
28.0
25.0
28.0
28.0
25.0
27.0
27.0
28.0
27.0
27.0
27.0
28.0
30.0
28.0
27.0
25.0
30.0
30.0
54.0
27.0
27.0
27.0
27.0
28.0
25.0
25.0
30.0
25.0
26.1194029850746
28.0
28.0
28.0
33.3620689655172
32.9557522123894
34.8728179551122
30.0368098159509
24.7164179104478
28.0
24.0
25.0
30.0
28.0
27.0
80.0
32.0
33.0
25.0
25.0
30.0
27.0
37.0
30.0
27.0
41.0
37.0
80.0
30.0
24.0
28.0
28.0
80.0
27.0
27.0
41.0
41.0
30.0
27.0
30.0
30.0
28.0
30.0
27.0
19.0
80.0
80.0
80.0
35.3684210526316
30.0
30.0
22.0
30.0
24.0
14.0
20.0
28.0
20.0
32.0
27.0
41.0
28.0
25.0
25.0
30.0
25.0
25.0
25.0
14.0
27.0
22.0
25.0
24.0
30.0
25.0
24.0
27.0
28.0
28.0
28.0
22.0
16.0
28.0
20.0
25.0
27.0
19.0
25.0
22.0
25.0
24.0
27.0
24.0
24.0
25.0
28.0
25.0
24.0
22.0
28.0
25.0
25.0
24.0
27.0
28.0
24.0
27.0
27.0
27.0
24.0
24.0
27.0
24.0
24.0
28.0
25.0
27.0
28.0
24.0
25.0
22.0
25.0
25.0
22.0
24.0
24.0
28.0
25.0
24.5271507016474
27.0
25.0
24.0
25.0
25.0
25.0
25.0
25.0
22.0
28.0
27.0
27.0
28.0
24.0
27.0
22.0
24.0
24.0
24.0
24.0
24.0
25.0
25.0
19.0
24.0
22.0
24.0
24.0
27.0
25.0
27.0
27.0
25.0
25.0
25.0
20.0
22.0
30.0
24.0
27.0
27.0
25.0
25.0
24.0
22.0
12.0
19.0
25.0
24.0
19.0
24.0
16.0
20.0
19.0
24.0
20.0
25.0
20.0
20.0
24.0
24.0
22.0
25.0
27.0
27.0
28.0
19.0
25.0
27.0
24.0
24.0
25.0
27.0
25.0
24.0
24.0
30.0
27.0
24.0
28.0
24.0
27.0
25.0
28.0
25.0
25.0
27.0
27.0
27.0
27.0
27.0
27.0
25.0
25.0
32.0
25.0
25.0
25.0
25.0
28.0
25.0
24.0
25.0
24.0
27.0
25.0
27.0
25.0
27.0
25.0
27.0
24.0
25.0
24.0
27.0
28.0
27.0
24.0
24.0
25.0
30.0
25.0
25.0
24.0
24.0
24.0
24.0
28.0
27.0
25.0
28.0
27.0
27.0
28.0
27.0
32.0
25.0
32.0
27.0
27.0
27.0
25.0
27.0
25.0
25.0
27.0
30.0
28.0
25.0
33.0
28.0
27.0
28.0
27.0
