N06451R
31.2733260153677
34.8717795086878
32.4788029925187
32.0
30.9555642941408
33.8404452690167
36.2154528948961
31.210843373494
30.0
31.2951167728238
33.0
37.0511497944292
37.0
29.8804047838087
32.0
33.0
33.0
35.0962990241208
33.0
34.9224425337779
37.0
27.0
27.0
21.7958860759494
19.0
35.0
35.0
33.0
33.0
32.0544554455446
30.0
16.2983316977429
32.0
27.0
27.0
21.4950323974082
27.0
33.0
33.0
30.6723338485317
35.0
19.2307692307692
14.0
19.0
12.0
15.6054866100588
12.0
4.03238866396761
6.0
7.27578947368421
9.0
14.9230769230769
16.0
5.76334106728538
4.0
6.82417582417583
6.0
4.0
9.0
12.2601941747573
14.0
15.7215189873418
24.0
34.1378340365682
32.0
30.8651597817615
32.0
39.775
43.0
37.1241830065359
35.0
34.6096166066511
37.0
35.0
35.0
35.9518413597734
37.0
40.0
40.0
40.9490022172949
38.0
38.7889353788935
41.0
39.1348127600555
37.0
41.0
41.0
42.019689119171
41.0
45.0
45.0
45.0
45.0
46.6187050359712
48.0
39.4687767322498
43.0
46.3115577889447
48.0
45.1523915461624
48.0
45.0
45.0
42.0
45.0
45.2496263079223
43.0
44.3502471169687
41.0
40.4668222740914
40.0
42.9069565217391
49.0
43.24
46.0
43.803449514912
43.0
26.4
22.0
17.6073619631902
35.0
40.533185226326
40.0
42.8997472620051
46.0
44.3451511991658
43.0
45.0
45.0
45.3626373626374
48.0
53.0
45.0
45.0
45.0
46.5071770334928
48.0
53.6082474226804
54.5230263157895
47.7116772608707
46.0
46.782991202346
43.0
38.0
54.0
43.7627494456763
51.0
45.9944289693593
43.0
53.0
30.0
36.8617021276596
28.0
48.5333333333333
48.0
41.7882352941176
37.0
46.5974025974026
48.0
49.5584415584416
53.0
72.6027397260274
80.0
50.46875
38.0
55.5044247787611
49.0
42.5806451612903
51.0
54.7062374245473
53.0
38.3561643835617
35.0
45.7674418604651
48.0
44.5609167671894
41.0
41.9761904761905
41.0
49.030042918455
51.0
31.8181818181818
30.0
39.4976635514019
35.0
40.0
40.0
43.1578947368421
45.0
48.4948453608248
48.0
39.1203438395416
41.0
43.0616583982991
40.0
41.3871866295265
46.0
49.4950819672131
51.0
43.8905325443787
43.0
44.4718120805369
46.0
41.9761904761905
43.0
43.0
43.0
39.9348268839104
38.0
37.7448765531709
35.0
31.7142857142857
28.0
17.9015784586815
16.0
12.0
12.0
15.3613303269448
14.0
13.929648241206
16.0
14.9430051813472
14.0
9.0
9.0
13.7736389684814
19.0
17.0
11.0
9.91479820627803
11.0
9.32479053721045
11.0
11.4556213017751
11.0
12.0
17.0
9.87744874715262
9.0
12.423710978604
11.0
10.4268292682927
9.0
7.7206132879046
11.0
14.8617106314948
16.0
33.9975031210986
37.0
38.6826973340303
37.0
38.2882011605416
40.0
34.8629671574179
32.0
34.1653290529695
33.0
28.7199124726477
25.0
27.4932282688993
35.0
33.0
33.0
35.0
35.0
37.4848621780389
38.0
35.9722222222222
37.0
40.0
40.0
30.4720851726824
28.0
35.9722222222222
37.0
35.9335340933534
37.0
37.5005798221879
37.0
39.5133742817515
41.0
30.9479553903346
25.0
28.5069623517277
33.0
36.1643835616438
30.3225806451613
29.2622950819672
35.0
33.9379681198387
33.0
33.0
34.0401146131805
31.0668563300142
30.804248861912
32.0266120777892
31.3821618428825
34.8857142857143
38.3392476933996
37.4089068825911
36.044776119403
37.0
37.0
37.0
22.8107445805844
17.5432811211871
21.3627342888644
36.176
40.3894189071986
32.8516231826329
29.9396903015485
33.2673267326733
35.0
28.4625193865242
25.5986677768526
30.4279033515199
30.1390557939914
27.5036011080332
25.4195933456562
27.1437699680511
33.3562428407789
33.963883955003
33.936170212766
28.5211267605634
25.0
8.10094637223975
12.8253968253968
12.8813559322034
13.5668202764977
14.8629441624366
12.3275862068966
11.5395569620253
10.3413461538462
10.685878962536
12.9397590361446
10.0259067357513
8.53277399056109
8.0
8.50596658711217
9.96170970614426
9.92110874200426
9.85984677782785
11.0
11.0
9.32581736189403
8.55049944506104
11.1081366678408
10.911877394636
8.0
8.46813441483198
9.91450903761602
13.2289370778528
22.2082616179002
28.341467993242
29.1297378842165
37.0
34.6068313953488
33.9357704133926
36.835081029552
38.8343313373254
38.7787536595567
38.8656438865644
39.3382059800664
35.5156418554477
34.445434298441
38.3614903957417
41.5633536457239
38.9020004495392
37.4881516587678
39.0857142857143
37.4182760244936
37.0
38.1711606096131
41.4117647058824
44.2307692307692
45.4049493813273
42.3803363518758
38.9526462395543
36.2949357124114
37.6659412404788
43.0
42.5405636208369
41.0
41.0
41.0
43.4968017057569
39.0096618357488
39.4056275687638
41.0
42.6863753213368
45.0
38.7763947543899
37.7631578947368
38.3131067961165
41.0
31.6559532505478
30.8899082568807
37.0
38.4230769230769
42.0851063829787
42.1357957631722
42.5974025974026
46.5551839464883
48.0
46.3609756097561
45.0
41.0
41.0
43.6045526733722
47.2769895126465
46.0
42.4463519313305
40.0
40.0
40.0
40.0
40.5040322580645
41.0
41.0
41.0
41.0
46.0
45.0
44.8474797376463
46.0
44.0698993172087
48.0
52.0308483290489
43.7410071942446
43.9133964817321
50.521472392638
45.0
45.0
48.4948453608248
48.0
46.2385321100917
48.0
48.5363457760314
46.444332998997
56.2679425837321
61.271676300578
48.5657370517928
45.6377952755906
45.0
50.3052631578948
62.269129287599
42.5974025974026
44.689538807649
47.6938775510204
41.0
32.0
48.0725952813067
42.0672451193059
41.0
40.726618705036
45.4565217391304
41.0
48.4096385542169
49.5764705882353
45.8859060402685
36.8543046357616
39.0957446808511
56.2679425837321
43.7410071942446
38.0
54.0
55.4594594594595
44.5533498759305
37.8378378378378
45.5913978494624
53.3955223880597
45.1647597254005
41.1069182389937
42.8045977011494
51.5454545454546
43.9120879120879
39.0151285930409
40.5232558139535
42.9545454545455
45.0
47.4382470119522
42.8045977011494
41.387358184765
50.8423390081421
49.4857916102842
45.3947368421053
44.0542907180385
43.0
46.1183849470796
46.7434554973822
46.7027027027027
45.0804534144319
43.0
43.0
43.0
43.0
33.2002983961209
32.0781527531084
35.0
27.8447121820616
23.4198270126414
14.947259565667
12.9466019417476
16.7666971637694
18.9733447979364
15.532060416073
14.9759188846641
11.5496688741722
10.3255813953488
14.1005385996409
18.2840381324859
14.8446490218642
13.6421052631579
13.6
12.0
12.0
12.0
12.0
11.4579273693534
11.0
11.5135135135135
12.9486166007905
10.9906542056075
6.72
6.89323308270677
9.85171790235082
15.3468667255075
31.0443490701001
35.0
31.4806629834254
24.6711635750422
23.2079308591764
26.5739212449894
28.936678614098
33.0284775465498
33.6143790849673
31.4885496183206
34.8857142857143
34.7979882648785
27.328125
28.3828125
33.5266604303087
32.3973703433163
34.1684136967156
31.0662824207493
25.6124031007752
26.4421052631579
34.5535795713634
37.503823913449
36.5369961900942
35.940017905103
34.7191230735837
32.503100088574
34.2658959537572
38.0
35.0928125629152
35.8429380738425
36.2784410903357
34.056
37.3154362416107
38.584729981378
34.0489777578072
32.0
32.0
32.0
32.4994504286656
33.9912725796631
35.8921707465102
38.4988085782367
37.1326164874552
37.2858354537744
37.4522292993631
32.3809523809524
33.3426183844011
37.4695431472081
34.144597887896
27.04
25.8136020151134
30.4347826086957
33.2294557097118
32.4656691945071
33.0
35.367639782286
36.2880710659899
32.2563559322034
33.1107954545455
31.9697885196375
28.0
28.0
32.3809523809524
27.5454545454546
26.491646778043
31.4285714285714
27.5530346001134
24.0
27.6664206642066
34.0382317801673
34.0382317801673
33.0
33.0
32.4286892003298
30.9388971684054
26.4953271028037
24.0
25.6296296296296
31.8481012658228
37.0
33.3249686323714
36.2774725274725
36.104513064133
26.8948655256724
22.9416342412451
11.4966887417219
8.40135287485908
8.43441122635753
6.82510013351135
7.56640181611805
9.40458015267176
8.0
6.0
3.97183098591549
4.42857142857143
7.13207547169811
6.76056338028169
11.2223776223776
13.418320610687
5.63244613434728
5.40783744557329
11.8581776591689
13.0784375992379
9.94048159927306
9.0
9.0
7.14228456913828
6.84755244755245
8.0
8.0
7.54708520179372
6.76243093922652
5.14285714285714
4.77442273534636
7.74361759913091
9.81231547870097
11.5536892621476
24.25320056899
33.0
30.4530663329162
31.3314447592068
35.0
35.0
33.4666367108515
34.6726537943422
35.4734042553192
32.4255319148936
33.2068311195446
36.5313563441906
38.921832884097
38.9561975768872
34.9828326180258
35.2683261018497
40.0
42.4965367035344
43.1556053811659
35.9146666666667
37.0310391363023
42.0989505247376
44.0379310344828
43.0
42.0350631136045
42.8558665872543
42.0159151193634
41.3995037220844
44.930612244898
44.172864321608
43.4618630314833
45.5386606276286
45.0
45.5640476918374
46.0
36.2503307753374
35.9178013111447
39.0342890925214
43.0
40.1392016376663
39.0452322738386
41.0
38.9795846532911
40.5238095238095
42.9510537049626
39.7172653534183
41.2681000438789
45.0
42.2519083969466
40.4938271604938
42.48
44.0651218537755
40.4455445544555
39.55859375
40.5221445221445
42.7906976744186
43.5740833751884
43.6524953789279
48.0
46.8292682926829
43.6653771760155
44.843910806175
50.4935064935065
49.5215311004785
49.68
44.6086956521739
40.4381301558203
44.0445344129555
46.0
46.0
46.0
50.4838371666579
49.0
52.2056074766355
51.8181818181818
45.0
40.6611570247934
42.9069767441861
47.3841059602649
53.0
41.0
45.0
45.0
46.2588379956963
46.3125
38.0
43.1351351351351
48.0
48.0
38.8752399232246
41.8058551617874
54.3364485981309
50.2419161676647
46.0
50.4287548138639
29.8224852071006
52.9182879377432
51.0
46.0
51.903988183161
50.0224719101124
42.7118644067797
46.3953488372093
53.3617021276596
44.8695652173913
45.7215189873418
48.0
46.5126050420168
41.0
44.8471849865952
39.1836734693878
35.625
50.3867403314917
43.2569169960474
48.4827586206897
46.9867256637168
41.0
45.5687409551375
48.0
44.5753114382786
45.0
45.0
45.0
51.0
41.0
45.8998242530756
49.0
46.0
46.0
46.8363636363636
46.0
44.4899696048632
51.0
45.6144
46.0
46.0
49.7551020408163
46.7563892184831
45.6144
41.9531406691585
40.0
34.6666666666667
40.0
40.515574650913
41.0
33.0
32.0
27.0
27.0920245398773
14.8661087866109
11.0
11.338061465721
6.70362473347548
5.01672240802676
5.66666666666667
8.0
8.0
8.48715083798883
9.91345718169461
11.0
11.0
10.387786259542
10.4238805970149
9.7165991902834
9.66942148760331
11.4481645824929
12.358024691358
11.1060842433697
12.8323090430202
21.6854908774978
18.4639255236618
21.7467063323417
32.0916905444126
16.3865546218487
15.75
27.5280898876405
28.0
27.4449486505852
29.0436331255565
32.4350453172205
34.0856313497823
35.8930928288605
38.30078125
35.8401639344262
33.8228472020876
33.7682728749323
33.0
32.5554404145078
33.6760426770126
29.0044493882091
27.5649267163795
34.6625577812019
35.0586876155268
35.5761614623001
38.7608613524745
38.8963061860258
38.9495976281237
37.2717271727173
33.8631090487239
35.1336206896552
35.1496249506514
33.0
36.5675675675676
39.3955448524985
36.321905868681
34.033587471667
33.8988025358065
35.0
33.3686711752879
27.2744783306581
26.8260105448155
33.5563308023805
30.9656053915873
31.0156070690842
30.8928571428572
30.5277777777778
29.9464847848898
29.0698466780239
34.4
35.004048582996
33.0
32.8230048465267
33.9036095987094
29.9159109645507
26.2939506442455
26.2939506442455
32.0910617652547
31.2755733527485
30.4838709677419
33.4068965517241
29.048275862069
27.0
27.0
29.2131147540984
32.0
32.0
25.6423841059603
25.3628166595105
31.3303013075611
32.482878699942
32.0
30.8163265306122
30.9734513274336
32.480686695279
18.8839344262295
11.0038910505837
8.46560846560847
9.64660194174757
11.4536964980545
14.2934131736527
24.1686241610738
22.6542960871319
22.7233028979754
25.3819036427732
27.2900432900433
27.4080717488789
25.3718592964824
26.0135887725551
15.1717872481004
13.2723626153229
19.9917525773196
18.7894736842105
8.32599118942731
7.26778242677824
9.0
9.96708615682478
12.4318869828456
12.386193422338
9.40059347181009
8.0
5.35172413793104
4.75324675324675
6.0
6.0
6.0
4.77852348993289
6.80421052631579
8.80067283431455
6.0
6.84662576687117
6.89032258064516
6.0
7.9404915912031
9.85755121486422
10.3811881188119
13.8705463182898
20.5645161290323
30.0
31.3996316758748
36.0946962745458
37.2832886505809
32.3076923076923
30.912343470483
32.0
34.3281546040167
38.974358974359
38.3333333333333
34.8857142857143
34.6623265741729
37.4758007949497
38.0
38.0
38.0
38.4415584415584
37.0
37.0
38.4174167887796
40.0
40.0
40.5081157374735
38.91608726924
38.1962563811685
40.4510218463707
39.6094701717837
40.4206375287545
45.9183673469388
42.89592760181
40.4829621679635
39.459874786568
42.6144318793753
44.7438752783964
41.0
41.0
48.0
42.753036437247
40.0
41.0051546391753
39.7152777777778
39.390243902439
43.2941176470588
42.484076433121
41.0552763819096
44.768249920306
42.8618968386023
41.4272970561998
43.910741301059
45.0
45.0
43.1042128603104
43.1372549019608
45.0
48.1341511673922
48.7225211375865
46.6764705882353
44.9196428571429
43.8557213930348
47.020202020202
47.3813813813814
49.0872483221477
51.144420131291
45.3374858437146
42.1994680851064
40.4057971014493
43.3170731707317
46.8737430167598
44.5649913344887
42.263698630137
44.0121002592913
46.8821917808219
51.7774244833068
59.0
53.0
40.0
41.28
43.0
43.0
43.0
50.8421052631579
56.0
45.2597402597403
41.0
46.6901408450704
51.0
43.0
43.0
43.0610412926391
41.0
41.0
41.0
51.1755593803787
53.0
53.0
35.0
39.7058823529412
38.0
39.041095890411
40.5494505494505
49.7183246073298
45.0
44.3764705882353
43.9935379644588
38.502538071066
48.3778920308483
53.8270509977827
54.9818181818182
47.3877551020408
41.511017838405
42.2190611664296
47.3841059602649
47.3175965665236
44.8791064388962
44.8791064388962
47.7542372881356
39.7445054945055
43.211962224554
47.2448173741362
45.7935034802784
43.1305637982196
43.4285714285714
48.3636363636364
46.3235294117647
45.0
45.4113345521024
42.7888307155323
43.0787191460974
45.3398791540786
44.0643564356436
50.5802728226653
53.8573692551506
43.1746031746032
44.0174672489083
50.5765407554672
48.2793522267207
45.0
45.0
41.9213973799127
40.0
40.0
36.8843069873998
30.5660377358491
28.8404605263158
30.917516218721
28.7436399217221
16.1461794019934
13.6897374701671
20.7952522255193
20.6840579710145
14.9988304093567
17.2659627953746
17.321063394683
12.9376408715252
12.0
11.4857142857143
9.90502793296089
9.96644295302013
11.0
11.0
11.0
9.74077578051088
9.0
10.1933701657459
10.2300405953992
12.0
24.025974025974
28.429140580535
23.7851472922914
15.5975232198142
13.4170403587444
20.1581027667984
12.6377317925289
11.9379444085326
22.068515497553
28.9036544850498
30.0
30.9298531810767
29.8932384341637
28.0
30.8360128617363
35.7142857142857
41.25
40.425459496256
37.0
34.1641118124436
34.0798514391829
31.3056921995784
20.6568443611037
19.8803317535545
29.1849529780564
30.0
33.5294117647059
36.4837905236908
33.2063616728844
32.4163447855255
33.0
33.0
29.3693516699411
29.3260437375746
33.0
32.5308056872038
32.0
29.5925559295189
28.4308327598073
31.3988657844991
32.4923076923077
30.9677419354839
30.0
31.0406852248394
30.9378618294095
28.403869407497
30.1476959432848
35.9226834546528
37.0
34.8450786255096
33.9705882352941
34.0576923076923
34.070796460177
35.952380952381
37.0
37.0
27.2003037782419
24.284231018819
27.0
29.2102913034234
32.0
32.0
34.4533333333333
35.4177107666171
27.7414863996573
25.8484292593442
29.663772691397
23.9360511590727
19.0
19.5443870361672
23.4172661870504
18.9836065573771
16.9300411522634
22.0
19.0
8.0
8.0
8.0
6.87109905020353
8.0
7.13725490196079
6.0
8.50615901455767
9.0
10.8463389480921
8.0
11.0
11.0
11.0230862697448
9.0
7.33572710951526
9.0
10.1757719714964
12.0
19.6415418610361
25.0
20.0
16.0
12.9230769230769
14.0
27.4694485842027
32.0
17.3647540983607
19.0
16.2357414448669
14.0
14.4598470363289
25.0
20.9724598372627
17.0
27.1645274212369
24.0
28.5016413944036
25.0
30.0
25.0
18.9631006105654
22.0
22.0
22.0
28.084446116231
25.0
27.7228144989339
24.0
30.0
30.0
30.7853403141361
28.0
31.0270222846113
37.0
33.3694474539545
35.0
36.0295941874889
37.0
34.2048812883945
32.0
30.3456743483189
35.0
35.1086261980831
33.0
33.0
40.0
40.8465507357157
45.0
37.4502870264064
38.0
39.1457286432161
40.0
37.5964085958199
41.0
41.958351041224
43.0
37.5535289452815
41.0
39.3629596210241
38.0
38.792732166891
41.0
42.2857142857143
45.0
37.4768599882835
38.0
41.9654466342462
43.0
39.0766002098636
38.0
38.0
38.0
38.9102865194927
40.0
40.0536575950589
38.0
40.0
40.0
37.4980059820538
37.0
36.5399710803553
38.0
39.0697674418605
48.0
39.3832153690597
41.0
38.0
45.0
45.0
45.0
42.8840502270906
41.0
44.3559915907498
43.0
41.3987895090787
45.0
40.5669481302775
38.0
42.0039708802118
43.0
47.3061728395062
49.0
42.7906976744186
40.0
49.0
45.0
42.9109805693629
51.0
45.5903614457831
43.0
48.0
48.0
48.5070422535211
49.0
44.3161764705882
49.0
46.0
46.0
42.8381374722838
43.6959260814784
51.0
49.9324452901998
43.0638766519824
45.0
46.0
48.0
43.6012084592145
43.0
45.4707112970711
46.0
51.0
51.0
46.0
46.0
45.5903614457831
43.0
41.0
41.0
48.0
48.0
53.1949910554562
48.0
42.6585365853659
53.0
44.0511627906977
41.0
38.5897435897436
35.0
43.8604651162791
46.0
41.0
41.0
45.4945054945055
46.0
47.3813813813814
46.0
49.0513595166163
54.0
43.5889570552147
49.0
51.4966887417219
54.0
46.0
46.0
46.0
43.0
45.4499717354438
41.0
43.9318885448916
43.0
46.0
46.0
42.0350631136045
43.0
46.0
46.0
45.4455445544555
46.0
43.0
43.0
45.4941995359629
43.0
41.0
41.0
44.1258445945946
45.0
42.5581395348837
40.0
40.0
40.0
44.2703670546106
43.0
36.0
40.0
41.337513061651
43.0
41.4647543484895
43.0
43.2442510876321
49.0
39.1208791208791
40.0
37.0114942528736
35.0
41.4987226795345
40.0
40.0
40.0
38.7755102040816
38.0
32.0
38.0
35.0
35.0
35.0
35.0
37.5959079283888
40.0
39.0736452061139
40.0
37.5196629213483
38.0
33.8617886178862
33.0
35.2857142857143
38.0
34.858427845131
37.0
32.4035608308605
35.0
32.5237992677148
32.0
30.9969788519638
32.0
30.4182076813656
33.0
25.7394495412844
28.0
32.4923076923077
33.0
26.2731044888721
25.0
20.2553191489362
28.0
20.9950248756219
20.0
20.0
20.0
19.5339273474983
19.0
26.2407602956705
25.0
19.2051282051282
28.0
24.4549763033175
25.0
15.2314165497896
12.0
9.32099907493062
11.0
20.0
33.0
27.0
27.0
22.7816646562123
28.0
21.9410319410319
19.0
29.1640018273184
28.0
28.3644037988041
24.0
15.5495588998443
12.0
22.0
22.0
25.8025316455696
28.0
27.6837209302326
24.0
31.0520939734423
32.0
20.8098471986418
17.0
19.0
17.0
33.9644596788743
35.0
33.0
33.0
16.1068702290076
14.0
7.33333333333333
6.0
6.90173410404624
8.0
12.2517623363545
14.0
23.1051942383239
28.0
22.1098265895954
30.0
25.7019920318725
24.0
19.5953596287703
17.0
22.2221198156682
27.0
35.0
35.0
31.050144092219
28.0
20.3761682242991
27.0
25.0
25.0
30.0
30.0
26.1951219512195
30.0
36.057630045327
37.0
30.267818574514
28.0
27.7275329135661
35.0
37.4728002920774
37.0
31.4564831261101
33.0
36.4051094890511
38.0
37.0
37.0
37.0
37.0
32.9121338912134
38.0
37.5087215267802
38.0
34.4563971992362
37.0
35.3488372093023
32.0
32.274678111588
28.0
22.8613884374274
32.0
25.5573179524153
28.0
29.544502617801
33.0
32.8516713091922
37.0
35.9518269034497
43.0
36.400643974241
35.0
37.1155885471898
35.0
38.8161879895561
