,cd
M_0108_0478_0479,0.010495298213159114
M_0308_0011,0.014906671382479423
M_0011_0308,0.061977749827474934
M_0323_0032,0.0065303183772282974
M_0032_0323,0.01594954911188172
M_0039_0038,0.0775789901665449
M_0191_0852,0.04006674801313663
M_0852_0191,0.03483814899174189
M_0015_0159,0.0
M_0038_0037,0.033941508771947335
M_0037_0038,0.008960046695712133
M_0037_0779_0039_U,0.05232889795274984
M_0191_0038,0.058547647817003765
M_0821_0159,0.011839637840294808
M_0038_0191,0.04738759014054145
M_0821_0190,0.08305154853273503
